Name	C0	C1	C2
NDUFA6	0.8400343383351335	0.7869373253514016	0.8124410472383606
EPHX4	0.10109895367292702	0.08690517532134942	0.2040256254472794
DUS1L	0.8172614337329444	0.6121371057302734	0.8679959052057312
ABHD16A	0.4979891709026155	0.4457653143484293	0.6351839611866723
NXF1	0.6396821359134293	0.4931688924493269	0.5326076256487342
FBXW7	0.35106332380405514	0.15851306747893737	0.2592756071498321
USP4	0.35354213477209334	0.5028885144989244	0.3267063976293855
FAM117A	0.2977020161881184	0.09800290811041629	0.21278007489014103
TAF13	0.5517366728907744	0.8421121482111005	0.634366514609147
CYC1	0.9162237600683972	0.8556486609478864	0.9796942227305856
CDCA3	0.5646983483519878	0.5858943223370908	0.6660310380008679
FXR2	0.7425935806466545	0.6855954189441504	0.5092525022162828
THOC5	0.510693713540942	0.44187289804740815	0.299920763234561
S1PR3	0.0741031018889484	0.2906687032489117	0.09708893115985691
SIGLEC15	0.036701481378783804	0.15917078176024316	0.0848829887940715
COCH	0.6837979693484997	0.03037738143714643	0.14201146110933366
QRSL1	0.35256406284042496	0.21127173764613705	0.31699658247226176
EPHA4	0.21820582211055922	0.18837521928032566	0.14253130726491856
MRPS26	0.866196147000195	0.6357744603561925	0.8276523450020649
IL12RB2	0.14372721295200144	0.051485121256045076	0.055721366023489885
ATP5D	0.7818124316509165	0.7186584315374992	0.8440016567731261
CUL5	0.44538045498301765	0.3600979153876303	0.4232839742637885
SUMO1	0.8431636608865495	0.8321090275977748	0.8683290706781503
AHCTF1	0.6406087630467453	0.3940040679576197	0.5432449320829413
GPCPD1	0.24321403674182396	0.22043936787407822	0.3890197233845799
GAPDH	0.950025349896235	0.9506507867078623	1.027482583404654
SLC38A8	0.06166483622160457	2.4125282553505665e-06	0.024494010704442192
DYRK1A	0.5105127685079724	0.30595887602065985	0.3960850340762211
HNRNPA3	0.9436016322262313	0.8822134061126858	0.958378115577238
SLC29A3	0.19946897155602872	0.05288333146411915	0.4067213065307094
SMG6	0.2884610489351141	0.31698959796720405	0.20133998280747967
SMG8	0.5207249321742122	0.4363678415547502	0.3907349234035726
SEH1L	0.7361300826555432	0.49648117212727816	0.6279957370464544
EIF3H	0.7930183433356576	0.7367286103963699	0.9083040866415243
EIF3B	0.9025727153526799	0.8826198640982055	0.9553555892313945
QKI	0.2209817926116199	0.6192721838234634	0.15172830178282823
KAT6A	0.5888599083046165	0.22245367027961332	0.3214889668867018
MEX3D	0.48945785646596335	0.3635733639164185	0.44018153992533765
TCP11	0.02064852285478717	0.062632303590646	0.027581917034967946
SPRY2	0.3334323901708449	0.6416966841158684	0.3373357301524336
RUNX2	0.014269773402477289	0.31580871099002383	0.2166680373440191
SPRED1	0.21425883347703475	0.47270242873078633	0.2779628626836302
IGFLR1	0.22316172780944807	0.11123502066625471	0.1706028337938788
KCNIP4	0.13008566287882267	0.0675025340414949	0.08556696984720905
PGP	0.5095923132487048	0.3067857831128076	0.5284269021943424
OFD1	0.3563326408110665	0.15888339726264214	0.44865758155853475
CDC14A	0.18138753407430575	0.10073138366002914	0.1344678615145185
PPP6R1	0.7739531900497814	0.72468015980453	0.8007943756143464
CPNE5	0.10023742654404612	0.06003584358692465	0.05502587698592742
ILDR1	0.036901770251822376	4.1908432248301998e-22	0.26829470306846004
CCNF	0.6949680577712196	0.25965150530408787	0.3896809602018649
MAD2L1	0.911148736744709	0.7166962203815195	0.7844740886714016
SNRNP70	0.8821964626906148	0.8149325147658409	0.8619288918656194
AGPAT1	0.526300437303143	0.5772368268000057	0.2852223682861461
TRIM39	0.17395842568824627	0.13031268478668465	0.15174249910974877
SCN5A	0.13226106410717922	0.060638126165845845	0.03993795167528975
PHGDH	0.836346098421379	0.5468297439868854	0.45340739498461163
CNOT3	0.6104768451040817	0.37280637140477213	0.5274399337052388
METTL4	0.3340405135836695	0.21547709386126132	0.2657863277553609
VMAC	0.21333262541217132	0.12160932806940092	0.1897993144749685
PANK4	0.38184861315566804	0.2352883012582793	0.27198433813798295
SERBP1	0.8848307099882436	0.8284204482902194	0.8725723738087916
NKX2-8	0.053184573292599444	0.031157404175570523	0.11139145317669771
EHMT1	0.567339013463966	0.2607012213074601	0.5120468883904035
ST6GAL1	0.43875670156712837	0.11238205170627509	0.12904578813186782
GRIK2	0.1613990961755534	0.1611929920538455	1.2457938707004955e-21
ANAPC2	0.46548792923390675	0.3430655488985021	0.5189999883968613
FNDC3B	0.14517873488562574	0.8749237991363182	0.6599447259451783
ZFYVE21	0.4175112762233742	0.6086958297334412	0.7909587652878173
FBXL15	0.45908961625260447	0.23568429857437656	0.4712329366696218
GPRIN3	0.2148811639294881	6.342840665861656e-20	0.042456166102975326
AMD1	0.7712921724363118	0.7419446150968441	0.7697294778004505
FASTKD2	0.5649222370880689	0.5223714129179513	0.613658895670425
CRISP1	0.012889617104313274	0.008804811461087601	0.016204321565325565
NXT2	0.2864451388868813	0.2647268590250087	0.31892872353548096
RPUSD1	0.5419836333788578	0.37722534213544284	0.5987023323831442
MSRB1	0.4051379428504809	0.43058770013945397	0.6155266979954283
SUV39H1	0.4623788897641842	0.2801505754520244	0.3316358934113591
SYNGR3	0.22241775785242807	0.0846848133744758	0.13001206019132738
RGS11	0.15862147959671824	0.04917517467797892	0.09952565173186415
PITPNM2	0.1923285306386001	0.23253954406614064	0.21112447309062154
TADA3	0.6489679964350964	0.7410048874656674	0.6361822137696198
PIM2	0.3480247329799724	0.1829999601904061	0.22668358451275325
STIL	0.4944386995767391	0.3028584700117907	0.4124134548867236
ACSBG2	0.07201452427495404	0.03265484170806075	0.06324664643993345
SWI5	0.4572099040395482	0.6752205055090101	0.619697583410691
RAB8B	0.2621617085372176	0.5947532930339301	0.15128301482994272
EIF5B	0.7649188779980347	0.8038733497026568	0.8533572425641452
GRWD1	0.7347624503739852	0.6164932711027633	0.6739424385201858
LRRC47	0.6874357545762908	0.6104965152987437	0.678627867910054
SPATA2	0.2714880573527764	0.19512331793044088	0.360505764893093
NRD1	0.7135733479525329	0.7752308992597432	0.7642179087944244
PYROXD1	0.22279658189328536	0.222080468001418	0.3228847622449251
BRPF1	0.47142376030839417	0.28475200761506264	0.301487138904401
FAM109B	0.10327243701236404	0.2662703373909996	0.2468413871519976
AP2S1	0.8739608101092348	0.9196251018172112	0.9490786638307924
ZCCHC14	0.552130015064227	0.24030813825109526	0.3313366772640133
NXT1	0.6327561419949361	0.5188496083885286	0.6907248803865167
TAZ	0.4127603577933683	0.37373820651438666	0.5929497769164002
MOGS	0.6184975573335103	0.6875344505308959	0.8105702388160425
RANBP2	0.6682522850438067	0.4813518524968675	0.5877039762558242
SMG9	0.6313433732844805	0.6130543161746032	0.5720664597367909
PPP6R3	0.7498724267609357	0.5622135196092604	0.7508992892211159
MTF1	0.2987753177985206	0.2280292055923715	0.2697619736189539
NUP188	0.805878917639294	0.5466341227356505	0.5930985069488842
BAP1	0.692767228230441	0.673956147782772	0.5557399516238624
ZEB2	0.09818518087466363	0.41970685149013337	4.262815698363882e-22
TGFB2	0.003678764690985561	0.7246088718555801	0.3143852806536989
NKX2-5	0.1736680498955803	0.16247635215175607	2.8309124629385682e-21
NARS	0.885312271766945	0.8679953050919249	0.8733533567882985
SRSF7	0.8674035945077797	0.7542691743133144	0.8533927191874564
YARS	0.6521439670438233	0.6636729130746759	0.7061446403367405
GIPC3	0.11873311978733948	0.0716242390558364	9.693149918369907e-22
IFNAR2	0.2866665433410719	0.40288365594070014	0.28885519950811406
EHMT2	0.7962675166777627	0.46133431805074815	0.5657262494685207
RPS26	0.8999306445569412	0.8761269627581741	0.9534548645979094
SLC25A20	0.4083490255472219	0.41733904779209197	0.23406468487288198
PGAP3	0.30911561231070894	0.14980078891350512	0.583415276599287
NCKAP1	0.782094172713694	0.8495864558230373	0.8957893878353071
DNAJB13	0.08795738620785283	0.03445577378199603	0.09736342385164103
PFN1	0.9425818672903182	0.9441203722053142	1.0199217880645153
SQSTM1	0.442698078343208	0.943964758807899	0.9969428639170191
CASP3	0.5517640326310205	0.5875225357635541	0.5334459039851005
NOP58	0.8605991026458797	0.7532405964897428	0.8857628084312216
ERAP1	0.1329553025757217	0.7338523207669856	0.6985774726183369
PDIA3	0.9118810176988895	0.9308098164412968	1.0076547841790933
TNFRSF1B	0.022796950454050394	0.1353514638078134	0.348630306839058
STAT2	0.31741464595613744	0.6242989438218501	0.5770308692362693
TRADD	0.10706495526779566	0.42059325764694555	0.5976361148251822
EIF3L	0.8561600399383764	0.8310629297091768	0.8764825804117651
ATP5SL	0.6300556799772754	0.5009074133961477	0.5085326175315192
ARID1A	0.7774386165991781	0.401041101173861	0.5167019242064231
ADO	0.47868776304809346	0.398071540388633	0.3548684458826117
WDR24	0.36489938263379734	0.20862038334910896	0.3069559671182501
NF2	0.34940410475608513	0.6280774332479295	0.44527053759441926
RC3H1	0.27505165236525403	0.11993889450522417	0.24147376602112805
CALR	0.9421895851245671	0.9427430069169791	1.0147185308965303
FADD	0.4668945348997629	0.7335530648631767	0.8578735684521057
MEN1	0.635975160688787	0.36069463591837436	0.5418161171641878
CASP8	0.07659085132433636	0.2894674155189977	0.48945912990450513
IFNGR2	0.4338951315003185	0.6815355311223157	0.5053604887567195
TAP2	0.049659769285997385	0.5083779515646583	0.5253187754748492
TAP1	0.026324717846250446	0.8646353979248945	0.8995022475299834
IFNGR1	0.3596982172808171	0.6223646222735882	0.8400362377021284
B2M	0.7543505793962896	0.9814695550503317	1.0271034721266703
JAK2	0.15396454316030814	0.1797467276194488	0.15797583020859468
TNFRSF1A	0.1290340286629068	0.9641854374612597	0.9512213634206572
TAPBP	0.3114451235527925	0.8502244913637695	0.9696604954056366
STAT1	0.4646823385532317	0.8683803417588922	0.8404534036951702
JAK1	0.43224115793158485	0.815865823762654	0.7095798903684001
