Name	C0	C1	C2	C3	C4	C5	C6	C7
CNOT3	0.26399498604273275	0.48560036798074196	0.786063826612623	0.6072727049648642	0.7666270163973485	0.3088836933978841	0.30418394856096864	0.5161629046809195
METTL4	0.2033357848058591	0.1892713682490861	0.2572106127752478	0.47835705711852944	0.3000478821623367	0.15194823932485188	0.18774294287176066	0.4308912989236114
VMAC	0.19603617202007476	0.27445963337896684	0.19445393035698544	0.06235594562174124	0.5596338935276288	1.0228859061410123e-08	0.06634229525925629	0.04857819614312634
PANK4	0.23759068412962617	0.31881646065772545	0.39032544299960964	0.4579419385597537	0.43988202731900916	0.14425043654293893	0.17427014593449108	0.24095948791702199
SERBP1	0.7508317308060453	0.7920394321355843	1.0015731503468563	0.9446454717834197	0.8138859824183626	0.8875504965768457	0.7477190160883856	1.0355728834717024
NKX2-8	2.042535469424128e-21	1.7653417638763347e-07	2.56349595478778e-08	0.07068314046223301	0.08099179926468061	3.2394748662454834e-05	0.1231669543215951	0.24568641632237936
EHMT1	0.2114636782002202	0.3532013571347959	0.8182843470635982	0.5224002291507588	0.9347288593740911	0.21070531263386974	0.14508512273999952	0.3520372907134907
ST6GAL1	0.04746082004446429	1.3171027341239592	1.6533162793159563e-20	9.81036472306173e-17	0.5148345472243827	0.08404966633422452	0.01053559283885137	0.002223718057237
GRIK2	0.34605326765313493	0.33104478886092753	2.0074307629363548e-10	0.1751847517379472	0.07352612283770597	3.627267026272536e-21	2.5619246824088103e-12	3.7089829896106743e-19
ANAPC2	0.35517932957443665	0.3438980437184476	0.6933578346703503	0.35724768325479617	0.9321508196484711	0.19045058674275514	0.35294062074526233	0.30265156176615776
FNDC3B	0.9417486965618215	0.2763223684832305	0.0033208492451133045	0.18526721571717364	0.31721427621546294	0.49001633071053413	1.6389482272964417	0.7562151972197777
ZFYVE21	0.7803661686289761	0.169633362091487	0.4460904414114418	0.3774398200999431	0.8754429560898531	0.65079896840171	0.7587544897767439	0.8014452766603822
FBXL15	0.3209178801837447	0.3957774157555756	0.4215388775416201	0.3550958234746653	0.8988585096433387	0.3741540837281101	0.11209181683864444	0.2502554564220812
GPRIN3	7.811087837470358e-16	0.1799286574433363	5.00706097694769e-07	0.34102278348697385	0.16541727692416586	0.05487410889074794	2.4112571726079437e-21	2.2342888185938016e-05
AMD1	0.6908388673928281	0.7350909391608825	0.7067491757193677	0.8444732302661812	0.5744255224901719	0.9255408145556651	0.6261698539472711	1.075622846607109
FASTKD2	0.4655670250697565	0.5639361109401905	0.31157834573039145	0.629245623592981	0.3739465744556394	0.8070474227575126	0.44866463098859405	1.0185025708259845
CRISP1	0.01441621894997095	0.007024006834412362	0.01237877937585339	0.004294686786948093	0.02522798965274551	0.009938869245113535	1.658930669984552e-06	0.025689879639264813
NXT2	0.10406623602019162	0.19932830384903086	0.24551152707732798	0.2892609638535128	0.09447684036875299	0.2843903090166474	0.2571028858731881	0.8358105260296814
RPUSD1	0.1734625163169456	0.4770052211941628	0.6766743359608367	0.39337554929284807	0.4269027869214934	0.7726320594584168	0.18821926127364766	0.9292174024032995
MSRB1	0.42226990539517095	0.24854370026561998	0.26828220464061847	0.34795348167468515	0.5403092906083679	0.5517511988552769	0.445171944674198	1.0450455162437051
SUV39H1	5.33684604585957e-05	0.40297057473119124	0.6898697100130521	0.4618815583717851	0.054565435566640695	0.4830238551966858	0.10673810999320697	0.662773555597176
SYNGR3	0.030006896826959888	0.15202761300180823	0.29641165471685554	0.23228725759997382	0.2903235445785956	1.7876715846232495e-12	0.07926804860791589	0.08428480287172556
RGS11	0.23042566255779454	0.03165455982395173	2.3770348061903534e-14	0.17109055586227973	0.3928342086834184	7.24699467054443e-21	3.588963739011825e-21	0.004711733651995092
PITPNM2	0.21332524922825202	0.2298037524923934	0.21517900130251472	0.22040453464381246	0.24975268352314162	0.1414983372297381	0.3253539360069882	0.13994077643386252
TADA3	0.8238269509861387	0.6380661662037478	0.9356318549707089	0.5321366513202497	0.6591643549873497	0.7214254258824424	0.5028415977401892	0.6244725800405204
PIM2	8.944575453052845e-05	0.3393977955657773	0.4086528438197463	0.3914673361974945	0.08617515075995612	0.3621056104290997	0.12051076485464744	0.34460896174332983
STIL	0.022145886124874798	0.2648851849867358	0.5354887211168355	0.7199567843298601	5.2584813188050626e-05	0.571137533984737	0.22685337309904427	0.9060097219174493
ACSBG2	0.023626819010957974	0.03351584457186068	0.10657125542748719	0.058663943979999536	0.09130029067275919	0.042285945534387644	0.0005243124936696031	0.08283532124454278
SWI5	0.6501576558835032	0.43748891795461736	0.6211354309649123	0.36224941258147697	0.504736080759194	0.5106350072562797	0.7293357388367048	0.8739571225969539
RAB8B	0.8356005150411175	0.3547414980859643	0.229618711751069	0.3152830307502096	1.2075029084381675e-07	0.13508947774405966	0.47903893597121144	0.40409204257467346
EIF5B	0.7634008935585682	0.7033058810514253	0.8046209092017269	0.7990576558731312	0.7275727568455297	0.9242009914837425	0.7817455986580579	1.0362531436079723
GRWD1	0.42987788777582847	0.6895437322142949	0.8054490803021273	0.7456109573660068	0.42515460902215446	0.8141981473202857	0.43225220854948293	1.103443228933656
LRRC47	0.5165519988126104	0.6756861185037136	0.8334189685691911	0.6453344566230571	0.7544076575371854	0.620711602187145	0.5723728013457989	0.704083217381237
SPATA2	0.09777794614639808	0.34380226542449543	0.3499228878041965	0.122500867096282	0.5373321865126309	0.2966531714613318	0.23969655492570865	0.22924280667329294
NRD1	0.768274597190655	0.5395878487953865	0.767469600446397	0.8323758083718784	0.6551707375391146	0.6777167247537288	0.7945868718863688	1.033922478319819
PYROXD1	0.33032917078062163	0.11334278983670844	7.267988787891341e-06	0.2816650486870327	0.2813989718273703	0.37564081537381677	0.13806459671755225	0.5500156669927906
BRPF1	0.20043318658801307	0.4168415545987132	0.7320998680399675	0.4565794845298685	0.40113361741519454	0.31425630214238265	0.06972711233596336	0.23612564610247547
FAM109B	0.6931095490269958	5.0084862940651996e-21	2.2770879127045846e-21	0.16147645265388036	0.3448854315884508	0.48115959148631704	8.063354564147577e-21	7.110243395914084e-21
AP2S1	0.8855802647861971	0.8603025739548406	0.992410693745732	0.8284473468232672	0.9562825724816044	0.9177761145804887	0.888366804263731	1.0647625884625624
ZCCHC14	0.19657639833968704	0.5261147877235214	0.7789206129863675	0.5351505038344837	0.7090088743655664	0.22355531025541547	0.02860709893959755	0.022819879047054313
NXT1	0.17072318142517875	0.615967643650291	0.9040306186850009	0.5723469944109645	0.518164340329667	0.773009432638842	0.5588656377410656	0.8275042073653833
TAZ	0.2687578941045321	0.37345307479534406	0.5845408802258572	0.3333331630382808	0.8481830091482829	0.39878497820930503	0.605202470389372	0.2947914164317427
MOGS	0.6164461026705642	0.7214442139169398	0.7231560714878644	0.5160028876021715	0.960689959970168	0.735584657502887	0.895332455986773	0.5646240403719062
RANBP2	0.5332398733347694	0.5636185002460032	0.5378938287702995	0.7735037184384425	0.6858713032973789	0.6277561686720425	0.3140501618756606	0.6707671432675958
SMG9	0.6478274694202564	0.5982530017555937	0.8005974536948337	0.6591923967417257	0.6817874530358492	0.5379497692396707	0.498651774936139	0.47917684200101357
PPP6R3	0.48716599341521	0.596248373904295	0.7684506843479397	0.8233862418222179	0.8470636928602907	0.673025120067754	0.5242846818708405	0.8373779010649873
MTF1	0.24759125502751742	0.20884839781774048	0.35244662396962184	0.3056710134334405	0.41122687431775024	0.13923570687776882	0.17264551964740604	0.29010258037877995
NUP188	0.35053151781701464	0.6741490556855868	1.1951819913677555	0.8322245283598508	0.5270576207627773	0.7091006709175238	0.22879017156846715	0.689491051723901
BAP1	0.6520526371899824	0.7764742381440075	0.9629813690175613	0.5904523695235881	0.5566635621575285	0.6589170088469108	0.4018339161513466	0.5772910914985184
ZEB2	0.9088005288951344	0.5042815836012262	3.3614480914800138e-06	3.3849761238232443e-15	2.4584239319656313e-21	1.0958968355298511e-20	0.057696858210169545	1.5728669435609603e-11
TGFB2	0.0306467179998426	2.064423736336978e-21	0.6911409829538949	0.08034005678878783	2.060133646954536e-13	2.031609080029948e-12	2.01129428670294	3.435756662933719e-14
NKX2-5	5.170686045405596e-21	0.2258962509048787	0.5829129311762633	2.8715711572416657e-13	3.0684225783516758e-21	2.821894435948134e-21	0.04507700541190035	0.0011389917942938909
NARS	0.9079085278615563	0.8762687933119252	0.9178848180150675	0.8878118287047524	0.9842601790457448	0.8243101448100869	0.7786358343100672	0.9230372155813672
SRSF7	0.6666781621529825	0.7929277211809244	0.9547298239287173	0.9039022188884885	0.8630130893037944	0.8636785709146119	0.6704313217074408	0.9612195316014349
YARS	0.5934752390645919	0.5783766033023273	0.7566284276894257	0.6847277999578214	0.6379129692152268	0.7246379933450238	0.6603348513033229	0.8144546830907967
GIPC3	0.11150361153885067	0.22168911725181736	0.00022108684845207615	0.1732627227986823	0.0033510384986224686	3.868923517222892e-21	3.5889871470237515e-14	0.043561976292675594
IFNAR2	0.248742296615591	0.5628227239253493	0.152736519469737	0.31729005893099677	0.1329418899573492	0.34150236913321663	0.6102788093067063	0.3526945486543718
EHMT2	0.32630465506789397	0.7572951305064147	1.0666302777723673	0.7794557952856423	0.8454363386142147	0.460623657944906	0.25107495787556167	0.4145136113610261
RPS26	0.8510984203539012	0.8327199278431128	0.9323590728461274	0.9133341640169188	0.9169541594199606	0.9871949381948257	0.7939763497170861	1.1367898210100331
SLC25A20	0.7874041832601443	0.4643282648633346	0.08868329581612204	0.39603396696301313	0.22468758594448862	0.4316323471466287	2.507117750205798e-07	0.5081783978138555
PGAP3	0.286914280082238	0.2245680129448748	0.28848758064929014	0.09369089527667031	1.491387177866547	0.009220723357764509	0.36059006946994493	0.010093768058610909
NCKAP1	0.9076395010648626	0.6767579577691606	0.7867604940481517	0.8495008549205837	0.9268876305055468	0.8150423638044441	0.8990568081043316	0.9680940253984293
DNAJB13	0.000307485714943295	0.03704496384943164	0.10796447256020379	0.09454794757266466	0.18283347509964634	1.0147273847898085e-06	0.08511834748201051	0.07482775990255862
PFN1	0.8944223013579576	0.8925000615493043	1.0566962972669214	0.9463581622719635	1.0680277005040497	0.9657446872827042	0.9637453008975019	1.0580561932613315
SQSTM1	0.8590365551831581	0.6306489506704627	0.5334605192113634	0.21002250364166308	0.7963663105048681	1.0547770378769525	1.346118908522647	1.006267975831391
CASP3	0.8174186064074883	0.4251439064071335	0.49187370303416855	0.6155830176888477	0.49764581512210365	0.6582738696476225	0.3146136563381466	0.6950953033239538
NOP58	0.5722524975715575	0.7960622875444411	0.8970804352770877	0.9206069329908791	0.7448305131265361	0.9710176100383204	0.7306452426848764	1.1172064076956103
ERAP1	0.5965943121808593	0.3389618371782755	0.41354151872366846	0.03464326677935772	0.5657657733606641	0.7065556591672807	1.6142726518704358	0.028438667351058496
PDIA3	0.8832707808573756	0.8903044974240957	1.03028383256075	0.8928083941136769	1.078251423268904	0.9433659226246411	0.9764108204008091	1.0015819570937377
TNFRSF1B	0.2047944862205995	2.842249228766071e-07	0.033418277588259215	0.07738996017971624	8.716441282331348e-08	1.0934017926054689	1.1845221657905471e-08	8.819229036245093e-21
STAT2	0.9321864596842868	0.4307446423502474	0.29779364637993966	0.15830152942158737	1.174161001178597	0.01202143046871082	1.056041975128425	0.0686074391181738
TRADD	0.45337259710281214	0.004968967301568455	0.06590144113144533	0.03029633178440485	0.5485217695383612	0.427763274909298	0.8701541997478268	0.6176346435401506
EIF3L	0.8089130941604744	0.8519455926948395	0.9415820238199112	0.8406823322351364	0.9285190572702926	0.8685871786610355	0.7734624019045653	0.9120296514635167
ATP5SL	0.501789898946164	0.5044214337996468	0.6589004413239871	0.7416446561665941	0.5805420215163605	0.43546481655585423	0.38808749951468524	0.6134799634879954
ARID1A	0.40202459698472026	0.6358958077876535	0.9984373322642092	0.7954801180791649	0.9790282743973864	0.28919261043586014	0.11068282383440507	0.3293315562274034
ADO	0.42841759833006937	0.48625938719663636	0.5210183347375587	0.4179363543337136	0.382321886499161	0.3964663316279389	0.16277020250259652	0.5161550643918602
WDR24	0.19038256228156622	0.34492364765665895	0.48185604788545705	0.27320902304959915	0.6153875519907215	0.09257699717851631	0.14493731884605987	0.20331273840169242
NF2	0.519994731469692	0.25494601721973403	0.5388057412956617	0.40894002264003493	0.021845837750620708	0.45866115659394274	0.6875314938048629	0.9153842812736945
RC3H1	0.16078315570391238	0.17489351844682952	0.15813645238278953	0.30680836811419004	0.3942259930106152	0.15779370256820277	0.03872735289483129	0.3176314517762911
CALR	0.8978538623295581	0.9024669964522347	1.0518321660346388	0.9444602457650285	1.0827391182401156	0.948132867919886	0.9684207504682536	1.0335927157446785
FADD	0.6091199757886825	0.44544587057075724	0.5736648066640591	0.3485600009330651	0.5969884909342343	0.8842902584393977	0.954209786128029	1.1102015401863896
MEN1	0.22140641868301053	0.5152521658591748	0.925221804518174	0.5940874656286383	0.7808342204110409	0.41278221740669296	0.24303051977296972	0.4146105319750413
CASP8	0.04628200572732621	0.06405471552764788	9.627319141457772e-06	0.12931716822650446	0.0500234642889158	0.6770442893332119	0.6518249520795824	0.7024056129178405
IFNGR2	0.7114416860066262	0.8213425033226933	0.3160448322379515	0.3890731684677634	0.4256818366009112	0.6776028507601233	0.8265776339452677	0.3160022568377413
TAP2	0.09520585106133717	0.15419165763787646	0.31716862832719167	0.0627962591121572	0.0002713785820082604	0.6058080360607209	1.2616212123848376	0.45672340496712366
TAP1	0.5369484184240493	0.15354108031881966	0.4116863819981954	6.3857267977192e-19	0.24175108564091718	1.1038591664597788	1.815189848156651	0.6038909028195738
