Name	C0	C1	C2	C3	C4
EHMT2	0.5887245870147714	0.5437085036693482	0.9686253619678029	0.5759791418467021	0.40133505559124266
RPS26	0.8331320963948662	0.9929118932569893	1.0375901957616867	0.9669968699425076	0.7431969172418106
SLC25A20	0.2660597409949036	0.1313224306027855	0.4408919658731915	0.386330096246038	0.5478743145972446
PGAP3	1.1086787358076435	0.28184419327829796	0.187165261686982	1.973503989960217e-07	0.27091848439442884
NCKAP1	0.8495517402486467	0.9824360809054702	0.8928297925477044	0.7632981883555733	0.7579312338736343
DNAJB13	0.13835266208069022	0.09447786482094676	0.10004879540290951	0.02521724265587889	0.022047449328372798
PFN1	0.9315788503407922	1.101040346544155	1.0881679763500363	0.9467530059167113	0.8103683270953325
SQSTM1	0.7976807157512945	1.1104490038199017	0.39457067396148193	0.8971341115401751	0.7694493362260826
CASP3	0.48169857562572105	0.5262467411969587	0.6258051598702505	0.5904100640559627	0.5752204284765688
NOP58	0.6901931775999631	0.9442776366899814	1.0257434416163316	0.965727394633163	0.5547024075266965
ERAP1	0.4975979266198144	0.9968010557185473	0.08571775722483331	0.45012922784531184	0.5678546815928645
PDIA3	0.9318819961654394	1.0849974291072477	1.044153856908383	0.9178416433723823	0.8060482891769234
TNFRSF1B	0.06425582884101452	0.06122560807857151	1.3920387433414502e-20	0.6209028982450423	0.07247486812441406
STAT2	0.9204417509731305	0.6547943445171065	0.23681546357088204	6.167905555109763e-09	0.791706071550684
TRADD	0.5652733172429628	0.6382539575726156	0.027125936515412917	0.32695185180380176	0.3369995187045038
EIF3L	0.7988754520265035	0.9254547228406503	0.9896909574088407	0.8532893200292405	0.7338877581496683
ATP5SL	0.496890642098567	0.5621875182256202	0.7637896277867398	0.4886094214663648	0.44632777399117685
ARID1A	0.6746116196586758	0.4458229927889916	0.9409232947932475	0.41462921680002507	0.4089250423078103
ADO	0.3136686394583686	0.3654544920909705	0.5637106695157784	0.44270920696675015	0.3755544890375513
WDR24	0.43243610758178364	0.2564163141621976	0.4124097908722691	0.1814098162116847	0.2229899515252238
NF2	0.12326630920198788	0.7633685118935106	0.4759247895677624	0.5549398700172041	0.4169493064608664
RC3H1	0.3310823669677378	0.15728169744911255	0.29968621964828285	0.1776968175926786	0.12378419458338953
CALR	0.9389837841444107	1.095162389873994	1.086383705885314	0.9305506508872394	0.8169242623470898
FADD	0.6302619759515933	0.9457599219677213	0.4908619140341906	0.8272801831443667	0.5342428285842046
MEN1	0.5560773241414553	0.5050169135506583	0.7649297281797512	0.49905833629557556	0.2767483656518023
CASP8	0.19512088114523482	0.516758964211763	0.06549792232683002	0.5623078315153047	0.06124008952980474
IFNGR2	0.4073137887506738	0.5905864731434057	0.47129016096421367	0.5426018262752397	0.6863380653963072
TAP2	0.09372370030693003	0.8740619090755224	0.09133638008025513	0.5093966867791264	0.19126311240968571
TAP1	0.3889495069476521	1.252603495356387	1.0957332818113876e-13	0.7953993805631838	0.4945750142425467
IFNGR1	0.8832072308460104	0.933498110658455	0.3269706691979693	0.4124234088277269	0.5269233259901852
B2M	0.902748594544186	1.139556278646064	0.8264592837113822	0.9104814567281809	0.8471676823327631
JAK2	0.18771624149583707	0.15702340119883898	0.1652576720793838	0.12200760846903537	0.19727318477146916
TNFRSF1A	0.5692665498478856	1.198326475370108	0.0018986090657423231	0.8763118891757747	0.7204656280506145
TAPBP	0.7933044810225824	1.2060487781832498	0.26304814234877777	0.6675097576236937	0.628639362727012
STAT1	0.6878284050713073	1.0744261405367463	0.505735255720109	0.6340637910672274	0.7285197808257545
JAK1	0.6363804075382613	0.9679211847296679	0.47869922168917	0.4618047626580881	0.7317476217678133
