Name	C0	C1	C2	C3	C4	C5
DPF2	0.7800090682131635	0.644024603688163	0.517772109057764	0.6959758096468857	0.7193225041117824	0.6127022590761042
RCE1	0.6888546565854449	0.7483377249235142	0.13868490167540534	0.7552638790609575	0.5566167554412865	0.6335038281354948
FIBP	0.9432192254862607	0.8280119923460595	0.7565539849430288	0.8437800719192513	0.7444032532384406	0.7787843856641238
NDUFS1	0.8259103385840634	0.5336156047278103	0.7034022958578895	0.694873117596342	0.7231007051025609	0.7696406214720058
CYB5R4	0.44234826702798696	0.4713531975288718	0.20484890618687207	0.2714040509761319	0.4349860254932629	0.4429766668470126
ANKS3	0.25310985010273535	0.282686888936726	0.2639083110532162	0.3271950357204742	0.2886082722977018	0.08461396033967884
ATXN7L3	0.6420690576648531	0.6276961009782418	0.6449335187882403	0.8057281234175343	0.7165651023392299	0.592041400258716
CARD10	0.31002429679585525	0.862308122721675	3.89764231033951e-21	0.3273956174763823	0.05039186587590403	0.7053561439684946
PSME2	0.9897150880144134	1.0146539437072275	0.7625711240996728	0.9424793554300188	0.732192026298764	0.9432266040120867
PKNOX1	0.26057394623642016	0.12339193769511816	0.31575711048071375	0.29437819696030354	0.332791892626271	0.16246729871510884
PTEN	0.2884320638432615	0.27196690128757794	0.3689301487634578	0.4959465698793797	0.281654492861548	0.4816971118467701
IFNAR1	0.3689522947515989	0.5720756031633342	0.581374446434789	0.5366561258414181	0.37580500720633303	0.3249108374623328
SURF1	0.5834990053201929	0.5267767565274882	0.45320130172660394	0.9149721258215958	0.5089694143075832	0.47560277664795353
LSM12	0.8739451940314971	0.5583573498394275	0.4692619306957708	0.5049133547683273	0.6199524299015889	0.8450681317051255
TTL	0.7419415096108771	0.3567532025078813	0.7136082875309734	4.3374443471483386e-06	0.6967753398315583	0.5318549588035751
SCAF8	0.46141613285073807	0.37029792729867206	0.43493840473521955	0.5331551445399857	0.621256329529546	0.33221678113924247
DDX39B	0.3308416547982453	0.17390223193762427	0.24164067752677795	0.36314724187376063	0.3555599288594351	0.12454178619003968
SRSF2	1.075300707953682	0.8890444340874893	0.7960982191433797	0.9179867361889971	0.9133928642460402	0.903212504596936
NDUFA6	1.0508856161357325	0.7126242911286739	0.761687039113069	0.7762425127766501	0.7823437624735885	0.8176917056922033
EPHX4	0.12280979651728324	0.11019042448125549	0.013838877534567764	0.07638092560070592	0.1123333862397142	0.3852194295234043
DUS1L	0.8575347821223991	0.6411808200518005	0.5907426015506568	0.9247375200758616	0.8125383882523393	0.8286181299264783
ABHD16A	0.3399751975840239	0.4829662793638746	0.5943524091178825	0.9109417922646825	0.47596217483478276	0.4300255537411585
NXF1	0.5799073638233578	0.4596822781939851	0.57334629060085	0.6534766086639869	0.6571048728784872	0.4398207631457024
FBXW7	0.2015880628667586	0.1395482683237392	0.2531163096240566	0.45087065265655274	0.38996479990491084	0.12978738079573227
USP4	0.3595308992579472	0.32233880673497367	0.6727118272300225	0.29793545635359553	0.2916375202436964	0.4639505369512937
FAM117A	0.2781280310371804	0.13074010910843056	0.10538363719937824	0.37602193846638526	0.3147066627278469	0.0037603360785217086
TAF13	0.8354397896001193	0.8506372149172478	0.8103525143234954	0.5486961314139982	0.47174806180660256	0.5326366665285749
CYC1	1.1053344532291463	0.8824784454113427	0.7885796090968654	0.9599764230656516	0.876475166068833	0.9302214739958699
CDCA3	1.3213367381317254	0.5541740681057514	0.12139108203870913	0.13007023005328483	0.4737726470918745	0.9783406880970209
FXR2	0.7791694539784425	0.6259740380537953	0.7549779367539935	0.5510714030297962	0.7570352630768298	0.40269795018062
THOC5	0.7181435511556047	0.32716932262020654	0.40790421181325565	0.1755694193203453	0.4762424256518371	0.3706473653876103
S1PR3	0.3266325836088348	0.24010703520625346	0.26965532179382584	0.0442944880070815	7.145640560511363e-17	2.330578921353154e-21
SIGLEC15	0.06263197653177574	0.07448018032639382	0.17300151640522166	0.005610773813832586	0.015628657914274032	0.2529431407507438
COCH	7.572510170468804e-21	0.28641302937515406	7.961290378037435e-14	6.557178060001026e-14	1.3625198298703072	0.11362114847285301
QRSL1	0.4499279779322214	0.22153102757983983	0.13132598651839913	0.28940555853417693	0.35285839944080744	0.31763171257088757
EPHA4	0.16319384950057939	0.13918902845139913	0.27899073621514603	0.23648630578200877	0.2242044604884501	0.06446359702009154
MRPS26	1.059379017862174	0.6201897308583397	0.5630492945328588	0.8809052103069579	0.821372682763798	0.7299067733774133
IL12RB2	0.13598216995478876	5.688220210941614e-13	0.09420239399138401	0.08840208958718418	0.12884365106451054	0.05408975166927299
ATP5D	1.0367405206211058	0.6103209868923368	0.6755238927445055	0.7683044188537014	0.6870245164186999	0.9504986473407319
CUL5	0.4521816608852697	0.3851943133577249	0.3340139942212772	0.3923002883090462	0.47319316147350643	0.44848645770898593
SUMO1	0.9540580238362911	0.8838183222637965	0.7909413999042637	0.8295085789535281	0.8380077856847886	0.8308434794017007
AHCTF1	0.8513331774579086	0.416305461535179	0.23683410206814587	0.4671518797824234	0.6367731378110745	0.5358105788762125
GPCPD1	0.012400785572358075	0.2839875667065343	0.41195826382231	0.7466871757941604	0.23752945378959836	0.07555611468645737
GAPDH	1.1025423845721916	1.012064114660296	0.9040699001537346	1.0116536617295464	0.9233521843945596	0.9496630539121934
SLC38A8	0.02709107794318954	1.94623300503252e-21	0.014733943542421803	0.057283042690678465	0.06739980038306663	0.00887343647897034
DYRK1A	0.3437962842724237	0.2913291083941091	0.43759880092430303	0.6439723592467118	0.5480740031607949	0.19228662351015272
HNRNPA3	1.0970764128992108	0.9078125431339314	0.8283276937998373	0.9190941335421685	0.9254563623157276	0.9310121618710342
SLC29A3	0.157373114935372	0.19306600842345914	0.056605960107266734	0.7293294912165921	0.1981970601247077	0.009086852473184014
SMG6	0.29783589590373305	0.266854036294321	0.3861496450978545	0.25033179970747277	0.28141436368993283	0.12992598129694938
SMG8	0.5522492193240593	0.4642478278221423	0.44878737780338956	0.4394542510583331	0.5392641839203473	0.24595395360619182
SEH1L	0.9642330348839468	0.46277885633652055	0.3168315577871346	0.413485469711311	0.7448705874027866	0.8283058624205974
EIF3H	0.9251135323689331	0.8032590772212584	0.6712254817901431	0.9052479504954026	0.7674879722690555	0.8528472461669064
EIF3B	1.0761871166681205	0.9219428300014694	0.8188737424447884	0.8994935273163994	0.877587862184905	0.9272343542876492
QKI	0.43880911209541856	0.7287279977359956	0.528762151592684	0.0005362355560325633	0.22280864484699966	9.592935052628462e-05
KAT6A	0.41320799479087605	0.12338304728851018	0.3338757895211214	0.491414632629675	0.6560585705154871	0.2748844358287197
MEX3D	0.6053010408469013	0.4181276993106083	0.233945174462236	0.38510737567069375	0.504636416316387	0.4391904834185663
TCP11	0.02715013760190735	0.055333111662463956	0.06852269345286564	3.8118082432448e-08	0.018851102034665043	0.055827066992970485
SPRY2	0.09974101038158026	2.3468990056271775e-06	1.229030147075155	0.08739796324278025	0.11945276222818445	1.280958259937009
RUNX2	0.05680506871204737	0.5452535174470318	0.1606150674817634	0.0637175251806706	0.03194653360134413	0.2504783539571115
SPRED1	0.289328986414625	0.12427369617095482	0.7212519554368121	0.11753869919885306	0.06788621006417417	0.6809394770168569
IGFLR1	0.33856525650225283	0.08253322132525048	0.06665114649892838	0.18058335313305832	0.19482741498112416	0.13137199014334155
KCNIP4	0.13452485893995447	0.0420725321118533	0.07367696901627822	0.09329448787002517	0.13048192609806467	0.09505553673380202
PGP	1.0498520128234574	0.14912116261893854	0.07967854468824513	0.302771058366488	0.3544488816389414	0.7245563699482889
OFD1	0.2693597584563997	0.29074173905534473	0.15649091736214055	0.6886780618951884	0.3801093947701672	0.17508063572568705
CDC14A	0.21802035566131914	0.07176532779285642	0.08220441936853774	0.11698815154221276	0.1759573328583845	0.17069844314155055
PPP6R1	0.9088221862469321	0.6996740502156052	0.7106477198871133	0.796576033583124	0.7349295604417725	0.7864434846508697
CPNE5	0.07697253187795758	0.047139907442917815	0.07727490143557018	0.05339175117652096	0.1125509350128475	0.06838547939737541
ILDR1	1.8171192697611485e-19	4.055573626967659e-19	2.126318357221953e-21	0.5225486446338817	0.03720215685085154	0.08730881902010877
CCNF	1.0459646446610233	0.11816938403710626	0.04775948775954825	0.20140107188941658	0.670364354480314	0.5551894181881797
MAD2L1	1.2447289050136574	0.6885379124677483	0.47635504837513953	0.4906263421779616	0.9164413742059724	1.0065066002990608
SNRNP70	0.9499415822810939	0.8307895998465826	0.8366159517624794	0.9307195272214704	0.8682980128650436	0.7399201197405989
AGPAT1	0.3736681718675686	0.40725454451953574	0.8602070587953031	0.3770352781482187	0.5224879310685132	0.26674050162854973
TRIM39	0.18974838352124443	0.13735510053138092	0.1269588723058711	0.18647858517842142	0.17424675855403518	0.09809869710831275
SCN5A	0.07446077849928241	0.030057603901762493	0.061838104785409395	2.5762554844532568e-21	0.16627981094770633	0.14428418361446382
PHGDH	0.8766266635864817	0.38876220308577086	0.6809722046156218	0.7496723155362657	0.8334600840937408	0.10435557183085793
CNOT3	0.7110301328977042	0.39811765887786416	0.31428852258457946	0.6237092210164419	0.6160731214867297	0.35428387274305756
METTL4	0.34627498351859676	0.26138789090975195	0.1765186247434985	0.28989914920178766	0.37108018378484076	0.18509187042808298
VMAC	0.13808108597723667	0.06680111131093124	0.24979468903235383	0.4409274505909839	0.16858410564996418	1.388650393725809e-07
PANK4	0.35371314201098286	0.23279611398132902	0.255581351164765	0.34207553286400616	0.41164100795068687	0.1882751057904055
SERBP1	1.0799395136958045	0.8451105360905019	0.7382501276584682	0.773790316212613	0.8699047732608868	0.891356008987426
NKX2-8	0.12540168954725464	0.09362713569594058	1.5702794933069614e-21	0.12410683549275858	0.040625255973093084	5.210295718148449e-21
EHMT1	0.6001829089990491	0.295660845393239	0.23051063222723173	0.7133673762529656	0.5770316813646883	0.26884927999130775
ST6GAL1	0.06569855425725973	2.538192241194074e-21	0.4835931308054333	0.4910259617798043	0.3675216255330186	1.968613987449296e-14
GRIK2	2.278810997703386e-08	0.01325163511158948	0.40259012342652173	0.07055156900769542	0.18122814430466708	4.395886602679064e-21
ANAPC2	0.49732653219760653	0.41289067120038947	0.3518532409619354	0.7382619430764935	0.4475951686344313	0.21941693650362368
FNDC3B	0.26984181050987416	1.3322879914566657	0.7836556533319387	0.5474558777500288	0.11925543782560614	0.3397468047342293
ZFYVE21	0.557704588489758	0.7465910681401953	0.5667777481815047	0.8666219264514957	0.3455876433970932	0.6062805505042885
FBXL15	0.32192092880789225	0.16548501960706669	0.36118532712391327	0.7080977369187811	0.43610266463062713	0.40220131097923223
GPRIN3	0.007061691352328716	2.063687982340267e-21	0.056358436040218084	0.10249466109049267	0.30401077146825345	0.06751782107416862
AMD1	0.9714107310910961	0.6981937327048662	0.6717698713848878	0.6186034756942614	0.7368070989627367	0.9019356212834523
FASTKD2	0.7477889876706119	0.46696796889506537	0.4612018832325484	0.4930912186609959	0.5161391524614684	0.749449667170264
CRISP1	0.02013436391617311	0.0041827543629732395	0.010544942168986387	0.02329700135776035	0.007796271060597849	0.010042623373596975
NXT2	0.6163103710464988	0.28269000717009174	0.08099796887798952	0.22171968396280484	0.23278788484499247	0.26591396408378354
RPUSD1	0.9520962456722976	0.2566060842374397	0.2025684760647897	0.45228134111828744	0.42040558257137794	0.7488891669574628
MSRB1	0.6638377255627207	0.47757096210816025	0.31575697348764514	0.6339700896603817	0.31481268453576505	0.5088860563203852
SUV39H1	0.8228141489892932	0.21722774823119262	0.04732716708630102	0.0882645167520225	0.4290419057860178	0.5023506803129871
SYNGR3	0.1934130077201601	0.13325033731640415	0.06406178265932064	0.21170990640494136	0.2569174979901226	0.005394329109541945
RGS11	4.908202774472568e-12	6.862316859796397e-21	0.17451674367044012	0.30884283558920317	0.1559604797527581	4.023924974329011e-12
PITPNM2	0.1748685709538266	0.2929727106588854	0.2424550834924388	0.22762896142136638	0.21232819749790333	0.13268602859951284
TADA3	0.809248004899352	0.6216867131083291	0.7731054519575425	0.5725034993039309	0.572523256614187	0.7322039277998417
PIM2	0.4580492987313405	0.16810636021343794	0.06842192349743326	0.08343145093220061	0.35583903309090403	0.3760042768753836
STIL	0.8305122742982491	0.34364773158034967	0.0036263960606047595	0.1101939725180253	0.5134910130424717	0.586877737229925
ACSBG2	0.100261179951026	0.026949533111567208	0.018959842612451466	0.07106846781679933	0.06432399850237568	0.052475521042747574
SWI5	0.7644118162376632	0.7322089814202518	0.5774911899508611	0.5649324228675102	0.3764751895506722	0.4808372003209906
RAB8B	0.3406814474755843	0.5482260077240084	0.6651435513966181	0.024829961752067704	0.2510766745011855	0.16900322391331993
EIF5B	0.9659250753420612	0.8299298994942934	0.7254360284604463	0.744017713249951	0.7275123667622394	0.889040089640356
GRWD1	1.0951889983238265	0.5321828181866046	0.4575724373068648	0.4854839547548854	0.6710098603946731	0.8000392739257672
LRRC47	0.8530871823385491	0.6108643911515593	0.5582294245623411	0.6736711411961238	0.648827783193982	0.6227925346679916
SPATA2	0.36373751327982135	0.18090935460088195	0.18827015286302798	0.47009337426697934	0.21345169380642293	0.2520744009230911
NRD1	0.9185413246378143	0.8706297122355777	0.6636401964034332	0.6797395267108893	0.7052873581784407	0.6784228028948301
PYROXD1	0.23338284514208818	0.17474449066417005	0.2540647916287393	0.34642773421642337	0.19152580723859194	0.3772467535342105
BRPF1	0.5524137123168938	0.20154377947634297	0.25260742673131	0.27235586009937646	0.4690639553621099	0.3635913795027701
FAM109B	2.2230125887285914e-21	2.605307472023676e-12	0.46426237321738706	0.2394265828822736	0.060217590442822724	0.562817793149868
AP2S1	1.0878966909541055	0.9282836192311308	0.8749621309496268	0.9116271950729211	0.8168548457058213	0.9004218412982141
ZCCHC14	0.44795807145528915	0.1724027620654553	0.30100466566280776	0.4522376168260369	0.5980750796326538	0.2948927385528011
NXT1	0.9656702519300319	0.5714980180249758	0.28253607628185534	0.513306136756007	0.59635256802619	0.7535145067873888
TAZ	0.406030648291963	0.5533024620888088	0.3219345000116723	0.707023536509879	0.4216760953312161	0.3898015053227612
MOGS	0.6700411034391809	0.7958277920006045	0.6935599567769339	0.8687573846112048	0.5849050752675963	0.6781890455300008
RANBP2	0.6378664390901848	0.4263668608654932	0.5220548643920055	0.6225557040753791	0.6790243556570104	0.6341899550122492
SMG9	0.6538148938103338	0.58657678883824	0.6491599186892606	0.5732924185990753	0.6374106925570139	0.5634887915077094
PPP6R3	0.8591808078636909	0.6031959781675387	0.489829424845295	0.7710609015591602	0.7501746033848203	0.6811952487913265
MTF1	0.33415145418842673	0.22741738421173324	0.2287976838050747	0.3453286310900797	0.29308048908673456	0.1657973426547753
NUP188	1.0669164788142007	0.44398625234964806	0.3987091425776888	0.4109292751404381	0.7964651822805074	0.7631894976710399
BAP1	0.8626426730693768	0.5256813756000518	0.6946299789939248	0.461741179873671	0.6356150962920696	0.6754595727736719
ZEB2	0.010541054710845434	0.11091241263984161	0.8773250864053506	2.0510849952885166e-21	0.06766622499375229	1.3526410699344729e-20
TGFB2	7.570875468325416e-16	1.8028960942991237	1.2676083066067225e-16	0.0461542336440717	0.1778101523048366	0.0002584807031917606
NKX2-5	0.4155842124473964	0.059636701971321864	0.020276621931543514	1.3394799415748757e-21	0.1080535713221555	2.8434889698639723e-21
NARS	0.958613463350647	0.8523339074679999	0.902049341323726	0.8956177428089681	0.8607839867895878	0.830669402987352
SRSF7	1.0298310810127553	0.754584749798135	0.6846953095420306	0.7989348029556805	0.8507884545516657	0.8636297288580017
YARS	0.8057601482141736	0.7083671187242762	0.5803396717907906	0.6182115057763522	0.6351969526241781	0.7241611661348575
GIPC3	0.07891430646027668	1.5812615323977447e-05	0.15294051034586897	1.795380342702911e-10	0.14771259150828744	1.2908924141895674e-20
IFNAR2	0.29740273892821045	0.4861683812387503	0.38483055421666423	0.197116494358112	0.30887100897382536	0.2963174860071266
EHMT2	0.8497618995622176	0.39456232312201195	0.4502721781015923	0.6225258471751829	0.8099613020899448	0.5257696537834075
RPS26	1.0969467974269442	0.8648017496146967	0.8267454075096641	0.8932289191267523	0.8529013861940673	0.9669500622079473
SLC25A20	0.38471350159727385	0.07515837928095685	0.6885737277224282	0.26248481589434236	0.3217614234964953	0.4258433838615534
PGAP3	0.08161228437463655	0.272655083851012	0.3184604186734823	1.205002259603992	0.2741226895853096	3.872421159158307e-05
NCKAP1	0.874049153393423	0.9400369000658969	0.8306742245629521	0.893384058484157	0.7715577613605303	0.7944055667762835
DNAJB13	0.07197488323510313	0.09115079714702161	0.013652886203963346	0.14795363287301083	0.10261303604879983	0.013598304225140157
PFN1	1.1017695263650786	1.0042045580446641	0.8917037447380635	0.9951625305720602	0.9153243753737854	0.9510339060060574
SQSTM1	0.7640436530008122	1.1120614651280147	0.8356524832489618	0.9103147644411971	0.3061381015936752	0.900471140227873
CASP3	0.5834772498179206	0.4758359072826731	0.6641688295206248	0.4799184166324724	0.5228132429578468	0.6678168576382266
NOP58	1.100397667980929	0.7825666214877895	0.6071050094319198	0.7513586205780486	0.8389477135611173	0.946118907204222
ERAP1	0.09913086189505597	1.2305518080417954	0.6230963550863048	0.5517307093962586	0.14315737046563815	0.5671740102414694
PDIA3	1.0577424762038983	0.9979956034212583	0.8904237137049713	0.998445081154382	0.8816750649502267	0.9226412210683278
TNFRSF1B	3.1744560120385288e-18	0.0010046886576748162	0.16192706868491114	0.037862617426614	7.995244325734052e-05	0.9412075446579536
STAT2	0.06760175858764796	0.8737292052844159	0.8717863508007413	0.9873608610988798	0.29783916072134675	9.241495347040978e-05
TRADD	0.2613018203215146	0.6811998961804573	0.3369681631566406	0.6473619141750929	0.044990369820372106	0.3174538453136882
EIF3L	0.9752063712261617	0.8309324488878868	0.8255144958270355	0.8530378262623179	0.8276495382360374	0.8594743960048176
ATP5SL	0.656799780677922	0.5028023057618531	0.4881409208425706	0.5136695762867614	0.6555875449502268	0.4765210158121477
ARID1A	0.7365885028894571	0.3095325763492002	0.45984150971083637	0.6863914622167543	0.8079592561819368	0.40173660877903344
ADO	0.5567095170808575	0.28304565884133026	0.43522009753953683	0.33655704812281584	0.4373734259390655	0.42406764497178906
WDR24	0.3854797311568975	0.18912178674104582	0.24006285933381505	0.4705123556340287	0.34826816174050185	0.12739576694244206
NF2	0.7348289822168728	0.7390125405440314	0.3915937701154356	0.15587810264719035	0.32070619809674455	0.4665429920247864
RC3H1	0.2523045819409485	0.09802995647606633	0.1465247399161024	0.3481886370569334	0.2718672990805766	0.17111365101411039
CALR	1.0873912148425826	1.0040635075883533	0.9005403495253245	1.0027489001291272	0.9171384903780203	0.9340264386384344
FADD	0.8706537441973177	0.8543583856256873	0.5471027820832963	0.7146748380944767	0.36114232246361366	0.7920015123665746
MEN1	0.7443714896806916	0.3543724866270818	0.29175801241842436	0.5978618477709267	0.6321221995960843	0.460387317648946
CASP8	0.3389387716476966	0.47480079642246464	0.054841743725502025	0.2524741214128376	0.04828076209905954	0.5750552534818149
IFNGR2	0.34353261400148244	0.6738101879644313	0.8377779018117983	0.4325459882870436	0.4196722001030456	0.6062918492707599
TAP2	0.3656561839468576	0.9438421061264461	0.1445015776178934	0.1671082640604396	0.06225917406949093	0.48853414560883796
TAP1	0.40124788577979004	1.377707471019689	0.5005440936867165	0.5188340607001478	6.654876440293371e-16	0.8437187021406761
IFNGR1	0.2257698208676553	1.0653474906340312	0.5691327349915779	0.8986097338444433	0.40463820998807704	0.5797274562625281
B2M	0.9266842514508657	1.104998623295852	0.9359914662463001	0.9796997718503547	0.6987066195498218	0.9419855083492644
JAK2	0.16195463229025386	0.15064384201982284	0.2206451712455751	0.19196935229231865	0.13410199103364545	0.13457691961870133
TNFRSF1A	0.7732054768312323	1.1975270330442207	0.6766275636037749	0.6417196646748712	2.2235910482151283e-19	0.8210146581845781
TAPBP	0.5587236339799725	1.2916176196902511	0.6350224109239906	0.9115276803934341	0.24774850738884618	0.6703774328229668
STAT1	0.5998159983313871	1.1572546365744112	0.7679407144422309	0.7407285920512499	0.45042365669898415	0.6813111196230526
JAK1	0.4628785619028123	1.0838684177208748	0.7650782388431518	0.6499225838796575	0.444501574567131	0.5575489176919151
