Name	C0	C1	C2	C3	C4	C5	C6	C7	C8
THOC5	0.6276021865887078	0.6364368335438165	0.6043519004641494	0.5098833938907908	0.48491641542426733	0.0014939357822089032	0.3214781087342327	0.1041446881566831	0.4824015515859536
S1PR3	0.3713264815964303	0.20056819360721848	2.4252525849474143e-21	0.32838329062806954	9.20570154844649e-20	5.066778985508137e-21	0.10218677769860644	0.35345854467299714	2.8967509416647937e-21
SIGLEC15	0.0899534449429308	5.837419790110195e-09	6.32884292807974e-21	0.22744611385600705	0.01920254839884119	0.0658632830666055	1.0450315193632068e-09	0.10062231207618147	0.3307615362499986
COCH	5.65941354078158e-21	3.618906830752363e-13	1.894448694746073	3.669616761060482e-21	0.0004249145509574382	0.005156120232607536	0.12430448113360114	0.4439141558025024	2.312667923436346e-07
QRSL1	0.3433099781281708	0.5744800541918117	0.45741120589024525	0.15916342599256336	0.1981901503173318	0.143047105608984	0.2384189093177817	0.1314256547381997	0.4162072157236044
EPHA4	0.37594844859763354	7.0260720392040674e-06	0.17843927312517308	0.35592994765824015	1.5786980047312042e-09	0.44723409045106954	1.5425221451720783e-07	0.22397680754549204	0.007415078322692242
MRPS26	1.1140260660619195	0.9782349052231659	0.9161346649533421	0.6924247320108535	0.6618011383350224	0.9588707133210135	0.2961894623450783	0.49993857808984954	0.8686405748046598
IL12RB2	0.07927558513909105	0.041432904864030506	0.17376029608990884	0.06741417840364983	0.24549207360845662	0.10224489929464929	5.136930907805249e-21	2.7126396083963023e-21	0.05870384015493484
ATP5D	1.0734829969025843	0.9721880187183541	0.7656837110581901	0.7403294596759022	0.6012992078405377	0.7963226306159579	0.6070182645172614	0.47335353514928735	1.0785245094050495
CUL5	0.4157514812325196	0.6500677696600622	0.6072082074025892	0.27071292278639475	0.14806128064901275	0.2411271607287158	0.7161501453928999	0.30315298970546617	0.43005631419283585
SUMO1	0.955963637601265	1.0507975645529284	0.9617348817826759	0.845419130119686	0.6362427327776379	0.8006988124827186	0.7956232854500647	0.7992718265473839	0.8902682473378788
AHCTF1	0.7374703342275821	0.9378628125824465	0.7949352308093912	0.30973777377731143	0.5106382683566588	0.2794570014598435	0.2708023314453492	0.20975159478650846	0.6957086325774923
GPCPD1	0.001856455557095113	0.4082007375088995	0.16692875822306594	0.4342732303217393	0.10439570707013593	0.873647033809297	0.2811717937243626	0.3326929503378157	3.031637671920902e-08
GAPDH	1.139984190162385	1.1820282144440295	1.038814638669908	0.9556244387988693	0.8011119709534948	1.0300959019698284	0.8460447396731344	0.9065113428136614	1.0048561164146914
SLC38A8	0.04674987635794198	4.826963412548439e-07	0.07687821668056176	0.010558750418588763	0.017671528761742633	0.09569240161970048	0.005525716549586376	2.1251699238473757e-21	6.486617962825037e-07
DYRK1A	0.4111744404562254	0.5019335600574087	0.5862953538087211	0.5290676015052148	0.1802497942645357	0.7377257974220225	0.26550447884953826	0.2593690801166812	0.1461647956118852
HNRNPA3	1.1279763204855473	1.1287774688867867	1.0567265603726503	0.9017656326378328	0.7300967430871844	0.928479833826868	0.7608152572790936	0.7987516329374472	1.0111368209479297
SLC29A3	0.003103329757092912	0.693271480288172	0.15535891190153334	0.13009027624889793	0.023007468927134785	0.6620160738653484	1.642738666463837e-05	0.24126933023341518	0.05933103626983993
SMG6	0.4417572635782727	0.21594922333045677	0.280736022241182	0.45971917921163247	0.01067167224717346	0.315234804171175	0.3060340250014188	0.2934447381074609	0.08484883696041115
SMG8	0.5168059258236093	0.6550675065483036	0.6326828666560734	0.5466285486398745	0.455359930798041	0.35035604358015926	0.30874355859421193	0.321879489583463	0.2715118826691755
SEH1L	0.8020289869626221	1.068902055337379	0.9837528204416344	0.3278624355077563	0.46806099634266535	0.14162757218320934	0.5949227266866868	0.25322219278952407	1.0066225525195842
EIF3H	0.8155605279289174	1.192692775819558	0.869819918287678	0.7436105163651834	0.602365067743323	0.8188311085571274	0.6685728456175666	0.7251338934075864	0.9772088623595953
EIF3B	1.127382702280098	1.059858827006071	0.9954979511941938	0.8764119846219426	0.7817994457302849	0.9397575329798957	0.7107260810532927	0.8240913578992581	1.003750781129548
QKI	0.3870094109376622	0.32125021198352904	0.1863658125853391	0.8015180679766871	0.339811964635033	5.183959963548558e-21	0.15847978521406889	0.7672030525008806	4.4893088425055247e-08
KAT6A	0.5700359285211039	0.3402960382904976	0.7127268258983883	0.5001600318418032	0.01419343230335876	0.6839780727872102	0.06785343603158994	0.1305190168981045	0.2758935150031114
MEX3D	0.9024248924805787	0.2769344468334131	0.5433434820865796	0.3088378182456154	0.0013551819458356587	0.5949237277851356	0.2401023738706857	0.5296712392726085	0.43617915480206526
TCP11	0.04448212985751924	8.645572645544359e-13	0.024796807737817	0.04615491014457152	0.07571292208317579	0.006021354107017395	0.08549077362659639	0.03151999869997232	0.04134326836361722
SPRY2	1.4542800254887792e-20	1.9950782353566945e-10	1.890178560844053e-07	1.4310078508718471	0.4597668636377391	0.3366397722687506	1.1772421549989426e-09	1.926165383803613e-10	1.751121500898787
RUNX2	0.057664442561941656	0.07399654956770449	8.104074483985318e-09	0.22406782161630812	3.6306493627216365e-09	0.06743719333471397	4.411365988300917e-05	0.8546604758890672	0.38005490302942185
SPRED1	0.021852931343951183	0.43871790340592287	0.034610955453923155	0.8898662532873262	0.31779242402241875	0.031167886353782728	0.3032463493235848	0.0237393876483862	0.9093597052346389
IGFLR1	0.34620361918074505	0.2654462336775771	0.23482967937079793	0.09115817988965613	0.2110393989293206	0.16675703736025527	0.021873579459256443	0.00022011398895449273	0.16529715038577703
KCNIP4	0.13711179847816665	0.1309133876677594	0.14972606351406012	0.10813186730196923	0.029434551271899707	0.09454961363752439	0.04882674100590776	0.020829146377499733	0.11903212261250083
PGP	0.9991627993510155	0.6911157071429584	0.4964476392700447	0.0038396022801965063	0.5834971462791687	0.20246427270505596	0.27581220905512394	1.2403708967219387e-09	0.8423262194405118
OFD1	0.27083516837453214	0.5257474868922621	0.3780532914017751	0.20793945428929336	0.1341738824534816	0.754530972444236	0.06272279855558419	0.33488997416162225	0.2117900838690759
CDC14A	0.21572046276377219	0.21126004478014962	0.21288539259992553	0.10457723617079823	0.06866892742416837	0.09356437498287411	0.11171985676420897	0.024564649649858408	0.20668503081377404
PPP6R1	1.0189516263642746	0.7908499775665214	0.8105216318596459	0.7665448462568865	0.6713560290926798	0.9337123278943842	0.5094872164309058	0.6173647151955011	0.8391598306353221
CPNE5	0.12642236453496192	1.1506806017258142e-07	0.12573662790985288	0.08218113941400466	0.09484031401126783	0.11710385098483277	0.004657196028103512	0.03109599274831493	0.057613551162051815
ILDR1	1.828521793768827e-21	0.27332642557933345	1.2973173135450692e-12	1.5211798220717282e-21	2.6241691892313646e-20	0.6274528793653613	1.934009563078966e-20	0.01272696214884102	5.140827811285025e-11
CCNF	1.266401251871681	0.36408230226797694	0.8752156291161589	0.05779521653901904	0.405391116356696	0.2961651786228195	0.08774222564633173	1.0047043452772331e-08	0.6126782958632808
MAD2L1	1.2579315911529456	0.9759189018808111	1.1500464779453605	0.5323427356107399	0.7292896633695307	0.4236284560258606	0.5417594198112093	0.504951611357427	1.1682877745266274
SNRNP70	1.0730394296642485	0.9263356229129834	0.948951898708164	0.9406445198780098	0.6166025969568348	1.0496378029388895	0.6378915635662564	0.7744385906498147	0.762062969555012
AGPAT1	0.7360691503642403	2.086486098055228e-05	0.4899818079826548	0.9663720198593793	0.5717371983631293	0.7760538967582487	0.20647944618812372	0.29438768342885824	0.10398646214417527
TRIM39	0.2526619325752022	0.15636601845455136	0.19374115834071157	0.13030711245560703	0.11571655791698761	0.2246400948373949	0.12684891663784506	0.10076291231450515	0.07235838804413587
SCN5A	0.12197243047441945	3.879747458118587e-20	0.1849635519796419	0.08309406234340315	3.494699704019941e-21	2.3325377251306015e-10	0.026807897598573795	0.0620711581926588	0.20652576518422847
PHGDH	0.07120331274427506	2.130639437731787	0.9220081443985485	1.4422573124139724	9.782879181074648e-06	1.3983430980040532e-08	0.09291624983821622	0.1793033120327465	0.48726233138289393
CNOT3	0.7873998240125725	0.7035655847253802	0.6782119463157742	0.4545031154747654	0.3510388644360781	0.6692202031617137	0.11462310059526806	0.3050526802804361	0.41983850310975857
METTL4	0.2010654448231237	0.566827155630213	0.4729840859935731	0.24340809708219646	0.1364605480001115	0.12687170108778673	0.22661263241087046	0.22042844237618756	0.25747243084795507
VMAC	0.1520260260220981	0.2893765444884773	0.11621069153525154	0.3532184998621907	0.04567685723652359	0.5113884684842719	2.408516207422965e-11	0.06757128846281471	0.00011248344612275597
PANK4	0.406400528651788	0.37076873093342283	0.47349640072302296	0.3058967907499429	0.2229169284823994	0.37177073204623823	0.18167419003689367	0.15865404977541817	0.16509512887901584
SERBP1	1.0824749067834154	1.0950856885327653	1.0198670048085012	0.8109807449917733	0.6840261327002303	0.7188898841959211	0.7288831699726575	0.7175707748731028	0.9852398445671963
NKX2-8	0.05116416412664471	0.2813664880087619	0.05903701956873201	3.134598145562026e-21	0.12236054928298029	0.02855752241781062	6.984394226720824e-21	0.04270985155806117	0.011458849689250558
EHMT1	0.6428078218879155	0.7421543911493121	0.6090464021074168	0.4135295289530306	0.03527371332747134	0.7484446694592399	0.07784505685994382	0.31307926798268676	0.35470403002854156
ST6GAL1	1.6734611251045635e-11	0.0842043496664646	0.42124124275469454	0.48750954570719224	0.4203285772992095	0.6306364475921685	2.7932801078309644e-21	2.6218365117325376e-21	5.130812304951817e-06
GRIK2	0.009060800595906532	5.985347324677889e-07	0.16302551841758375	0.5595300275905424	0.0455348967049379	0.14610792836348893	1.6273889928459088e-07	0.0017994789895558452	3.947757072805784e-21
ANAPC2	0.5295316411677852	0.7021523853815901	0.4313480534090887	0.5081959392087381	0.11363014489161982	0.7815468794792971	0.17567576702117776	0.4571223119869674	0.24940709946807482
FNDC3B	0.07761962125024167	0.7873998693532754	0.0932530900836138	0.6601371296068035	0.8582801778359825	0.3294851057495594	0.9170247399443773	1.337386280162878	0.2834666869449114
ZFYVE21	0.5231149288275999	1.023395631294651	0.3543661914782615	0.42213465291237323	0.38612476369246557	0.7421700085720077	1.0649671815814916	0.6605772746954661	0.4960305562856739
FBXL15	0.45099062027306225	0.3934888786149893	0.4412229210304029	0.344284032363872	0.10461936425151565	0.9127131003178909	0.3821503812825134	0.14244441859935517	0.35318896133194655
GPRIN3	0.03601938238338764	1.3166388535803028e-16	0.3780117495606017	0.06232971807986634	7.182293471558624e-21	0.18164136065662498	3.3360158313172534e-11	1.971519188707322e-15	0.07986468990254471
AMD1	0.9304380361743008	0.9822330953121546	0.898160204981938	0.6598763207552345	0.7271962777222584	0.5223664651587964	0.7845925719078202	0.4907520478114096	0.981829108029122
FASTKD2	0.4771533300161375	0.9940162082398135	0.6616630599470771	0.4816841729507463	0.5659791318604663	0.26136241080578587	0.5638507964418753	0.29427734943338263	0.9157275767018836
CRISP1	0.017063076326755244	0.03025954346484762	0.006189811709762465	0.01480547591399149	6.401677963395456e-08	0.01944527227474168	0.011560472013543589	0.0012720389996802696	0.013100727717449013
NXT2	0.5932149121017093	0.5635573975058334	0.3253348172596245	0.0209385467866289	0.4114645941073567	0.057801051939505764	0.2628311319389632	0.09150565138588443	0.3305285878372017
RPUSD1	1.0965958732079135	0.6011532949270191	0.5300194474353765	0.10720949012501904	0.537466421951545	0.4858427879726917	0.4034703929701866	0.03934556131440106	0.8174455484230893
MSRB1	0.7276183794766142	0.6740623864394316	0.38216625851649777	0.1511966116619893	0.41080955895699717	0.6080433061262462	0.6982073194929981	0.3610751810899588	0.4797129918661073
SUV39H1	0.9626544786252557	0.3044573978167606	0.5514971140864244	0.08738197927565193	0.4288249118005342	0.13609641126532865	0.022938575048052703	0.07258400033651716	0.6241255522407471
SYNGR3	0.370745593209357	0.0536535491535781	0.28342447794465137	0.06056951478182607	0.04216262636646653	0.3016302952912429	0.045732447041539934	0.11904404935055164	1.156614663678117e-12
RGS11	0.0825521799219795	0.03427275822575217	0.14855921411999298	0.080216849144353	3.1905480952881937e-21	0.3576980780317087	0.2492339440013495	5.309810502209844e-21	2.289845626006829e-21
PITPNM2	0.27377361192865546	0.09874471530944563	0.2256681669658868	0.21545731844200597	0.26685662174085373	0.3242267290400934	0.14429104025379713	0.29481725278521004	0.0938476298569239
TADA3	0.9616192304752955	0.6374481179767275	0.5991243059772601	0.8744251055301449	0.35985735796733803	0.6742802888841939	0.6182297561173671	0.6175967337222517	0.7817099778750232
PIM2	0.651778481275087	0.037092625419495935	0.44986725886209444	0.01976722564264235	0.33047177349446083	0.22008932372333892	0.07217446548589486	0.08826494642817437	0.4020635742332234
STIL	0.7713029920468628	0.6437465294793134	0.7093093209147839	5.909454019783571e-14	0.4407734788137798	0.00031201002591134944	0.26597954765851256	0.14648610004839688	0.6769781307232694
ACSBG2	0.11200936807433227	0.09735069605667412	0.0710325663581684	0.035900978322906583	0.005697399113665029	0.06815754676620736	0.024991147830216026	0.011873066632639885	0.06868539034152193
SWI5	0.7223661025312046	0.9080991640555255	0.41449416175013887	0.60663516650839	0.5531327251471645	0.4069913071590618	0.6111133232155357	0.6142690517025801	0.5248561825010063
RAB8B	0.32832990849436827	0.22069944100630334	0.2691597574441326	0.8053372042548342	0.23978091051187247	1.3352121143497934e-10	0.5028919420379627	0.5700681229649905	0.13873112643016644
EIF5B	0.9032239172310914	1.0773059153379445	0.8470777566521944	0.7639381598231691	0.6754616744439833	0.6542583805786903	0.7666448697448855	0.7108437734287578	0.9914335871606489
GRWD1	1.1417959765753878	0.8185526315094457	0.8214867318272561	0.5067959812931222	0.7010747129710423	0.46485735073843143	0.3976142384842129	0.328546064659289	0.9318916524519203
LRRC47	0.9390330485375785	0.8019645600337841	0.7288140246887931	0.6098669421435138	0.6064085056442801	0.7095425990898642	0.4524628979839287	0.4676532285802603	0.6606622726244749
SPATA2	0.2988975816530786	0.4827609058628336	0.19912993226739661	0.2571740849954331	0.2897056133521478	0.4787334492276965	0.0005416949075582743	0.12262071082978568	0.35275671763875416
NRD1	0.9258510714179324	1.0024009919412686	0.8362666013351919	0.6746393856108044	0.5935706035895115	0.5615452999654847	0.8051602001865616	0.7675290964225725	0.7060883430700106
PYROXD1	0.0056945214339823285	0.6430450422562853	0.27344716196742636	0.15737990484714387	0.20273132271393207	0.12902619757507172	0.6434169444671907	0.019344525655961373	0.36953065411425784
BRPF1	0.6311034737189415	0.37366308624291145	0.5356020938266622	0.38826166140612145	0.19696446513861388	0.3374171948142837	0.06752977303217676	0.14858338187320003	0.43669620944146725
FAM109B	5.827259179763739e-21	8.912219247801578e-11	0.14703683919916555	0.07493005192330959	1.1520976178757604e-13	0.3616365753878315	1.6048605954487918	1.17994014555413e-19	2.330264475144361e-10
AP2S1	1.1450950381351568	1.0874553386262615	0.9134512895235307	0.9190848049586936	0.7979200121858355	0.9325812257624417	0.8035806242133441	0.7943089908171455	0.9510200905105716
ZCCHC14	0.6056959619527519	0.2598140381437511	0.6606636438129189	0.4466125874415771	0.061175659034561604	0.6577049979469005	0.02317026716719005	0.22654768210541235	0.33689696682898473
NXT1	0.9027666074709642	0.8440514002377798	0.6907720940973817	0.4159140584747379	0.5963488442696937	0.48607120392065173	0.07852772312073007	0.5050266937499704	1.0065079556221947
TAZ	0.4920368851290173	0.5099344721520456	0.4033177071846501	0.35030990017267655	0.28398562351583834	0.8738192175164864	0.23202489894687606	0.6405147077968375	0.3890161908768167
MOGS	0.7213732415038101	0.7823269685451061	0.6009385453410739	0.7170626613771379	0.6675661230081875	0.9849334871001055	0.4865986847436975	0.7767451321392116	0.7130651833711709
RANBP2	0.5647158960179015	0.7924039585564905	0.810112002159195	0.5694178107115463	0.3527495672889392	0.5783891362087042	0.5471147031169604	0.33830257674265835	0.7120868761630375
SMG9	0.8290017505636289	0.46590172953204756	0.6913512926893038	0.7306520783663057	0.426075777068642	0.7546906698158979	0.4288595222111799	0.580226474157743	0.566196152025987
PPP6R3	0.768097703080904	1.0580600109946021	0.8793476482008419	0.5616338378266541	0.4970183834148629	0.6811870330489828	0.5076478162514614	0.4934267954661804	0.7935431286004666
MTF1	0.38235663383423524	0.3897980159052668	0.33278007026673917	0.23521638862894234	0.19904924379913516	0.32978090634727797	0.26227094296912734	0.13631902812351754	0.1400320291187409
NUP188	1.2200762713200786	0.6812730037873576	0.9578661007454522	0.5268969463384422	0.4269136069726409	0.46618474868454995	0.2927286453584539	0.32794579947582486	0.8944853012353767
BAP1	0.9847776577224393	0.5932877870747151	0.7074672213450409	0.8365373670761548	0.4658169271006629	0.5495134430004045	0.4268146616543815	0.4568614258878166	0.75277891778636
ZEB2	0.012287209251342926	5.488671286894587e-21	0.0016239232445030495	1.1521005888993758	0.10640048918747012	5.283740184504396e-21	0.19452142766003871	0.07577234336812136	4.581764875835981e-11
TGFB2	2.194014021381729e-05	0.00017827381422690867	0.17908444508306673	0.1540779516607876	3.573454041038007e-07	5.9396000531799805e-09	2.827742960096921e-05	2.8080244049826364	0.030545912592182985
NKX2-5	0.7322075079824782	5.082175367408304e-21	0.10920319371824233	0.015085084669628874	0.08319227154883398	5.742134814863699e-21	1.6170599438068652e-06	4.7982878243735485e-06	1.1206436515595621e-20
NARS	1.0097228006043015	1.0114231795784794	0.97216362070109	0.9557838783301176	0.6900700373364559	0.9299918730708465	0.8347918364527499	0.7342885001769686	0.847370191786257
SRSF7	1.0462550778948383	1.0397962852744875	0.9825125529313812	0.7603234111727252	0.6589889804621684	0.7947010486431391	0.6290929729335913	0.6280189907774434	0.9537982042974712
YARS	0.6303866077001068	1.0930025746749505	0.7568523490480008	0.6554436601869053	0.5417697857469821	0.4131727427272006	0.6319187427633586	0.5768898314908307	0.8631735773899876
GIPC3	0.04423757510381377	0.029204206848402938	0.18136764377655795	0.21365902224351319	0.07500095816895197	0.006799165358860895	4.188063704426427e-10	3.839771914446329e-21	3.2607840052010545e-09
IFNAR2	0.3984959417642467	0.09521657669782867	0.3611237128327137	0.3234206143566037	0.6104398211608439	0.30736554573984387	0.18326332425714956	0.4339838339352043	0.2921461503886975
EHMT2	1.0710037303630209	0.5201941562542185	0.9122827458423372	0.5996412114313217	0.4290748356442077	0.847784066780311	0.12148832922341443	0.31942819430227304	0.5744072275013186
RPS26	1.0929993109654548	1.1663407480707584	0.986324348330061	0.8561717893229989	0.7491509576256904	0.8491254525675387	0.8636914631057092	0.706859804941037	1.043361291786783
SLC25A20	0.5693489198717588	0.10095951649576841	0.3658318363630639	0.6700894267045466	0.14495338597673432	0.4226142752113892	0.612280523588665	0.005692729912406215	0.3352402271228371
PGAP3	0.02215485335833018	0.7247964385155425	0.13504656080484903	0.4422352478534325	2.7193436054885443e-05	1.3598378853397697	3.480835157455762e-07	0.41457013398972936	3.3680492287588973e-07
NCKAP1	0.8365728905177248	1.110304173740869	0.8751146268956784	0.8521286971601941	0.6381677474575382	0.825116357622784	0.8976580201665484	0.8660867243420599	0.82375350250045
DNAJB13	0.09650025600359027	0.11129649451984175	0.1130724469007366	0.010962274682043024	0.029395032025347084	0.1605996023488597	0.04083517231831611	0.0885324724523806	0.007374900113469061
PFN1	1.1393206773163507	1.1735405446078386	1.0315649743555857	0.9417029960176665	0.7935790492608963	1.010569560592617	0.8404041758553209	0.8997231525647092	1.0092646806843042
SQSTM1	0.7099655247518396	0.9700401766613806	0.2669208273427002	0.7189172365863858	0.9879800351336874	0.924352898928841	0.8218593772647322	1.069431464228476	0.937626065109941
CASP3	0.6184448814453298	0.6541296661200697	0.6155714569940923	0.6326051025879988	0.2800312313108268	0.4450402569305593	0.9244626057259212	0.35461428594465644	0.6211057937258492
NOP58	1.0156473145751648	1.1552930146416471	1.0023970876701194	0.6683946483621328	0.7592605004470989	0.6530085120385614	0.6028615399133412	0.6217111810636395	1.1076615710063566
