Name	Score	0.95 MoE	p-value	FDR
RSPH10B2	-0.40380839640436417			
RSPH10B	-0.40380839640436417			
SLC39A3	-0.40376971778170934			
ZWINT	-0.4034347951874388			
PCP4	-0.40255061382618773			
CPA6	-0.4019870483868752			
MED25	-0.40158563597215263			
PNMA6A	-0.40147713260852796			
CRIPT	-0.40129404414983655			
KCNK10	-0.4011293398352612			
PKIA	-0.4009961092766417			
ACLY	-0.4008157330492188			
SCEL	-0.39960539307236786			
CORT	-0.3988532389625939			
CENPK	-0.3984280628016372			
KNTC1	-0.39839899535155593			
SYNGR4	-0.39783835212969			
ATP1A3	-0.39730213179872764			
STBD1	-0.39689269281319			
HSPA9	-0.3964095974188988			
CHURC1-FNTB	-0.39502795533393625			
SFXN5	-0.3946837329311133			
SPESP1	-0.39378783591561556			
EMC3-AS1	-0.3935544107492201			
HAPLN4	-0.39347318990755975			
KAT2A	-0.3930342960147526			
BIN1	-0.3927715977827152			
GNAS	-0.3918444780593081			
IGF1R	-0.3912722273284094			
ANKRD2	-0.3910938586778441			
GGCT	-0.3903539392319757			
BRAF	-0.39006179936704144			
TOMM5	-0.3898871331181649			
MRPS17	-0.38886636624680415			
CLPP	-0.3884530833734375			
DNM1P46	-0.3882605481908678			
SMARCD2	-0.3874205957185982			
PDLIM4	-0.387333765688557			
MARCH6	-0.38709563335387814			
NPPA	-0.3869459901631454			
PTK2B	-0.3867614151774474			
GLB1L3	-0.3866196734194563			
C7orf49	-0.3865759939201554			
OR5T2	-0.38645732412974665			
IL12RB1	-0.3862135986140945			
MAPRE1	-0.38560344798798035			
GPR153	-0.3855864154036597			
NR2F2	-0.3851206248612194			
INSL6	-0.3850105126747245			
XKR5	-0.38500430972869815			
KCNK3	-0.38492964543749525			
CNIH4	-0.3848511882824487			
TTLL3	-0.3846638728549948			
EZH2	-0.384439507369155			
VPS13B	-0.38422132166147116			
CFAP70	-0.38388614417303135			
SMG7	-0.3837718781643961			
MRPS15	-0.3831790658209634			
TBXAS1	-0.38295536011257286			
NFU1	-0.38247477361453125			
ASB11	-0.38243062551820484			
VSX2	-0.3821028079046759			
MAX	-0.38196327539713876			
NBPF26	-0.3816898070938705			
NBPF14	-0.3816898070938705			
NBPF10	-0.3816898070938705			
NBPF15	-0.3816898070938705			
TMCO6	-0.38144232423744256			
GLB1	-0.3813941634332983			
MAFK	-0.3811828370734534			
NFKBIZ	-0.38086754024177705			
KREMEN2	-0.380736543357626			
RNF6	-0.3806697107694932			
CCDC113	-0.3805685412348693			
TXLNA	-0.3804430752528367			
RCCD1	-0.3803285682946644			
SOX10	-0.3802917935645604			
DNAAF2	-0.37986090062563166			
RTN2	-0.3796758465161741			
SPTB	-0.3794653542214638			
LETM1	-0.37936886684688476			
CCR4	-0.3792917331310622			
DHCR7	-0.3782373449993548			
SNX6	-0.3781123208501703			
CORO1A	-0.37798330642221417			
FEN1	-0.3778810724059026			
DNAJC7	-0.3778743257017716			
RBMXL2	-0.3771081126483222			
AZGP1	-0.37667954788757085			
AGPAT4	-0.3765641349933595			
OLIG3	-0.37645413660794647			
TMEM164	-0.37624226315998244			
SMIM3	-0.37617351989032793			
ATPIF1	-0.37613486853653577			
CSTF1	-0.3759653809932633			
MAP4K4	-0.37584578330303814			
ZMYND15	-0.3756463275311404			
EPHB1	-0.37558831259851416			
PRKACA	-0.3755847368184479			
ARNT	-0.37553864973862355			
POMK	-0.3752937768700753			
LAMP3	-0.37526537821144107			
AFF1	-0.3751113068963686			
DAPK1	-0.3749153792616744			
NBPF20	-0.3745761167775378			
SBSN	-0.37442348525279756			
C15orf48	-0.37415953302016897			
CAPN10	-0.3737948478548049			
ADSL	-0.3737496693806925			
EIF3F	-0.37355669479037507			
SLFNL1	-0.37347452545877463			
FXYD6	-0.37344273291846586			
XRCC4	-0.37339038674045955			
CLEC18A	-0.37314415183183247			
CLEC18C	-0.37314415183183247			
RAP2C	-0.3730117031833417			
ZNF335	-0.37276869669519647			
RAB17	-0.3724340862931135			
AKR7A2	-0.37233717009083356			
SIRT2	-0.3720971127559339			
EMILIN1	-0.37187939059103814			
NUFIP2	-0.37169650916026054			
TARDBP	-0.3711117990216542			
TCP10L2	-0.3710965731115001			
RAP1GAP2	-0.370963676187063			
HMHB1	-0.3709565448062258			
MEFV	-0.370815334673158			
SPATA1	-0.37061473925668814			
ZFY	-0.37053997250687304			
LCP2	-0.37040889555400713			
CDX1	-0.37036977184191516			
TCEA3	-0.3700065483851481			
BCOR	-0.3695119504231265			
XK	-0.36933441336029105			
LBX1	-0.3691552243171737			
COX18	-0.3690848639822029			
NHLH2	-0.36891350587907495			
VSX1	-0.3688785724693096			
SLC7A14	-0.36818041666821144			
CD6	-0.36766974417415127			
CHD4	-0.36759442788459734			
DNAAF5	-0.3674882777932566			
RIMS2	-0.3674638112676747			
PDILT	-0.3672497814523896			
DIO2	-0.36715044250296264			
SRRM3	-0.3670411688209382			
NEUROG3	-0.3669359422786804			
LPO	-0.3668474530366939			
OR2G3	-0.3665832656424285			
FLG2	-0.3665114890620606			
DDIT3	-0.36631917312965306			
GCK	-0.3662985589460726			
ZNF646	-0.3661303547673742			
ABL1	-0.36607136941283824			
DEFB4A	-0.3653933649647278			
IGFBP3	-0.3644377778345045			
CD8A	-0.3639508363835315			
MYPN	-0.3638609704109317			
CCNF	-0.3638143638844989			
MBD3L1	-0.3637630537649664			
SEMA4G	-0.3634100383149028			
STOML1	-0.3633841626721223			
DHODH	-0.36327572929211727			
CABLES2	-0.3627688177761762			
TCP10	-0.3625631339953689			
SIAH3	-0.36256030330382594			
ARHGEF35	-0.362423269180972			
CHAMP1	-0.36212225178885427			
CBS	-0.3620721530912785			
MLLT3	-0.3620174678490765			
HLA-DMB	-0.3619752755285331			
ZXDB	-0.36194902898736797			
BZW2	-0.36180882538911563			
PRDM10	-0.3615887790147694			
CREBZF	-0.3615645948029863			
ZNF101	-0.36138324238179365			
CYTL1	-0.36130314228790333			
GOLGA3	-0.3612933257441923			
ZNF395	-0.3610563980246137			
GCH1	-0.36062492583329475			
AIRE	-0.36058201614999036			
CCM2	-0.3603417793691058			
HCG27	-0.3602336149141594			
ECHS1	-0.36019454044947036			
CHCHD2	-0.36017634447845054			
ECM2	-0.3600491592310188			
DEFB4B	-0.3600134014836459			
AAMP	-0.35989153827160414			
ERICH6	-0.35955349868673286			
ZP1	-0.3595176995440717			
IPO13	-0.3594238272517896			
RCOR1	-0.35915159884456044			
NIPBL	-0.35907127841131553			
CGRRF1	-0.3587660189031025			
ADAMTS1	-0.35870346121321617			
NENF	-0.35846883791222744			
PURB	-0.35844812456625985			
WFDC5	-0.3582847078897046			
HLA-J	-0.35819323248733126			
CHSY3	-0.358166796870864			
NAPSA	-0.35781670657063086			
SUZ12	-0.3577204547882601			
AGMO	-0.357573316794152			
GRPEL2	-0.3572496365701373			
DNPH1	-0.35706975133126195			
MAPK4	-0.3567646483054483			
AVP	-0.3566409281411022			
MRAP	-0.3563055561875528			
CYTIP	-0.35617164761920433			
MRPL18	-0.3560332203450645			
ACSL6	-0.3558334503183673			
KANSL1L	-0.35533406732664935			
MYEOV2	-0.3553308912741433			
C10orf53	-0.355261271444108			
SEMA7A	-0.35502906400528456			
KRTAP1-1	-0.35498443121996975			
TPM3	-0.35492907478758506			
TUBB4A	-0.3546599901722162			
UBE2T	-0.35456579593630305			
YTHDC2	-0.35434863980454107			
TTYH3	-0.35432199638220796			
KIAA0195	-0.35400603351362253			
TINAG	-0.3538599796871015			
AP4B1	-0.35365993809922686			
NR2C2AP	-0.3535718175871444			
CKLF-CMTM1	-0.353341399621819			
MCM4	-0.35323121094861143			
CDK9	-0.35313012771775165			
HOXA10	-0.35300329484252985			
SMARCA4	-0.35294305757829425			
CTDSPL2	-0.35253175976432033			
ZNF835	-0.3525107036321731			
RREB1	-0.3522546435167812			
TMEM63A	-0.352162627727519			
ATP6V0A2	-0.3518427574298992			
MIA	-0.3516547057292458			
NDC80	-0.35147514626096527			
NRG3	-0.3513441789109494			
DNAJC15	-0.3508499729807749			
VEGFA	-0.3508060459666665			
HEPACAM2	-0.35060736344907956			
RPA4	-0.35052469392050173			
DPEP2	-0.3504024493901797			
CDC37	-0.35025767821600196			
PCGF5	-0.3501592344663788			
RRM2B	-0.3500935683975154			
TMEM87A	-0.3497996024063725			
H2BFWT	-0.3497571883780454			
MRPS22	-0.3496148024270951			
RSPH14	-0.3495411826420888			
ASB6	-0.3495051603146788			
ARHGDIA	-0.3494676789942004			
CCDC136	-0.34941647502776846			
KRT9	-0.34940627467033747			
MRPS33	-0.3493809370456098			
PTCD1	-0.34882384331132454			
RAB15	-0.3486998120807246			
FOXD3	-0.3484190738299315			
CACNA2D2	-0.3483465511345705			
ZBTB11	-0.3482654244664891			
TFIP11	-0.34817497650382123			
FAM21A	-0.3480317781201169			
SLC7A5P2	-0.34802853180712046			
MASP1	-0.34800518011350107			
C1orf116	-0.34780964125061414			
SLC25A42	-0.3477693982206918			
DLAT	-0.34712939296311			
GTF3C1	-0.34661140554209696			
SORD	-0.3465896949011191			
BSPRY	-0.3464668036039938			
MSANTD4	-0.3464181949531332			
SEC24D	-0.34608779293631986			
CCDC170	-0.3459657173731568			
TGFBR2	-0.3455381114868229			
CROT	-0.34536598304970295			
TCEB2	-0.34517257565361786			
NKX6-2	-0.34514103987661604			
CEP170	-0.3450630332944255			
ARHGEF15	-0.3448810236623703			
AZIN1	-0.3446687484953903			
WIPI2	-0.34459483103040955			
ATXN2L	-0.344214775395999			
ALS2	-0.3441139201140441			
MRPL24	-0.344041434502497			
PRAMEF5	-0.3440269462169893			
NMT1	-0.3437795589054889			
BLNK	-0.34358419616592933			
SOCS3	-0.34345390742751114			
DOC2A	-0.343206073923677			
DIRC2	-0.34316545593635195			
OR10H1	-0.34301519359951377			
APITD1-CORT	-0.3428602460686045			
ZNF451	-0.34253522222595684			
RPL5	-0.3423727010776714			
CYP2W1	-0.3422599531539702			
HIST2H2AB	-0.34223836626009496			
CDIP1	-0.34223619974496516			
C8orf31	-0.3420310488073214			
C7orf55	-0.3419282398468258			
FMO2	-0.3417609958491265			
NCR2	-0.3417312985666868			
SPDEF	-0.34155759771286487			
GRPEL1	-0.3414245336600121			
PLXNA1	-0.3413719255151234			
CEBPD	-0.3413620259385695			
DAGLB	-0.34133749315913986			
HEPACAM	-0.3412571325483876			
TBC1D1	-0.3411570554800426			
PIGX	-0.3411234116763982			
DMP1	-0.34107151929205776			
EMR3	-0.3409774235205258			
SLC25A45	-0.3408802422253268			
TMEM50B	-0.3407451334744274			
GLTSCR1	-0.3407259000228843			
SYT6	-0.3407229880105925			
ZNF418	-0.34072189845726863			
NOTUM	-0.34069589311881504			
ADAM10	-0.3406292546974919			
HNRNPA0	-0.3403534424329794			
PROP1	-0.3402405885523744			
COA4	-0.34022073211000314			
PARK7	-0.34002473421194784			
RUSC2	-0.33999413724826544			
CORO1B	-0.3399920136777499			
ZNF783	-0.3399565265454025			
COL27A1	-0.3399334942536245			
ARL2	-0.33980762583529495			
PSMB5	-0.339609350062726			
LSM11	-0.3395143300215777			
RBM22	-0.3394108025702696			
EIF5AL1	-0.3392797781357303			
OR5V1	-0.33920352096512496			
SOX11	-0.33891974074885695			
ANAPC7	-0.3388710697129722			
DVL2	-0.3387816479546662			
RPS14	-0.3386866962449455			
ZC3H12A	-0.3386058946046787			
DNAJB1	-0.3385959383985019			
ITPRIP	-0.338590315703599			
SYNGR1	-0.3384376051011849			
COL26A1	-0.338120579220217			
TPCN2	-0.3381028469200688			
ASCL2	-0.33777394755018086			
HNRNPA3P1	-0.3377597695148218			
SETD9	-0.337689289158682			
NDUFV1	-0.3375262278085885			
EWSAT1	-0.3374920433532784			
RNF24	-0.3374323501732625			
POLE4	-0.33723927551200455			
CFP	-0.33716038183763697			
ORC1	-0.3370065104819855			
EPB41	-0.3370031485892199			
TNIP2	-0.33690807345222373			
ATP10D	-0.3368445253999925			
HOXC6	-0.33679256707375743			
UBN1	-0.3366507736954647			
SUN2	-0.33655452008734843			
PRR27	-0.336482768021182			
ZNF24	-0.3362219410499741			
NANOG	-0.3361655387049819			
NABP2	-0.3361027815011614			
C22orf46	-0.3360831350653216			
TMEM97	-0.33607576470688544			
DPH5	-0.33607400515058394			
POLR2B	-0.3360686439221917			
FAM21C	-0.33602846074451403			
LARGE	-0.33581706181859095			
MRI1	-0.3358116889488452			
MTERF2	-0.33568553179786087			
ABAT	-0.33554224858731246			
LHX3	-0.33550610537208053			
GNG3	-0.3354312995003111			
MTFR1L	-0.3354251130585038			
MARCH5	-0.3352200102752483			
NECAB2	-0.3352144599857995			
SRF	-0.3351226954037566			
PSMD2	-0.33487889250800607			
AMER1	-0.33478135217922966			
FAM175B	-0.3347669760974449			
ATXN1	-0.33463568936864724			
UBALD2	-0.3346180138840385			
DHX38	-0.33460267510765723			
ADAMTS17	-0.33437077146746214			
FPR2	-0.33436253024042717			
KIAA2013	-0.3341724218265326			
DHPS	-0.33416183252584125			
CCIN	-0.3340457418754343			
KLHL26	-0.33404224431191537			
UGT2B11	-0.33369901548651365			
RBM47	-0.3336508338632421			
SPAG4	-0.333510022601356			
PLK2	-0.3329829032791775			
NEDD4	-0.33297561131120523			
OTULIN	-0.3329247978802471			
SUMO2	-0.3327860423472998			
LACE1	-0.33259994270547855			
NQO1	-0.33233294136186176			
SNURF	-0.33228560467792817			
SNRPN	-0.33228560467792817			
IRF4	-0.33224754969953946			
OR11A1	-0.33215046471342125			
EDIL3	-0.3319563809014426			
FUNDC2P2	-0.33187152118429475			
MCAM	-0.3318040678017573			
SSBP4	-0.33175185665582063			
ADTRP	-0.331671064093346			
HMGN2P46	-0.3316449988472083			
CPE	-0.3314371779516064			
SERP1	-0.33133077711045583			
SMEK2	-0.3312950263710179			
PRICKLE3	-0.3312327937120347			
MYO5A	-0.3311050506148092			
ASH1L	-0.33106695562841976			
NLRC5	-0.3310343723312782			
ELOVL6	-0.3309071592274382			
ARL8A	-0.33079768722372943			
PLS3	-0.33079202785900347			
DIAPH2	-0.3307434152865231			
ENDOV	-0.33071136711847504			
MSI2	-0.33062636030263154			
SERPINE2	-0.330486498914968			
ANKS3	-0.3304291681028998			
IQGAP1	-0.3304023485490423			
CASC5	-0.3303426992143149			
INSM2	-0.33025438662612605			
RFWD2	-0.33013937099081114			
C6orf136	-0.3300424691347003			
PXYLP1	-0.3300212118284176			
POMZP3	-0.3299696266727525			
SCAMP1	-0.329766135952753			
DIP2B	-0.3297633875018425			
DLST	-0.3297187299670398			
ZNF599	-0.32949585963711486			
SHH	-0.3294521367434883			
IQCC	-0.32939355109731816			
GBP1	-0.3293730298332277			
CLINT1	-0.32933161508820935			
USP34	-0.32931883942399715			
ZMYND11	-0.3291988627396732			
AKR7L	-0.3289218781592371			
CCDC58	-0.32886679584930384			
HEXA	-0.3286580217543243			
THUMPD1	-0.3286104394440196			
STOX1	-0.32857677104897187			
SLC7A5P1	-0.3285715008509935			
FRY	-0.32852471293076624			
KDM2A	-0.3284363699897597			
THRA	-0.32818307914854117			
EXTL2	-0.3281594741849511			
COL7A1	-0.328075404251634			
ITGA5	-0.3280508599097094			
SEPHS2	-0.327820333749875			
PTPLAD1	-0.3278093993722464			
CREG2	-0.3276914171245679			
DUPD1	-0.3276342768420127			
MRPL11	-0.3276236384220573			
SEMA4B	-0.3275573207373993			
C1QTNF2	-0.32745529582586047			
UHRF1	-0.32743192332586357			
CTNNBIP1	-0.3273861855174436			
WDR34	-0.32737538162421903			
MPG	-0.32728343256887327			
TNFRSF4	-0.3272640736150794			
CRYGA	-0.3272630096787407			
HGF	-0.3272161491623905			
SLIRP	-0.3271527642334878			
HSD3B2	-0.32704337465995736			
LGR6	-0.32704122196416546			
TRIM51HP	-0.3269820666943179			
DNAJC25-GNG10	-0.326970002317536			
KIAA1211L	-0.3268975115140174			
MGAT3	-0.3267268163044836			
CSK	-0.32663629689079743			
RILP	-0.3264735648179436			
MDK	-0.3261786746591554			
LHFPL5	-0.3261329242423309			
CYYR1	-0.32611891016538597			
RDH8	-0.32569921761228166			
MESP1	-0.3256379669410402			
CPXM1	-0.3255215288946516			
PROSER2	-0.32552097017954357			
BRINP3	-0.3255105721387406			
SFT2D2	-0.32550776988126356			
PRSS23	-0.3254693891816791			
MAN2B1	-0.32545104879396136			
FBXW7	-0.3251570352146798			
BIRC7	-0.32496985863465383			
CARD9	-0.3249419221868719			
MID1IP1	-0.3248881591299304			
NUPL2	-0.32471781776203223			
HOXA6	-0.3246679321836343			
OR10H5	-0.32458954410424457			
PTGER1	-0.32435569979344503			
ANXA2	-0.32430412131088343			
PCBP3	-0.3242705308542802			
KDELR1	-0.3242506752221038			
TRIM28	-0.32413722345557366			
ABI3	-0.32413106442995127			
CD52	-0.3240447705669935			
CWF19L1	-0.3239147285467231			
KIF9	-0.3236514409934065			
NBPF1	-0.3235871810716005			
NBPF19	-0.3235871810716005			
ECSIT	-0.32357678691514724			
GTPBP10	-0.3235430121005352			
SMARCD1	-0.32335326180187435			
JAGN1	-0.3231519196309649			
IRF1	-0.3230942546236929			
HUWE1	-0.3229934352501724			
KLF6	-0.3228740347998245			
FBXL3	-0.3227954686873399			
COMMD9	-0.32264308420982407			
NCOA2	-0.3226150212003318			
ALAS2	-0.32259992851182734			
SASS6	-0.32259778882409645			
LHB	-0.32244590247920196			
CDC42BPB	-0.32243378856730565			
GSTP1	-0.32217166479794096			
LAT2	-0.3221171038702294			
CTBS	-0.32209663673470584			
COQ4	-0.3220124514451431			
LIMK1	-0.3219883455929895			
SRSF8	-0.32194108066271343			
DLGAP2	-0.32185921157145114			
ZC3H18	-0.32153975868941786			
EIF5A	-0.32150964741689525			
NUTM2G	-0.32137130177420076			
NUTM2F	-0.32137130177420076			
MAGOHB	-0.32129361846619675			
CCDC88A	-0.32120278300462424			
KRTAP4-4	-0.32108509512025757			
SPANXN5	-0.3209257574686832			
WSB2	-0.32084461673824416			
FDPS	-0.32083223248901843			
MRPS25	-0.32071532644422773			
CRB2	-0.32069600946325955			
PXDC1	-0.32068297831446624			
ASIC1	-0.3206026464991074			
COX11	-0.3205151055803714			
VCX2	-0.32018039626532097			
PRAMEF6	-0.32002543580150716			
SCGB2A2	-0.3198321896353374			
TM4SF19-TCTEX1D2	-0.31966932240888146			
NCDN	-0.3196691928986673			
GRK7	-0.3196636518350887			
CDK2	-0.3196470973554073			
CXXC4	-0.31958610137214366			
SNX5	-0.3194877241709107			
CATSPERB	-0.3194201365936065			
SDHA	-0.3193431650529517			
RHOXF2B	-0.3191405345156934			
RHOXF2	-0.3191405345156934			
SUPV3L1	-0.3190274786860567			
PSKH2	-0.3190176362347597			
CLEC2A	-0.31898987001438056			
INCENP	-0.3188919237470328			
ACOT2	-0.3188121073763418			
SLC25A39	-0.3188120325599804			
MICALL2	-0.31867101241337187			
FAF2	-0.3186543143787788			
PIK3CA	-0.31856391334671125			
AMIGO3	-0.31854697254343356			
TUBB1	-0.3185206777391798			
SIGLEC6	-0.31843936389527366			
NKAIN3	-0.31842522826036085			
BANK1	-0.31841535400317744			
PTPRN2	-0.3184075530884715			
SQRDL	-0.3183731949909005			
PIPOX	-0.3183630143345386			
SNAI3	-0.31833850198824687			
ACSF3	-0.31823143887523125			
AMPD2	-0.31816495550751644			
MED22	-0.3180818681013522			
HLA-DQA1	-0.3180588923676075			
RNF146	-0.31795590467847135			
TRPA1	-0.3179032935137227			
SLC47A1	-0.3178327049399066			
ESR1	-0.3177863296922881			
INSL4	-0.3177604829741543			
MDC1	-0.31759404545832215			
CCNYL1	-0.31753149830607147			
NBR2	-0.31739665827472513			
GGT3P	-0.317325862112112			
KCNA7	-0.3173220554404704			
ACAD9	-0.3173160849574236			
STK17A	-0.3172759281587754			
KRT33A	-0.3172436191674054			
PRKRIR	-0.3171601235053485			
APOA4	-0.3171283299904981			
HSPA5	-0.3170829419270998			
CENPW	-0.31676733440132904			
DISP2	-0.3167258556038114			
GPANK1	-0.31664908401071695			
OR1G1	-0.31663026608332473			
OSBPL2	-0.31646815039438353			
PLSCR4	-0.31644174271277864			
UBE2E1	-0.31642815990615547			
HNF4A	-0.31633398590460465			
PPARGC1B	-0.3162777887342626			
GALNT15	-0.3162626583019499			
LEMD3	-0.3162081672961261			
RAMP2	-0.316199528367448			
CENPC	-0.3160883553619952			
GPR37L1	-0.3159866658076835			
KCND1	-0.31597788503337704			
TADA3	-0.31591088201199674			
FAM35BP	-0.31583273987582317			
FAM35DP	-0.31583273987582317			
TEP1	-0.31578498046346426			
ZNF546	-0.31568689095279767			
ZW10	-0.3156531471886079			
KLF5	-0.3156360487089095			
PSAP	-0.3156252121099991			
SIX3	-0.3155956507070741			
SCP2D1	-0.315576723828572			
QSOX2	-0.31553905586775227			
CSRNP1	-0.31544356973604365			
ANP32AP1	-0.3152946522084616			
ZMIZ1	-0.3152943087937654			
DNAJC14	-0.3151885140121198			
UQCRH	-0.31518533695384066			
SUV39H1	-0.3151818177170791			
C10orf111	-0.3150870780093523			
TMEM135	-0.3149286027935464			
KCNB1	-0.31479314801538566			
NUDT1	-0.31476365519861654			
FRG2EP	-0.3147441654635495			
SPICE1	-0.31463459986958536			
ICOSLG	-0.3144999797548424			
MDM4	-0.31431570030965045			
UBA6	-0.3142621152186153			
PSME1	-0.3142349411184768			
CWC27	-0.3141956022985556			
TBX3	-0.3141813339069241			
KIAA1191	-0.31417887600707123			
L1CAM	-0.3140433279643488			
MPP4	-0.31401310233097773			
TTC5	-0.3139380864484613			
CLDN4	-0.3138594518494067			
AKAP8L	-0.31379633740655877			
MAGED1	-0.3137739670476811			
ANXA13	-0.3137424803413972			
ABHD17A	-0.31370924311514387			
PSKH1	-0.313673800086018			
CCDC138	-0.3136541967183686			
CSF2RB	-0.31333960204815686			
UQCRC2	-0.3131731288375143			
EHF	-0.3130884295461878			
CCDC92	-0.31308375607877714			
BECN1	-0.3130421775051899			
ATP5J2	-0.31298468656944484			
DNAJB13	-0.3129474501726756			
HLA-H	-0.31294660391904927			
RBM44	-0.3128945752105987			
DLX2	-0.3128437658483946			
EP300	-0.31281934152391955			
TUBA4A	-0.3128185854708543			
BARD1	-0.3128091289532521			
CD300A	-0.31277988773056975			
FKRP	-0.31276456885074866			
WDR83OS	-0.31269132448298076			
HDAC11	-0.3126854747815049			
SUSD3	-0.3126546209939201			
MINOS1-NBL1	-0.3126495047962567			
NBL1	-0.3126495047962567			
OR9G9	-0.31260516684804135			
COBLL1	-0.3125807351779959			
YIF1A	-0.31250785834678535			
JUND	-0.3122675086604036			
P2RY11	-0.3122469472666166			
SHROOM2	-0.3122012488617528			
NUP107	-0.3121506780336196			
APOA1	-0.31208836700000614			
CYP11B2	-0.3120206407739908			
KCND3	-0.31201084349823754			
LDHB	-0.3120069816886126			
BCS1L	-0.3119920313852747			
ZNF227	-0.311841237530787			
HIST1H1A	-0.3117847829316427			
KRTAP10-9	-0.31177304926829663			
URGCP-MRPS24	-0.3116731480401022			
CYC1	-0.31167154742739733			
MAP2K6	-0.3116162619562992			
UQCRQ	-0.3116133747163283			
NUTF2	-0.31160804447346413			
C1orf174	-0.31147817830293967			
HNRNPA3	-0.3113990180796439			
TNPO2	-0.3111004183929829			
REXO1L1P	-0.31105027500842747			
REXO1L2P	-0.31105027500842747			
LIMD1	-0.3110305317281771			
SPOP	-0.3110305140386487			
HSPA4	-0.3108964159159195			
RPS18P9	-0.3108751402279974			
VARS2	-0.3107725970917428			
COQ3	-0.31072811531371386			
SYNJ2BP-COX16	-0.3106716710255572			
UTS2	-0.31065474537204957			
MEA1	-0.3106084763059307			
ZSCAN25	-0.3104488314759263			
HEY2	-0.31038579592678106			
SSTR1	-0.3102733679911274			
CHKA	-0.31026920137155484			
GBP5	-0.3102656738133458			
ARPP19	-0.3101754107768788			
TSIX	-0.3101628885015774			
CDK13	-0.31001980901348697			
POMT2	-0.31001539977304765			
RPS6KL1	-0.3098751639400848			
GPC5	-0.30987327120510344			
PHLDA3	-0.30986139360103915			
ITGB6	-0.3098198572216878			
LRG1	-0.30978093404952195			
IL27	-0.3097092895770562			
REEP4	-0.30963922504438485			
METTL21C	-0.3095485626555773			
MRPL35	-0.30947840665312193			
IRGQ	-0.30944696240851605			
ACSM2A	-0.309418094781576			
LRRC75A	-0.30925446237403176			
GORASP1	-0.30918466280918566			
SLC12A2	-0.3091215897189873			
TCEAL6	-0.3090151425613582			
RIMS4	-0.3089971557941377			
MKRN9P	-0.30894495135265504			
KBTBD3	-0.30882633200176807			
KRT28	-0.30882059253224076			
FGFBP2	-0.30881187709275826			
THOC7	-0.3087990778298833			
SF3B2	-0.3087936327573492			
GRAMD1A	-0.30859355633795904			
PHYKPL	-0.30852652059462543			
TAOK1	-0.3085063604227258			
AKAP10	-0.308421002572868			
JAKMIP1	-0.3083699081210947			
ANKRD53	-0.30836553689935886			
RWDD2B	-0.3083271220041351			
PDZK1P2	-0.3083069205380328			
METTL13	-0.3082979510147399			
BZW1	-0.3081925985478614			
TMEM200A	-0.3081398568705974			
PLA2G2E	-0.30807017004837056			
SPINK7	-0.3080108091361746			
SMARCE1	-0.3079689534715413			
