Name	C0	C1	C2	C3	C4	C5	C6	C7	C8	C9
VPS13A	0.3474128555948477	0.14601156428434564	0.48536885871927227	0.14015576889829068	0.39366432296959214	4.065409661127303e-09	0.2797648882200371	0.07301220307158117	8.2408596337587e-10	0.045136148371485316
FITM2	0.21956559497498082	0.06909579266707133	0.14804568553696623	0.0017439560744078573	0.18179575276607207	0.5565911709016781	0.403825320191767	0.06313856629891089	0.17631863334968356	0.38901629811043825
IKBKG	0.07747856384984027	0.014667428244119186	0.10992168058932562	0.20981090587604995	0.06498426979069169	0.2531035939958044	0.281128349041126	0.2046938431160335	0.3712135265763909	0.09220349391244505
RBCK1	0.9982600213241135	0.0029352150888371075	1.45571130922309	0.23249357057474962	0.5349074818301796	0.9503767078951222	0.9627240739018839	0.22283033042201986	0.8766644313117073	0.6770488605405705
CFLAR	0.13626365629834472	0.1458301773010797	0.9457965812317749	0.0002795375477154556	0.11902555285215903	0.048661626388717814	0.19711345570446676	0.05561632063538969	0.6457947463413417	0.06311853260362044
SETD1A	0.25985478552640795	0.00010721802156255005	0.10547573892725702	0.22661052028205056	0.5437830205840481	0.34327190080449965	0.1714422761560602	0.18373060966926918	0.2683059184305443	0.6979494126702824
CHIC2	0.27338088148357287	0.28757825930697295	0.5020937495628274	0.1982054033910181	0.4828135525463931	0.016951919120697004	0.9022895814872952	0.33119539340127074	0.524677965419531	8.073227268631714e-05
TCEB1	0.4828033569738691	0.8408069568675729	0.9049188118663121	1.0959449777331656	0.598211075342337	0.6597543843184807	0.7393671895202795	0.788990605688499	0.8204374471137631	0.5377992578816367
RGP1	0.5824079672289667	3.3181193903493555e-07	0.2052823973146304	3.423315730868393e-05	0.7071566660876362	0.32502175452487075	0.6504653777699848	0.39566948824313153	0.5141598005793845	0.6028986812832215
TAB2	0.46641607911521255	0.6730406942562094	0.5163680072412657	0.20086098456515916	0.666599336799447	1.9327838956325766e-05	0.7681812657323391	0.6596189085843392	0.717446182861601	0.4704025101561936
TMEM208	0.7970184751654038	0.49414963185520094	0.9172027120293214	0.8714767834683972	0.5098964934794119	0.9490946246487929	0.8284720383847394	0.6188326096264342	0.7584530981884879	0.7606587579730232
IST1	0.9859986796311119	0.4906038910742505	0.7438925643804368	0.484521208690299	0.9258318054563617	0.6010284216823032	0.8009060671440922	0.5837991956879308	0.7863389791409221	0.985883564099552
BAP1	0.5122172557701227	0.6057673620188887	0.042758517326414495	0.6911182835872828	0.6957225051888658	0.6638043141629155	0.7051019140408102	0.12989517954634533	0.6982522279254584	1.024765338524116
UGP2	0.6750155506184111	1.0169234391625246	0.6414676690000529	0.8172953991614251	0.40661099207847917	0.6075703523297523	0.9974836834741356	1.1409472683531494	0.5022374126643915	0.3895904873649506
NCSTN	0.7428133058140431	0.5873177148690755	0.6589092283714414	0.0706994272490242	0.7210447422241413	0.8722356738592869	1.0789322893104774	0.6372258601969105	0.9183133732966549	1.2033175509318303
UBE2M	0.7031286070113041	0.5835665989107517	0.7395954074697706	1.0507159710107477	0.8738772259815801	1.0255591664073571	0.8345413691781289	0.6864331543921572	0.848782445095349	1.0250789053662062
KDSR	0.44910023847745806	0.2847256517734242	0.5459822451600685	0.1717370828635319	0.5163829480154182	0.38772572095159985	0.6835555392771054	1.4445319214536542e-07	0.42449134291719426	4.214791979532612e-05
BIRC5	0.4438277269446904	0.809108735599816	0.242635658507631	1.7391832681864723	0.7799901649985861	0.8242045077764896	0.5275184618732099	0.9240548916085606	1.1181205126131288	0.7877638302887863
VPS4B	0.9119586071365121	0.43994364906752625	0.5284971678923828	0.4538462335054802	0.7670452978188995	0.5436484707733789	0.9106768325290309	0.8965097853908315	0.48992469257702775	0.08005437579783216
POLR1E	0.18921846342065024	0.46888311617323564	0.1595380751889246	1.49960204399586	0.42377585497435605	0.3328388406203677	0.41502143741102204	3.577756312590955e-09	0.7400821205373959	0.45348554595984236
NPM1	1.014387847322018	0.8854271282972428	0.8950728418491264	1.1661724629287857	1.0021900343951735	0.9108326322306257	1.0257469168814928	0.8642197498915477	1.0495124123231836	1.0965235580301078
BARD1	0.0761605483236889	0.14897599998795039	0.050426773614346804	0.5354490011250979	0.17641798179454465	0.06839922363921432	0.08771907660150775	0.4853494260370067	0.10467062269402708	0.02008228701921572
GPATCH1	0.2295182433568752	0.2626821565049034	0.11409626791213379	0.07779066487224943	0.30483440258956757	0.08136311321022557	0.06107015276755091	0.3513923390604976	0.20743357047756633	0.413696677503046
L3MBTL2	0.2240080061034097	0.022344382425513797	7.206924963281356e-09	0.6429532195622248	0.3414841998600362	0.6966365947601648	0.41261760232585004	0.34756163412235724	0.19888937299064968	0.47789511411281316
TFB2M	0.37652399450351537	0.6877966888791957	0.8894995727762403	1.1469349037814787	0.2582801400642145	0.653466199190805	0.22861007267628508	0.449657301957089	0.19478496608058793	0.3898176712349007
MRE11A	0.4899881122600473	0.7908933410011243	0.24191196422359293	0.5648503508989838	0.4778932290630404	4.2490654264053296e-20	0.022544856477720417	0.5319735497400204	0.4966400373796847	0.27189073427825666
CENPO	1.863042868307199e-07	0.42416596076534263	1.7978024035309908e-19	1.319478159890139	0.5719488003172093	0.4623394554631498	0.3182627980948434	0.4376700758895807	0.7175151128415251	0.43893105529502857
CMAS	0.946163174399718	0.8589183153218497	0.7799747925073588	0.9392431771110022	0.6547363277445272	0.8176748024251573	0.646764563659473	0.8359693896654133	0.6270904868518269	0.304175178273115
MAPKAPK2	0.496507533086403	0.19535161263802467	0.5511006848158783	0.4037786613263338	0.4782966478496367	0.7627090782268462	1.0452224575515294	0.930871012489497	0.7775789586432494	0.7303668575521978
SART3	0.655558919410869	0.30251882199592256	0.28651645054371944	0.7186614880831617	0.862555686781288	0.5251380684102349	0.36877562551769677	0.2561928090194206	0.6174118628333465	0.8493721262869995
KLF5	2.829047939765085	0.3762130591934113	2.3517833912315793e-06	1.6714053657005465e-19	5.332700980661329e-21	5.0151357406785954e-21	0.09886132996641603	0.9549555112073727	0.06430479269615932	0.27676756476172126
MAP3K7	0.2311650310140364	0.6715057143442584	0.39849705017406606	0.36908379366629224	0.512688303033619	5.932061988507508e-11	0.5298145172418972	0.22747348642142162	0.27615457600489096	0.25162762454115367
UXS1	0.44264375319724497	1.0457382179752572	0.662605637369986	0.001336907210237218	0.2865461885961696	0.4875071324660965	0.44974696529768826	0.06440614105889352	1.0853317534427276	0.6633417459852482
NAA35	0.575167949684334	0.38073700822114137	0.3340525287600735	0.5722452533115714	0.3499134331652599	0.14487388355321584	0.336581154035318	0.37204564040771143	0.3437714101570679	0.25763790975334283
RAB5C	0.9043949357911221	0.7842952129275799	0.7926108711655869	0.9811423211724777	0.8118260768212854	0.955844712895806	1.0328083248318372	0.7965545169291336	0.9822111846517	1.0529393368622821
MRPS15	0.4939410883668906	0.7489911527187431	0.7216714227153351	1.2095813955724983	0.3142712628251969	0.6196234424424816	0.3641113518668226	0.7114852899724947	0.6200162269912765	0.5881195200547888
TSG101	0.8057666631127692	0.577038314701986	0.9028147442663977	0.25694080455925444	0.7243272156327206	0.6059975942146758	0.7548757606843532	0.3974969895576723	0.6098098814142243	0.4928829440205875
ATG12	0.166818502344204	0.31766158157450775	0.6189970511792902	0.4105954653134928	0.20941955714284188	0.11251881919603628	0.5440659735045505	0.1697360153294747	0.3086179118075826	2.5860135486635685e-06
ATG3	0.5701294311503142	0.6843753027256447	0.40546470995633116	1.081276902048035	0.15782400558008203	0.6446338264694816	0.5612417808290102	0.7337147226708739	0.41528526605660887	0.05994606307105309
PSMB8	1.2008154057191405	0.09857079538498636	0.3095523341909523	6.0992436045665985e-18	1.0470799648471765e-20	1.124848634503001	0.9998884657620308	0.5055182768301888	1.9396096288964109	4.528309885507897e-21
SOCS1	0.046085220397612967	0.0749575971890877	0.052033097383542976	0.021641015275506784	0.0802754956703689	0.011119007191671575	0.10135090385803387	0.03571486668850668	0.13399715458844327	0.19633667867890459
VDAC2	0.9260442257502941	0.8494764683829226	0.9788610977771506	1.178383194739833	0.8577013107838157	0.773537899908028	0.9234939729594811	0.7660885936612724	0.9090467134441509	0.9753989756413117
JMJD6	0.0016819276025167305	0.13267902239406706	0.3065695409074063	0.3930298641285951	0.3199350902710621	0.42008693615556547	0.2710561090814923	0.0006254681874672565	0.4363923863099885	0.23315457974351442
EI24	0.9396957638490397	0.7976203354401793	0.8065486080802903	1.1551341755478548	0.7911607453245966	0.7060085176062155	0.8069746052343348	0.8019081390830822	0.8179476300399484	0.8007429330871073
MED24	0.4866631138952985	0.18365982044751863	0.4836312165704493	0.4750645793468259	0.8286886051284629	0.5444735520221354	0.4327128073527938	0.22166235561359476	0.703517211215321	1.1609478981654124
SAMD4A	0.029266899815542778	0.1485216732510941	0.06867977115341652	0.05402561951329429	0.005847101827288787	0.019265575213152038	0.13355757110143285	0.023331938267606968	0.17916247241991504	0.08199147170920981
TMEM127	0.583866209594123	0.08070205019473407	0.5605484097004098	1.0038404703878082e-06	0.3146519462943321	0.7922510135188356	1.0542908942660525	0.5787320096928165	0.6899156762725122	0.7876190850606376
KDM5C	0.7035073890868989	0.027568654736904535	0.3904271369074496	0.1701014544181895	1.000309406710521	0.7834855543336041	0.8924929593177923	0.14465188625606534	0.4090097224243989	1.2903061850494284
GLRX3	0.7312826743274015	0.8375418672349942	0.9412826773456364	1.3516545864133551	0.5191600667578856	0.643307637422603	0.7078534669327663	0.5796817391442776	0.9141924587356651	0.6624625400453692
TNFAIP3	0.26074447526648364	0.5333104874898772	0.004636475022031701	4.334830513693643e-21	0.0002807550376756421	7.196756587208473e-05	0.16794824108831316	0.15467901511379065	1.2437246923241263	4.4771266974479e-21
SRCAP	0.7277337103306649	0.003219436255797541	0.2887071552050561	0.27259709382405234	0.8361771510360669	0.4704650063880584	0.48250893546536855	0.5636053085140702	0.47985223229374485	0.9435250997250726
PCBP1	1.0107538388746908	0.8505828624761161	0.8419392127897415	1.107814169930086	1.0063244099780717	0.9138571388189382	1.0120358843176942	0.8433367302198727	1.0247614215778722	1.1028596222308285
MED16	0.44318279588593	5.363928368892909e-06	0.3391461552776586	0.18277574170292266	0.7647597916879976	0.3860274444031421	0.6570827895253142	2.5804858920795413e-09	0.728975284411898	1.1000720689833248
SETDB1	0.2545905915349818	2.9292839907587238e-12	0.4436459106139579	0.03412930148876181	0.7051173403308063	0.30299000550800215	0.18770659766236683	0.4402130207035386	0.03385366106063294	0.7173672240519077
RB1CC1	0.3596780828211603	0.793562941854871	1.085746413795477	0.1031746708193699	0.6471898043792431	1.5545231901988748e-08	0.47772623144799314	0.4303917454393218	0.265824943833801	0.11370809448715596
PSMB4	0.9828341272685508	0.8714061779562151	0.8872179833928471	1.1495543949105633	0.9955004598960173	0.9341846048884664	1.0136986294762176	0.8762430347188551	1.0331620726948259	1.0962951628438409
DNTTIP1	0.7898847875116511	0.8486765249034393	0.406777160232248	0.5465059213726963	0.5517417628669544	0.6217633933922387	0.30308692899276085	0.23482215066833956	1.3731973284689831	0.7899832160772705
HUWE1	0.8255479034480835	0.4607792063306785	0.31732008247059174	0.3617418156902797	1.0527920313587178	0.613739635392421	0.7774145433218578	0.4945021864666511	0.7586833607211051	1.3031748892203023
PRPF3	0.3169758915007553	0.3103735688070281	0.341337470326754	0.5328382087151521	0.651754679454205	0.37069514730114406	0.3235735643924221	0.7938024539118865	0.45268247887639046	0.6102752890147309
BECN1	0.8971695225721988	0.6291385787326691	0.7111120211721906	0.5881838233656981	0.621072146434945	0.9021164936880443	0.9308661334929387	0.5057590644810497	0.7660944475299901	0.7279654525254934
TNIP1	0.7278320892155492	0.36737978823339684	1.0758257779798979	0.088471031501031	0.25396008666448633	0.2520003720323125	0.7129151515284149	0.11888086073583312	1.9286427095257705	0.7816157615411037
RPL28	0.9714455368464923	0.7387045009732496	0.9180919380827692	1.0725971892215929	0.8821377567193971	0.8494927032145171	0.9545697783143903	0.6305532929137393	1.0295540976693816	1.1862612448328498
TAB1	0.2753979292133371	0.003692840601368086	0.12943071208432635	0.16443544500805696	0.4917679919689404	0.4322409221066803	0.3120121559145194	0.16058811242440627	0.24536422149226284	0.5991378599913553
PEX12	0.14658980450910633	0.056338460022193004	0.22815767106169116	0.09494477847156692	0.15782542120862325	0.16144306892425114	0.24263433165092227	0.004894929232548836	0.08444575335300372	0.15950263574415627
ZC3H13	0.731559646541113	0.7457871828230794	4.209236259747914e-05	0.24757900544813194	0.7096995193996072	0.5891730379461422	0.48579257242817836	0.04896821038883914	0.09714230272081222	0.42765943516024335
ATP6V0A1	0.5892054417907493	0.14578483663388625	0.6404763579919113	3.2911895279660654e-06	1.0175087677881536	0.8481952060701745	0.5858774017441923	0.14919500244295353	0.16798822441439576	0.6724727283154044
YEATS4	0.48849262665132936	0.5733799085941356	0.8259199341132272	1.219523444111177	0.5679238778105351	0.36142954475571254	0.1520407881877336	0.6506872673977551	0.08108538644777857	0.1115686567258977
GRB2	0.715336842415993	0.5522724956769837	0.7556824017941849	0.8902299717489771	0.8045054926539422	0.7765955059372982	0.8502163773097698	0.5978175576369802	0.7727207011076543	1.0051029004541352
INTS3	0.4131901236751052	0.3540320536211223	0.7491676841559989	0.08346116744638434	0.7885728699602993	0.6797467080774963	0.5936411699295643	0.6457043483880888	0.3549417418841999	1.2725115195607328
MBTPS1	0.662817481946857	0.5521465650906122	0.5474111242545849	0.27188207296261024	0.7019540238497164	0.5224325704420792	1.04084857052222	0.679872967633829	0.7614851634185485	1.0831636033536869
HAUS4	0.6248548279565543	0.16267430966100346	0.5932962297919417	0.9073046943903076	0.4407607923751188	0.4499467907907448	0.3875540712425813	1.0164144765152545	0.6440878918876624	0.5551192649115692
CSNK1A1	0.9100304219690065	0.7362658312503972	0.9390344097055802	0.952322639309501	0.621579920860968	0.6000252903248069	0.9877043169482532	0.8414741558476487	0.8168427523061187	0.713824689887339
IGBP1	1.0348637954768454	0.45587308884804495	1.1032060847789755	0.46119051802263616	0.6702212658126239	0.6029037534896821	0.7830579098519999	0.1630653079057812	0.7414824619620407	0.7044567908546774
MED9	0.21265456919343453	0.11453441652582338	0.20236261326637703	0.21084066208315874	0.4058279876256956	0.4505238875181132	0.24195357161456107	0.27306777228289547	0.22944042974695258	0.46398699116894565
UBR4	0.5552068010194566	0.44887752975477574	0.22233930563232418	0.032994493792789896	0.8359412403039496	0.39920465395378985	0.5734460767055323	0.00300203134487539	0.8044305755060349	0.9284415772727367
YBEY	0.15055818435527293	4.442073578447334e-05	0.9415167571835397	0.48325837412166534	0.3111230573111404	0.35952845111010556	0.3134527072552617	3.710709835601186e-15	1.342340129301512e-16	0.2658924905416485
RFC2	0.36794937195730154	0.520039622012203	0.03738608468795664	1.671908700018067	0.5302288234232515	0.9986571680343171	0.25368490674217403	0.8778482566800879	0.8394437729802792	0.5326444515006853
DUSP11	0.3731879781175497	0.39762718495324534	0.32161067475422256	0.33455829528571196	0.1343003983473629	0.056432485697337165	0.3236935271285044	0.34551640331095274	0.25019108419978087	0.14454532234984213
TADA1	0.1540437061645046	3.7118765392010747e-06	0.42894889834892447	0.3620443735882817	0.5513778192899285	0.2310352484916537	0.08168511711298639	0.32609095548156486	4.263542915236718e-05	0.23854591910289388
TRAPPC1	0.904695318549228	0.8437769572162317	0.803178593403549	1.0307215124854088	0.9311282362138384	0.902807881026048	1.0460921299996258	0.778330131395786	1.1055213050382882	1.0830692853963944
PTAR1	0.2702671299447292	0.41462618415015373	0.4624619607823206	0.04395271057017197	0.6618480492232485	0.17564225406164274	0.45585909165711713	0.14606047171897654	0.10100652827983833	8.515791132268064e-14
CANX	1.0149839399931522	0.871939088684127	0.8866081701855795	1.1075204189529204	0.9711275491898469	0.9118878971203199	1.0379722354878036	0.8533453664487526	1.0509821242224282	1.0719948643658954
PIGK	0.0019981975523691614	0.8214257951274165	0.39660832793945144	0.38089053978863596	0.12134622827035836	0.24293177724696344	0.7843794461722463	0.4486504930898977	0.36810401831812634	8.852203795312706e-07
MAPK1	0.5731343068640767	0.6969435539592904	0.05466616275969204	0.6752569368670648	0.41726857768980974	0.5772331232034824	0.7081124581022438	0.7029107062881842	0.3103103642867402	0.29942264394956036
SLC10A7	0.12179114965292244	0.03842428242308981	0.0949635412144027	0.12522543681621184	0.06857735027692123	0.07374728070143739	0.0873979047612079	0.10737525735437853	0.03945375187782284	0.06355517148806103
TPR	0.7358585256981799	0.8464811045033833	0.6662071331635803	0.8612713217276727	0.9698383802324891	0.4483660426253155	0.7043154615331527	0.7349325178340641	0.6388191555727277	0.9081431212693043
PTPN1	0.6643599647189679	0.8203675042647217	0.21980826655570365	0.44117719746690254	0.8015858877614133	0.7812101945574066	0.6766506183589517	0.6658277226068187	1.2839963810073187	0.9247229438710837
HNRNPF	0.9891375756473603	0.7264910771927607	0.8778828341001889	1.1911396465755146	0.9102782483345125	0.8805273063514206	0.893400443346841	0.829867906805995	0.9785655114212044	1.001823038905264
SRGAP2	6.14403083772328e-05	0.6067492645228085	0.0014587351905253594	2.4638164820970074e-05	0.5258768414344166	0.50589945223539	0.3285088688763578	0.2933638989139732	0.6324955396507281	0.4753339551392511
USP8	0.712732908406222	0.3632303193626549	0.5431553043302163	0.5751598224014826	0.37319926245363544	0.5680693824778781	0.8052759343486755	0.5326647840848352	0.2489978546677152	0.38652501463947214
RANGAP1	0.6466701789152688	0.5692132881030737	0.35347458320349995	1.1083216962909255	0.6863417239269809	0.7073937412955938	0.7810600722229937	0.7656876117004051	1.1320263883419206	0.8275834097735022
GFPT1	0.924699441789566	0.44855561990124565	1.3978316536306434	0.11533378176401922	0.5074403744847378	0.5793245333901127	0.8595340301208848	0.4094213694660062	5.568842550000732e-08	0.4155640562282359
COPE	0.9518949619994241	0.7674703425775539	0.819435315785869	1.052906646521274	0.9452899210428369	0.9293115112134882	1.0420228025299312	0.8092195076540519	0.9872219645340957	1.1017072582171679
ANAPC13	0.7837282630151939	0.8293597132577476	0.9195738816964952	0.881116622148458	0.7740589823125906	0.6172071553561391	0.9838191171960291	0.6364733972031124	0.7241898063592628	0.6224186992231219
STK11	0.7292034735996454	0.05490757768537183	0.4949833669187209	0.33715371902730207	0.7260760141096777	0.40963555611867475	0.7104382922873875	0.0007474080280507117	0.6900441845841496	0.8590141972056362
SMARCA4	1.0841329603530734	0.23963295924843317	0.19234062843133096	0.5184694548067893	1.2199604291244464	0.8869305464721712	0.834937404933193	0.3846011107356664	0.6991587654314679	1.1696569961191474
IPMK	0.13971882173021802	0.0944069928393496	0.32330781116009233	0.2422566297437736	0.11951876900416669	0.06416380900150903	0.07384494179823213	0.1904258522443273	0.04592350936977296	0.03280649470130866
BIRC2	0.3737279645378774	1.1012687115960245	0.7615154781352264	0.4599770776565427	0.29300983540358	6.020450545960725e-09	0.8212745482790809	0.4808951046362032	1.0523787484712759	0.10299193471344165
RBM10	0.6477777823433937	0.3064980508673222	0.2328054345205803	0.7218117696793765	0.9736848068491301	0.7743825682675032	0.5655936400256748	0.2742795970570634	0.6518010301419489	1.1069927913425197
ANKRD35	0.06637174784929183	0.026031707380974357	1.4692863670085331e-09	2.71038440233789e-10	0.06295941750003291	0.0006004399787566582	0.11977856707099382	0.11838735720019754	4.822170339907768e-16	0.0021766876732304103
MTFP1	0.10992538584605177	0.04706308628076973	0.19579621177310477	0.5996128544661442	6.987110045468739e-21	0.43079029692497134	3.173580895298673e-21	0.00020764483949833567	0.271709348418509	0.17500427428104823
DHX15	0.7687457664841741	0.7133450753360557	0.6059293950352256	1.0462783363177637	0.8260044299305574	0.6251557479707418	0.6433060842326993	0.7326844319220506	0.7202539798564038	0.704194807201203
SPTSSA	0.699221043591286	0.6151582853946013	0.39412283786340424	0.8154714480626883	0.47462276754048394	0.7238730535673019	0.6607227108406705	1.5239334629890375	0.3183529142256562	0.5415045285944275
UBE4B	0.4367634766327643	0.4705354148843272	0.07003657308489217	0.17698059104327638	0.5284484605001081	0.27122532718727826	0.3903947650795429	0.1220233814628923	0.23077910123802198	0.7400299520362588
SMARCD3	3.195963597403467e-21	0.0297516615602298	5.680328702339816e-09	0.07285989395736098	0.2926038426717439	0.18020537031619188	0.5199116127950193	5.593895117317924e-21	5.520835795342468e-21	0.5154983532769293
CCDC114	0.03293526828683625	0.030133268828390642	0.10362252827333861	0.019522285879591126	0.06947965111079106	0.050218755826388295	0.030633131458130253	0.06323360356916778	0.025422462142058372	0.07907389415041326
SHOC2	0.21161912451914255	0.1965590053935663	0.9262729542327226	0.5560832858431295	0.2087726967210474	0.21125459830893023	0.8673999348830248	0.5037545258110021	2.1047294132497079e-10	0.025117972156094993
CUL2	0.0024979527210516263	0.5914474406859088	0.7036014302734532	0.9160792019713857	0.14435649875563555	0.107654323533772	0.4762899750279404	0.5027118421053867	0.34057567379236553	0.3077433957155613
PGM3	0.3209536379000527	0.805304068243088	0.8597898515296661	0.5653928098806997	0.41488053251827967	0.11545403784431346	1.101530343644642	0.4012664215866944	0.5860678743110592	0.3968231864362501
TAMM41	0.15377402755522834	0.11805053430858356	0.1273454570713756	0.24329265705766046	0.09973938847671819	0.11239643369212345	0.07903170108299631	0.0006275865064945229	0.09481294109915016	0.1814219105794816
ACTR5	0.3643102574169612	0.19697859604336032	0.21367672635702892	0.4140780921350744	0.34408763673786513	0.2510513815571842	6.624677471397563e-21	0.14048472418974528	0.3606940536839422	0.3629650342426574
DNAJC9	0.6676032351722201	0.677184365976307	0.48197738887346386	1.5183624020704791	0.7553913452567695	0.6068430153928057	0.7396933732141745	1.0160216393832027	1.0299841559267906	0.638491971152928
GET4	0.243955489306154	0.017013220856943578	0.36202318476854634	0.06584595572431041	0.0827076542789176	0.16090321156166082	0.03585760077388973	0.0022272737662292034	8.467464123433193e-11	0.25481931585541673
ROMO1	0.9634239342084974	0.8440692652876339	0.8782391973103965	1.0735182872536255	0.9419404132103606	0.9354554311396313	0.9782196856609147	0.8147346319251214	1.0654159554444242	1.137252027076595
SOHLH1	0.036990676405300585	0.017594649942114904	1.9986098908049747e-11	0.028878438029791186	0.04165512675061971	0.047525264156481756	0.0034173229098880286	0.009114895195298166	0.000457506041618904	0.00010926114631310312
RNASEH2C	0.3624833201548667	0.8366708618664964	0.19541626992170993	1.0082086897746503	0.5117375282739169	0.5975361789908532	0.5876483893005743	0.6646223550709096	0.7895738705624341	0.7441226373727888
PHB	0.9355520613683546	0.8372672384357449	0.8699515454384844	1.213549000381668	0.9244128363090486	0.9407688961406683	0.9322442837089396	0.7630613604778516	1.0223849732573704	1.1012256615023563
CHTF8	0.7587475141247588	0.4035216672330299	0.3954733943289943	0.6195908022132702	0.6177919672170441	0.6546514240727552	0.709563322294551	0.09383567158348288	0.9545416088919205	1.018207161783504
SLC35A2	0.7380749936098187	0.041076234362461245	0.47914562143771566	5.013626019863841e-05	0.1910777387351542	0.7305881577540998	0.6764744955511218	0.59042967216428	0.5915604274418509	0.7545768894060734
PPP4C	0.9192943758831832	0.6678078892349228	0.8265095965660454	0.9901475555223059	0.8197804281328428	0.8619180095668214	0.916432970059977	0.7850977535333215	0.9491826048209457	1.1191476247184549
RTTN	0.04059882004868326	0.13923530896086858	0.007741756623790524	0.31934705060808005	0.29289426202169516	0.1282845675139379	0.11917970799959986	0.10707372168188162	0.18447576553198558	0.04313310005335345
IARS	0.915989547356762	0.7624372632133073	0.8638732385372598	1.1399263553938435	0.7748778544140937	0.6014234877580115	0.9630354379043418	0.48777866991190366	0.7618974288459197	0.8244885504779483
GNB1L	0.29373102735240286	0.08528696364399455	1.659310767820072e-10	0.5447107656209549	0.08496295660891139	0.3904396157720432	0.15881717215482244	0.28794860274217876	0.3901790960747157	0.24413789491793525
MRPS34	0.8570734012890663	0.5559143238382886	0.8690483303652325	1.2344240206632462	0.7385102412511018	1.0566103303414287	0.7814001018438856	0.7051376908097173	0.8108164321710428	1.0419220291304836
CPSF1	0.7421933333884081	0.4189332818759394	0.3781608368808052	0.49116739721584096	0.9408497284030048	0.5369666635339767	0.5591461513059189	0.7329230438022135	0.8061488681376655	1.354850365939017
EXOSC2	0.40049597355228733	0.4159372599623444	0.05104496252376109	1.3326754724712662	0.5602425168317156	0.3687967243244836	0.08451959587017648	0.3624695740998274	0.6252010071672739	0.548735179907876
