Name	C0	C1	C2	C3	C4	C5	C6	C7
RGP1	0.3851227242815943	0.7106025349421546	0.14592395357072832	0.7633133959275746	0.14607196865363517	0.4632680542007876	0.6465176614000997	8.643228138723069e-06
TAB2	0.8635384816354912	0.5284891855516403	0.3706271728623504	0.3925831397558791	0.6215955845648561	0.29942790502326927	0.8327305167011948	0.20058734247350665
TMEM208	0.6532187974328203	0.5254301690198095	0.7083467658917134	0.9655023479572185	0.7697887455150271	0.8414233120880175	0.633329974956295	0.8664861319575201
IST1	0.6715179904248738	0.8530286393258283	0.6627621320309123	0.8847780746962141	0.6510051620373749	0.8767728280024359	0.8448165481893175	0.4663233236299244
BAP1	0.5339550367173742	0.6435711873996324	0.8809037335825242	0.8489244016576506	0.034926722024769236	0.6310326550605871	0.4387476883919646	0.6478143338422337
UGP2	0.940111821179223	0.4092170874445963	0.5776694040605289	0.6773606387262653	1.0383426258193176	0.5641460943268447	0.5884492972667159	0.8631345547091908
NCSTN	0.7763714915450535	0.7079562136498881	0.3906670645743482	1.3626436182386183	0.5279875723802983	0.678985254623128	0.8846187043583801	0.673729892616723
UBE2M	0.6546782393103648	0.8444825370042724	1.0325878535275947	1.071314086281669	0.7352369217321538	0.80159113685346	0.6164155155357693	0.9010120480490288
KDSR	0.666930645354772	0.5319094305174349	6.271938524503584e-10	0.13539429789613208	0.1714605012505674	0.46223523767812486	0.42547317686373	0.45137039257539346
BIRC5	0.4938721316962694	0.7010479979679982	1.5665433137369171	0.705968645659895	0.7706447602156871	0.5377810866543294	0.6921913069541531	1.04560422270755
VPS4B	0.7519312935304876	0.8375556999348128	0.13414279618003602	0.4632810847884428	0.7213421968295894	0.6973081404403002	0.7587291285017421	0.48732788382987513
POLR1E	0.502185072115497	0.3514462285909978	1.2490637236367226	0.2110787433191255	0.03303740430337972	0.49405885124236726	0.31578950221157454	0.6225052701622215
NPM1	0.9313650426309268	0.9198544436366738	1.1615674222950112	1.0494795824812746	0.9473597882101401	1.0074309543332314	0.9203979460319486	0.9491138252243588
BARD1	0.10906645490783488	0.1675472670318761	0.37932462648129656	0.017705142133001766	0.3722595438440919	0.054902585984148794	0.10779025020052735	0.15472789347471413
GPATCH1	0.07282479739984839	0.21474093984484835	0.3372558445271645	0.2738708657693639	0.334662402552933	0.1131441315852336	0.2221800296784938	0.05538369490510563
L3MBTL2	0.11188921497327825	0.442834286763767	0.49093432696919614	0.6811426304333932	0.09893734284408869	0.3606626012948074	0.06863013798278626	0.44346308509896043
TFB2M	0.37149193080229875	0.2204278761381624	0.8804220427607269	0.3213106197366107	0.8775695919953962	0.5433863625606411	0.012726487392630288	0.8320167752704083
MRE11A	0.2854563799609414	0.31563055747618113	0.7022643316147786	2.487488897086548e-10	0.6336947961790635	0.29928037217504105	0.523752491956627	0.26843656948281763
CENPO	0.2649090210906194	0.5107327955427631	1.2561386941006631	0.4202260989400148	0.1628032572860855	0.14451077886660144	0.34529668648181194	0.6183498762688114
CMAS	0.6590275890664538	0.6594770273732227	0.6432860741884525	0.4919222092303551	0.9860096788065918	0.8419339156391445	0.6378756440010205	0.9440861901536808
MAPKAPK2	0.6890105516743609	0.5158415506218417	0.39352761778110157	1.1449884182364638	0.6546380279543464	0.44109106612717147	0.7398327169645665	0.516555892087634
SART3	0.2774839214309052	0.7899706976488852	0.8675138884992535	0.6002994889984568	0.2867643219522545	0.6734067361955536	0.48952132319959357	0.38472988295891325
KLF5	4.3791767321065516e-21	5.189281311852568e-21	1.2144355501538885e-17	1.0017033284465235e-12	0.7886895968920247	1.9249762675950228	0.9510367066659814	1.4211761541971026e-16
MAP3K7	0.760566019101908	0.3996143485174559	0.41396605837876627	0.06304782202497748	0.39870193523921593	0.19989216697846895	0.32565557714257426	0.18929868943612305
UXS1	0.643518218913486	0.15857064664554923	0.29644224348796744	0.5616500907894023	0.450753954926296	0.36851258585070884	0.8329518083025089	0.8396988681506551
NAA35	0.36899437126218176	0.31218953760613377	0.4620708217443134	0.16313108492931538	0.41179943933648555	0.5122153082063307	0.42161676209311416	0.27005491011910343
RAB5C	0.8644682395553865	0.7764699307641694	0.9649579856466389	1.123928372066201	0.8115263845291187	0.9246479054493143	0.8358732937607873	0.9456270310335
MRPS15	0.4426973432982332	0.23697561666742592	1.0502864260330367	0.4862497210289197	0.9473957780398757	0.5450637778621983	0.41335287434157436	0.8667288722545933
TSG101	0.7517261093341416	0.6879697996593253	0.2528080398734178	0.6046443815500689	0.6690143982536189	0.7124422225730764	0.6621398256531075	0.5558467549673682
ATG12	0.6686775092647076	0.19188274411162873	0.14750907808635208	0.04068342173775715	0.433301808786334	0.2177542066180919	0.2859348400552695	0.313983451030517
ATG3	0.5053887900831178	0.22385715719628538	0.6039146944310939	0.3545205026913288	0.6845130535926751	0.5860874007151224	0.36370780599835717	0.8732061073782781
PSMB8	0.5017692826138087	0.028221093087334125	1.1461484035148171e-20	0.4326528853075059	0.39234753017680146	0.7639355261859493	1.7105570309046294	1.3026296228775192
SOCS1	0.10683233222534896	0.04381995277638843	0.11258455162122157	0.13566284460919625	0.04028958884235261	0.04497755476272169	0.10584168614671632	0.013115002197171259
VDAC2	0.9131637217567964	0.762666459303758	1.124266452384315	0.8743116275082251	0.9663260949418411	0.9480218318666203	0.787802986022094	0.8718335748062976
JMJD6	0.2661438975298302	0.3051345369411484	0.3330726646462529	0.2971404755345569	0.1287421410440408	0.12239204729686362	0.186803598150883	0.3939295133021155
EI24	0.7896167137548398	0.7250734064803513	1.0161762113595847	0.7225049353359633	0.9444916946890206	0.9196985543378936	0.7304757672878021	0.8433738900778591
MED24	0.29789035977562234	0.7026716231998971	0.8560238071427807	0.8883196527413557	0.33644468656877113	0.5347556965878939	0.49784098943798966	0.2923301698984754
SAMD4A	0.1602499379049381	1.6539176725384627e-20	0.06204043183840286	0.08137706905994846	0.02228133054702721	0.04487182200477302	0.14436823931016132	0.08914219887670669
TMEM127	0.6170321443556293	0.4264573659295737	0.0003239789389812385	1.2804799091698773	0.34159631326427237	0.5652468115352839	0.7191956468871166	0.4573054646358919
KDM5C	0.5035085394436446	0.9828088257011252	0.5217296964858896	1.2454336736803697	0.10547614055367531	0.7539912367655353	0.35966199977114643	0.22478935799068364
GLRX3	0.8170889652173062	0.4287222959518535	1.1243325790811172	0.5538509312651931	0.8971776441695103	0.8051819942577015	0.696452084115424	0.92772229209228
TNFAIP3	0.28505667297612514	6.785573413036444e-08	1.8306838102429955e-10	0.027296478598105536	0.04715747229335416	0.07265647792110869	1.2725886203978418	0.3241615891393515
SRCAP	0.20665939471909353	0.7972038149314439	0.5658303322884329	0.8737674682367286	0.3474739855022986	0.6317411493556806	0.5703683776703706	0.0599689012438495
PCBP1	0.8966665364320279	0.9276426793617223	1.1293906803680225	1.0653325806593261	0.9001087000483997	0.9953943068286447	0.9027402336941472	0.9171128812664082
MED16	0.4405489999053438	0.6670311872789886	0.5471049425655179	0.9287541195992494	0.000500598967741734	0.5358477471562725	0.5330150175803124	0.10486757415643062
SETDB1	0.058284021670245524	0.6276136291882101	0.36665596929275457	0.5790539696282289	0.449380815869008	0.21226811028209175	0.11995822847789295	4.1048487887621306e-11
RB1CC1	0.8497729045639149	0.5255531750034359	0.15366072244331486	5.6342510975046025e-06	0.8779186260464782	0.22822604779044817	0.5012524923268576	0.1908436516738233
PSMB4	0.9091299290108159	0.9179477619541498	1.1521172643234863	1.0682289435281582	0.9476271003992349	0.9789968662909534	0.8995676439756496	0.9520478089713903
DNTTIP1	0.3610108415104211	0.4007429482137576	0.8403501058887084	0.611474705626701	0.3949943289836355	0.6801888072362304	1.0703529642413137	0.8326775220730678
HUWE1	0.5451819284086575	0.9532907778728718	0.8062574683530718	1.091946441683272	0.34410062282653436	0.7690667700267352	0.7220349850742943	0.3543547358953335
PRPF3	0.25176526733285354	0.5793864470009293	0.6893493082676626	0.5535869253865219	0.6334143492993103	0.2474113796555309	0.45126501813518866	0.2804881118760541
BECN1	0.7420524621535695	0.6392656872351422	0.5128186007349951	0.9202617675519833	0.5804965763928627	0.8801752582806085	0.7037218875730682	0.8528935819990061
TNIP1	0.7967690938000184	0.08476071582633203	0.36473796925336366	0.7204989780660186	0.4314187484592481	0.6317648399777119	1.657236642756753	0.4728628728014659
RPL28	0.8440077012354377	0.7803130073021866	1.1398179162443223	1.0770866450019172	0.8024194606477304	1.0051880696641111	0.8526696601609342	0.8520928030852567
TAB1	0.11100856652817905	0.4961658446845239	0.319662829021027	0.598322038578391	0.06630805461868006	0.3053383209516948	0.20045566572188078	0.16724602897240912
PEX12	0.19943237176310386	0.16639307369338666	0.054708605130519165	0.18616917141994427	0.0757614584829185	0.19156321434636933	0.07271396691221083	0.1343848877889829
ZC3H13	0.4083040314674449	0.747451171289101	0.29528812751037903	0.36694030396068095	0.0002761083287102049	0.7135337207395647	0.20267053710766572	0.5562792077899639
ATP6V0A1	0.40574522178192624	1.0778238230759871	0.08641664141448517	0.796291261323684	0.3570743129626037	0.5808281563042209	0.23023687596249953	0.3417855482704453
YEATS4	0.36652612706001586	0.5120263448842383	0.8519788376533423	2.165669788784017e-05	1.0243670571235302	0.5180279989194534	0.0719538663201562	0.5381678784503967
GRB2	0.719116735965995	0.7456126512686377	0.9251744810193637	0.9683912100037169	0.6832416702349259	0.7792655980640001	0.6227857669979889	0.70103084620359
INTS3	0.3970367294737202	0.7377510127575255	0.5570877740281424	1.149201254365365	0.6409011791083177	0.43241167702336925	0.3980680128667272	0.32672890844553526
MBTPS1	0.8178123515749255	0.6527368523370604	0.5136060272764277	1.112680960734578	0.5064981419568402	0.6214104465117193	0.7852602422072076	0.45480999114879644
HAUS4	0.248452578988756	0.4352901133573706	0.7903206559745787	0.6290412808641588	0.7877450844248537	0.5787882165873487	0.7061138984486817	0.3756036882968206
CSNK1A1	0.9319170043412798	0.5942023159990013	0.7663486027486889	0.7658923718287016	0.897153506074689	0.903830122762824	0.850239555966075	0.7506604864917044
IGBP1	0.7557139498431775	0.6017202097127171	0.4638979513812504	0.6712766633826296	0.5702931937436286	1.0105110577436587	0.7487081167291204	0.563271668962551
MED9	0.10846177148795873	0.3985622414256259	0.32847106240698665	0.5243325949236081	0.23081086183951585	0.21216530312878285	0.17585158217615993	0.23791799221967128
UBR4	0.5089799179493022	0.710778430121297	0.5018626354280197	0.6902507645982168	0.02253578196016177	0.5097302481064857	0.6818295668582223	0.27969863659514826
YBEY	0.3701352806361432	0.34584519408786496	0.2493050000125022	0.22892217292765446	0.3716033816597595	0.399433862627936	6.068286331221587e-15	0.2511430769662472
RFC2	0.09753656462364359	0.5611133859855444	1.3235790067473323	0.6305933937384213	0.6511996857548631	0.49011555198871115	0.3878219816005086	1.120063347236868
DUSP11	0.38312408507906887	0.08241263097984415	0.28113574487850795	0.13437722557385856	0.3999947807018808	0.285521080907931	0.32440743025737795	0.2188249074029637
TADA1	0.09721327921693068	0.5101701309257876	0.3615003964884356	0.1825745190016602	0.47830683709863	0.1500329993161721	0.007424416168880338	0.0491895281623668
TRAPPC1	0.9243706181789885	0.8564618029280866	1.063903473328138	1.0939629777029698	0.8206255279899074	0.8995107623434508	0.9409359261014058	0.9249822013286719
PTAR1	0.5609692230319312	0.6363552475577554	8.375314827114773e-13	2.5879488591133434e-08	0.33728462051258484	0.20578349611736133	0.22526311103747884	0.2299477497003522
CANX	0.9336060904882758	0.8997759145354514	1.0956617126087738	1.0499633466437617	0.9246892437967402	1.004446387408539	0.9319857709228947	0.9485437066348672
PIGK	0.9202730862314122	0.09356092109682554	0.16888853078851454	0.1853631943701393	0.561730702471496	0.0012624881474190307	0.27469029121656957	0.6252429272867082
MAPK1	0.5794571767989255	0.46185241843416486	0.46547237331869723	0.5296012655112261	0.48395469533309576	0.5101793876238416	0.3188754197192467	0.6459483210805256
SLC10A7	0.06693875061811795	0.0728135428251082	0.08233528154965786	0.07959664239330175	0.10873880412328323	0.11804184782766339	0.057067187002311205	0.06389701188055727
TPR	0.7452768736138999	0.8510183366926795	1.0019263988835556	0.6429840008810459	0.7759694581740101	0.7138960603076526	0.6519648650122943	0.5575598029258858
PTPN1	0.5355123814607173	0.7326194959183272	0.7441404333691778	0.9714693533829452	0.42101146198008277	0.5453633137741176	1.0883659845659426	0.8152666940320851
HNRNPF	0.7879582048287472	0.8512291591352623	1.1171523563864916	0.9617078839591423	0.9165068655745977	0.9980386635772707	0.855002414937513	0.8965674367768117
SRGAP2	0.2568742358191715	0.5202980808302939	0.2911407994090604	0.5393219955536876	0.044440476420185504	1.5374410144366238e-07	0.529076499617329	0.5208784242729597
USP8	0.6029579739214909	0.46394182585410904	0.2931742432351715	0.6109869789936516	0.4402824665284602	0.7579872245768735	0.3815924072327919	0.5325016018773417
RANGAP1	0.6245438786231372	0.6467857993256422	1.0588613578679853	0.8772481625780134	0.5494737047102124	0.654546488730315	0.9219273421111256	0.7476725144680734
GFPT1	0.8750439225688121	0.47340915287141516	2.8053330064429573e-09	0.5590067120449965	1.0802329421013135	0.8414125326594822	0.14443696394418995	0.4514647566533283
COPE	0.8807673710924769	0.8874288523500422	1.0621837254961897	1.1140906312178454	0.831143456140889	0.963848073474618	0.8633112716699091	0.8933313955279292
ANAPC13	1.0050890680167717	0.7130358614719784	0.7293514939050278	0.6758922174496639	0.846802427439966	0.7750211483606838	0.6872494754410261	0.754890315046139
STK11	0.5465634081635635	0.6728020685531436	0.47905615186194245	0.7009540141953484	0.08751769760506306	0.7784312061066488	0.620395208311683	0.2148988640874574
SMARCA4	0.4357030735110053	1.216402976783833	0.742281697851544	1.0963242283290304	0.16532460016197834	1.0435030799654677	0.7074485439492866	0.45962575627356184
IPMK	0.14335213491524904	0.0971563496832761	0.16273355314630417	0.004089534845390883	0.3282345065133759	0.13258384256158012	0.06529196831663199	0.0879492380215017
BIRC2	1.1865467093658764	0.1574169523277714	0.3262662072955654	0.04420394658295445	0.7703486874848222	0.270560564262662	0.972126517909939	0.652378396616043
RBM10	0.3378849657070408	0.9102593376824434	0.9597165121945141	0.9350989940817427	0.2146810624286003	0.7175948763685187	0.45187715014297086	0.49467080794797375
ANKRD35	0.07932148994149002	0.062075076916006056	8.100228333260609e-19	0.04970453685515607	0.050845326016444134	0.03540491155764237	0.037625387537818474	3.810728754438268e-21
MTFP1	1.1083993268608974e-19	1.2270726803036807e-09	0.4452452572828067	0.0793717132649245	0.1884894207299572	0.23352174083884347	0.017799161594079144	0.48862106147053264
DHX15	0.6356836181551141	0.7607896042988838	0.9690152103736391	0.6108366720623242	0.790226170226722	0.7479574562958913	0.6429444161378702	0.7076293650367819
SPTSSA	0.422818936640925	0.5563966428683282	0.645098114785425	0.8767005869904255	1.0252483669289485	0.5654040694824551	0.5433506687760085	0.6408965168861693
UBE4B	0.3328546070822468	0.43002366751991533	0.5063234502390256	0.5204792679555791	0.15310765773661958	0.3781205933026123	0.19988584772131737	0.20706951207689947
SMARCD3	0.3928057777639589	0.2805354954700653	0.19977309992319578	0.43949421432643093	3.9287331432526886e-21	0.007607366681349027	2.5658131608905958e-21	8.62492868870301e-06
CCDC114	0.03360589586814037	0.059952883249457446	0.04720452523044349	0.06516808906537457	0.09718012699115061	0.030238316737552846	0.026245563400517556	0.0289450974964189
SHOC2	0.9036531870209877	0.2527511300523339	0.0803009193856776	0.297856688846862	0.7509529831987711	0.3263604800485519	0.06101807036811935	0.2560553516653246
CUL2	0.6788650618545846	0.04642744578354867	0.729491478175827	0.20529359475595332	0.7216397474412327	0.1597409026082108	0.17665377336306895	0.45198784501872397
PGM3	1.2529757801468115	0.30409738688531956	0.42599398907395924	0.44376880476648206	0.6700790864413948	0.3533673089970611	0.5375530959615187	0.45683376875672543
TAMM41	0.09299246981445938	0.07764224709554038	0.2355906318327208	0.10079864278260278	0.08065182037562568	0.19841591375295448	0.03923688552204913	0.13219930907509225
ACTR5	0.00168170219759101	0.24528131455391805	0.5541952340354896	0.17650974583045173	0.28486885672731355	0.3145571834589519	0.2600658364054437	0.24400375041656244
DNAJC9	0.705103578740335	0.685219813562738	1.2828604986092786	0.6392599508257881	0.8744591525261924	0.6601209616296718	0.8373312868466694	0.7909264375746673
GET4	0.021003758077209046	0.06561545318774598	0.09987475240833583	0.1648837394978084	0.20571167729961365	0.28812265140772353	5.20441714819618e-06	0.09901326211755028
ROMO1	0.8652702908957501	0.8558345734577931	1.1273666077278475	1.0982026135378808	0.9091128160725703	0.9580158311654308	0.9042477811011924	0.9434374136683049
SOHLH1	3.4607373687825855e-13	0.04738461933445301	0.018189830264062536	0.011294390930578376	0.013061994048768344	0.033093782045916155	0.0014892024476897596	0.02378055604613225
RNASEH2C	0.5491648075046931	0.44539963512221187	1.0413950200103441	0.6749911846687701	0.5169936281922709	0.41297963895404743	0.547959002478686	0.8026886434773248
PHB	0.8414126079776933	0.8449148482417106	1.2011277357906562	1.0363039899401145	0.8875990278729851	0.9770280761817043	0.8246787197565443	0.9728604476159672
CHTF8	0.5395286299430588	0.5591350341780376	0.7812339028815959	0.8697505477893275	0.12174842760276482	0.8476759223373711	0.7249132420551241	0.6013865363531975
SLC35A2	0.2745880687440537	0.24927068643181133	0.08239902620867041	1.1434919888298956	0.45945859578573006	0.6084709599204348	0.6148981864323785	0.4057638239076569
PPP4C	0.7622816730871105	0.748244405122959	1.0467931317106232	1.1006018873525787	0.8396388025823583	0.9206978042003842	0.8171847945050543	0.8024236193695917
RTTN	0.1382822910781886	0.28087354410050575	0.2587560771940546	0.03625726517837832	0.061439041141622	0.06595004421754928	0.11929405981953027	0.15922954042315682
IARS	0.958382927774629	0.7066475298758151	0.9775450075792737	0.6926896017066954	0.6946155298274412	1.0002931034218536	0.6826819919483365	0.7538456593367485
GNB1L	2.7384706046821927e-05	0.10664678977597965	0.4771596791913015	0.3865840593187327	0.09754064610213604	0.2912285715848037	0.28760376255039327	0.32858454325182984
MRPS34	0.5952345018530447	0.7225417850928321	1.120755252491484	1.061474845976799	0.8318071615233534	0.9675645998034328	0.6010749845774972	0.9589515253349339
CPSF1	0.3733455882467911	0.8058634539423422	1.008352646305906	1.0916708277339224	0.5443708685146104	0.6464382651821697	0.7621025072447087	0.2835087567653603
EXOSC2	0.12027213043593742	0.4962429874254871	1.226832237147381	0.23945290146818443	0.2941701814024469	0.5003367495264444	0.3915998114830288	0.5147682595610168
TMEM165	0.9128923844022329	0.3172333597463602	0.282267550882315	0.6449453782173503	0.9572520408789249	0.5156980814272459	0.6499960433998027	0.6487000689968455
VPS25	0.8299467713639973	0.7617095802674467	0.9577328244932671	0.939320894718954	0.8578148326340341	0.8673321353173521	0.7400764924437863	0.8433361562104961
RBBP4	0.6581357716129171	0.9719961662400975	1.1774676729857239	0.9025966578195519	0.7816216608675822	0.8083561228988112	0.7107607823080526	0.7140336802421764
MRPL38	0.08713796080692687	0.3657716262443882	1.0542856488953514	0.7743377718179832	0.6131473542973459	0.6732935880105424	0.29052719644062486	0.6742379895381895
ETNK1	0.3133732915594723	0.44226425147232046	0.3163757717404042	7.286740511432023e-08	0.7250381771793406	0.5332974237581083	0.001800407979946412	0.3739951271978207
CCZ1	0.7368716732745348	0.6822512961080259	0.7684861557545222	0.6800010072499661	0.915812123663401	0.6944363908921208	0.6129082448528544	0.7148721212946794
TIMM50	0.4783395561864233	0.5982792016652106	1.2357735022728435	0.8365678901378665	0.6262415461586783	0.5911208083428173	0.36720278775650367	0.9792496531068359
NMNAT1	0.2119848311847979	0.0967520460318656	0.05034949672459938	0.14820479658269106	0.1068114118358606	0.17795612954360082	0.0711182851856943	0.10844219458219002
ADAR	0.6889163650254213	0.9330592187263733	0.9565414760362275	1.1645065431988504	0.8010431042649961	0.8492477042728519	0.8666367123295807	0.6565627139229554
SMC6	0.44524529138307917	0.3542757120674764	0.6490950769798071	6.23617800781463e-08	0.5402118236085319	0.25552259010610956	0.2558038550039035	0.36915044700011135
PPCS	0.4976895994894647	0.189618331890555	0.19892404909591496	0.6748512903755751	1.339508557627665	0.641099993680882	0.4114297947517006	0.6389761373308646
WNT3	0.10184962818338987	0.08627978281652204	0.15590622320988182	0.10629989530669241	0.0864659224168843	0.08437539181105608	0.16664124424873944	0.00544623189529366
ACACA	0.26149179545770607	0.5690613471411892	0.8360675127629285	0.684538487456422	0.3006035821519978	0.6363907816797406	0.3674937774001103	0.1986398634605316
SOD2	0.971354484139692	0.5074718791239702	0.4477515270706576	0.44620160286897076	0.5913867303512196	0.6534097198674857	0.9019753529093216	0.4431352109136347
NARS2	0.19981894653979546	0.521192169758348	0.5685367609349957	5.557986945359574e-07	0.6341754041159856	0.4171749148834204	0.14757705788647973	0.44354972565264894
COX7C	0.8571199841444259	0.8177295953888276	1.1138935602124977	1.0067297104014652	0.94119393378163	0.9981838006557513	0.8065827726159406	0.9423239200004694
ATG5	0.7189966047064419	0.10159089425189327	0.3883736524943376	8.016721321090449e-05	0.7765987750610328	0.28122369976599726	0.34057466381660245	0.4021053995716128
ATG9A	0.6136525219880686	0.6618270208829513	0.32703880635245136	1.2069780658963483	1.3581066370956313e-06	0.6387998639141531	0.5824787761552846	0.41514836977737724
CD274	0.23500862588120422	4.9546281783213795e-21	0.002581128716475218	4.004162248419692e-21	0.11956906323364767	3.5126401040644055e-21	0.6940565962877013	0.07961642942905926
HIRA	0.09523954447999863	0.4375904112555544	0.5269504598453588	0.3514449979450076	0.17070382846054877	0.5989369043065855	0.09301268156332829	0.32668268623400964
MRPS9	0.3814827437346745	0.27896586412073215	1.212868735743292	0.46209755867348096	0.7503170595450055	0.7485351371344034	0.4634871193811091	0.7434479776140616
MAP2K3	0.6084694325114461	0.07054877284289691	0.4294061940336043	0.6958296156957171	0.31577717695818863	0.9740739267673781	0.5245839116590266	0.9169331435415685
WIPI2	0.6001285329942712	0.5879675433787155	0.2593284758549359	0.7996751848435049	0.4039762479899299	0.481923302098886	0.4765215298298876	0.30525849741179095
VPS18	0.2427828376662419	0.2907424947961288	0.15046288409504405	0.9573013063244777	3.7468787172408386e-08	0.3629335715930783	0.2063478529733646	0.5047988681518039
HM13	0.7511213378245437	0.554628782629266	0.6763556702216035	1.159509606127153	0.6467408136647669	0.8557846671548603	0.9226798818424797	0.8606373610946092
PEX3	0.43438357142419876	0.034321530184185	0.3730309882409832	0.007961319672687118	0.3750183706391516	0.1807097831416287	0.24771954945520253	0.3076756977769471
LRP10	0.8345308566745782	1.1560015549712215e-05	3.887787710340769e-06	1.477752912627751	0.42525586942922305	0.9260342244199932	0.9921272802638661	0.5070230075139883
USP9X	0.9039844489059746	0.8327783537194012	0.5042983003983282	0.8802970173682911	0.29654897618975906	0.7539984429986432	0.5040645164904676	0.3399180422114307
NDUFA11	0.5032069822000242	0.2448896770441953	0.5592829520129164	0.33290446524971556	0.45676211423934526	0.5227862730722969	1.4554793501584462e-20	0.6363403595629892
NDUFB8	0.5756529306061346	0.3470929650847979	1.0319730108904857	0.7212550881604202	0.7470446691230127	0.9086057275928019	0.12173699296533566	0.9226332756481669
FURIN	0.5122390094157658	0.39361543224117557	0.04472493342455846	1.39688687747906	0.22094867690465012	0.8057715343221443	0.8851842939364581	0.801556137312135
PRPF39	0.4966944511842618	0.7028672586424322	0.5232915450470571	0.21310718982364313	0.7184677049645976	0.3617374438427249	0.5148021337089855	0.13231943366111112
SHFM1	0.7093730967756293	0.7973521223799624	0.9555368112158275	0.9673254381408982	0.8062196519102393	0.872187617842939	0.7913521308035456	0.9462074003813965
IRF1	0.3530321780790652	0.032634406686433644	6.2183035780325535e-06	0.31334941393571175	0.1700432779379858	0.21043635808379232	1.3796408286988284	1.2251887948736835e-05
SMG7	0.22688823474244302	0.8375583322102591	0.6409742549239347	0.8171922155731819	0.5744195760762472	0.6706086802498149	0.5267267751897958	0.334857114638136
