Name	C0	C1	C2	C3	C4	C5
DUSP11	0.33248130875638354	0.14391176310558132	0.43404694933913396	0.3077379048301423	0.15576178153174997	0.20458236147288741
TADA1	0.2185293032075732	0.41636692865732405	0.11816315903198511	0.1938573519105543	0.0004478806118839887	0.47628753787782424
TRAPPC1	1.001069344564787	0.9062232758847546	0.847637785349204	1.0416106306614836	1.0500276458009643	0.791441390644692
PTAR1	0.11736879119760378	0.19405761812477193	0.5636198396078489	1.0349547548933876e-10	0.13146571632720708	0.6375436230465551
CANX	1.0648652962439937	0.8994472033564076	0.87820419537302	1.093195289056792	0.999623518765807	0.9019715668595613
PIGK	0.04774284040362221	0.06627080314647128	0.8540840902568679	0.2861868769677632	0.4797667186092597	0.36919006288344436
MAPK1	0.4411446259410914	0.35043625237864917	0.4643694789854218	0.5669401916865207	0.5972047696028246	0.5600601744870132
SLC10A7	0.11320686428095689	0.05315202668414239	0.06655728339573995	0.09366983874879088	0.05673199803994792	0.10311729038541007
TPR	0.7257553623193064	0.8484738983313793	0.728420677608442	0.7969777967209015	0.5731135513248137	0.8320554475945471
PTPN1	0.829234177292909	0.8720125915092959	0.559551727900022	0.7815117315764778	0.9868409047002882	0.3106429000006024
HNRNPF	1.0303446936820502	0.8689597679790904	0.7638033847345204	1.1202597364167637	0.8809914770362849	0.8756813164046394
SRGAP2	0.18698600087619577	0.5266047174185842	0.27899949975514654	0.2247634262206762	0.647750952160869	0.1416951176827164
USP8	0.6503053191374769	0.17186884805103408	0.4982477958051914	0.4327990432256831	0.5883550757948048	0.6908266829694707
RANGAP1	0.7705045605330186	0.8926461553698357	0.6087934807557406	1.0207397844316837	0.84720204467823	0.4198817299918135
GFPT1	0.9172602175835551	2.9880229923499533e-05	0.73448209159032	0.13685468092372804	0.4845258340849037	1.0086751699638887
COPE	1.0319262612803586	0.8892776928451451	0.7840117871902395	1.0281000933467257	1.028523249969263	0.8605787508282513
ANAPC13	0.7588508793014024	0.5796179184397728	0.9589609316783635	0.7489850894301037	0.7208531941783474	0.8718557710423639
STK11	0.7094082715297325	0.575666401479731	0.40264757640343457	0.30959280556528634	0.6216438205124505	0.4662787817640145
SMARCA4	0.979681851348104	0.9902612474337504	0.20864879519800797	0.5637915683538599	0.9269007034688364	0.7326636307613661
IPMK	0.15732986346288172	0.08039318817572907	0.17480019126473412	0.15708999047558536	2.132726902038137e-08	0.2045340221394023
BIRC2	0.3893170561864434	0.20279798020036935	1.3679071824443596	0.47776152557617796	0.4176281506397879	0.3878543293645202
RBM10	0.6314045602544952	0.9324798419271452	0.15859640404560466	0.7183202171829047	0.7722672406053153	0.5999700578346099
ANKRD35	0.05600606916478831	0.039705454315840584	0.05621670750619191	2.038738246032176e-21	0.0417012822023098	0.03938951170163627
MTFP1	2.528253645597386e-06	0.08222979572661412	2.680885097692967e-13	0.7049900435096623	0.12874597918294048	0.15997308671719224
DHX15	0.7216929734084139	0.7727647510253879	0.6404003127965725	0.936870052627075	0.5870912883942365	0.7576021304147315
SPTSSA	0.9529419792043582	0.5767915925574756	0.40950754501371717	0.7182267015231211	0.6734939144774825	0.5951178473021442
UBE4B	0.3430007514654422	0.4816721980643038	0.21815195365299117	0.29085737152649155	0.41762640911842097	0.3377923015145475
SMARCD3	1.1655561668320465e-17	0.23680296821343258	0.06230336212955478	1.4359750405788024e-20	0.4415433927070987	0.28794806817037844
CCDC114	0.07051952210542473	0.054559831269887796	0.03613879686245813	0.03130006041689775	0.03658691171369378	0.06447520674036117
SHOC2	0.3298074345232532	0.0005425886026033553	0.7405849672028899	0.11596441758368438	0.3042242358213763	0.711228449611606
CUL2	0.1478884751749479	0.25837855494450124	0.6765915441790095	0.683304893130742	0.247907327910335	0.413338126811152
PGM3	0.3943479067870016	0.26557677654304723	1.1443257567096645	0.3591448067726873	0.5760951494936352	0.6106590449642506
TAMM41	0.08837229039374474	0.09604416640659363	0.08699216612851046	0.23387299642831394	0.0809478506910099	0.14602034479252807
ACTR5	0.29319387609434366	0.418193161937008	0.06148594223310218	0.5424225063114808	0.11388338468452373	0.14528629044511482
DNAJC9	0.7269528504921868	0.9993247205050688	0.7025336646710342	1.212859139018155	0.690017675454279	0.5491822324416985
GET4	0.24304449134377543	8.604895539958385e-10	0.03708984130605551	0.1527288441279702	0.05526879012837719	0.21807995941343147
ROMO1	1.0548610958760962	0.9162078793400398	0.8105141599533944	1.111324941533158	1.0137170717677841	0.8382674106815938
SOHLH1	0.013658360634900711	0.019388531299633853	3.301070169671362e-06	0.026939370875818297	0.006202763848988015	0.04477016812105767
RNASEH2C	0.40967011615471155	0.7369550755289324	0.5014874042601847	1.0418389730138788	0.7063649119294544	0.36470085796770557
PHB	0.9766691820033344	0.9058414893961085	0.7813357843990859	1.1918851903526935	0.9676470409034227	0.8757652797347014
CHTF8	0.7104841134371991	0.6020429724034968	0.43660966571638804	0.7783478371768789	0.8208318358901967	0.4297120193518621
SLC35A2	1.0961672316406974	0.23584455424474027	0.1643575017992194	0.23884143527012236	0.8944694663297099	0.15619605487085977
PPP4C	1.051400456879597	0.8360665181703121	0.6974431053986762	1.005036657144576	0.949422988067035	0.7412331925631959
RTTN	9.169264880347327e-05	0.2721044987540757	0.13142190926718414	0.18869316078432818	0.09770378405091025	0.16885654451550255
IARS	0.7630086284780097	0.6169387359092846	0.9105349696948509	0.956982672553813	0.6984974379829665	0.9311655787158107
GNB1L	0.30191816169437435	0.3039468215064905	2.789272905934939e-07	0.5301704915832456	0.3311192179427256	0.005617225726119277
MRPS34	0.9345535966210223	0.7397392759596021	0.5172208317563147	1.185493943566978	0.9149661510102247	0.8562360770318854
CPSF1	0.9948519266461724	1.0899023424581626	0.29947439530783787	0.667305582626112	0.7562542819637066	0.3680645669226812
EXOSC2	0.24558497130400248	0.8104172105097623	0.17062732732161265	1.0978563318894374	0.24020776042360512	0.3404241803478854
TMEM165	0.8018564060842116	0.18159854102537404	0.8845877741060231	0.46274176008863666	0.6881633763466444	0.6211908485976723
VPS25	0.9208444350630078	0.7586639733312778	0.770399311103662	0.9537049476075317	0.8762677634186821	0.8188598880683816
RBBP4	0.8572567627483627	1.0502235863173672	0.5824458310286349	0.9875380366459835	0.7988661845803211	0.8073089944274164
MRPL38	0.63178299304793	0.5588817427135481	0.11266450256826636	1.095949816708358	0.5129582228961148	0.5140740358518532
ETNK1	0.3341073266515557	0.12888990476669307	0.35927138156277477	0.42973681983664747	4.6545370481277576e-09	0.7868116855917437
CCZ1	0.7851209442760609	0.6052888903878294	0.7188859776601914	0.7793527411619946	0.6542262477975505	0.8107258596784769
TIMM50	0.46282780489818054	0.7890265980011567	0.4178503494523198	1.2148868753842021	0.778701383824112	0.662976798543343
NMNAT1	0.148821498893823	0.029846752011068574	0.1637859640434558	0.0624450021254179	0.15302544325579176	0.16718386226116883
ADAR	1.11319233528217	0.9482708115653101	0.6137884792230465	0.8064484216833182	0.9502642458737898	0.7610727727448479
SMC6	0.1276308944222393	0.4040578913969774	0.5427603909858081	0.5854937830867575	0.05642266077048349	0.48181321539784255
PPCS	1.057245818674641	0.006807873735991343	0.6125869822125278	0.510465423800001	0.4572570093835862	0.7270812389041557
WNT3	0.14676927942178347	0.16753999249298035	0.10813563163054402	0.08520007875261897	0.07838569496410132	0.017307684465649814
ACACA	0.603012301725164	0.680712579868226	0.20663443745450888	0.5656238775896714	0.4244255115121342	0.4733543049176592
SOD2	0.7065156518455731	0.3808123855666478	1.0259192927848604	0.4130300544803489	0.5465942970211695	0.638954139797592
NARS2	0.2530046630442722	0.4172087492256823	0.30118546079784053	0.6313046632859283	0.007646620019735336	0.6081194092024632
COX7C	1.0096500935944692	0.8161862219674131	0.8144548969859022	1.1279661050991665	0.9237504135040415	0.9254237319214217
ATG5	0.273763478099956	0.14214973987664437	0.8136216024993582	0.47571755748796685	0.1191612534346742	0.4367868676170689
ATG9A	0.760301125856632	0.5583362132851626	0.2724361236483287	0.21415704555318502	1.1253338071877637	0.37681005239848486
CD274	0.09236664987237467	0.025942113278137093	0.6136638772082208	0.0925081181830494	2.6278237223877207e-11	3.362129969868962e-21
HIRA	0.34378966018011853	0.3588030756106056	0.013976631643516327	0.5290087985331431	0.28036994802697307	0.4436803156122328
MRPS9	0.5808346398021529	0.5554335096537331	0.48360679903379267	1.2616605660359603	0.38726922035729877	0.5507249754256004
MAP2K3	0.6666178167692266	2.3199824571346245e-06	0.5721680708122493	0.9085179524677757	0.7498836427862053	0.4243258677965876
WIPI2	0.6774771322370486	0.4346433566466488	0.49201414696171314	0.15413736705417555	0.6607451296601973	0.5082365742494537
VPS18	0.4513849618180038	0.1988793261531984	0.009810585804755073	0.24615409794229687	0.8735626961707347	0.2116430082172981
HM13	1.0633609705817	0.5709894202757124	0.7091115305335188	0.8074575353126392	1.0602321000672899	0.5550034499457057
PEX3	0.11351538430505116	0.13229470296768606	0.48920535519448766	0.41835430623471825	0.11333603109331902	0.21391800132057687
LRP10	1.3624400963373253	1.2328251687938148e-07	0.6715675850571516	0.3199729683683585	1.2234411552782136	0.1636020940205356
USP9X	0.7067153052587619	0.6131180525897136	0.6422238734154698	0.2632636897582892	0.8050640160404953	0.7602513309116141
NDUFA11	0.1218241483833408	0.00037892226422336445	0.4209945037603402	0.7212916296498103	0.3509432237409077	0.8540063409365605
NDUFB8	0.5284442154905057	0.28033606822198576	0.5129210935484777	1.1958551513940499	0.6010075969838128	0.9480649826862544
FURIN	1.1554553409441157	0.26518135608833165	0.35119132927760266	0.3746257364703006	1.2895191991134611	0.21927111486276712
PRPF39	0.5488386994035329	0.6415862271034094	0.5463261157159889	0.31024356788821567	0.16502104510157148	0.5672759702367869
SHFM1	0.9536370344164627	0.8162497515797843	0.6165697874183163	1.0237755602235556	0.9682839230946686	0.7312358918713444
IRF1	0.7014279124700792	0.05737616299772392	0.7649882969481264	3.22254913520837e-08	0.2616015575365366	2.4122079746872572e-21
SMG7	0.8867233896351476	0.7748553172386098	0.17742628021271395	0.49986255630573917	0.5630470110468455	0.5747213803032758
PTPN11	0.7221914115416682	0.7233220201399262	0.9023231465249131	0.9328749946153088	0.6774200458731012	0.9182076277632096
CCNE1	0.18777101090922707	0.7507586149965365	0.011086437098804634	0.6358049105203912	0.24029083261708553	0.010031197084391173
MED14	0.3021371014707547	0.3702615963083343	0.22090459766522993	0.24956020652878186	0.359303268725965	0.5057789308872829
MTA2	0.942913433799716	0.9714998383601661	0.5572563278142639	0.943537305566147	0.7439794288674905	0.6519530353146915
NDUFB11	0.9930344870634747	0.9078464788684504	0.743361407660472	1.0202902921390768	0.9421658295863433	0.9288462265885362
ZNRD1	0.6331225547772376	0.5202800068756368	0.33922066368509807	1.0503729458644588	0.3233873536303228	0.4023056730810999
UBE2G1	0.4064664123655517	0.4374689809862728	0.6269753455520383	0.6697311356323359	0.4364239432793595	0.6144244065823424
INO80	0.32873303007957944	0.1472554009654392	0.14226956457260553	0.29880836480535683	0.22085000247528835	0.2164453545334924
MED20	0.3753209642083136	0.547554570023368	0.34622570281231807	0.329099486934996	0.3221557858694595	0.05946039780253275
CCNC	0.3950240297109667	0.2339863616505605	0.8038215704402096	0.8297786024663566	9.667659713160555e-05	0.6996203849866521
USP7	0.7635677477700346	0.7198796455010121	0.45354681316719875	0.7923432183144788	0.5448426766977337	0.8054137304160357
KCMF1	0.5429069295818627	0.3458422604374822	0.8215566723195471	0.8388645616226755	0.47757707194177185	0.5137161350146617
DSCC1	4.739175631323934e-15	0.5958719342931413	0.04869143210982858	1.0984504083942142	7.357887305111927e-09	0.46831369913177656
CHAF1A	0.2888775573551824	1.1324996154772666	2.34492757852224e-06	1.2283526009785903	0.6182591885926934	0.31366421491413105
LEMD2	0.9344666262078303	0.6946895196819868	0.4722449566739705	0.09323669293667368	0.8506877379765351	0.2220825818542496
RPAP2	0.08871531196982027	0.09172148058489317	0.3127520268805357	0.3068616371615983	9.409297694867888e-05	0.29533570454784186
HNRNPAB	0.9954387023736896	0.9324275097994277	0.8090106414341302	1.1681197732114652	0.9463614975368503	0.8863595141392598
CDK8	0.265044550836925	0.17659072514943253	0.28726096706772863	0.33711437045922804	0.0020494700827743298	0.585992458993866
FBXO28	0.41493526715968776	0.08008459422369595	0.4710054137527823	0.4075696692963671	0.14346283418715444	0.641319527216911
PARP9	0.6856528909781493	0.05202922295223539	0.182203219651523	0.0005762142265038113	0.34131354199330866	6.8408321304563956e-12
ZC3H3	0.5178168255343538	0.40491462993390304	0.0004008912938372015	0.21291993680893026	0.2937937379807821	0.03388922442850044
DPH5	0.028286143985777647	0.20101116071512096	0.5202839592650688	0.6081938580023576	0.01894117380260092	0.5995922025813074
ORC5	0.10006622395279921	0.0403397430681374	0.22443407467855808	0.7469215414112396	0.27812831832135576	0.5411938931039706
ELAVL1	0.3030710965567044	0.8461372964921943	0.37091820895277805	0.7332915509128474	0.46660361016475255	0.5256902983366455
CCDC115	0.9087885576168253	0.2688600807740239	0.27998640363908034	0.31249555848718624	0.6556768783478643	0.5528949833199333
SLTM	0.7961804869203782	0.6372362471554078	0.5859878075398017	0.8463360594090464	0.5718838082331954	0.7384317143847254
DCP1A	0.17535559309514195	0.16805070635366368	0.2565834053440612	0.2864120520888184	0.0937150247191552	0.4990956744235659
NSFL1C	0.5705172089770958	0.6697669815129593	0.4758612480950182	0.5903468847240599	0.7459823551462211	0.08682116962618089
ZC3HC1	6.27669845871823e-18	0.3753060364525986	0.14073667856360284	0.5534162590917591	0.5648251842724444	0.3107321614950679
NGLY1	0.1433748398198236	0.036590358211995515	0.5124761908409541	0.682338234924653	0.2701408206665915	0.542044574888142
CHTF18	0.49777994765547307	0.8871736948210763	2.4889276587539303e-12	0.7360940700767331	0.25015891360303283	0.03117095923642231
PDCD10	0.8026639759230882	0.23740716180242444	0.7689355425478411	0.7352806519569903	0.34266798547701716	0.6259859555911814
ETS1	6.994694981099995e-21	0.276459550663673	1.6957411793178552	0.210155204943261	0.6293526575904075	7.898587046855966e-10
VPS29	0.6512569834902622	0.37400500514983015	0.8322176378932118	0.7140423144026831	0.4008636601131561	0.8554740116853419
AARS	1.1185167565795584	0.9188916783603037	0.724645301681009	0.9187776050364481	1.0024353260322565	0.7813972973419666
RQCD1	0.3017455662562045	0.6413135275729069	0.2915815771426616	0.7800217393195098	0.40318457934262486	0.6599129177462627
ARID4A	0.29598390858773704	0.17195726903374528	0.20279892958960585	0.015353258941307535	0.031181094106219828	0.2559172440458997
INTS10	0.1934769106416425	0.18832477347773688	0.5056658105788208	0.7506785218250125	0.3015071926969327	1.1123765892550268
UFL1	0.5456465742219427	0.01195586472041766	0.7660300980664245	0.13342947520000223	0.1843656391563489	0.7033675927379539
XPO7	0.40645542431809756	0.7284786583286765	0.5142006568484178	0.693445235962704	0.544467058131858	0.8497167808728624
PTK2	0.6960384845143952	0.6839029596670516	0.5345202100440882	0.2743888158801159	0.2749691838381937	0.23047122812558024
YIPF5	0.601748984075355	0.24527482903253398	1.1486485235064328	0.26730059377558124	0.8755389625719449	0.37851248741510557
NSD1	0.5082625919774144	0.4172507055902162	0.2249732501166418	0.1486333403936479	0.3013727195184496	0.391936631244077
HNRNPR	0.5639977378027539	0.947841019904	0.5573163734477008	1.0541105389959617	0.6487099182170251	0.6871223750494684
N6AMT1	0.09777540523538006	0.08742719442774852	0.1742601773256483	0.07669748981873671	0.09865130742652717	0.23332646903870524
ISCA2	0.31828920206552913	0.2981289947186696	0.2536181838491352	0.39262306405223946	0.11751905984250771	0.06506628568396738
BCOR	0.26432062616093	0.642100870405208	5.514852736421995e-07	2.7534934462415953e-09	0.22643986707870736	0.5391044484792469
ATXN2L	0.9857223414793724	0.9732660712503485	0.5049088764386791	0.7019778258989372	0.7916348310805941	0.6975218536839733
ASB3	0.08904568126704825	0.17001099206210177	0.17391500995361434	0.12048355711638803	0.0829226788188487	0.12333798113775009
PIGU	0.8673819815451018	0.6983314825243372	0.23571110638269677	0.6077447420365051	0.731745777902829	0.19639196526477157
PARS2	0.18607642561226828	0.12639319363564316	0.04605967291264638	0.14668730919471792	0.07960612228518692	0.1441253168045167
HSPH1	0.7459844602533068	0.8809340148273578	0.6701531707301234	1.1082249832934876	0.7662151266321245	0.691841325450254
SLC35A3	0.5590726013272639	2.411865242229468e-05	0.416604704639464	0.16308657442081162	3.635628322598221e-10	0.43687027471339296
TBC1D22A	0.32887086895737544	0.052964571664553546	0.13461902136401074	0.16348883053041727	0.31936133971451414	0.1887649856796681
