Name	C0	C1	C2	C3	C4
TAB2	0.7176808075403719	0.43739324430284543	0.3404200098732744	0.585361111996583	0.487255104956705
TMEM208	0.6474382251748579	0.8574393252881717	0.8219535614280673	0.7854544756554749	0.6444690503471475
IST1	0.6799004524348682	0.5935660355067853	0.8111179834662047	0.83261685981063	0.7852039114870297
BAP1	0.522223227532666	0.7427339234794064	0.5899889231658157	0.3672021525047535	0.7341653554614209
UGP2	0.7782134586152812	0.848544366912563	0.5663650108502115	0.7719641447850688	0.5797733427130914
NCSTN	0.8225212073873582	0.7790432350643379	1.1279560964780877	0.5250304756245358	0.5621818705152346
UBE2M	0.6323130548917595	0.9492828377405413	0.9303005006487967	0.7164811788755424	0.956335979561291
KDSR	0.5660566243295747	0.3133911322019721	0.20169993834504735	0.3160921292093891	0.34496588244883747
BIRC5	0.361135518981232	1.2866472289019752	0.6170624224401068	0.7328930677638927	1.062989002684281
VPS4B	0.6462458538526804	0.44712956647410695	0.6286841572340681	0.6685032500874056	0.5885103201953782
POLR1E	0.34112425345054614	0.8221559301230156	0.0049405124489772115	0.46773482083240353	0.7373767843812411
NPM1	0.8478338141373499	1.0786231239974962	0.9069374204996585	1.0406230471365796	1.0676071915679857
BARD1	0.046353799328329975	0.21094332778958647	0.07176051468106256	0.2287833991695319	0.27708683883327934
GPATCH1	0.08769382951698333	0.16239076805613287	0.27499712723702857	0.24355348734434917	0.25637214458998225
L3MBTL2	0.1877664798352458	0.3765896003450766	0.5756281179560643	0.11634967029940334	0.4651189815111488
TFB2M	0.30362314656095674	0.6649386411413861	0.2569375522108177	0.6846471938041824	0.6192395223587398
MRE11A	0.17879468675260077	0.4633362734822766	0.0003223616041781301	0.6937446487189561	0.5008456890833343
CENPO	0.11961660330675798	0.931743298640741	0.319837914711687	0.19403106550374746	0.7685280949781637
CMAS	0.5612214259487431	0.8202976950019071	0.5844365687075905	0.9070879755286516	0.7387150944620886
MAPKAPK2	0.6726281691477956	0.6919380980758375	0.9866802753981198	0.44440451968059663	0.4546767438054718
SART3	0.3026774961879864	0.5087049335892649	0.5594143602989846	0.5468532111135218	0.8075939363332219
KLF5	0.11341080891986895	0.08308090254163562	0.26239657513922765	1.7528346028426807	7.981961113427634e-11
MAP3K7	0.5646443619923602	0.2808164273642525	0.013180150981060656	0.3831140436466759	0.4710516491502082
UXS1	0.5674826419630529	0.9071797116721582	0.4377477291272292	0.467895907838009	0.21870881881311435
NAA35	0.313433506493507	0.344925159032743	0.13635226270529144	0.6030089474421004	0.4061939132756131
RAB5C	0.8104648939586226	1.03993066072769	0.9376998082089124	0.8807737081242162	0.8912744235922423
MRPS15	0.36043598618281397	0.9025379342305456	0.41360645467435336	0.7953296192985975	0.6496619207358028
TSG101	0.6740711543916688	0.5205187763369887	0.5986468446897514	0.6787021426884884	0.5638447063881455
ATG12	0.4890089500225927	0.305791505545626	0.0292249382808768	0.3520899016201334	0.2473635378220891
ATG3	0.3982216351975457	0.787455871821625	0.3236425956146713	0.6451022308335909	0.45026963294593014
PSMB8	0.5903279422643746	1.138713403264602	0.6928455678793977	0.7488290925721632	2.1215136622828853e-21
SOCS1	0.10322709578450162	0.07651350523621975	0.08598856634799867	0.06298079987298243	0.06590340950166103
VDAC2	0.8066277856633693	0.9820887264814869	0.7275991635559693	1.0427901806704853	0.9827487585095952
JMJD6	0.21176737629452155	0.399338167708156	0.2614890279393294	0.0754051507553374	0.3236985065613587
EI24	0.6849133916656837	0.9159384535275144	0.6478506993706106	1.0091151431444898	0.9136514662130585
MED24	0.3550442559542899	0.5045930789293631	0.7560610804703713	0.4480812633788467	0.7341534807140843
SAMD4A	0.12554898194141342	0.14794295993491696	0.021469103393906765	0.06974362320933265	0.020373181305282467
TMEM127	0.7044772473679458	0.5305249330880313	1.0590296581739733	0.336343226728788	0.21056353603046538
KDM5C	0.625358760419307	0.25811309091246204	1.038678858960235	0.30331592555803455	0.78755952328703
GLRX3	0.661938267828656	1.0374762957652224	0.4136974219494464	0.9983399231029065	0.7947802130127526
TNFAIP3	0.26823527574598643	0.5804217522447945	1.1488296459244767e-13	0.35638749305399225	1.3278461535183409e-21
SRCAP	0.32343713185984685	0.24679291480299448	0.8408741599946419	0.5019650726864336	0.6505350832390742
PCBP1	0.826406790589133	1.045448312421353	0.9232564563650636	1.0014810227635162	1.052135181179315
MED16	0.4749523318809863	0.3771774433552837	0.7228167319601818	0.2741081554112613	0.5639665745198712
SETDB1	0.16200701553479485	2.0656189733371037e-06	0.6048241413470088	0.2331034213947533	0.5249313136403028
RB1CC1	0.6837873877411145	0.17059363866231197	0.025319588700910032	0.6509114446008286	0.4925978072173085
PSMB4	0.8326118341818372	1.0735923531844869	0.9273896089090832	1.0107411128014139	1.0612946890915012
DNTTIP1	0.3534463173839662	1.0623552590013874	0.5442428327728318	0.7357235083133359	0.531229553162813
HUWE1	0.6065361551529476	0.5616163656427345	0.9054055886220619	0.5952997368466312	0.8630193448439699
PRPF3	0.2491157453663804	0.44049649253966894	0.550648603458629	0.4457477521938254	0.6191705143067365
BECN1	0.720554510828742	0.8083540479137271	0.8070971163033357	0.703973029285554	0.6202006592300725
TNIP1	0.7330283801061416	0.9859564720875051	0.5416119470146855	0.8477375709160198	0.14291529779906875
RPL28	0.799646036229089	1.010222295207754	0.8628039514369347	0.993695900022431	0.9640216478870705
TAB1	0.18877647705854997	0.18978704201666374	0.5504751130882869	0.11505329603911606	0.3989927745670195
PEX12	0.1923516883298533	0.09430317132248504	0.14216787479542733	0.11372962402579148	0.13896726642145804
ZC3H13	0.4193325907135232	0.33278512905898133	0.3180966563580823	0.3331784081958703	0.6134886959698597
ATP6V0A1	0.4652323978739036	0.1355726527059251	0.8844131353431353	0.22514949170243456	0.6973415055481572
YEATS4	0.233503087346222	0.4342148178296838	0.1224919815657431	0.7884500479841822	0.7817746435710211
GRB2	0.6775290358831042	0.8048014111082924	0.7918594362996126	0.7413081513911212	0.8560593570633634
INTS3	0.510910879153876	0.37248718606126946	0.9900475897463759	0.4054907374865875	0.6819218534615953
MBTPS1	0.8049069874601864	0.6444268539162057	0.857101317766169	0.5735012780506757	0.5965185628764265
HAUS4	0.2635485007381339	0.6020015821698065	0.6242426112122387	0.793469445504855	0.5648758010646686
CSNK1A1	0.830936305431184	0.8442189030474527	0.6316459438499205	1.007954441572002	0.7314036926493931
IGBP1	0.722571749027358	0.5782046187227313	0.5973552726786179	0.8815945171950242	0.5881999820238262
MED9	0.15519098322246333	0.25549840602199353	0.49302984832270985	0.13975689683976433	0.36024934270588893
UBR4	0.501845355832431	0.4807364602272379	0.5842771449577537	0.32419591165175976	0.5726254137544723
YBEY	0.3464699181686628	0.10095720277978863	0.17750392799222356	0.34037620533625834	0.4137981000764381
RFC2	0.07649613450568747	1.1485984256260815	0.6044047721800972	0.5540721810908428	0.8793485651383899
DUSP11	0.31390847264842814	0.2789039532229653	0.08207663524895487	0.4447227421253885	0.20007513164131202
TADA1	0.10887679454957273	0.0010943818582222354	0.2763269948900102	0.25413532221683927	0.48797893092964933
TRAPPC1	0.8413722387957787	1.0866698304730065	0.9229768580935104	0.9070862391289137	0.9694647655525821
PTAR1	0.4570301130260101	0.10048395735108819	0.11576698861337258	0.22434565414686583	0.4219571003494258
CANX	0.8510986424265876	1.0711993421270798	0.9086309592362227	1.0227486072032193	1.0261599041368188
PIGK	0.6277367676299146	0.6032640449513086	0.1398717212675534	0.18520777084492415	0.22111577140817962
MAPK1	0.4944192829258724	0.589033083917264	0.44714444714123386	0.44989399342886394	0.517302033761633
SLC10A7	0.06473072774010437	0.06240653644411752	0.07521672306283936	0.11691979349671237	0.08606751465812564
TPR	0.6660148596464103	0.6738740250843884	0.5574952445638424	0.8414753549843927	0.9685712745269046
PTPN1	0.5229739936674033	1.0462100446043474	0.888584702399862	0.5319551032162788	0.6723499653257532
HNRNPF	0.7303482937443209	1.0062355012520492	0.849276587444313	1.0284778694897074	1.0051313780454805
SRGAP2	0.2812854487146275	0.5730818808361249	0.4527914696174614	3.079401516199329e-09	0.3730433671824095
USP8	0.5900397417015554	0.43196537456259443	0.5069322399642643	0.5829381129117779	0.4522207208672242
RANGAP1	0.5567353454009417	1.0320223091763785	0.7433017950804864	0.7052311902361856	0.7859057275475513
GFPT1	0.7827840237564723	0.18630247569587696	0.5665849446536967	0.7928786562244575	0.44094712370417743
COPE	0.8252976818236634	1.0151566262470741	0.9432504455830021	0.9307283300420571	0.9963898111672175
ANAPC13	0.845767945034876	0.7925369776133886	0.5741430045837478	0.8465449325690358	0.8049280742130903
STK11	0.5632287453941632	0.3627874157165367	0.5735761471522125	0.5203916358551783	0.5728153750375679
SMARCA4	0.5534684918047941	0.5326177733687674	1.001215001453153	0.6082774025210539	0.9793241389500376
IPMK	0.1012249226189993	0.07711959014469777	0.05493336953845518	0.23834103529138173	0.15643407896189476
BIRC2	0.8296630936462835	0.8485004572459754	0.014392232085769651	0.6937591613957432	0.31433506706421344
RBM10	0.4006214288861637	0.6002481000917858	0.798439451133065	0.4557325336298072	0.911473963629797
ANKRD35	0.07214936677587183	2.638087655610976e-12	0.05925098433451223	0.03366999092514444	0.03642106161790417
MTFP1	2.1912853807669724e-21	0.39812647248688265	0.09048581249143904	0.22484133643902313	0.19260784431069777
DHX15	0.5439374072244374	0.7949180610867863	0.5824769346144634	0.8301728148299726	0.8941648050495868
SPTSSA	0.4372843098386595	0.659191223104643	0.8467679035950886	0.7306408856573238	0.6332930758371782
UBE4B	0.3424587730939914	0.2681639305864872	0.38197211258288816	0.2692174274047542	0.4779077080141181
SMARCD3	0.4009626814700813	4.6504120360395554e-09	0.1481606960323553	1.793930267793373e-21	0.31995000113028804
CCDC114	0.03354367014165149	0.02884343705334404	0.07215187984401844	0.04912026559654028	0.05996918668769214
SHOC2	0.7103036678923798	0.1541080644626594	0.20920267346674362	0.4477344710014096	0.32956034975840004
CUL2	0.4701428201084557	0.563553895830324	0.07140685694967604	0.4896710825797684	0.4161014004215867
PGM3	0.9730975770962716	0.5908184827244897	0.2304188337539193	0.5649767808874999	0.4579913800402237
TAMM41	0.08322130035501273	0.13847892361572428	0.05597161835340277	0.16854775654646262	0.15699507235844412
ACTR5	0.001127115307184802	0.3354696367862332	0.22843051822372593	0.3626905402523897	0.36004599603052617
DNAJC9	0.5453637984442298	1.0680064808851275	0.5832068759700271	0.8955727174103364	0.9472085469986189
GET4	0.07093570850146574	0.03931646672328404	0.1319982388909842	0.24232916436958712	0.10858450145027723
ROMO1	0.8052242015311355	1.0787850395853658	0.9391007606425259	0.9824345649566201	1.0048517190205746
SOHLH1	0.0020141833682549197	0.01072492471398338	0.02286261205350811	0.014524118977053026	0.03810079461251766
RNASEH2C	0.45804522647847296	0.9624062863228947	0.4871421060274986	0.5347780300021361	0.69920317378082
PHB	0.7710049977180211	1.0880072849045128	0.875176861874232	0.9876040476688251	1.0372444880597338
CHTF8	0.5525170820275842	0.7779146123623346	0.6289631517551646	0.6131316670633273	0.6181589087690147
SLC35A2	0.42849811264222104	0.4706062957397574	0.9827456714272323	0.44607534964645834	0.14217561036360302
PPP4C	0.7402867824536523	0.9470214793011631	0.9185568455166414	0.9285449267734065	0.9017666209700147
RTTN	0.08352627079636096	0.18989694526650158	0.06869465941344297	0.0703677326437133	0.2679486892523556
IARS	0.83742151323471	0.8273917414327844	0.49517477112265995	0.9871546196528517	0.9007758407491386
GNB1L	0.03528564234917663	0.4520142835792886	0.3206183707168219	0.23879421882330037	0.20940229373512567
MRPS34	0.6070631674065563	0.9737071003463784	0.9011504344748484	0.8961284978991152	0.9365339545924789
CPSF1	0.4509479145658155	0.6039001992549726	0.9315259691600266	0.6744738238069912	0.8384045574443652
EXOSC2	0.08370575957578921	0.6920617524541502	0.2048626633430359	0.5747936939130621	0.7881872742888618
TMEM165	0.7683898161766588	0.6633849030225737	0.5654053566397973	0.7099400905920511	0.3878468264154866
VPS25	0.7535265770360665	0.9234111916873966	0.8138899313140353	0.8807246503260756	0.8945695387020632
RBBP4	0.6079997930099014	0.8625004061919951	0.8297203043504836	0.8257839126169734	1.0823379866829836
MRPL38	0.18055471082617605	0.7142861691493203	0.6158396214313518	0.6749581818149331	0.6754345423484913
ETNK1	0.24051306439334158	0.16643803254457606	0.13132824460060216	0.5787685276673361	0.5125304449891243
CCZ1	0.6580431981144607	0.727536255654344	0.6231197002408679	0.8185207055325969	0.7940459286947397
TIMM50	0.43044638938863616	1.0153733625299717	0.6636534324850742	0.5836682282361877	0.9017710665959081
NMNAT1	0.19039808913046408	0.08521589671494711	0.10703032196578778	0.1353430543012408	0.0986796592786374
ADAR	0.7112850869998129	0.8131081100766847	1.037196276101159	0.8427348122465783	0.950560109008715
SMC6	0.301562699060195	0.4155977597908316	0.0042801389068040365	0.49489127919649867	0.5418066618115845
PPCS	0.49546933831095386	0.4822919992515868	0.7161054320587084	0.8795048561156602	0.3015957262868558
WNT3	0.09873643605978892	0.08628388238086601	0.07296463661875566	0.13569623211508075	0.10909514141597841
ACACA	0.3303464535813364	0.3640432959594413	0.49436578278095833	0.5672836399641366	0.6854193238881424
SOD2	0.8274757710656026	0.5963910456018112	0.4012498953670447	0.7537870649544164	0.5273068019688268
NARS2	0.11571147713602532	0.3560112064108406	0.16088495572283193	0.5259853230963997	0.6037270575425829
COX7C	0.792946436259908	1.0220381002344754	0.8569041052881099	1.0213431150528296	0.9996004532679529
ATG5	0.4952411351926958	0.4365065680957413	7.232080735486478e-05	0.6076563777793101	0.32300097116376547
ATG9A	0.677292931204627	0.5261192961444726	0.9484127473495346	0.22102672177910918	0.48895268032390893
CD274	0.13567419104726336	0.3770113346410314	1.375874835954472e-18	0.15070393527261616	0.005781703647544797
HIRA	0.1425213130468854	0.26563084100859846	0.3328027650988002	0.3831958845674248	0.49758182097106185
MRPS9	0.33601158509282536	0.8553142195387234	0.3166685870195755	0.92560492670743	0.7216444417663643
MAP2K3	0.5573182064846928	0.9090357403858629	0.45162707721204176	0.7201175781288733	0.2265069219927605
WIPI2	0.6069082903573275	0.3486782538003733	0.6645779070407206	0.390868620494544	0.4710782111685977
VPS18	0.3460546084752094	0.43701113860533125	0.7572540916709107	0.017385811129036546	0.210540460420607
HM13	0.7632508056293819	0.9739398989322724	0.926022013774414	0.787767694405677	0.610492109867542
PEX3	0.28704324139903975	0.37120653746248206	6.789477230659445e-05	0.35185283230570114	0.2142990828112137
LRP10	0.9438095794302387	0.7043364356510121	0.95266071773721	0.7492152968546895	5.376030553975479e-21
USP9X	0.8440793079519481	0.40791325778818727	0.6710666672098987	0.5195806961187083	0.7376304564475618
NDUFA11	0.44166646092986495	0.4434627631736551	0.15532823036660784	0.4819493145479969	0.5157863287578118
NDUFB8	0.5486103010936899	0.7837396305458829	0.4693992672741952	0.8383323310924807	0.7535120953118415
FURIN	0.6370621859158753	0.8327445799437407	1.1539830842723668	0.4248321138217266	0.1828171690058827
PRPF39	0.4122130459294192	0.23894079071847393	0.32074577743333976	0.6216935128100368	0.6588187369255204
SHFM1	0.6686123941667167	1.0014696426740985	0.8774400822700008	0.8444740109151183	0.8922644202484901
IRF1	0.42816608793019684	0.331366054482943	0.30556139273411764	0.4766142969677112	1.2841907306107974e-21
SMG7	0.32576473878793194	0.39207990755539557	0.8285657122890896	0.6007154858051149	0.7470630626211168
PTPN11	0.7715931853682473	0.8568758765354028	0.5704994552288063	0.8946560472739581	0.9412462148107833
CCNE1	0.012901536195535022	0.4137901492924786	0.36877679530946533	0.20825896618528267	0.5059815405359075
MED14	0.31648329234229533	0.22882697543584202	0.3388197113611118	0.2712641136502938	0.49528716464881267
MTA2	0.5896119852894749	0.8008302217854847	0.7508948513258473	0.8996602474854241	0.9572878792947962
NDUFB11	0.7826010696647998	0.9411303937673456	0.9145409549414305	0.9328301304797684	1.0475278556986967
ZNRD1	0.26571845443505454	0.6535668909456667	0.3252019148311515	0.863524388162728	0.6031321066019235
UBE2G1	0.5629260940988228	0.5473513800882609	0.31343273217785705	0.5968995480601196	0.6249245079784219
INO80	0.18087046668878462	0.21496701282459818	0.2144916964195631	0.3193376068006804	0.21244994289727073
MED20	0.27863621603136424	0.39199184893680006	0.301830139679245	0.3244301295918017	0.3550779090293702
CCNC	0.39118613177241074	0.5377483213727391	0.00032196008562023956	0.9121755732323346	0.553940361239967
USP7	0.5341941628517047	0.5309098801814407	0.5894062519303079	0.8225186656627067	0.8932398594384184
KCMF1	0.574125446924217	0.8176897645517687	0.31455043840141206	0.7539711746837472	0.49836016052060805
DSCC1	7.143809492311711e-12	0.4709710237867278	4.63693814905537e-05	0.49976655689313937	0.7712036066324656
CHAF1A	0.04525977800487023	0.942841744093495	0.6005207824501018	0.3754721492406659	0.9642946750217125
LEMD2	0.5655830780421113	0.5031775778617258	0.9591605907253833	0.34187266341454664	0.4321278999130309
RPAP2	0.16196933213600684	0.18966149093999202	1.6617618797119736e-06	0.29986488425895647	0.2308503728409652
HNRNPAB	0.7846556993582229	1.069759379755638	0.8598339335654136	1.0137528677344239	1.056208580393369
CDK8	0.22654055401430315	0.10731912874887783	0.03919892662237162	0.49316982170439205	0.4490807723338036
FBXO28	0.31354388244827436	0.29664531144461914	0.2697414728473703	0.5282408297587486	0.3712910394654187
PARP9	0.15783455604288815	0.20835860177570042	0.45204162210481824	0.29612345030965065	1.775873707006968e-21
ZC3H3	0.08195171835427084	0.19119142086174623	0.492156732972439	0.24887197518147425	0.2374571848673533
DPH5	0.300401367921751	0.3486227967910413	5.7926866628781806e-05	0.44739094774742255	0.48863288916428865
ORC5	0.18598433088401972	0.5309381372954514	0.12562187805605168	0.37701087928652055	0.37256736382823336
ELAVL1	0.37357532582003034	0.5945421210540075	0.39077728639952064	0.44516615761824757	0.8418593675499767
CCDC115	0.4067165397361835	0.3975375646042789	0.8534065592314718	0.5106958082413814	0.38142823829772116
SLTM	0.5575068772209505	0.6853097186708131	0.558537878477175	0.8652568485000642	0.7973899449055496
DCP1A	0.23893802917946189	0.14056252501907038	0.07369205436532829	0.3467114338162892	0.38923391152343256
NSFL1C	0.40223590330568615	0.8449726020618866	0.6586212522310483	0.3314244524094189	0.4297707602952959
ZC3HC1	0.23027297109347	0.6153152811693592	0.284055921802431	0.006083433824447352	0.47652603596168175
NGLY1	0.39754664750832164	0.5052637457351112	0.07483614303217864	0.48600598728945565	0.35361197025825325
CHTF18	3.069112224287299e-18	0.44874937941327164	0.5427337627510815	0.42091513858008156	0.5771043793355866
PDCD10	0.473927713092604	0.6801089443657446	0.38461429997419916	0.9285009647814281	0.45877537608574426
ETS1	0.5726681686149707	1.5404164166631011	3.6711060338027926e-13	0.009676053054283033	0.16627347604414078
VPS29	0.6160907298289191	0.6247587450979415	0.402375289593288	0.8490448670928881	0.6704708720810209
AARS	0.788195431847397	0.9364345923843533	0.9597473267350503	0.9359783208892514	0.9609957893684984
RQCD1	0.31271791159037693	0.5402324249693149	0.3590076750937093	0.48695774742133835	0.8055630949782239
ARID4A	0.16637733696716944	1.3787568346790104e-08	0.14866786401835516	0.2710441056166762	0.20674641008834344
INTS10	0.49198959298817135	0.4345096244837106	0.1641017449768992	0.605652220425953	0.7737529712238747
UFL1	0.6047867649255292	0.17540927844460194	0.1923590878010315	0.6484295974510057	0.32559385431249116
XPO7	0.5535574715484829	0.5631658365422011	0.4492972306904718	0.5599538858013459	0.927845338011436
PTK2	0.35344106187826724	0.3651279999348582	0.4327334817452549	0.5869238212830648	0.48634282658808814
YIPF5	1.0009939742553755	0.7883783676350786	0.48063558553423313	0.4652973919297921	0.28590722540343544
NSD1	0.3340003009112151	0.10007885248973997	0.41599298736351376	0.3781302978949525	0.431385435660946
HNRNPR	0.5145981427350069	0.8770641619645283	0.5398192177046357	0.738415380619078	0.9965298303482578
N6AMT1	0.17749039043874906	0.0664145660953424	0.08490832385011293	0.13243217288359846	0.1705898163258493
ISCA2	0.12015442650424994	0.31809484554216655	0.17242396532552562	0.36978073844922765	0.22141648760815963
BCOR	0.12391288758178191	2.8913864311376056e-12	0.5339557769806632	0.05119971002429338	0.6234529664708496
ATXN2L	0.5818741588893436	0.6864594128857244	0.9221095595743206	0.7496311342988321	0.9373485073448472
ASB3	0.13645450881799542	0.11887410568618788	0.06209303078754725	0.13261950031769318	0.17062032039612476
PIGU	0.29667701541578145	0.6998931311513872	0.8247017420609795	0.5129235668710547	0.4983312652718287
PARS2	0.06286553230932135	0.07300992875898889	0.14700261906269105	0.16856869305569047	0.1536981788804315
HSPH1	0.6083573549281343	1.000979236128892	0.5956635325562112	0.8705533715123549	0.9526674228616508
SLC35A3	0.3196259304106302	0.020393164521481856	0.11354326936564586	0.6635107856109976	0.19085494832564312
TBC1D22A	0.2045497994778781	0.215624632514501	0.29895798500032755	0.1989575626201874	0.11130365566485143
RNF4	0.4637517077541244	0.6471535616568971	0.5625465237920556	0.3294792917737095	0.4837201222416728
TDP1	0.06996380442155543	0.23453980119147064	0.0765763803395297	0.24900023362875898	0.31139985911146384
CDIPT	0.7339093370353045	0.43766803535207177	1.1497764872668577	0.34975604840698643	0.5517883666707656
PIGB	0.23559334577254176	0.21164146599900496	0.1260288794105935	0.19255970445864024	0.06897047008275804
SHARPIN	0.48459144483231237	0.5817484614038716	1.0495444773888358	0.5572892945107409	0.41095150730283375
PQBP1	0.47855134265709426	0.857592888223889	0.8234201363757795	0.6919455551351363	0.8765987112100679
PRPF6	0.5809088817781475	0.9549497647537755	0.9742265122251748	0.8294513582493469	0.8828464045220455
CAND1	0.4889879938847719	0.3534697157024336	0.25658861295327734	0.6095459761902465	0.74953513943441
KHNYN	0.4058319687822063	0.21244044535898607	0.8793821980265931	0.5399566569626626	0.29428105686028144
MED19	0.46400088614791446	0.526682999735324	0.4571389408946317	0.4193965561998685	0.38916030430045806
UNC50	0.6356410256778312	0.47804126782709033	0.5158860486237772	0.5697070946834285	0.38501232968688986
ZC3HAV1	0.3284029661601111	0.4552371096581165	0.4822935321337212	0.39001084447756135	0.2036464545197313
RAI14	0.8690584708773528	1.1998166618137882	0.05020215323298288	0.20616409671301422	0.2905815674429962
PCGF1	0.22447585355558436	0.36436165683518107	0.3208676149042017	0.2994091633921776	0.38618888886038566
TMEM117	0.16449301490741497	0.022136257163501646	0.07160704345638932	0.11852679173842917	0.12059290408214447
PIGW	0.05002442400346528	0.5645236355007882	0.0849350229205453	0.46432397432679806	0.5394944019304874
TCEB2	0.8486581319990156	1.0549954795896979	0.9367992110593498	1.0155166062364684	1.0467585107763295
CHMP5	0.8298756211913351	0.7861958725702801	0.7358621617107167	0.8642653462007968	0.7660293088351385
TSR2	0.5786510699022295	0.8372625945286291	1.0087834737982508	0.5811973424952961	0.864070189018211
URB2	0.015349686936100492	0.21669917826544724	0.1447168854868918	0.21785188669392505	0.5248504418774216
LMNA	0.7992031404766601	1.4075357581218364	0.9614181237914718	0.9551347154069727	0.3120212696686111
PAN2	0.20026302118321626	6.911772393777589e-15	0.6609112342051825	0.2607474488343474	0.5310212178509679
DARS	0.6965740401274951	0.9405127293302037	0.42050118521098284	0.9661811393983138	0.8425623699425556
STARD7	0.7042785308901095	0.895117294098722	0.8367892601063898	0.91348904136381	1.0249730040271938
ZC3H18	0.31690298506261366	0.5918180196859424	0.7836551265778053	0.46169086982379953	0.7195675973457957
KLHDC7B	0.053191841570879965	0.00765302232712689	0.10477618197750588	0.1111202978531664	7.401057730155503e-19
TRNAU1AP	0.12063099827828395	0.25859978308425713	0.1181284846968464	0.16915611756837962	0.19285809877743212
EIF2B5	0.25960402414496414	0.5758833883917689	0.7455109862379337	0.5941626724506142	0.6483640557320889
PRRC2C	0.6068344150884989	0.6561294094583461	0.8116698505980223	0.746511520047608	0.9161073835255892
MYL6	0.8662964777022135	1.0693463587884509	0.9236173465531705	0.9999035147455809	0.9992838470790131
PDS5A	0.5404549971620486	0.5420590692083109	0.34753621079676583	0.8150982158471589	0.8218212373411419
TUBB2A	0.8539440195569882	0.8720731988366716	0.5285779702808536	2.0895681780206153e-20	1.0227655044307389
SMC5	0.45418122686492984	0.26603934145186786	0.0004853587250448811	0.6297068365880185	0.5080253442130752
CEBPG	0.6251179875281515	0.017477783214088955	0.3125908014851291	0.9971592429998185	0.7960616709915023
GAS2L2	0.015985754934774315	2.1855384453339388e-10	0.030601678549931344	0.03752002023089983	0.032724423513330395
LSM11	0.08721897517617073	0.08265536330859315	0.03564935507718926	0.12460144697660457	0.17236172362187233
ORC3	0.4255585474936791	0.41303214875572664	3.9367994325757456e-14	0.48312520953355054	0.5080733067256477
SRP72	0.7429111265510739	0.8374396886421435	0.45168767191141085	0.9126106940614379	0.8696453915976805
MRPL50	0.2586674864335333	0.370677170633667	0.013440295486672168	0.6188019470616447	0.5200174665889352
MINOS1	0.3714481564253489	0.7753415344478733	0.4582252146759432	0.439503922523484	0.44766407957046817
GLP1R	0.00659731465463323	1.5368030510190603e-15	0.02338397312084534	0.015792485506390102	0.04165829545614921
TFRC	0.6835410032567616	1.0565979880173955	0.814161923739591	1.009636651345693	0.9205212107817567
