Name	C0	C1	C2	C3
RANGAP1	0.5630809363235856	0.7718793603973896	0.8003996586172312	0.9243055762060591
GFPT1	0.558041987397594	0.7640254603411316	0.7699146210212005	0.06050591972525657
COPE	0.8218606326124424	1.0001922694160148	1.0107079538362054	0.9313945096406003
ANAPC13	0.6644273996476292	0.9246061117876412	0.8101625339198212	0.684070375658636
STK11	0.5758747779849704	0.6041215407359544	0.5663764931533498	0.3214707160487651
SMARCA4	0.9497053112251798	0.6626027894731424	0.7664436751125904	0.6030707487452007
IPMK	0.11458061131773968	0.08262821398676388	0.1849067240817728	0.12747378197488138
BIRC2	0.1871683773538476	0.9452489202742423	0.5388984157317778	0.43546022519555083
RBM10	0.7677058827675963	0.5015729637433759	0.5869694507327367	0.735005179945999
ANKRD35	0.053246166701770445	0.06208913521664248	0.04011047762828113	3.7191846527474415e-21
MTFP1	1.0852329231418364e-14	0.026723585575299306	0.20841108287703222	0.49801067924278897
DHX15	0.676856525624994	0.6391478566216213	0.8005971023070526	0.8410684386263397
SPTSSA	0.5586587990459458	0.6036943956772827	0.8450129421127198	0.6180835514394768
UBE4B	0.40718341513355627	0.34782948378003276	0.30616215544058994	0.34735427673124797
SMARCD3	0.35288882471452787	0.30561504198072953	2.0676759436345785e-21	0.05361682439748068
CCDC114	0.06210097203387366	0.040474229698693326	0.0593652271913424	0.034398544122276206
SHOC2	0.35019013086034534	0.610001550366848	0.3749399133196905	0.10300441832694272
CUL2	0.19762405810266084	0.46040169990910224	0.3700769544971933	0.5788756806544025
PGM3	0.38492668562885046	0.9575621960675993	0.48525936766813893	0.37062920586169407
TAMM41	0.08878651787652482	0.08042258701940647	0.13772434643581316	0.18469474246737055
ACTR5	0.21100263125455423	0.0470045779767396	0.3459400856623164	0.4613254720787825
DNAJC9	0.6298198987888017	0.6963322972456185	0.8635485065994262	1.0842085093344813
GET4	0.09583968385497704	0.062080977098579584	0.2209760623509515	0.08870645401447627
ROMO1	0.8017256680802538	0.9948505528514165	1.0513175601906863	0.9964161688117094
SOHLH1	0.03293649181410721	0.002242740290323932	0.016607127605673552	0.02432604866533918
RNASEH2C	0.4191812032103415	0.6111436760871523	0.5686582265119903	0.933037674531375
PHB	0.793547770677086	0.9416776373336648	1.0270478835559458	1.0550652374212088
CHTF8	0.47957228411741637	0.7067131211188824	0.682576730221617	0.6676590315897424
SLC35A2	0.2943183319054328	0.701705442673658	0.7278227591493319	0.13340950853282518
PPP4C	0.7323474033903352	0.9065735209630137	1.00596611826519	0.8889012220018206
RTTN	0.19026855033712722	0.10009750813285802	0.06361031870539485	0.22886230131009602
IARS	0.6727921171289808	0.8672074169197405	0.8761415565164207	0.8315527612414884
GNB1L	0.0891191693214914	0.15415119700090427	0.3090244067229235	0.44539870465117776
MRPS34	0.706708022155189	0.7755181729548185	0.9714626506386399	1.0035330889369827
CPSF1	0.747371632304611	0.5746597577667515	0.8136652948085631	0.681040278167567
EXOSC2	0.402151680229688	0.11652010666156276	0.47919563447335706	0.9762006705990686
TMEM165	0.3780154601544022	0.9049717564538842	0.7437244794297507	0.36887306494126554
VPS25	0.723111461805898	0.9016213025753169	0.9272825971302558	0.8557697901098071
RBBP4	0.865599087706433	0.7260191085286077	0.8729513017217587	0.9546835356093666
MRPL38	0.41915307763409654	0.29991526647917327	0.7126960961328784	0.8836252680612083
ETNK1	0.3962812453919085	0.17770774950522825	0.43563648302814595	0.3430947178882234
CCZ1	0.6450619541517213	0.7457689539539918	0.8075178875311567	0.7046116364996698
TIMM50	0.5770568159627742	0.595373680401425	0.6497841696265891	1.099257998689062
NMNAT1	0.10246013431689459	0.1881824991222818	0.13338609101004653	0.0546661286633952
ADAR	0.8602436763633241	0.8771990006004592	0.9779715367766753	0.7670450299457484
SMC6	0.31386152947494084	0.2605804150354195	0.3354447736558676	0.5515103860007753
PPCS	0.3424930041525442	0.6384119271117343	0.9169089516813509	0.31596526713393014
WNT3	0.08998350737229838	0.09942668142880749	0.12396483986752514	0.08901838833267915
ACACA	0.5564125630380397	0.33207372469028573	0.5623677648449528	0.5419819417011466
SOD2	0.4824497966011279	0.8825525425189313	0.6968839638922831	0.38136419178286174
NARS2	0.40766019115996294	0.10681575169388136	0.411357033403874	0.5622156725752973
COX7C	0.7819024338360662	0.9428531667419411	1.0442798521510825	0.9865647993205348
ATG5	0.17498465214276904	0.4637833994937495	0.43337957553821654	0.40199951385733695
ATG9A	0.5965236217569886	0.8772306366706946	0.5011267764685957	0.25777081348029246
CD274	2.3819828755187433e-17	0.31030466707953286	0.153757381846068	0.05747935282830084
HIRA	0.37548141592974676	0.1487991741067866	0.37484765336273296	0.4396984602904858
MRPS9	0.35611937959980644	0.4000006231899239	0.7877900808108076	1.0121993578598858
MAP2K3	0.09218274440975029	0.7685124988321484	0.7399047065132919	0.596866176607585
WIPI2	0.5420723726369676	0.6908469489770076	0.5116050834294642	0.20736959141383787
VPS18	0.27788981781265165	0.5644513129400588	0.29970394196389843	0.2104153748037434
HM13	0.542141956676508	1.0198978388395439	0.9386971604423926	0.6768435293368802
PEX3	0.07537961582883826	0.2899904012791499	0.2542154649615355	0.3522014733201653
LRP10	0.16803724016597937	1.2355723509129803	0.9875482950718003	0.06707815449733613
USP9X	0.7486144790891374	0.8476423547587644	0.5840788328438319	0.3532765027578118
NDUFA11	0.293769797575842	0.3886957676793728	0.3711660167315488	0.5916997619910924
NDUFB8	0.45822972948577534	0.5838507990891066	0.7575704486091036	0.9223622303444775
FURIN	0.3402112220431847	1.0502796423405814	0.7891792736622624	0.25968558579904377
PRPF39	0.5861291813146721	0.36587145503529245	0.5329309581830471	0.3642451206241252
SHFM1	0.7167992420458078	0.8755535706915992	0.933280261857182	0.9017520237394001
IRF1	0.046544493541266614	0.5708874729471343	0.521106758691569	1.510780466860681e-14
SMG7	0.7173393048054192	0.41633105619800753	0.7149199150614194	0.49704323470645456
PTPN11	0.7227457312743201	0.8408911562090146	0.834821403681386	0.8538192346995782
CCNE1	0.27107137909259466	0.04721876963982135	0.26455550461812316	0.6727507065934379
MED14	0.45173537180221585	0.32365204364256456	0.2903454023159918	0.2876355741354668
MTA2	0.7565927316247002	0.6906167131262118	0.911623828404827	0.870833407499187
NDUFB11	0.8606166433677427	0.9192216084298788	0.9901636549609324	0.9386885491697448
ZNRD1	0.3129251044542062	0.3029893689176845	0.7453517402680596	0.8268259236945918
UBE2G1	0.4309252585345071	0.5502778376951051	0.5259408747077821	0.6186137745248668
INO80	0.16631597605680462	0.20817623817370667	0.31245450736673486	0.21785455758193978
MED20	0.27710518325927924	0.34460284289850956	0.344292491145584	0.3584909689900809
CCNC	0.27566492001852344	0.34324171968923506	0.642728396735024	0.6828512839369455
USP7	0.7217073134545833	0.5359208102693956	0.7753321277927255	0.7062292755568275
KCMF1	0.2971036960396966	0.6797988401636781	0.6766944800409266	0.6886979767335171
DSCC1	0.3224973613151756	1.5679428524304378e-21	0.30526857871213997	0.8888883581618985
CHAF1A	0.5880027484771522	0.2201030764371536	0.4842309614862436	1.1649180330207805
LEMD2	0.568839686688638	0.7983660952895739	0.6138841194028888	0.20153725301845937
RPAP2	0.11307567742386478	0.12969382548253594	0.20455266219875068	0.2722353097776007
HNRNPAB	0.8147329533373535	0.9428698299137959	1.0384514955233728	1.0452536510577535
CDK8	0.33412729413359105	0.14184269185860587	0.3412419054848312	0.28260817559277834
FBXO28	0.3064515379505633	0.33075539104534424	0.47144944507607883	0.3146414652767609
PARP9	0.06246818622237769	0.32817644767085785	0.4299481872688811	1.6621374736004515e-11
ZC3H3	0.24315773427520743	0.16193406462462864	0.36763662765182165	0.2148034081135514
DPH5	0.2534752374476752	0.22288973451889538	0.2932803619098606	0.539781571156236
ORC5	0.16304788708581636	0.24611306946609934	0.315417329331784	0.5713528764450839
ELAVL1	0.6053154017861172	0.4017676538342899	0.42773050984536526	0.7609569086995077
CCDC115	0.48081619973467393	0.586952625429417	0.6844457501034692	0.23627641247500106
SLTM	0.620759939710341	0.6217900000821973	0.8197793316402325	0.7292194818976121
DCP1A	0.30629313611037834	0.18080452521856955	0.2541836413132807	0.24696901740255567
NSFL1C	0.3379707075542789	0.6697765180663189	0.5171410667776495	0.578969915679651
ZC3HC1	0.27705429791965513	0.3536364576485189	0.10247854561084833	0.5960348915006017
NGLY1	0.15090874652598968	0.3942935979857116	0.3727013257574461	0.5287596701324792
CHTF18	0.3872030619001994	0.03440109772182368	0.5090451838695088	0.7048904317002698
PDCD10	0.3334132188025582	0.5949843901985402	0.8345272275133448	0.5504940299869582
ETS1	0.00774438287674997	1.1713437368488557	0.09489625532782671	0.5379111032907751
VPS29	0.5234104868921042	0.6570430661478636	0.748176880798054	0.6055314035947461
AARS	0.8285444689391531	0.9651129168940357	1.0246026562344912	0.8405085651439463
RQCD1	0.5686012111181722	0.33112474370033984	0.44872149994448773	0.7340268981775597
ARID4A	0.23493274559355698	0.13762468652652585	0.23871664763694594	0.03067635191795289
INTS10	0.5442199961348851	0.40884636500101007	0.45081513662740325	0.6381818045401972
UFL1	0.35449156954025096	0.5508796534821636	0.5320738885412473	0.08660145705155649
XPO7	0.7368515478042008	0.5508071322886937	0.5209700375084652	0.7073605277112496
PTK2	0.447668907875782	0.41495175591599653	0.5804183320476285	0.34354484602637864
YIPF5	0.3172591340732304	1.1746440368463855	0.5469606855069283	0.2693194211003275
NSD1	0.4451118195321157	0.305840900721915	0.3980267707557441	0.18577180352552622
HNRNPR	0.6990445761112226	0.6009873138218877	0.7070918788453885	0.9947368548971812
N6AMT1	0.1600830216481976	0.15420571196247662	0.11349946439654131	0.08300349267244432
ISCA2	0.12050536560736552	0.16583281498855282	0.339310820313008	0.3342469612078041
BCOR	0.6964124340203709	0.11563237087728842	0.17689247953849976	0.16315824669716242
ATXN2L	0.8435332326846586	0.7154016462067813	0.8608563893937786	0.7077260077222771
ASB3	0.13025899990738993	0.13121104407580694	0.11115055539934257	0.13380261599037097
PIGU	0.45348610771283787	0.5435634793378071	0.7006890657610929	0.5472380315527511
PARS2	0.12831766529759225	0.06549591843489662	0.16820361401604705	0.1272345543984507
HSPH1	0.669145292667258	0.7420883254071149	0.8423550730659183	1.0079842396890382
SLC35A3	0.21871556169158918	0.27476377035798966	0.5274151107825578	0.0004783080954250856
TBC1D22A	0.1355589530519191	0.28755182284838904	0.26271899795868114	0.10541421163562073
RNF4	0.4078993726627057	0.6259074542730895	0.45026914891529773	0.4913645635381806
TDP1	0.17192707555006342	0.06340822974417885	0.19622306371729056	0.3572951892156783
CDIPT	0.7418782532488255	0.9268743506766952	0.6631945287878596	0.1799330246866855
PIGB	0.06876064558028513	0.2824777126185524	0.19554377741736312	0.09105298269935969
SHARPIN	0.48910399287491046	0.7220431756678106	0.8120645695045848	0.3647962175325934
PQBP1	0.679645129144169	0.643063818901256	0.7947633707871518	0.8904350447462753
PRPF6	0.732719030529078	0.8066538039239302	0.965160704473119	0.8735323832880691
CAND1	0.5992482475263945	0.4285976681677615	0.4898605757631052	0.5082665596595628
KHNYN	0.4549938837697539	0.5425781889744351	0.7248932230833293	0.07004798166025641
MED19	0.34455096754384434	0.576965989908785	0.4813168385649362	0.37579948494564486
UNC50	0.41449093071590976	0.7399869738259421	0.6079090223339471	0.2539622342372371
ZC3HAV1	0.20057514363242837	0.48354544208285916	0.4866678628858817	0.2641174519323176
RAI14	0.09783347684726156	1.128918103349367	0.21261638412275596	0.5989345954848528
PCGF1	0.29845865582301667	0.2872375489156055	0.33295260396173176	0.3715525930904623
TMEM117	0.12304643275625984	0.13411145304329436	0.10205695673273887	0.036014379103666457
PIGW	0.25984607285168376	0.09238009885287832	0.3637739896353162	0.7193459337456822
TCEB2	0.8482217143500601	1.0180491803499585	1.0690129367531414	0.9871520686127753
CHMP5	0.7074206905101746	0.9717698348278109	0.8939612410708819	0.5892722127056542
TSR2	0.7642184534844015	0.7879814517236122	0.7838843273561789	0.7651768986254159
URB2	0.33243086911643965	6.352769614225057e-16	0.1780163458668148	0.46658368811975237
LMNA	0.1898265704920166	1.2152467017307707	1.1290461147761677	0.8542356024138092
PAN2	0.7317469338200494	0.242912804626522	0.3966812487942915	0.0005034525480551306
DARS	0.5862072650947157	0.7923660957293237	0.850744096053515	0.8843813523935765
STARD7	0.8220280150755933	0.825779262806608	0.9453441436717033	0.9314191422043196
ZC3H18	0.618602978826658	0.46515075293466857	0.6154355110827294	0.6274691183308475
KLHDC7B	0.019302776573824294	0.057143246300379376	0.12460017135757645	1.7242853990869298e-21
TRNAU1AP	0.12490692202035525	0.16756819726021266	0.1683069055639581	0.23509232216213435
EIF2B5	0.5533016231132959	0.4098967863682607	0.6997128305918371	0.6142231577898455
PRRC2C	0.8047939439760954	0.7037860550618736	0.8148366743208694	0.693396044759451
MYL6	0.8094797138781068	1.0431458073215027	1.0576916682192743	0.9661631585213931
PDS5A	0.6140061146693535	0.5135657304706608	0.6849411504287102	0.6892058564080086
TUBB2A	0.9245899414535453	1.0492629673382905	0.08829016279174999	0.6542688679155703
SMC5	0.4019201844592428	0.3859052987691491	0.4331549037831903	0.3033935680976083
CEBPG	0.7513576566357537	0.4289068244654939	0.7733255136313625	0.2872899794590529
GAS2L2	0.03540134137790548	0.012916111047282906	0.036722336663024775	0.010019483586203824
LSM11	0.12239729589800426	0.06889324106146925	0.09328535743589159	0.13525943493878392
ORC3	0.2799006201677464	0.353504343254185	0.3114519778228733	0.5510740138259278
SRP72	0.6154288547772248	0.7796016025873346	0.8095451600769206	0.8643846355796521
MRPL50	0.2795015469401816	0.20033386812247822	0.4304244521086431	0.5618222859405447
MINOS1	0.24713334388571653	0.5225456604341905	0.49031652891651434	0.7160059273836206
GLP1R	0.04809405661984511	0.007371092203745184	0.01847722592060325	0.0031521576608677443
TFRC	0.6917100956194806	0.8703518065601117	1.0344799355482486	0.9910095495041488
INPP5K	0.2874646986386379	0.40276757475772706	0.2831565650793867	0.08346297878967562
FAM50A	0.7496513138923571	1.027220664499185	0.8072921469087925	0.7473893442020499
FBXL18	0.12961930139995323	0.18464038729483667	0.19948920141146154	0.15026821338356425
PSENEN	0.6237884802828447	0.8833122388707877	0.9618339512525871	0.7481384332578933
SMARCB1	0.7628242166548644	0.6846829750708884	0.7831706026585801	0.8769371887199426
USP18	0.2713263389025357	0.12449021031225889	0.3313477640827333	0.07284216095978359
FECH	0.5962018307025665	0.31825784827139764	0.17697909006433987	0.3501457902906783
VTI1B	0.5941868246164708	0.9036317343913581	0.9384882847973398	0.8852177380185736
SDHA	0.7577228127832196	0.8879155355421113	1.0081102351050544	0.8911477972494408
DDI2	0.2998817395242634	0.09315489706513339	0.32231496807877685	0.25835140626470876
TUBGCP4	0.4115521849244756	0.13071969129260483	0.34828796161198405	0.41589671377673304
EID2	0.37655186854231526	0.30031217207816235	0.2388349609548753	0.36984763411399574
COX4I1	0.7200865641417934	0.872137449314207	1.0045298037879142	0.8864090451965841
PRPF40A	0.5306992117270894	0.525990877748524	0.6921773751380241	0.7361316862933652
RPN2	0.8384447258273302	1.0251351254061971	1.058326995741935	0.9734154919207901
MDH2	0.8104376530122058	0.903935098221005	1.0126775780915935	0.9667464008875527
EWSR1	0.8475416442499673	0.9584348465139613	1.0352858661384392	0.987473970759445
KEAP1	0.69635671037271	0.7522142393055715	0.7607153643864432	0.6826115825987735
GPATCH8	0.6517030897103687	0.47236608015828996	0.4584580621575195	0.2749643389012082
WDR7	0.2050269989886195	0.11131736142535587	0.05266214759547968	0.06307652413673852
RPIA	0.4094351252631301	0.16727741109910996	0.6323638594063288	0.9703991534775145
OCRL	0.581483555161026	0.5801683943047401	0.4301815754577778	0.16424667958734132
SEH1L	0.42794781175901725	0.2798086333794195	0.5797582925008292	1.0024717251553865
AZI2	0.32796790183303887	0.6011314530804963	0.2822415217591092	0.3836280704656142
PIGS	0.7430880495131245	0.8849383141684186	0.7700199324769882	0.4622601219010116
PGLYRP1	0.05427461553315995	0.029022381109828507	0.04252351549757595	0.038258677959023255
PISD	0.19016335652814972	0.38795893727915015	0.39239727302405886	0.15547788866174106
HDAC1	0.6330097555797843	0.7154514486977926	0.9759106935696166	0.976297948779724
NADK	0.4746503215799793	0.41621717844974915	0.586284494152259	0.3767079268678574
METTL3	0.5319440116982175	0.4407532365475599	0.5895775746015218	0.8545020794334992
LSM10	0.27587727718670807	0.5974846862690368	0.37189000980605086	0.8376127282155542
MTA1	0.7196346087902744	0.35638295857569396	0.7748561525419192	0.712567226458022
METAP1	0.40031890264918685	0.514764804611422	0.7123202526758515	0.7280552958383604
GNL2	0.41864175168619555	0.4377574726335304	0.4634109468593317	0.7896975187400601
COPA	0.8425347131228882	1.0357971308618152	0.962709914748091	0.79144364344991
PUM1	0.7344065500553263	0.5857691850229525	0.6804739771663406	0.39686777282013785
PDCD6IP	0.3916867049157974	0.8195054574350259	0.6707009539014327	0.5529020391839585
CALHM1	0.04584229418569344	0.02263637283340035	0.0195356798323545	0.025159692970691618
RBMS1	0.05744876613235347	1.0046585280897906	0.28230709807170906	0.4788453859526493
MRPL15	0.6257313229974653	0.7657109952666102	0.9134339334786211	1.0149597039994964
BRAT1	0.6036872204852654	0.43656165558401777	0.61616304330146	0.6307600370260169
SACM1L	0.3671256319792574	0.49742097857723244	0.3271376954367769	0.40595911605498464
SLC25A22	0.36277175818575375	0.27244916275117337	0.37947761431568283	0.47553956471027514
ATMIN	0.4762399278143197	0.41059207467206243	0.488559354264359	0.21884423184621482
TBX1	0.1819697578002165	0.011296083064477765	0.06250038969735969	0.0910549497282287
ILK	0.44675960877530563	1.1368256380215263	0.6281926720645085	0.5855672333276983
LIPT1	0.05467373737963097	0.03463220426685817	0.06128020728738684	0.0644384050584172
ATP1B3	0.6090258446827866	0.9335984087236946	0.963274223492149	0.9996429340165689
AHCY	0.7847168025886168	0.8108225506208822	1.0405381571035217	1.0709331348343052
VMP1	0.580737248595167	0.9988552990379117	1.0044945585884069	0.8741566124352129
PPP2R4	0.5994380336706631	0.830829399935086	0.7932703064095069	0.6350283645938061
TSC1	0.3277367796545489	0.2975671157029122	0.244523297116577	0.00016283987933233258
COG4	0.6425021465017741	0.7295486267354427	0.7438485801601178	0.5429253896870245
URM1	0.48109706205553865	0.6797502119683838	0.5867386811712736	0.5902568308595356
LIPT2	0.10997193513352699	0.04273382445298794	0.13174490520831006	0.0801045524927209
NOA1	0.421048983082454	0.31051595392212644	0.7097670110212421	0.42284258980789236
POLD1	0.5015632420501612	0.13546512802344401	0.5892659717258929	1.1682936350113284
MTX1	0.3908699372014791	0.4098245166824871	0.5243200506602531	0.581806635926932
ATPAF2	0.18302293105163328	0.12456769916123855	0.21085540970228883	0.18922643848767928
DAP	0.6126158729978008	1.0735825401691121	0.9448111329110929	0.7018921482033151
TERT	0.09394867549767374	2.5076954697713973e-21	0.05237965253102675	0.13694155664842853
