row_id	C0	C1	C2	C3	C4	C5	C6	C7
RBCK1	2.764483815742715e-20	0.4922160442144165	0.5634092821013361	0.5900567940156441	0.03178822471913335	3.3676109146725974e-20	0.2536711007144269	0.8064380324283396
CFLAR	2.927348245372884e-20	0.23794545200137676	0.11323796587083475	0.7382705851257709	0.5647141751087784	0.11336851907576283	0.6601617362633239	0.7518684488957708
EMC3	0.28968054136667204	0.2057137263647525	4.2541544626900723e-19	0.6845074191496276	0.7538778614555975	0.27759719718931203	0.4552701304801575	0.6260355706747038
SETD1A	4.902760112299367e-18	0.69740294505935	0.36428671226885656	0.5138410938451093	1.0796807064275054	0.5400225513569804	0.021684136324727116	0.39006974827621926
OTULIN	0.2414375266060168	0.6344569559953657	1.5504711629399417e-19	0.6595642721026007	0.312253651484353	0.48369922889488437	0.06522935479419538	0.5310671719234794
CHIC2	4.794401790578842e-20	0.38029157262845553	0.21869123457570597	0.3733353231967638	0.70363859982475	0.8576971003778322	0.29725871690257405	0.5162126452951441
TCEB1	0.3469203992069744	0.2534374832920086	0.29947732743223965	0.8880482296767788	0.6708449304588114	0.3832507018452293	0.26219661140161993	0.4030950384169043
RGP1	4.4339302189216454e-20	0.587449613076118	0.6923270602093055	0.6033016790411623	2.9578502529745926e-17	0.8515357754774154	0.6283888993630519	0.36282277781626715
TAB2	0.030346237742141804	0.48020029131778263	0.27201850526709614	1.176617060756176	0.46402403558775224	0.0339941679943891	0.43419730280547025	0.6341459108536579
TMEM208	0.5282595082674022	0.4095298140207099	4.785557612818614e-20	0.3787878691449155	0.5472284495522186	0.20873392157792217	0.6447549211979017	0.23588306683517374
IST1	2.3258586793655767e-20	0.31342228232070624	0.45837008067178914	0.7965479274650462	0.7510060994283736	0.06650308606465608	0.6648694694753544	0.4278472975266288
BAP1	3.8488642694330973e-20	0.35997783350687806	1.391895161463565	0.25428540223590146	0.07368092286641559	0.7180048793282946	0.24248645635994148	0.012499974955804743
UGP2	0.17861065899610404	0.3515909721668644	0.42494235048910317	0.38499010215947643	1.1309940114296027	0.31100680442591266	0.8678146322715532	0.3492074860638811
EMC6	0.5839950533434674	0.3722068667640499	8.148913785359217e-20	0.421680971272288	0.9773545912763488	0.028655299038684703	0.34819004509628354	0.6484084014100833
NCSTN	0.25641739686031584	0.5314009323743584	7.58794285278438e-20	0.10436104105951259	0.6059897248030532	0.953067347104042	0.6920657243810386	0.8901373919363601
UBE2M	0.9392911171737376	0.34494168406386894	0.28901382910022083	0.9623282119727673	0.5157536142576745	0.3180784342026597	0.5331039718135147	0.07847404018562168
KDSR	0.9494291217167378	0.8285521164664453	4.1824887250497885e-09	0.620874898830549	1.2210462618705098	0.5566435651761173	6.38709854222951e-20	3.8462149015861166e-20
BIRC5	0.5978738523479703	0.40291162907871064	0.6886010374697819	0.6855663556539431	3.381074727679479e-20	0.6091378672860458	0.5276744908057224	0.23790061021694575
VPS4B	3.1304826764178773e-20	0.295158101513745	0.35478515931272786	0.34427650872502275	0.6918611842043925	0.255381112565716	0.5800217390767161	0.6704387751377192
POLR1E	0.6492585382077278	0.11162162611631869	0.43848483721484544	0.547012102739026	0.8831271412905507	0.6364971026677644	0.2594600163145819	0.238648546165097
NPM1	0.8698556098534239	0.2652433460598179	0.05925068513074917	0.3626697444875594	4.339387278894205e-19	0.587482663760354	0.623213332511036	0.6297064727378887
BARD1	0.4852720617491916	0.2513024118023439	0.879685747274522	0.17711665323929002	0.1442027318083355	0.6013796734335222	0.6496393442905375	0.08904530500108
GPATCH1	0.32159716959587936	9.588607377626744e-20	1.3583473352182927	0.7258997495710204	0.15308403565960205	1.5371570029128003e-19	0.722452397716702	0.3055252896013734
L3MBTL2	0.8531178938552733	0.4883738972834329	0.16162521973266247	0.3714170595999506	0.9665438317471989	0.07067790096846224	0.51121722215771	0.5454326766452107
TFB2M	0.7459182106471098	0.5506934103052871	0.7617186955797755	0.32347205884341446	5.925869273877475e-20	0.503337221542681	0.20268351950342436	0.07558794657341476
GP1BB	0.9503214150757386	4.230238694327794e-15	0.0701677594827826	0.2352669965068195	0.555145007229374	0.9894852686717781	0.987058591528743	0.5542583178828823
MRE11A	0.3037754359375278	8.502098643424002e-05	1.2809999998649955	0.23202668882512936	1.106012266375213	0.15579139218493088	0.8369307269516102	0.07320442474795465
CENPO	0.2252710621188502	6.928283506189793e-20	0.5813368598817278	0.7557203239564579	0.48961163629741444	0.6226797105635021	0.1576608398468269	0.3152994010901955
CMAS	0.8158540188794222	0.08278805239889385	0.003439748731685148	0.5013298395392416	0.7650521443787915	0.09029191381809865	0.7406354265021262	0.06900998902143991
MAPKAPK2	0.750809247145076	0.21260953197715418	0.0001653707767517276	0.8538738138674905	0.34181456075846156	0.9345810511454407	0.13535739536306912	0.2287967668497748
SART3	4.586114980219616e-05	0.5009459296856287	1.1500837463697644	0.9453237830431497	2.6984458841644757e-19	0.5011953631916702	0.7627715759384212	0.5006915515545106
KLF5	0.6031130058782693	0.7246898665469798	2.1977467978125786e-16	0.9353973679579468	0.6778622354863294	0.08252409372922265	0.6157060618720004	0.79092463163669
MRPL12	0.6315832715514887	0.5213940186260735	0.7663903363842643	0.5573785270965924	1.1694069817790144e-10	0.41012440546092965	0.11933758831174954	0.32293180345833034
MAP3K7	0.037352742945375855	0.46762121406255625	0.5261096571501291	0.910268172181002	0.4663359406162804	1.5997059435494232e-20	0.7015711943647844	0.7352831664915317
UXS1	0.5932003405582141	0.5325865847680163	3.253885490755338e-20	0.7903619888902405	0.5105287253629754	0.5722945678467964	0.6170592303587463	0.02641060455371885
NAA35	0.7807736497341432	0.188222521277533	0.9377382610414705	2.149781939834623e-20	0.5128474823796647	0.35028823065250164	0.36696877986213167	0.2552911840484697
RAB5C	0.017074881726677135	0.6167555831377193	0.5623048444468272	0.6524342991189007	0.2341776318851152	6.280599251236256e-12	0.5158107266963963	0.5740914450620052
MRPS15	0.9176065534061678	0.4143702620835574	0.694859396087514	0.5122263728373717	3.118994819722738e-20	0.5478750740401562	0.538096333811209	0.6059351710053218
TSG101	1.0479090772120054	0.3621174434092471	0.43014549969511545	0.3244907091524962	0.8768494714092184	0.03220269948436254	0.16429816375648987	0.20063252469368495
ATG12	0.20358455379819532	0.5558137969967789	1.2077128989257118e-20	0.6599100353706078	0.8234732060257491	0.4432808201650063	0.38622122598919856	0.5571657627580534
ATG3	1.0071065273867656e-10	0.19879106945447833	6.432948263370794e-14	0.1952817500267974	0.7119818477467099	0.7980375674480931	0.5220571936148536	0.717370444244451
ATG101	0.057934125335898895	0.38999685917403343	1.5967684472041502e-20	0.6458916216385986	0.7348656470180315	0.852548373845378	0.2586455520118672	0.44199891655283335
PSMB8	0.3361883178964676	0.42018348235662234	0.05402110061592554	0.41416703685829415	0.9732556737370052	0.9633527014717067	0.6283185708130079	0.7814144788420757
SOCS1	1.9173374273608776e-20	0.5640923359045446	0.11889063119816301	0.7539756886114355	0.3281069527825639	0.5170363418338491	0.30703680564701297	0.557539745568203
VDAC2	2.856672376627194e-20	0.45408992801883374	0.05413581559355009	0.6264607513843018	0.6146870408664599	0.34034992445217477	0.5097263250494648	0.8469120293041411
JMJD6	0.3120434706677967	0.2991196246844574	4.0772637166059487e-20	1.0439064568548206	0.6527619494498366	0.5343309027493537	0.5235863542319376	0.7426061149498508
EI24	6.997311406452226e-19	0.07646265751931026	0.3844605204063162	0.1896910417155215	0.6350501044586416	0.8620345241326598	0.43666224310301477	0.5642618110876553
MED24	0.6037208686327258	0.1988725716418231	2.855950329793769e-20	0.3475261320546878	0.1952201386235885	0.2868778617886899	0.48540180625268486	0.9323420530550549
SAMD4A	0.39625633548035766	0.4086955219120672	0.3785804500905605	0.612378958759894	0.5231106216863937	0.9603845973705781	0.7664263275766638	0.20964647140734266
TMEM127	1.9839532380942443e-16	0.4280339556552584	0.1261200006553799	0.5310304434469068	0.7606011694642131	0.6138649931053309	0.43967244949491807	0.22748821901565092
KDM5C	0.7730059023522107	0.04336899203627415	1.3866501405205393e-19	1.136254621258466	1.2644238606155622	0.4803938333025788	0.7876328865958658	0.19917820103828135
GLRX3	0.8068404624116932	0.18162169532779082	0.13497350591895052	0.32446534379339254	0.7548268685938572	0.3545554344425939	0.6252668265306673	0.47749289703665176
TNFAIP3	0.12048378766011723	0.45256191648841493	2.389223812516176e-20	0.91877129988389	0.6243874143213807	0.5173830947348531	0.6431646313612005	0.7049249283141414
SRCAP	0.20488718877512785	0.34969732229901124	1.316261715325086	0.7840539500966784	0.6063836746047434	2.063162591965122e-18	0.21995700696608284	0.04523411122514835
PCBP1	0.17474400532969372	0.47270175216263116	0.3657226918727608	0.6543868729689236	0.4799639485042163	0.6844021090635545	0.5003974000238035	0.11839343263506535
MED16	0.8132107647512519	0.16029249450874897	2.4470014506557043e-20	0.6264987863754639	0.5013664608919077	0.6814169152088861	0.4465605043224343	0.7154115721862576
SETDB1	1.2436264774706749e-19	0.7742595830460669	0.6361120942391396	0.10122732183547589	0.8915249589396228	0.655428687112505	0.5773759212464924	0.5010531401270957
RB1CC1	0.17503698618879235	0.2941352172241037	4.309513785042152e-20	0.7834477589996041	0.7578813806122041	0.7142835839165858	0.2107470797419551	0.6207952214395716
PSMB4	0.6114230236140697	0.15780112328334045	0.37045017060790164	0.8699342819764417	0.5829409319805187	0.23591581208008439	0.5819021649164455	0.438987605085268
DNTTIP1	0.352643572052212	0.6322432434806049	0.01147824257528214	0.8055932557407599	0.4549124768525975	0.5152647109801017	0.4309294504911354	0.833286010490137
HUWE1	0.2942748719987035	0.5814465068105685	0.968505883195018	1.1620509678083115	0.7599704101802965	7.306577336939035e-11	0.3151435960384946	0.4366657838957014
PRPF3	0.650863285249376	0.41303332615139765	3.0790463180802673e-16	0.903437624646243	0.5635930371005101	0.3721885687047921	0.37655222421154483	0.7895599924587049
BECN1	0.04433123083958776	0.6428066713787037	0.4041357587289783	0.989118354458346	0.17825440201716616	0.8132168757011692	0.2105715063860821	0.32587768457379396
TNIP1	0.719201848172355	0.05699231541832823	6.554326912019214e-20	0.7800187080523607	0.6854129868244638	0.603954895768696	0.7416734213937899	0.5080646734795583
RPL28	0.7386212529294411	0.4723042004762866	0.34448332708699003	0.44948081310785626	0.09452929503686638	0.8315952894805644	0.7682945940674178	1.779435185580957e-20
TAB1	0.47080271634708415	0.4524943771470593	2.1691757360328713e-20	1.037684995498097	8.199801616158798e-14	0.9052669093884743	0.11951639709881556	0.38868130459648276
PEX12	0.08742738412554626	0.22733102627730575	0.4809777998494585	0.7590353990522921	0.6569571540159765	1.0168710945686468	0.39392884889355945	0.3977443899021293
ZC3H13	0.742930426504256	0.44129397107878515	0.17815523532758476	0.8923034529355733	0.5273906695584597	0.5552883306528851	0.3208780616203029	0.0644063678655156
ATP6V0A1	0.38817943122703125	0.6503825942013101	0.6742714011573223	0.5091158383154166	0.3618687285195306	0.21489175457184967	0.5024475134176846	0.4564933826942403
YEATS4	0.5752073484262357	0.49621634082192384	1.027964691360018	0.8060617747281816	0.5600703253418826	0.251825583881855	0.7609641168932867	0.13530971679329296
GRB2	0.41830751628409973	0.07622200240667905	0.29400040575855263	0.3330166620914731	1.2452684668590834	0.6507459955208141	0.6580294764445699	0.3731581760232862
INTS3	0.5730515097314798	0.5327743307620559	0.06690893853180446	0.5691937691473252	0.4764740478876173	0.5274072388656249	0.5197974938867235	0.5910888426182377
MBTPS1	1.1488408154427934	0.24220623484958564	0.13606481643634213	0.6324580843670764	0.39731396062322893	0.6237652451546224	0.5643885204204625	0.4603732920157313
HAUS4	0.5572017550275022	0.65051968319813	1.021144620247647	0.3974400673920876	0.022397263176830485	0.7155635541738439	0.8099475466338534	0.45681876911298736
CSNK1A1	0.7376813450230928	0.9127829266527081	0.7181601341726344	0.5994829171599005	2.734167567286858e-19	0.4051644878578617	0.3261562996113057	0.11110943381572515
IGBP1	0.05934571041571759	0.33167835850806004	1.0045288902480904	0.5665105023261711	0.19051216263782964	0.44381660942956724	0.1483163965395269	0.5915231318499844
MED9	0.6209944149907868	0.2675687941790561	0.300054701794772	0.6358567829801023	0.9180214394393478	0.40306601180841706	0.40439135697315925	0.39914626930833563
UBR4	0.6513600460315428	0.7081526056606752	0.296747448320625	0.5968995854365786	0.5938245621547665	0.3426649536689394	0.5302788085563747	0.18194229459620556
YBEY	1.2606327778794668	0.1723225899299199	0.09130907780948454	0.6176509683546237	0.29584220284361135	0.44975991996850423	0.014497343027277485	0.4457629851317515
RFC2	0.9409578092357898	0.45420201263144266	0.2524896634612435	0.6567201026418341	0.4027655435767488	0.46238166541236975	0.289593345591079	0.3632180090858508
DUSP11	0.7303433941868774	0.46486722905014916	0.10985882015979073	0.5521668797344549	1.5137515103378757e-19	1.1588289469650463	0.3349523257356956	0.6108855131844307
TADA1	1.1049710380332183	0.5394210820081604	2.0039365272846257e-19	0.46888085298967525	1.329171225397218e-19	1.1451841308139823	0.4753266248258937	0.15391397095372547
TRAPPC1	1.2366881432136503	1.0405011894464335	0.32598216301283134	0.5418659752240266	0.11194512984623972	0.394282513641254	0.17058961926692645	0.18775181256210194
PTAR1	0.002079338873200122	0.7207547139296554	1.040316608078928	0.7729061900722098	0.11635232228130973	3.8305265054455587e-20	0.2435117897931785	0.6260589994096822
CANX	0.7253516864112659	0.3378497387483938	0.27771391791822203	0.3522371318630902	0.5459077007660939	0.7066258153281867	0.05756952910953768	0.580922845938261
PIGK	3.136142851631795e-20	0.4582555518810292	0.60222190417752	0.12354549835891179	0.5213286280792507	0.7860833242104351	0.3568889925303878	0.9418614805976396
MAPK1	0.7759814765960479	0.5030047198942527	3.224839403447832e-20	0.5953383096179887	4.500258875281677e-11	0.774530097819847	0.3215876120720876	0.2967357572630521
SLC10A7	0.18590639015527596	0.6180170066904966	0.8416783342827169	0.12710944259123155	0.35768147245715987	1.0189467917864867	0.45998035313338603	0.407367195214899
TPR	4.056920088219324e-10	0.6341028046009659	0.41220043227229386	0.729954683829012	0.35513873815022445	0.26362448218551027	0.7678230973182096	0.3989931300161813
PTPN1	4.6719298172976155e-20	0.5190867199497032	0.7152785115424897	0.9367072678608486	0.5847243555226278	0.6121204090926413	0.5414513692740616	1.2952306503992987e-20
HNRNPF	0.9181663624773326	0.5757429395544887	3.099109846816741e-19	0.6681978175306458	0.6125256112994346	0.4014649778693226	0.43915834980319046	0.02800889441954268
SRGAP2	0.710947815928203	0.4093525897064658	0.8409307783104198	0.5245893012650913	0.3679161503267495	0.3344679324222108	0.08285865606999214	0.5512230268433195
USP8	0.7604813272948733	0.42615757206948157	0.7559435171030362	0.9067658777322596	0.31614833803742143	0.01984770867563212	0.29330098870006005	0.29557530897151035
RANGAP1	1.1558085518865333	0.14013048832372155	0.6585822869496661	0.4480166267096162	0.38675473934942384	0.4787130633886947	1.4751983855467343e-20	0.545853364683953
GFPT1	0.6857449854368189	0.04235022985403223	0.2883398934468452	0.8075511099293258	0.35156096588907804	0.6119049226758073	0.5748199798929017	0.07490034232968856
COPE	0.820150480130155	0.26784919283375536	0.6403411452323591	0.7473285429015736	0.6197635091485186	0.32411450109788886	0.5082114420699057	0.8568360720989247
ANAPC13	0.22550204990765843	0.6464751316750785	0.6017313254991236	0.7505193283952621	0.19681048445459848	0.829405200461944	0.019570364035214255	0.14302849723709937
STK11	0.4360144517482791	0.17344952965061747	0.7677235782430707	0.6051611271546709	1.1992703340531536	3.1250784589725716e-20	0.26691000261850156	0.34026278323344644
SMARCA4	0.24686358411346263	0.05592681404185303	0.26864709875567316	1.0900468819376898	0.9105617977388978	0.8344579818406893	0.6582780918012918	0.1020976226020362
IPMK	9.832140713724379e-20	0.2763140124713828	0.6039921889967127	0.45182268670115244	0.7507483687083658	0.7751724715355959	0.42904812694359384	0.8136129396741629
ANAPC15	0.20930592818072985	0.6676779118201277	0.4402190101757381	0.6205429234042463	1.3345868387961327e-19	0.5162205895938862	0.4961591376266814	0.43121023042941414
BIRC2	0.6071082964600527	0.742370214800744	4.167217753620505e-09	1.1022599872396102	0.8267362418428066	4.226455777800611e-16	0.5394230826278126	0.7189628542417656
RBM10	0.7093290001272724	1.1481413177338737	0.5311400203599789	0.8174515608136411	1.0514859516069091e-19	0.3289934265107737	0.4934964039928196	0.2370517709045948
ANKRD35	0.3712574048099419	0.2583473551290959	0.9373256548461644	0.8200575924643506	0.27210957841684186	0.39803810362860226	6.321360200005893e-20	0.5284882662532939
MTFP1	0.43421466042250667	0.1042726772382158	0.5117671273642651	0.5704905792664717	0.18598110155866923	0.6353369714520528	0.9255450599642572	0.5315025932067934
DHX15	0.9202320014491205	0.510056155992785	0.4733778642007918	0.6615978344385399	0.12681887210462175	0.23866879709155034	0.20205055375715222	0.5115318368966268
SPTSSA	1.3724225069058529	0.049148287797693424	0.006497095727953257	0.57140943049288	0.43566857345579574	0.39737399894097103	0.17184944216432899	0.13951935883544125
UBE4B	0.12800945782011974	0.36523315696486847	0.7638417198369306	0.1702703646496116	0.40962712294712916	0.10971606594558035	0.6903470155693155	0.5702035958673513
SMARCD3	1.062984264339358	1.9157083417415897e-19	0.5167036971596112	0.39938780660952183	0.9749101367099047	0.47069391375662956	0.08896990520012447	0.6931490049229432
CCDC114	0.5617258480389407	0.10744009041379746	0.6938734943961833	1.0760899159585213	0.3405708524472661	0.26019604277857733	0.8017858390626083	0.5450281950894368
SHOC2	0.6079508694906604	0.686406353971509	0.23547514599233976	0.3406194286893345	0.1660722102308265	0.8758267693460957	0.3754650786153418	0.2681182597520313
CUL2	0.41135007316184163	0.48457550806819416	0.5559504329077584	0.47880929011192447	0.5366456308090056	0.5769788770966917	0.4027852585197988	0.5365746281697683
PGM3	0.8577078491754544	0.7176343465605636	0.44025926347933125	0.025735011351102694	0.25135396802672816	0.3028748650863062	0.5251477412685464	0.24112669622920027
TAMM41	0.5175208376509446	0.16960459473904982	0.9425504612416719	0.27287668146573985	0.30378380402595045	0.5329235031790778	0.3371640673149907	0.08782894325338717
ACTR5	0.2101751212040592	0.08008450931479211	1.1422011497125988	0.4776683524673767	1.1698982389551502	0.11409411116355854	0.5844576838849178	0.2540807211999531
DNAJC9	0.506465840024304	0.2881340951690167	0.9860202175190697	0.5176799720651886	2.80244473075043e-20	0.8006135533344357	0.6788890479882798	0.4796028009469476
GET4	0.8784705921927004	0.7116644109569097	0.5318519406580957	0.7523857695256663	0.04967591629611107	2.438976695777355e-19	0.2570903648410986	0.857450147457401
ROMO1	1.1185432689400014	0.2957537294892174	0.7432861233767627	0.1642185150181631	0.28006435602259094	0.3855139141978019	0.08732838303530283	0.6817517564320507
SOHLH1	0.6818613203050845	0.577230641553102	0.7824593538103994	0.0479060574311615	0.3692574205995673	0.1765318423354271	0.5066198060954866	0.2799838178615151
EMC8	0.49629277814674205	0.4719900344443449	3.770310167527726e-19	0.49261537607138084	0.43451357997116646	0.2935695437345351	0.2697724581859173	0.4458403429242857
RNASEH2C	0.5463785796274795	0.2897051024945026	0.5411959550913293	0.4809225712255275	0.4683839083905076	0.48291005240628054	0.26873873242322577	0.09295848374548643
PHB	0.4656116571520054	0.44078613336282124	0.92672398532651	0.39644939928419426	1.8414054343746333e-13	0.43827709865454423	0.059550200860741136	0.5558248340512514
CHTF8	0.9208227617599168	0.6984273190949557	0.4466134030907159	0.23714519236264206	0.638435412256641	0.29454896767987004	0.5822419805644662	0.15616852191916888
SLC35A2	0.8534308972031722	0.6534609920471042	0.4973917507705822	0.27331125284205887	0.41670777743585047	0.19744191689253207	0.804690150857302	0.0256189450867484
PPP4C	0.7640852376477956	0.8688552908137716	0.8357923084029285	0.48144048816524526	0.0360260645711003	0.6720132540251307	0.07406784128321639	0.07118501765776383
RTTN	0.993932926935002	0.5408628531912583	0.1824134233156392	0.40216886030251114	0.8976412445616051	0.7320211478857304	4.012939486005344e-19	0.4806516336035584
IARS	0.38207160647636784	0.4920285037411347	1.126154819450571	0.5194932219334751	1.4983965146921586e-10	0.19885828078454534	0.6370486718266232	0.3848372623056253
GNB1L	0.04474072461432431	0.12650561540576696	1.3531025687196836	0.15227601944000058	0.5648094327054496	0.33586713422422493	0.8485590963766417	0.48271695153835725
MRPS34	0.5450197635560157	0.16843400690326357	1.156389642473123	0.2026189375552268	7.816774497332596e-20	0.3266647636088075	0.33438028441945344	0.24848572929895993
CPSF1	0.5336121694477164	0.5412767988986825	0.947264705422035	0.7464709967210966	8.362512733953664e-20	0.4028974357897578	0.28757434861512093	0.09241664774514292
EXOSC2	0.5574234791171239	0.1966289978187363	0.715981231570736	0.7588016394478788	3.7837287615945e-15	0.49838931930679575	0.38793334738579033	0.16308351036056623
EMC4	0.5587115307968972	0.235082054578303	5.8550093058473e-13	0.5528683829453118	0.5689954501388498	0.3946856985541441	0.7070804245554809	0.36327643994886266
TMEM165	0.9186806689173731	0.6792513552934366	0.9019118522363667	0.901359977432465	0.007725049368485148	2.6284418570083398e-20	0.5420162571959969	4.5109675917043047e-20
VPS25	0.8417426946428035	0.3555029228721047	0.5550711132958194	0.21475474635774297	0.40670182219934925	0.13644478721666056	0.7392473966590019	0.0972120788378395
RBBP4	0.7881865927648007	0.5055321338986662	0.6799396632042365	0.4082572771234106	0.26049378861600836	0.35428944751737934	0.5401725651802192	0.010048050823471355
MRPL38	0.5461322765822774	0.2989569429431819	1.0761384274706818	0.16535064193355528	0.07541212680697006	0.4607533884740969	1.231010099415821e-20	0.624944387947004
ETNK1	0.23719633964558998	0.11866632092671865	0.44530060387178677	0.08175331961489249	0.6051963382931177	0.7543741104864868	0.823197752347782	0.859708778537351
CCZ1	0.6884121440026608	0.013083260946661885	6.721693285564721e-15	0.9515240843402645	0.27164519799763526	0.5964171833830321	0.5994820571772943	0.596405717645706
TIMM50	0.5741699796738935	0.927808527791988	1.2007891925836731	0.13881010088224446	0.002970606656592061	0.5508272012017257	0.4356718186048223	0.15491610412875487
NMNAT1	0.4405747155899684	0.00031719607940378965	0.16265630478386991	1.1252328546286818	0.8198987742918867	0.6918152812229031	0.6280051371025707	0.9718295410539259
ADAR	0.6077226434724435	0.8385738815427445	1.4221563342037882e-13	0.5751561548682891	0.3455748985021777	0.5101626897962817	0.912445005765224	0.6863530251998223
SMC6	0.4669710337958977	0.08366621340358617	0.6910778724275539	0.39960325123725243	4.921512831994206e-20	0.5439782891807678	0.4498874800678303	0.5337580436842569
PPCS	1.0296053901649667	0.4315963961880064	9.605513341511688e-11	0.011201441732723388	0.87461368191374	0.02285873244400124	0.6751535769481343	0.5350413978146407
WNT3	0.12624337986051334	1.0146203211531781	1.0274653446178958	0.7981369139912856	4.482805588981599e-20	0.36985748067598456	0.52630659757453	0.38438334136645286
ACACA	0.7784753326750484	0.352062611273923	0.705223342365757	0.1534001100356154	0.5348655403634819	0.43289579041349324	0.17445994668953066	0.24530193185840607
SOD2	1.0473684550456723	0.3076178551573085	0.5827363421642784	0.5314660460559595	0.3396144151144988	0.16112204398045865	0.4948980272306609	0.3544659908288209
NARS2	0.30844667291559685	0.44005858378719476	0.9778318775364491	0.5188276685133163	0.23577091010384987	0.44272749839108966	0.1865696956186908	0.17379017961151147
COX7C	0.48998231481492754	0.7079481864796434	0.5992106019505894	0.35918195006650794	0.2542210401462374	0.49375517770399646	0.7103933101151505	0.14552944931183057
ATG5	0.4132709938259747	0.3576547270763042	2.2142498293554888e-20	0.13861433229163164	0.3846743139999282	0.38693516240846365	0.10757809172151195	0.8651570918451588
ATG9A	0.6673179565995716	1.4466183730370186e-19	3.2120733877351205e-19	0.4695604717949685	0.8268478614319165	0.09515468135651005	0.5239404729951802	1.1225350838161952
CD274	2.8300487166870507e-20	0.7249877601114034	0.5404089359518656	0.6980851909994558	0.3531434690394706	0.8504057579351831	0.3858030272709518	0.34845927973668833
HIRA	0.5813884225360519	0.907108049099534	1.2370265573970495e-19	1.0802262335117623	0.623254653851147	0.8910832408140394	8.041026315939941e-17	0.20320762955334848
MRPS9	0.9408503431913653	0.5707626409348304	0.9756893031510115	0.0424371222271579	0.5678832431342745	0.5536654554843017	5.072584776759597e-20	0.6947244836531334
MAP2K3	0.354730600350517	0.2541003795459602	3.522286244728105e-20	0.5232275692630588	0.6783793562592247	1.0608335826216444	0.25768571263057083	0.5112841349664728
