row_id	C0	C1	C2	C3	C4
BARD1	0.14575284890892984	0.5548168347656017	0.9676403676743202	0.058973169613535416	0.5271892776130753
GPATCH1	0.45968549370947315	0.5096175601531094	1.274347299037732	0.24370690694356453	0.12786197671088645
L3MBTL2	0.43093349829481153	0.5132298414700613	0.6974087404848881	0.6349592886757044	0.1673578606430047
TFB2M	0.3122809554579058	0.18695215223040887	1.042523832573568	0.08907798867018969	0.5702262202816804
GP1BB	0.1324333043557196	0.737347606997529	0.6050784536282127	0.48945258337894987	0.6943539896456451
MRE11A	0.1633911778829739	0.8304007157339681	1.327501734397009	0.06334311990934852	0.34574614427271666
CENPO	0.5793672529161493	0.1334314737932138	0.5556766989982324	0.325205453738764	0.48218204716642177
CMAS	0.4615388666507444	0.644567568393066	0.6337292660412939	0.07622219227776915	0.07405961444953216
MAPKAPK2	0.7201654957654421	0.10468771317590131	0.3749704500170309	0.2165275983087025	0.7251012403140589
SART3	0.7587708419876361	0.5889991261003716	0.7971186806022276	0.41044355300336005	0.40530235241202134
KLF5	0.9428750255059936	0.6063922551617865	0.42205567339714867	0.6989038064717716	0.024538051754951877
MRPL12	0.5333588585775176	0.11137479439202964	0.9879339395639194	0.27825604299124307	0.40940055270150166
MAP3K7	0.865485094578843	0.520132799701995	0.4875608378401159	0.593399111395685	1.2826598611476824e-20
UXS1	0.7438653679812468	0.5726351896715202	0.15982969220291596	0.030236356567192396	0.6564764646258144
NAA35	2.1496174894570444e-20	0.31121595420621445	1.2363142900665913	0.27416797220562	0.5343119481445335
RAB5C	0.599331004133029	0.5506178882702725	0.33555635180178156	0.4808008138653052	0.07642684764135545
MRPS15	0.4592718446651987	0.36610792434257833	0.979197645227263	0.5068335862873605	0.53524435082009
TSG101	0.429702378992885	0.1835359767067885	1.0706185969188395	0.26913496479872595	0.31039585224924915
ATG12	0.7574148809707583	0.3502724072426802	2.5781819316425926e-20	0.6007702094017412	0.4092847277088579
ATG3	0.13623233034725474	0.4705764375163915	2.063276132092186e-20	0.6704944440576291	0.5225903803750346
ATG101	0.591198996786668	0.28244340401954693	1.39849293637795e-20	0.4270491927496833	0.6618282698503944
PSMB8	0.35383248005590856	0.6137515189106716	0.13821526043221025	0.7475469411890073	0.8139898457080198
SOCS1	0.6126295523843643	0.2880550567882805	2.2033611402771834e-19	0.5838320405514841	0.3890381823193706
VDAC2	0.5603502884374701	0.46971049119134495	2.5822855219511018e-20	0.7673117652939724	0.22816921993891168
JMJD6	0.9397688253552079	0.42421216884006635	0.011470438643793615	0.7232943440800944	0.35194989412219285
EI24	0.13615118488941494	0.36587512605677575	0.2067282306396268	0.6120177274298344	0.6032056353787678
MED24	0.3101681357570628	0.3599662068618441	0.31887486555577793	0.7371543260409669	0.1664763179504546
SAMD4A	0.49316432797882676	0.6199030637428133	0.5521131044774463	0.22554473367240588	0.7491030001045013
TMEM127	0.5326384074392261	0.35531618475380683	0.1651978077318923	0.32214466606332726	0.4643143027207663
KDM5C	0.9083972065369231	0.7202291763607525	0.5195630124600982	0.2609893424583332	0.40319923993333107
GLRX3	0.26488244190592625	0.5351808422030725	0.7035378372609292	0.48319442151980196	0.28296705150758517
TNFAIP3	0.8470904604706434	0.5863317015485707	2.613868218760688e-20	0.5785130421641765	0.3393307558390225
SRCAP	0.6881064406353109	0.20548062510053558	1.2434645986122552	0.06304924382644357	0.3244018541898036
PCBP1	0.5677275185018271	0.4419185000302476	0.39416827736292265	0.1494908811424204	0.587162536350859
MED16	0.553588711820464	0.3445037294311135	0.3819005967878348	0.628945472424058	0.5134183790171032
SETDB1	0.0917327535432388	0.5791514335283067	0.4759481695041036	0.5869422425251073	0.7888788505198607
RB1CC1	0.6725509435558539	0.2251261601097995	3.9923502066870857e-19	0.6310244579919596	0.5576363553142731
PSMB4	0.7382349291766914	0.4570124422611786	0.6320418354881266	0.4300844833387537	0.2089681901710061
DNTTIP1	0.7933464329421228	0.39079473579466295	0.13516018551766973	0.6999738815780655	0.40699356937841485
HUWE1	1.1645697300094486	0.28249325578898227	0.9286332552893105	0.4594562933699976	0.1877479276517544
PRPF3	0.9228012203288383	0.24693350262440109	0.4181801124869592	0.6993906519115083	0.22631934679059967
BECN1	0.8176334821764939	0.20615475450475365	0.2825519479539507	0.33330042315347796	0.6286035317125734
TNIP1	0.6343746747142311	0.5700396363271166	0.36711682196669154	0.4765543140263688	0.435566590567638
RPL28	0.3712050652095554	0.5782261247234398	0.7620548455474664	1.854140502341532e-20	0.6576684625783757
TAB1	0.8428333646970791	0.11153148355316983	0.1601079722823963	0.3487672671441138	0.6164765064031217
PEX12	0.5510436984987827	0.36096089600154135	0.40582052040864747	0.3732564651077805	0.8132015990624406
ZC3H13	0.8596348501067561	0.2536049299632465	0.6364571452606337	0.09948241002355594	0.4995389915958952
ATP6V0A1	0.5899035065684703	0.4248125343718071	0.7019489591033677	0.4414483535857888	0.3064058785572045
YEATS4	0.8240866639700017	0.6054275114946579	1.14756623196508	0.13982241352087188	0.3923638991693202
GRB2	0.2743363268591507	0.6302175513032867	0.5344005439545045	0.42524922473197474	0.5834222480766749
INTS3	0.5145091227937361	0.48854773713031063	0.3751529705124632	0.5176437514874694	0.4483216454573872
MBTPS1	0.5809019056488312	0.4072614914162554	0.781547799461537	0.4172262578466562	0.48658724161227684
HAUS4	0.36826121355690306	0.6350870443272506	0.9973685136781699	0.43400936912803667	0.6677882560466699
CSNK1A1	0.5968596508084714	0.32752604895534804	1.0088940796095924	0.11702320029760206	0.5190575074240152
IGBP1	0.45749323006034565	0.13052985860570093	0.7653169692475875	0.547593477463632	0.4097256523225117
MED9	0.5558678529542573	0.43193054279139825	0.6396189977138828	0.39678109283113555	0.4393747956344785
UBR4	0.6025779296361997	0.5473778816743778	0.6268749704733749	0.18325472769512458	0.47212741064154085
YBEY	0.5257537783315064	0.009858240031180578	0.8641901119012463	0.43397744373812197	0.3615011494647111
RFC2	0.6853638597987762	0.24394906934947255	0.7660685141648229	0.3418906645257628	0.42545806473727327
DUSP11	0.49721578324769994	0.24031765284915171	0.3592496834446994	0.5222173246705643	0.8488894028843198
TADA1	0.3754515992100603	0.41939929456121405	0.6638852213686933	0.14028576712052085	0.8270135358961591
TRAPPC1	0.5475866917115483	0.23028857886682524	1.0290799102729007	0.21036094996122504	0.5940067957120713
PTAR1	0.7279718680542947	0.2229950139398973	0.8318037725169118	0.5573093209366998	0.10428352277790714
CANX	0.3331828193163023	0.08006964571599576	0.630627932594457	0.5255287412777219	0.7024684535109368
PIGK	0.09101823330848309	0.37914522502278686	0.22590627067007862	0.9192586978353158	0.735093029515371
MAPK1	0.5147346001764842	0.2893061251268793	0.388422988687936	0.26748508982876495	0.5694428968156829
SLC10A7	0.10827375380250893	0.42817511607605424	0.6800371932580807	0.44657567855590546	0.9299232757057042
TPR	0.7213104752399213	0.6492540008358335	0.2472294545584158	0.3277126998122817	0.2659811063209907
PTPN1	0.9201072126115565	0.42499109737651697	0.5790007255713585	1.2764823673366489e-20	0.5960110076806306
HNRNPF	0.7958582251974305	0.35567278481422315	0.6136832561748717	0.054753050001504336	0.42984447241943874
SRGAP2	0.4043926580534866	0.07288400266019712	0.9975422189740321	0.6295163196088843	0.49104267707630134
USP8	0.8777043936140473	0.22189536054948253	1.0373775328489359	0.295658028580685	0.162387216025928
RANGAP1	0.37292902386544413	1.1329066362949598e-20	1.2332496939619302	0.5314238582854747	0.4876011104202053
GFPT1	0.5598459525469888	0.4415154641035171	0.671208420349865	0.0633804479303873	0.47241518385775055
COPE	0.5567378338890951	0.4591574533274927	0.9613238156136859	0.8156291505994324	0.32955182634288116
ANAPC13	0.632574637711456	0.05803128382254443	0.6012110069853716	0.1676738289621637	0.7712037807626805
STK11	0.5729890962228108	0.33349554675501397	0.999095288018197	0.4499021901926162	0.14333280278077107
SMARCA4	0.8149208021020912	0.5853125159119736	0.32795297459113243	0.11287901539572669	0.6910045077625713
IPMK	0.325670206607846	0.42918235913182307	0.34591848111146334	0.7813351311608769	0.6711453531111891
ANAPC15	0.5057115461182281	0.46731885905292536	0.37026476191840496	0.36645460076498565	0.4426392013187328
BIRC2	1.119469923845392	0.5744873292988404	0.38425849459447936	0.6737056807718907	2.4539077175184232e-20
RBM10	0.7346941085662723	0.5587204870230594	0.8339866212029966	0.22231007687153778	0.41811943034940485
ANKRD35	0.5367612963151913	0.008051395326992008	0.9605130236398502	0.5122272924639509	0.46438408592371655
MTFP1	0.366081622379549	0.6475331317925676	0.6045449711385822	0.44751258613523665	0.4469086858515108
DHX15	0.7125677918532157	0.14193705414690636	0.897256326204087	0.4408934855061566	0.263903593924954
SPTSSA	0.47073618809724727	0.12893810247851262	0.9417584423624629	0.1537388627760266	0.35282401932363194
UBE4B	0.15742742531480378	0.5642372838678039	0.6057146099607061	0.5304580971300427	0.24794119402901021
SMARCD3	0.32589135631531674	0.07614701970193104	1.0930841841118712	0.7172065835628318	0.5429434582846523
CCDC114	0.7264821785612167	0.6223283001169561	0.8284928361366412	0.44786062778388486	0.2680466898107044
SHOC2	0.31685957777972906	0.31816883988697314	0.5233604317421254	0.24666440754761274	0.8108118008404952
CUL2	0.49460353602545437	0.35516070736265765	0.6211638504321353	0.5135391805404441	0.5650910480648019
PGM3	0.10871232540416371	0.44574195463005367	0.8407306762671981	0.23827081648874637	0.542153332861249
TAMM41	0.22701604916356638	0.26621455502734787	1.1033311405602282	0.08390158768410554	0.5442446925419154
ACTR5	0.3682222610452461	0.5725667024903497	1.1153563913974036	0.26818940895062676	0.38150748275085317
DNAJC9	0.3707996635559251	0.4879394335198426	0.9040614531622087	0.4309204996368024	0.6886911499623917
GET4	0.7873830138607998	0.1767604811879976	0.9204866573917153	0.7482122586641822	0.08281570091437775
ROMO1	0.1868489425157527	0.06816586918621104	1.2560994171263804	0.6166192961470757	0.4747978132473069
SOHLH1	0.024324497311216598	0.5361696298571658	1.0498162459088778	0.29185774853321816	0.39622332204537314
EMC8	0.5217704422567686	0.2722932350713759	0.27317659198882643	0.3904543711114362	0.3044088467035972
RNASEH2C	0.47540635582729873	0.22017701731526382	0.7842338533865475	0.10133107567827937	0.518244448176091
PHB	0.3574786336874274	0.08024881481090762	0.9742118776130461	0.4764074459369374	0.4296577617676036
CHTF8	0.32102175562817553	0.6009196179084988	0.861647366242517	0.15939048051839788	0.5827143358377366
SLC35A2	0.4258918346351586	0.6562445187337673	0.9335716121006269	0.03871701716969375	0.3661198728464311
PPP4C	0.45059143730720747	0.08653495354891767	1.1178867135976018	0.12157720942028027	0.8170508183739859
RTTN	0.3657202432826378	0.03414482721627863	0.818388252793454	0.5352288772697311	0.8692443912775187
IARS	0.44929365665334364	0.4656371993826354	1.0683033124274566	0.3142772942333042	0.32513841686162076
GNB1L	0.07461494203916222	0.7068704609162587	1.062126202122306	0.4500755525362486	0.3995803593271339
MRPS34	0.1310671589129736	0.2318479664415876	1.247083520753393	0.21553424707774926	0.3846237000695902
CPSF1	0.6650980455458035	0.2464650219399201	1.0579486547903563	0.09598392172169809	0.4249311792799062
EXOSC2	0.5847010979353987	0.26504143851598105	0.8841302287466366	0.14617295806259298	0.38665120047045637
EMC4	0.47479423776206003	0.5778393213038043	0.34729282091619645	0.3321701851858653	0.30514966917805153
TMEM165	0.8838734327720167	0.4460502808433188	1.4225382855693018	1.3399553140518068e-06	0.040769917781335235
VPS25	0.2565061478624139	0.6188837912533404	1.0046362123853956	0.0873130206036378	0.2603881389636218
RBBP4	0.4643967873037296	0.42889073446613957	1.0105277703449917	0.021896052489399714	0.46648626709008634
MRPL38	0.13077943407287543	9.945543291871476e-21	1.1411472441680157	0.5537253884176903	0.5164595875068505
ETNK1	0.04289051289260746	0.6813097856964365	0.35034185033238757	0.7535607186704977	0.5954884705224893
CCZ1	0.683179488079823	0.42812167033584797	0.3852211240071465	0.46428955942533356	0.34889485225879063
TIMM50	0.104713444114783	0.4889104767349384	1.2464990623793666	0.19287929731034956	0.7238642289253652
NMNAT1	0.762376678781825	0.5504643246276982	0.2582914620068266	0.8703893023181454	0.5021505738766598
ADAR	0.5873952898782439	0.7650706525686931	0.3733837100407314	0.5504129950047675	0.4169770943723421
SMC6	0.26448495145979456	0.30702438697212203	0.7421777462466583	0.43560949526889026	0.41701024792353997
PPCS	0.19579633769551197	0.594335687583598	0.6518279582710004	0.4959450193535068	0.2366237074889797
WNT3	0.6910336226307975	0.5093446794596526	0.7621812387713538	0.37473002092377194	0.49491513569176887
ACACA	0.12088837774354153	0.22534039159127894	1.0457154089774474	0.2813328033504896	0.5968575338717416
SOD2	0.5103270112525036	0.37320594131868345	1.1560534326184608	0.32188664051668386	0.22558787628482
NARS2	0.4858990724777329	0.1634317463915111	0.9549835518994864	0.16599275048947798	0.5197606237459701
COX7C	0.33107526847252794	0.6646960856746745	0.7415260428924381	0.14673536145038937	0.5391179992223919
ATG5	0.15176690009899022	0.11542446724390612	3.692554238911331e-19	0.8868904286846864	0.41111208817684386
ATG9A	0.3604406150860089	0.41805313006829414	0.36287897428217836	1.1080647939499157	1.7285765952487752e-19
CD274	0.5985446929547991	0.3391268025159952	0.35483411980505686	0.4000780966015061	0.7440453165200259
HIRA	0.9724634174165232	0.12516959384533485	0.36060340257298085	0.2669047298098722	0.8494933859480762
MRPS9	0.05143600490057896	0.016853734410178876	1.341710189554916	0.6864041803057056	0.8499906849735582
MAP2K3	0.43594894541951296	0.20822002100073694	0.12809325091718313	0.5591979310077942	0.8137488951330695
WIPI2	0.5566349656918947	0.4168204865717362	4.731698918428449e-17	0.752343477715526	0.4608111763747587
VPS18	0.17670321023520885	0.20292715284415414	0.9732193962869192	0.32243923977328903	0.6204831756301243
HM13	0.5671788330707228	0.5335465087916254	0.22402684863239244	0.5398049172326107	0.4567106233575278
PEX3	0.46909793944026973	0.4202663899559798	0.6631572332189376	0.6269226271927983	0.5360613137345915
LRP10	0.5187747840696435	0.5299206826147467	0.39259526255641347	0.8437870239289875	0.09463576514017394
USP9X	0.9255965297131906	0.5595949276536258	0.36773973369301555	0.5015669582506672	0.3107003544924378
NDUFA11	0.5600361047931987	0.16894376016872872	1.3946803966560541	0.25847042383577234	0.33991482043289745
NDUFB8	0.48693639862192073	0.43484361438945013	1.1042824076713422	0.3962353334802781	0.23558595036479038
FURIN	0.8903241900948797	0.10909948724624896	0.5963701088758879	0.7421767954692655	0.4021672663850016
PCED1B	0.516620390951758	0.36232223194357965	3.479108766620058e-20	0.7029723267782996	0.7414514610565764
PRPF39	0.5171423194603864	0.7601033267647438	0.617319011469676	1.063619422625936	0.09759995901963921
SHFM1	0.1883113052779158	0.5691576608359901	1.6850335618935635	0.015298374301799119	0.3734720836005811
IRF1	0.8077156315987964	0.6965934873335436	0.6656327295391606	0.5246140990808165	0.4630786470683522
SMG7	0.44129085191461065	0.9377042697658394	0.977823260503263	0.15373976845230117	0.4727506065509394
PTPN11	0.45075777724010946	0.12231833214388908	0.7565676639314959	0.3396518883666976	0.6989616463860011
CCNE1	0.7587277203406604	0.5685030181828228	0.42582592763316107	0.7283905318093503	0.11087140027537801
MED14	0.8484022392728054	0.6287062946051345	0.3912060528539022	0.12540403504216732	0.632566205774567
MTA2	0.8014815490480305	0.5837089407954957	0.2079063619182598	0.6924712640527096	0.33634375049552795
MED26	0.5282909980705351	0.32123870870547744	0.3699857738389917	0.7488988721406391	0.5400128793134061
NDUFB11	0.30927296127508674	0.26323345353103367	1.2240281050912034	0.3521190932198691	0.6838699464807755
ZNRD1	0.6087286083702864	0.045862000323689124	1.0996272749385427	0.5399542146340907	0.4850365670268502
UBE2G1	0.4694613800308019	0.37255207908760024	0.7166213345753316	0.8288418584237554	0.1281616664911371
INO80	1.0978050756761626	0.19913939037849668	1.0531763519198516	0.23535973261188356	0.5095911879028441
MED20	0.6759114731910506	0.6224857098951322	0.8388079087146852	0.13316658821014174	0.3619482405333966
CCNC	0.7402644591568136	0.3071323712059516	0.8441077594682593	0.24928489410749627	0.45450118414721996
USP7	0.6996286731464115	0.41210249978817626	0.664510664683508	0.22684258072413643	0.7278617177784881
KCMF1	0.3020198130617908	0.5007270514893359	0.8429880875458159	0.7715770512470409	0.574163996505417
DSCC1	0.8917884326396923	0.5897822004085466	0.5285848321644201	0.44183441189729744	0.32173044194658706
CHAF1A	0.23473657992830763	0.4607423858805328	0.7924768303823019	0.7366139838399883	0.15191382063405207
LEMD2	0.44791419497723267	0.5092795849202089	1.0610012496634464	0.06485443502761452	0.3405708164850967
RPAP2	0.46320892451276674	0.25020403477013137	0.9145903097740312	0.5929132004420621	0.49919098627155545
HNRNPAB	0.2362512643202168	0.5160950533062026	0.8843735221315714	0.48427473442514213	0.8940500248528146
CDK8	0.5274731590911307	0.4134762564785547	0.9386493931600327	0.09063290889800855	0.6412578698529552
FBXO28	0.32773233600881607	0.5865804956531991	0.7512488499140326	0.7673986394210754	0.343882002285699
PARP9	0.543028057080533	0.5187114926333237	0.39496918110372975	0.6945369875238097	0.42484174999070384
ZC3H3	0.8953543478710949	0.1828553630608729	0.7040995665039561	0.37471275064780074	0.35863402314131276
DPH5	0.6761682790038711	0.1607120987618743	1.2705572969095187	0.030600610345827686	0.535524736327474
ORC5	0.8472407956003744	0.32010768164025133	1.111399475916376	0.39620637818429844	0.3336263591196569
ELAVL1	0.5938276531914903	0.4186337007630797	1.0816136835907733	0.7465228485646869	0.1651137098894448
CCDC115	0.5037944973889655	0.6698139592423	0.7602426282334873	0.5002777520840995	0.30256684087460917
SLTM	0.49985878369537107	0.508081264362487	1.244123145620808	0.7460158762781272	0.37671881351476516
CHP1	0.7174285487104339	0.25449102825645387	0.16068279064097035	0.5025014278046587	0.766968480505312
DCP1A	0.9332401938336211	0.8123066338970639	0.42118381743438754	0.46172661991929387	0.3853485598571964
NSFL1C	0.2287767437272105	0.16322472185808726	0.46485654806878035	0.7009614164245408	0.742937645319556
ZC3HC1	0.5884764951274293	0.4522175271757368	0.20440314015119776	0.607360203327567	0.25644244453925313
NGLY1	0.6882339713025943	0.8282962218121239	0.3098469649943136	0.18644647171158535	0.7972044698973744
CHTF18	0.5226986645159349	0.42288570960933336	1.2124413244095418	0.14416508250346177	0.3606022149084664
PDCD10	0.5045147573966341	0.6796804251439774	0.34734835629080957	0.441890158996453	0.8617753292565173
ETS1	0.1458638658083766	0.4420182055626178	0.6490521266412481	0.5526665959052286	0.5745566100760019
VPS29	0.5326051522212812	0.6734544339210855	0.6244905772080278	0.3597145000022581	0.5807094192958788
AARS	0.4630960889107797	0.3377539570515306	0.8915713829709958	0.49563094158408727	0.6718125068049408
RQCD1	0.4593572184469271	0.6963719929048339	0.7471375045153683	0.16569143506952294	0.30461809555450475
ARID4A	0.6117373672399902	0.08518319439191976	0.7243798892472102	0.7212990592023185	0.3323533310315892
INTS10	0.4760373783373794	0.4997633273998733	0.3358893549709644	0.7251378469300686	0.6240917661541739
UFL1	0.8996305514507829	0.518144177155112	0.4940718510649761	0.542219439253599	0.46931714328589785
XPO7	0.17593254157628152	0.4403794723434653	0.6448082897359304	0.992164508002967	0.5628238473383623
PTK2	0.20698400220396004	0.4145032810777754	0.5552697479814702	0.6501496501525138	0.6027384257082451
YIPF5	0.6887355119437994	0.8420072205850784	0.706137907237868	0.3128987648679037	0.5191655257740166
NSD1	0.5373728842522323	0.8306916483225231	1.0102513757857028	0.2274687818558736	0.40194644493342907
HNRNPR	0.9343917976372536	0.04224300580070352	0.8206262003634194	0.7458257312040695	0.8227028990234827
RIC1	0.3494173152323671	0.15530222997083534	0.6272614295027704	0.0719110037716313	0.6645792649622776
N6AMT1	0.4034306117178685	0.4020151156660055	0.7738527363490109	0.39856857380553684	0.6265925493494342
ISCA2	1.5602904782409986e-20	0.2717522208718093	1.0562316627429238	0.5624504127971037	0.702025395771771
BCOR	0.5858687143833494	0.2283021044371075	0.5730688538532384	0.11774438504415785	0.5251956895434363
ATXN2L	0.36616128137034504	0.397082414281847	0.9157996233632371	0.37237676506708006	0.6739429035347403
ASB3	0.7024530733777989	0.7061704136886713	0.6087571456661448	0.24396495200191015	0.16255098973466256
PIGU	0.28897961823183244	0.564019253168291	0.2534298928186279	0.7738124327514233	0.392305954433352
PARS2	0.4454371282439566	0.3947299750502734	1.178871845015755	0.397437137945985	0.3205606720013577
HSPH1	0.8030141353623181	0.4143647255690958	0.48353208829165123	0.8655893815284976	0.3576236757093015
SLC35A3	0.6449480394047388	0.4627562526539982	0.35631633519181194	0.3540926974412085	0.642117150246073
TBC1D22A	0.23218536459691247	0.57718513432619	0.6497673784867283	0.35771654532108976	0.6496139289184886
RNF4	0.9317777994457251	0.3951431140001178	0.42240579134226386	0.5278867138219543	0.6523944188254676
TDP1	0.6923914622803903	0.5007977873839993	0.8498280586570345	0.6567425871722175	0.10200248017578083
CDIPT	0.34418019304586006	0.25065017903413706	1.2628229700309097	5.588840241835124e-19	0.5110356214346576
PIGB	0.7689219562613205	0.6487104023637245	0.18035415091503834	0.5359530401437654	0.5321057481421615
SHARPIN	0.6122691412363979	0.5254156614780442	0.3198315666792639	0.500612287449458	0.5380082674836726
PQBP1	0.4434772479574434	0.26196077292482794	0.34771337384981554	0.8572009134217362	0.7797014288513072
R3HCC1L	0.8289135013327067	0.7339456054527034	0.4589825468213043	0.6852799567050175	0.6927029652314223
PRPF6	0.4692964999244623	0.36761891397282703	0.753579299039349	0.5426293162758088	0.5128060027797977
CAND1	0.8905810076565138	0.34821222415746794	0.7486617203698737	0.14547597616904268	0.7171126242763068
KHNYN	0.7110710292502216	0.5941986709340235	0.4487745507172904	0.523392079492291	0.7392579166178456
MED19	0.8129388311046988	0.47319433957370943	0.74078172533623	0.05108686021836877	0.6764580658102619
UNC50	0.8818318095137506	0.5861313514406477	0.919719684729337	0.5895582397291412	0.07328804286122886
ZC3HAV1	0.3917633475797874	0.6532542258348983	1.1193650132014383e-19	0.6053333237103014	0.7447899678804644
RAI14	0.26819036777035493	0.38876235969717915	0.4906524118995371	0.18937691870290327	0.9242376163885925
PCGF1	0.6146509318066475	0.5048306473005976	0.7298422751486875	2.4337812022664153e-17	0.5947186364866701
TMEM117	1.821604247962116e-20	0.3673394735496547	0.9806944293516642	0.8724205616536028	0.5053005738569356
PIGW	0.7894902294122377	0.48471806710620097	0.05899526139159759	0.7202529687308644	0.7470202670693723
TCEB2	0.42275848005256855	0.4212991677303222	0.653904082939171	0.5067763438712198	0.6176314079017361
CHMP5	0.8166073261066419	0.26627356719536094	0.17658683099360253	0.407947693940324	0.6711773301159047
TSR2	0.5082464667801049	0.15151244681661238	0.8814760750434335	0.4307705930698446	0.5064375395879224
URB2	0.5719199234970342	0.596808533319197	1.1524410734226949	0.028246467702574437	0.5819012034177756
LMNA	0.1222901792786267	0.15430233790353978	1.20059013421542	0.8341599547207417	0.23567593974097334
PAN2	0.602516709798621	0.5488452779789463	0.662897334053921	0.20877006873536916	0.6259128971100798
DARS	0.49375852544980975	0.37949653306346587	1.326530704387548	0.5227184539124882	0.3511109621649351
STARD7	0.9758582139089113	4.3452950342951266e-18	0.33912525904398944	0.647323580089793	0.8715311678031379
ZC3H18	0.3149149606017566	0.44151314742521663	0.9775429478497605	0.12096814047302307	0.5078202496261989
KLHDC7B	0.008600874506861873	0.7045255939056498	0.6801547792432134	0.5142365195664952	0.7248232245612836
TRNAU1AP	0.6963275083606423	0.6820791249981702	0.5137620246986488	0.5048567868228111	0.43129502324303615
