row_id	C0	C1	C2	C3	C4	C5	C6	C7	C8
VPS13A	0.5609368834776916	0.47585362724994046	0.8366794921532107	0.18780195968421115	0.06469274958830251	0.35933803172007167	0.4786748481145815	3.705865254597723e-20	1.1931020612780612
FITM2	0.39156471506740764	0.3687899666282215	5.344938918984203e-12	0.1787319503237108	0.29879770237438386	0.06627072053832421	0.5782658142962399	0.07621983369904316	1.6393234106327372
IKBKG	0.23524673018934295	0.007223681991691393	1.059467694060991	0.5451118956489789	4.400137082386848e-19	0.8026617467219631	3.996940240170129e-19	0.12358981531829465	0.7254743693980893
RBCK1	0.6630021535236523	0.08375881809163767	0.07616068850351634	0.2926701243547953	0.9053837967851466	0.014418730601443773	1.2755072245166866e-19	6.144872084431747e-20	1.1681183647068014
CFLAR	0.5797992243166991	0.12944389979018123	0.32083840650764467	0.8467760771400047	0.2927762819354583	0.47418777334410134	2.2414336402604147e-10	1.558837657553546e-20	0.7662463321437037
EMC3	0.1787869282171685	0.15576602956298385	0.9498820216863781	0.3723479402347829	4.4038939130082515e-20	0.07688658341547001	0.4206480879565319	0.09560876985371784	1.1472548283429573
SETD1A	0.4065765774361749	0.5103540850598401	0.5338699203343766	1.0069065178435885	0.4304583404046793	0.22598725479006257	0.932684225076456	9.1978836745541e-20	5.1600899610662e-20
OTULIN	0.415791143088122	0.43358947710366547	0.925471829289374	0.8580265835793308	0.14608477061015637	0.16908540862639818	1.044292787460419e-12	1.1430170697768431e-10	0.21006555997608106
CHIC2	0.35520458082736805	0.8518093016218866	0.1571141732071003	0.8545691571741658	0.22846236643802242	0.4714175414226911	0.7333497882317257	2.744502210108654e-20	0.19188803881179098
TCEB1	0.5311248378753478	0.1133875391376783	1.0031517545822621	0.023937728380077128	0.44332200722904824	1.8376204513105115e-19	0.9199229584323142	4.288520438646583e-19	0.7783377436734806
RGP1	0.54256208533186	1.0831388661101033	0.20793734630622404	0.2728228892981472	0.8618551795997351	0.7753620337421602	1.3176984134414707e-19	0.12911694833618606	0.5577020534329358
TAB2	0.7963669520687361	5.3469854012252916e-05	0.7172573844729672	0.03212970182296648	0.506539319564016	0.27899525201077985	0.26202358445497376	2.5531705979718833e-20	1.1350628990965
TMEM208	0.3260519566150886	0.12116811521260558	0.3494800697400999	0.660792352463956	0.040467380656167874	1.030458595742071	0.2649713001992699	0.3273440309688166	0.008318648856698115
IST1	0.7418855145980774	0.1615365727247888	0.0818944821566113	0.36799727848111924	0.8394504215126092	0.6783714400583643	0.3242589424335187	3.37272210628362e-20	0.6621715724598736
BAP1	0.31061082215006086	1.1784140641859422	1.168085803655941e-19	1.1332001326948977e-05	1.0974973752443196	0.42720855584385914	0.46172769252598894	0.5099204844136918	0.08377303845614592
UGP2	0.4962623769302206	0.3636156674467714	3.211115362499899e-10	0.3697889459737877	0.24643280355415614	1.1168353281672059	0.9864101443103429	0.3162678409399127	0.5159392689662033
EMC6	2.406273561019547e-19	2.036348197118044e-20	0.927973195884787	0.8521789513046268	0.22057581577556362	0.23422193957303888	0.2574016180884879	0.38596608652225195	0.6246261099479922
NCSTN	1.8911007139985272e-19	0.7631272645556136	0.4163282720077676	0.7889551923413776	1.2532310229986537e-13	0.7263782407357121	0.777063228597721	0.09303845383409833	0.8890034011598594
UBE2M	0.536594157308045	0.041160259609526496	0.9636943155679404	1.3063367741079978e-19	0.29884131113187373	0.7037755566508817	0.8058930511532874	0.6346377752308157	0.30784196858586715
KDSR	1.481890664321118e-19	0.39656428884174727	1.5393054629740717	0.3577155621437285	0.34469019358627895	0.4365569552003286	0.4629967712522106	0.7441896663309285	2.092471930468548e-20
BIRC5	0.6911235710482128	0.8234986713433017	0.4703791960240913	3.2893618680211457e-20	0.48848779398792896	0.4864712940255301	1.1132476936255495e-09	0.8057769312914355	0.6097913426439118
VPS4B	0.3095719066139562	0.29644029403034516	0.1508786379897524	0.34630535395131484	0.5327453728634116	0.35260882992891135	0.5737970143175269	7.118529338134314e-20	1.0061047085653505
POLR1E	0.28285910094512234	0.5280689868234115	0.6824726016704975	0.4435237997281223	0.42663098476943706	0.29331977025218453	0.7666258122597602	0.663183609524614	0.1725742556519368
NPM1	2.995370559954187e-19	0.4793502532471365	0.9205089718447512	3.4179252182854113e-20	0.16037697268354092	0.05229238293544484	3.666410405054552e-20	0.7125911284306913	1.3471615420093717
BARD1	1.185334021852509e-16	0.7294698015801939	0.3824831243557559	5.189959009445047e-20	0.5855571942008171	0.7043808203730982	0.1230984072303674	1.1074241281906185	0.28936926158499604
GPATCH1	1.1366353923073493	0.3161692738027982	3.5468794221562886e-20	6.745540776208303e-20	0.6291598703102221	0.34504415018172124	0.1665373003495603	0.9730249129588167	0.8482589447892998
L3MBTL2	1.7625782018167102e-11	0.03746302510598001	0.9774643953216535	0.7068038003047495	0.43807948043156486	0.554637418415963	0.017174991924652577	0.8721847086143257	0.5597529213491803
TFB2M	0.22021598687597782	0.7538937463922408	0.4185188661988145	9.814084669198131e-17	0.31195590486347374	0.47135300923176604	7.940448451943983e-19	1.3469629270192869	0.22772622671897377
GP1BB	0.2653833356583317	0.8985984125548878	0.09880946635705064	0.32970222428646245	0.0992706742096093	0.6307106944989442	0.5220987977181444	0.9541886002860317	1.0358991173977825
MRE11A	0.3511227581762622	0.40116061434712175	4.242380217019962e-20	0.2180940652324767	0.6133990416563355	1.1449495696376435	0.887441893812073	1.1340010985382045	0.01686245148832933
CENPO	0.6540077913148499	0.663391621720703	0.3755119184305564	0.1062706574055003	0.6490656049720613	5.1396324751010343e-20	0.5800338494983599	0.21824802329261506	0.4793632223322313
CMAS	2.694856515562989e-19	0.027271064954033374	0.845207891925274	0.10661774958552997	0.15359504349411274	1.0009278127304653	0.09932392241367957	0.7075894071605716	0.1698789687719739
MAPKAPK2	0.4406021431659599	0.7616492331053791	1.2059442679725383	0.1717600849446203	0.162660078627376	0.06345885109962883	0.27946456931913344	0.3360348683384338	0.34232914799498515
SART3	1.262971881271245	0.7404672121303848	0.11547534425783289	6.18900706396388e-20	0.9460868449144914	0.5995964043322755	0.135571580805513	0.30950525561881764	1.1142656232049997
KLF5	1.0892833957084198	4.774636790822002e-20	0.4770334714226231	1.0377948010575413	0.2358734983196625	0.9312654614803295	0.3591648803687028	0.12026933898921238	0.4777115508468451
MRPL12	0.28957006267370206	0.5146845594406018	0.6971394563678354	0.15119279677071898	0.6639721307815858	0.07062139333073991	3.5923158797134764e-20	1.053244889952535	0.4766392264938073
MAP3K7	1.116692122883651	2.1662987330500963e-20	0.24327518607489934	7.411383074098027e-20	0.4160039509165792	0.5288280474467913	0.36110961869598096	0.10015855234090576	1.4488168815922908
UXS1	0.09610467507162763	0.5275911818023021	1.381918760858535	0.22950358116384934	0.14776316173764512	1.16283040768534	6.065482988737748e-10	0.22626012916862218	6.382441600299807e-20
NAA35	4.640169473770224e-20	0.3438418655081864	4.280788325989531e-18	0.1691645845637925	0.58775795727896	0.2818844459023861	0.787884601840851	1.4845446066547663	0.43872735285147535
RAB5C	0.636619044871824	0.14912179683780719	0.2584762393288685	0.5522941685417959	0.9151573910977353	0.6159590018825124	1.4361892147503888e-09	7.208247198105424e-20	0.5052363020836349
MRPS15	0.078297668274594	0.7829358165466709	0.7458775209310065	0.03790767254329878	0.6044867559019591	0.21567882147934447	3.592531369640452e-20	1.2035556479034915	1.2147840336724383
TSG101	0.17113475617178103	4.359113229978413e-08	0.5184749665746503	0.5486482913874161	0.3730336740465454	0.3574708430875336	0.7033077160676439	1.151843369422989	1.786734092325551e-19
ATG12	3.568068056830474e-20	0.15919005328926814	1.4810102474754137	0.8487572209706702	1.8983788518396784e-17	0.42777225696375054	0.34577839806978805	2.9195111573309545e-20	0.46696634002663884
ATG3	4.045475874329484e-20	0.694526587517923	0.43269957537834636	0.8632147102335394	0.2012914090466666	0.3001235221071274	0.19532421748876658	4.134791305568633e-20	0.7512993140196067
ATG101	2.1201664244253145e-19	0.38272639057006624	1.2283708628974523	0.9704548041266939	0.03747372767531244	0.4801086294990032	0.48830300526331366	1.853112455029037e-20	6.39366150242839e-06
PSMB8	3.81754846117957e-09	0.5015521553740141	0.9398570592638198	0.8714703969513933	0.4954195693924966	0.5993765874712189	0.9706202670948384	1.7941035484406586e-13	0.603950042175631
SOCS1	0.5490365336500795	0.4896771104810224	0.3261401350206439	0.5104455104914569	0.07290845543925836	0.47400926886275296	0.36616741331881447	2.0046158598286754e-20	0.6551621241345933
VDAC2	0.16096038210145178	0.2944560871617136	0.6645757873299997	0.5891641684758167	0.4019879025448997	0.3066283802028981	0.18212828042861962	1.7805544688863533e-20	1.0515712683849026
JMJD6	4.043943815915516e-08	0.07460404022689013	1.5319992977399095	0.31918466719321675	0.5247453410171321	0.15704914340298695	0.5888158503485623	3.2453567082328524e-20	1.0698115021572037
EI24	1.2973187147132814e-19	0.7118319892965154	0.32810482306430455	0.2564869651525358	0.40998962741315514	6.224446251004085e-10	0.9997427086652989	1.4293104831761182e-14	0.9495284731820794
MED24	0.11994982233125193	0.24281886559414897	0.6295285504390015	0.47305028185550047	0.07736761212220608	6.490897613762816e-10	4.18133900198846e-18	0.4703409850293593	1.2789741503052827
SAMD4A	0.6620155172734116	0.8535733578419834	0.29229266159833733	0.11417479622944661	0.1861344739867876	1.0532369721430148	0.7653118404214979	0.42447920858945476	0.43892415583663763
TMEM127	0.15266561386623295	0.4672630783743744	0.7666204132108281	6.016090399164213e-13	6.500360913835739e-15	0.5822193406735796	0.7324792789415956	6.997279869365937e-20	0.5900072385585674
KDM5C	0.4872791645815976	0.32540584329949357	1.4110898607142597	0.3832270518657415	0.5501189964215949	1.0346727351964944	0.06386950392174112	0.3551996635438779	0.22143931547468357
GLRX3	0.2669243762169041	0.3808741071100484	0.28267444588782636	0.6136667945790316	0.1192423898114187	0.535608308341513	0.26224499820252656	0.8535387374266262	0.666729539487457
TNFAIP3	0.26890226808063844	0.3391571133762958	1.4385906281807592	0.6967414006038603	3.82712754367608e-20	0.5140038233849704	2.8887406982717766e-19	2.422562282675562e-20	0.8521493958694315
SRCAP	1.1436543004939517	0.24221763282562364	6.114306718330714e-20	0.20533193332688762	0.5194975662878819	0.5597611736032426	0.7779859435963321	0.8612835642428213	7.143435343377354e-20
PCBP1	0.47738375728095067	0.461772831678454	0.5245497311385948	0.23492277545217485	0.4350760505939288	0.8927275276419513	0.7675395075009105	1.931280414970063e-08	0.07867132534540795
MED16	9.796846903228228e-06	0.5065169073098141	1.4118333764382676	0.476151900999281	0.09291280719408224	5.666575963955945e-19	1.7383098534328607e-09	0.620286948694754	1.0786340219852775
SETDB1	0.09902015790391391	0.7286178361219451	0.0547567847354109	0.854205466043213	0.4606836388629417	1.0630246967974901	1.0150876294757136	0.24919718789502893	0.26426010458898247
RB1CC1	0.15749932474089853	0.5096999883328177	1.4199053019846766	0.6750081718110417	0.3852636406187036	0.03793691720366885	6.486535000577468e-13	5.87153642798662e-20	0.5603549980148325
PSMB4	0.7078532916155404	0.1328357186264039	0.752388025102607	0.11750042809598003	0.4540652421726436	0.33357560755250754	0.5281170824586235	0.32190978889134075	0.8726358659403424
DNTTIP1	0.42116798718471465	0.3334357845572408	1.0497801138908083	0.48911212959293066	0.5965241539278751	0.33076672636863536	0.24156459881104933	9.294540535294474e-20	0.8515942175747023
HUWE1	1.531995372656913	0.06197133559742351	0.44080682362742585	0.4288883073497956	0.9563630528644984	0.4506273646711369	0.8991312821740431	0.028526866485448527	0.439044808538587
PRPF3	0.9271070305382898	0.08718949811367503	0.9682259872916474	5.230795045851374e-10	7.137366680550503e-20	0.06658639104438378	0.8706725660753459	5.365544053460293e-15	1.387698317244645
BECN1	0.903708011423909	0.8340531939410517	0.6034538089834308	0.36571526608527966	0.25202545427352474	0.4538435289278021	0.35890474967153724	1.5734561507636448e-19	0.3413227760782236
TNIP1	0.18278913332206237	0.4347780099554769	1.2839397395322696	0.11175270818306308	0.25409236669831153	0.2988425417106923	0.2000518787881234	0.3932997408628256	1.1260718745851894
RPL28	0.6938626856750754	0.9278890216641443	3.81288965856089e-18	2.759624102977469e-19	0.02280443411105124	1.3065907058220776	0.28533744780097686	0.9320452835329112	0.05329811878829825
TAB1	0.732092958891504	0.727171889190909	1.1906342713445959	0.4971989713485459	0.06413973811158405	0.11982515547224884	6.458550416049036e-20	0.02725442140381694	0.3374296862578381
PEX12	1.0796311888728396	1.0051453741108256	0.286743109393994	0.7512066548235664	0.049470092551709394	0.5501432776137861	0.7256109709911941	2.5666645350146202e-08	0.23890350592519272
ZC3H13	0.40862990001911514	0.039884530419688154	1.1578244163948586	0.035620555907766104	0.16379949307537622	0.53541232015914	1.1244099323922225	0.3179559936567769	0.20164739113105498
ATP6V0A1	0.1878623609744863	0.27401335452753744	0.6460533049835933	0.23736333496135692	0.7073419178927676	0.6151747468842808	0.2999000160069	0.5895319556424713	0.6910077008092146
YEATS4	0.7503286464264289	0.305760920050584	0.45477404298240415	3.625043624952059e-20	0.9769137111827405	0.9260912898974621	0.7140507836424796	0.7949612398412975	0.4044412710224603
GRB2	9.23647137202562e-19	0.5750425093544479	0.5592185773486973	0.5417296096386631	0.4275147830751307	0.6604315671728127	0.8582568212583936	0.43014382681771723	0.40727373871726935
INTS3	0.19825076098599442	0.47715056502034137	0.8233014857071276	0.5747270419438779	0.372765152727205	0.5771261496179703	0.1607565048961823	0.39906422924507606	0.5804696988241392
MBTPS1	0.2534350293465806	0.35846260211946396	0.9611921184693526	0.03112094575133946	0.23443125947391533	0.3107406113666905	0.6280712509225392	0.8177334754483407	0.9747600284999884
HAUS4	0.1765485978217701	0.907542905536826	0.45490662419251476	9.881644254604858e-19	0.8532586702026147	0.8343648445709199	0.14365112238744862	1.0696678782617395	1.012052466524556
CSNK1A1	0.716240531061298	0.5776633350844239	0.34624316245369086	0.33525315106063414	0.5088854761345433	0.9195870507698968	4.491454367338456e-20	1.0227219674099015	1.412271086373083e-19
IGBP1	0.7720984537434576	0.509099812532033	0.1649024735518396	0.1688351716507397	0.6382597295908243	1.5471050058790296e-19	0.6153837837730951	0.4265288551531989	0.8146953898614214
MED9	0.9559956996496979	0.43080410742922703	0.26851028396289595	0.8051288352225175	0.27244734112931207	0.6239398054973644	0.6291591479559562	0.33194851978705575	0.12023464510163177
UBR4	0.5642142089807554	0.3350637080629091	0.4389942705366248	0.4785760045890019	0.2978315163774623	1.164343125685959	0.45613874220045236	0.5441645168793321	1.7029118780219828e-19
YBEY	0.3789776248485616	0.3037275775078502	0.7592142739738572	0.6428873216219919	0.11542838145592854	4.252629511502076e-20	0.3633013719831751	1.0024672043471907	0.17731602097576224
RFC2	0.41289712703725345	0.3631509526821085	1.1278853508278956	5.2453107373377013e-20	0.22135628803794255	0.09453012929474368	0.32015739210416194	0.7986310646034671	0.7989581385405257
DUSP11	2.0124399610886966e-07	1.1534735194221166	1.2782361510501217	0.08485274668166981	0.05029636070222411	0.07523022381081088	2.5198483855045587e-19	0.6258056699603489	1.112458493686152
TADA1	0.824637780964201	1.1919680981833154	0.24323986317917384	0.42359682933301734	0.012416018244773161	0.8790573504072142	0.14427949933447815	0.7089784366872318	3.530675112121551e-10
TRAPPC1	0.4177706067977375	0.4953952903373182	0.6213943080337746	0.6697056198795585	0.3861828604891635	0.6768551093355394	4.80042935657298e-20	1.2125706575769066	4.275693585461162e-20
PTAR1	1.1158691923417703	0.12745204461104553	9.587889791524196e-20	0.5247426191266013	0.9490456759453411	0.3469974752029396	0.22054998331726103	0.33993411840608945	0.6263449271208501
CANX	1.7020936583270455e-13	0.7412118099830433	0.8301869237228379	0.7146701323022641	0.24051124959441542	4.302681728782489e-13	0.3732241100356953	0.8409214865553178	0.32818755416402884
PIGK	0.09197219724363175	0.9270062958978634	0.10778677978946809	0.7795288000573727	0.8618342989390521	0.18582645184897248	0.6654409133055036	0.05713142767927326	0.8754257731383084
MAPK1	0.5914798673943288	0.6463152043223312	0.7916283873491433	0.39865427194200964	0.013324285769555444	0.49869074020324855	2.414498836101545e-18	0.39688239354757715	0.2568445527230493
SLC10A7	6.998228211896231e-20	1.0386553342048521	0.32984434598775275	0.16263283776899332	0.7670809764580471	0.5975978386526545	0.6407106661627432	0.6044788043744825	0.6495209092960299
TPR	0.8036340471559563	0.23385010697170253	0.25193715395244565	0.045488936298447094	0.33223775475220996	1.0654625025753603	0.4335005975967466	6.706439488542523e-20	0.7430924939980976
PTPN1	1.1181149133263264	0.5883444103567768	0.22316302846915068	3.1030542410853243e-20	0.4790352940602766	0.9934549973784479	1.1119590369782957	1.0381387493447162e-19	0.006349609331248766
HNRNPF	0.0012623841067293013	0.31545923217020516	1.4327120152209318	4.192319492473773e-20	0.04064670031866046	0.6731236355904755	0.16229146871406058	0.8772754501944204	0.20064607727734782
SRGAP2	0.5197576589355948	0.37060989203846456	0.24584050711307356	0.8429151595042841	0.7734141932335942	3.581941987968695e-17	0.49445771975884306	1.0616296437398045	0.28426548540375746
USP8	0.5553992899479061	0.16641922318102267	0.8604000116425643	0.04950065971525001	0.8891226462036109	0.20779804569825172	0.13503653793396542	0.808954805693308	0.6130509026988845
RANGAP1	0.23534529298049295	0.49853774072628626	0.6688467533753494	0.5502267578380384	0.4882047561848494	1.622772249266553e-20	0.5070885734218521	1.4551341134002302	0.1174260206109314
GFPT1	0.645780529906013	0.7183866308827142	0.44033332653086915	0.09269428834462473	0.37985120953222734	0.760619762376081	0.012523208703226719	0.6480564933637878	0.15683871589457193
COPE	0.30957629081737414	0.43348359996402913	0.7678788949137206	0.9428757433212649	0.8535812789854585	0.06717659525011824	3.401135939454103e-20	0.9769087071916847	1.07273293493815
ANAPC13	0.7973563352966951	0.9579987656290501	0.5463451495290296	0.43474945178182783	0.23762097822060518	0.31056245608657035	0.29754353081428664	0.4357686662239951	5.785428584220971e-20
STK11	1.0003859552611418	8.032619330621213e-20	6.498663688139919e-20	0.8322022814784695	0.5182652505328791	0.45852399601849375	1.0384790591236401	0.5498403919951449	4.4961220708157866e-14
SMARCA4	1.1656226969698298	0.7986703968437214	0.40089298496766457	0.36241805357781576	0.19215459913591196	1.054867837919889	0.6526233919086805	1.8225007136779363e-19	2.259812694698348e-11
IPMK	0.6201127965127204	0.8320354407132136	0.27187933885352905	0.799929305172221	0.6837159309729071	0.18390956652629842	0.669048872120171	0.00024454207638469836	0.761252638217197
ANAPC15	0.6247415449146713	0.6395091289220359	0.2972767402995251	0.44319098799888146	0.4929717398775275	0.711327586274029	3.0723976176582076e-20	0.25045599597793294	0.42933357901430336
BIRC2	0.47346603464790027	3.114583166677151e-20	1.215059169625869	0.7959572281511221	0.89543213379862	0.6930702084455647	2.8319992386703506e-17	0.09672419488702186	0.5476851209676903
RBM10	1.2213304473696507	0.5088493878994244	0.1397099804840955	0.6093755556099085	0.2536023818017247	1.3253102292087862	6.27050366777822e-20	0.7805059279148432	1.7652894525846344e-19
ANKRD35	1.3010879158783255	0.7291933081061394	5.936170520324288e-15	1.0317499898794436	0.6140529868090884	2.658070035829022e-19	0.01265475418882884	0.6736490174938649	0.09360244684495647
MTFP1	0.8937069827133689	0.7458437471671316	7.418321711634863e-20	0.16030918020676055	2.4648354878499888e-20	0.5854209551680595	0.26587126124866206	0.7040530413585403	1.1244313500297878
DHX15	0.2949939214678519	0.3235144473201197	1.0028196727509202	0.08862267500317544	0.5841666848867979	3.0036382615417605e-18	1.7715115607232113e-15	0.9591976495956918	0.8228073086304903
SPTSSA	0.7809729102958294	0.1802461800470991	0.15884327569368828	0.2996829809905526	0.01402503178835518	0.24066660886790445	0.5518482333290832	1.195793512419236	0.04887643568002939
UBE4B	0.24034563962993422	0.15809989659988571	9.015445177386297e-20	0.289811706514859	0.3615405757543337	0.6296871785869015	0.5879578667953176	0.5523423465039621	0.9186136212380211
SMARCD3	0.40937662013816684	0.319523026686371	0.32670154812769936	1.2707435731518912	0.4390309774141727	1.823827964887484e-19	0.8008115667407283	1.1436436503498606	0.19187863918704798
CCDC114	1.4594641226149765	0.4654307902194553	0.08255394372726765	0.4259374004791041	0.44088707833963425	0.55591268154324	0.12773915599682073	0.6461922104719117	0.8495823282058182
SHOC2	0.3659752096715743	1.020029233769816	0.2788279986691952	0.6545980345645482	5.092962134089577e-20	0.8697323922601655	0.2634951523004225	0.6285243960250592	2.999879133163501e-19
CUL2	0.1297814777623768	0.5756250398262144	0.8557541970954923	0.25069908685215003	0.7217651379753197	0.2463672530362452	0.33146627688502855	0.5815837434188804	0.7993150418731129
PGM3	3.41635547991892e-20	0.2941264135806263	0.23142530893920069	2.3632475263856706e-10	0.26165934440668914	0.9269407688791985	0.42794838273182423	1.0917981519305724	0.5314863510246514
TAMM41	0.4754135099051784	0.6878254380156852	1.0530472944658674e-19	4.446094523051589e-20	0.25195430669439767	0.37675309223152126	0.692439983429555	1.1423616480745904	0.2613653277419387
ACTR5	0.7976228200796724	0.26647134020879976	3.7335539536374967e-20	0.5283166841454724	0.07905942655873384	0.7375448379374174	1.288081240060849	0.8823672967555982	0.18958368641269666
DNAJC9	0.330706224614557	1.200226253830826	0.3310645313415786	1.2046372348381866e-19	0.8508178921225152	0.3524015042072705	3.6677929116592275e-20	0.9482868027527747	1.112614952962706
GET4	0.6753450919628031	0.18515991484790528	0.5635612786672075	0.7468780179041405	0.46540783437869093	0.20261933168795104	1.5964165355267977e-19	0.9708860606477362	0.7867606211626365
ROMO1	6.746059282740202e-20	0.48596106903997177	0.5807404392413847	0.44539419687179554	0.6564231594689346	2.977390466359613e-20	0.16530685689611394	1.5790614547968687	0.5448457779779228
SOHLH1	0.1285596827577837	0.34772686358628246	4.267308648037141e-20	0.655994609274803	0.2846407932431798	0.9416682823571579	0.3187582384119367	1.3533824397459493	4.019995774422937e-05
EMC8	0.012419370734473462	0.2560821418975484	1.0240810896464339	0.5506790856156588	0.04885875118218153	0.31545228260754354	4.0578370983423694e-19	0.4393550294713177	0.38344611350440866
RNASEH2C	0.4155985975857622	0.5006146973739869	0.4813292745124254	0.0660167948714442	0.32513609885565	0.42076874066871156	0.5238215190394874	0.717227209945386	0.18995686423204072
PHB	0.4928712001175347	0.5513124776628738	0.2226929125877052	0.20072337554172892	0.7012385524740302	8.627139529266014e-20	0.3115675331528427	0.9296544905224724	0.6350571618922346
CHTF8	0.04918590438992995	0.26683463003573077	0.5848126324223052	0.4714476986506609	0.4714693550634054	1.105532017225278	0.38839682047473245	1.054791085676899	1.0506092161056344e-19
SLC35A2	9.560799797636141e-20	0.22414536765147036	0.6913072170578468	4.683120074413851e-20	0.595175171168181	1.1831049897590242	0.18126019067387322	1.0053553071244659	0.19516450024814774
PPP4C	0.367141256192577	0.9213992186339369	0.5444298235091052	0.4594928929723796	0.6017859931547083	0.383468423276225	4.056311371366784e-12	1.2456628314257039	3.111772787437224e-20
RTTN	0.3055411953193241	0.7507433689521904	0.6317020211602987	1.1670123697367614	0.08521067066522814	0.1745011831802844	0.6490485236540924	0.9821386109175594	6.786530791654787e-20
IARS	0.7902578772076483	0.5439013986659419	8.250104795915342e-20	4.7458538118409435e-18	0.6579942687026666	0.7242370442675685	0.07915851786932661	0.941869683467116	0.7815814058290406
GNB1L	0.2195905696732908	0.5016282679678794	4.446327255211575e-20	0.18097857056089592	0.6974174535811277	0.570089893126906	0.789525097266909	0.8467159794910125	0.9750595815164051
MRPS34	0.3220630580235959	0.6936064268881289	8.01249122163665e-20	3.1521410129600583e-19	0.2774408918578537	0.24451777881604184	0.1313269235336919	1.5117851286620991	0.5777715713154331
CPSF1	0.8018662094333536	0.6580177221690111	0.4532798628695738	3.5001693128651296e-20	0.6521910804259492	0.4282441066604933	0.0020140093969015665	0.9429931382599396	0.29556413036309626
EXOSC2	0.7266452554979655	0.5530801031045113	0.34272250532561144	5.121033093507121e-20	0.4932459564652507	0.2969189144920035	0.23755293167803795	0.762980597999982	0.47327294249993157
EMC4	0.6219112292971398	0.3991027591884585	0.2924858112351584	0.1142617280757522	3.049917601514839e-20	0.7085406197003951	0.43750093702673487	0.3275396770932901	0.7068721606251758
TMEM165	1.1472721948482663	0.0764601543424631	0.0367266744737749	1.086750539032917e-19	0.9006877313730627	1.0369920366361878	5.1376885117109315e-20	1.2839744806730584	0.09643120739739475
