row_id	C0	C1	C2	C3	C4	C5	C6	C7	C8	C9
PSMG1	0.4145597295625812	6.435249770834954e-06	0.566911690229404	0.11239369945868137	0.07143483562569686	0.683912160110427	0.6594886322494992	0.5962041914961195	0.853965083400974	0.5826178784727758
EPG5	0.004318406585790629	0.00019676216436627505	0.385645443679062	0.3074407923815675	0.04565560704473581	0.28677948604155334	0.7028484556227527	0.894418290711882	0.9841492293255379	0.6352390526103057
ITGB5	0.7251268019729822	0.48593961586707246	0.8812543276866323	0.09572119643059716	0.009651748776816765	0.837397177024456	0.0028783549018603044	0.6340627556250091	0.8426765120363686	0.10687081078767331
DICER1	0.3321821420155362	0.6690132729557916	0.28935135180545857	0.49542911499423997	0.3715658898428039	0.39756713854246545	6.331528206742967e-20	0.11007728793998148	0.1265291493136842	0.5147979324214661
MCL1	0.04353423084846656	6.072907450821231e-11	0.9606494160901992	0.5084600057404016	0.6567592643309236	0.2510350362979848	1.8099942373629462e-12	0.6338625248187187	0.895456603854256	1.1682556572216751
XYLT2	0.007442747055219133	0.5257323922729782	1.1081707199716149	0.3883786688314211	0.8065864750234001	0.2830296792990513	4.9505189174924856e-20	0.19828560593285685	1.0235257997414458	0.8913877158913347
IPPK	0.520052697724697	0.5188796212322628	0.3082984699556835	0.4938364355964031	0.021327905867870128	7.619671998489596e-09	4.591255606220986e-16	0.634153992770133	0.5513516690566305	1.0590073499372537
PCBP2	0.11861876641940118	0.7526755489683685	0.039525327297371696	0.7430093859689075	0.5056477285814776	0.27988355406243093	4.266647038440345e-20	0.9141692457989083	0.30957108197438327	0.2151473626210032
PTPN2	0.631044950171073	0.041481690714889316	0.20605626192582652	0.4519546582086554	3.176626209842582e-20	0.685846842224114	2.704738251170518e-16	0.6559231449361754	4.8076046953814147e-20	0.4649096805922777
VPS13A	0.03228252292399219	0.1643097316126255	5.881536473543538e-20	0.5117429101460859	0.5806387454448135	0.9011019171943914	2.71930348348677e-19	0.7033199380247935	0.584351498770592	1.2696374905488725
FITM2	0.08012174982172396	0.22735051483675928	0.6306656006413196	0.3414576224927182	0.020585581792222515	0.1862118611894244	7.104648524019354e-20	0.5048296981595114	0.9590768264646424	0.9127394581857506
IKBKG	0.6410852634454088	4.606064995896819e-20	0.08367824299452593	0.05913925286197	0.5273612228660933	0.7068906379104607	0.20599075704900693	0.14306042513011008	0.6205780348409728	1.2064744418662579
RBCK1	0.4791147692222213	4.1760491375459566e-20	0.9738332561308868	0.05622078523040646	0.016867162475612714	0.5902366846922612	1.3065558988950895e-19	0.015401642508717636	0.92542611022794	0.3616722986453961
CFLAR	0.09030932798764194	8.789257463398136e-19	0.35942703971287326	0.10730139790859156	0.005508316130780207	0.6996291148245235	3.8726154918216053e-19	0.2865913418597532	0.7682464966136014	1.3862769469584308
EMC3	0.2507723753953012	2.3256933311001114e-05	0.3383658460419766	0.1844042849184577	0.30925882062955773	0.7115691568291357	0.15083308623936045	0.40737055645762876	0.8094368619091558	0.7174779278021074
SETD1A	0.6419125149811843	4.4602681565608355e-20	2.0869890495234347e-15	0.4973010195544201	0.0592228446626461	0.4782541774186404	1.1128896679609483	0.8693535338945039	0.488017239655072	0.16637387894922856
OTULIN	0.5510149232405805	4.030290082713367e-14	4.963204471546612e-20	0.40195930123703766	0.16794890364982332	0.6526650504498718	0.4670316015839248	0.30493669280687646	0.6415687706513074	0.2958763792995824
CHIC2	0.28585021154422624	1.1722386022688065e-19	0.001228420102722643	0.769825479043203	2.7819449697540606e-19	0.342304963563834	0.5004359798946777	0.7838016447717947	0.5986001267356622	0.6911555321662441
TCEB1	0.41781930694317965	0.7450718587353926	0.4569453225417029	0.21947099270145087	0.3988881224729566	0.6667207636333228	7.301774357149401e-20	0.9857159083614173	0.4673304917003491	0.060879980944511386
RGP1	0.3390398160608262	7.556355746756117e-18	1.0367577700013264	0.9368689687320622	0.2670336962249023	0.4527316063560008	2.6768189882241565e-06	0.035705862156416315	0.3455921714159148	1.1518074493646415
TAB2	0.6269947193864187	0.1187359781186931	0.599178703789035	0.023841813122767248	0.0692292105800748	1.0989524143127285	1.9457429476787225e-19	0.5289573693117582	0.7077194322101219	0.48321133863727767
TMEM208	0.19744176660704565	0.2669016700585137	4.9420582764843234e-20	0.12966992907932007	0.29820458458132754	0.3535547684573209	0.579883779009746	0.24448482327050747	0.27648117917970383	1.1738928025252011
IST1	0.28324208662578054	1.0551085525678085e-18	1.0547621204870372	0.09307393044852166	0.011954057682481348	0.6897649026114203	3.3547067013328324e-19	0.3422903835092976	0.4297170280872269	1.2053598718302845
BAP1	0.3693403394962542	1.0655926804467708	1.1254982675917322	0.9391404235929811	2.4267990496749314e-13	1.6319116589482613e-19	0.2895624235919249	0.27044102932223796	0.018724625552856727	3.2925394628519314e-06
UGP2	0.30942837401817164	1.562643507010425e-19	0.3785801290083654	0.32680338000288556	0.11001397324349389	0.34709327321558403	0.8919267585477864	0.6509087807231578	0.374675439001609	1.3689167560870168
EMC6	0.3171499144980494	1.187656757985653e-11	0.2068407905289861	4.2737900022828604e-20	0.5410159203604996	0.44539315822338704	0.5903475382652642	0.5061223321445714	0.7699861812901849	0.7079953694505735
NCSTN	0.40901061042240133	0.3681869273420743	2.647365696549964e-20	0.714473221653925	0.2191824128030807	0.06592808844036423	0.05142550680474896	0.8188673911364902	0.996884140020388	1.2556849154292056
UBE2M	0.45322014919207	0.8924668069374316	0.4938258284949814	0.22144569437893938	0.841915324766293	0.773452207843068	0.3198692743049632	0.5208833131909545	0.09865400159579976	0.4452010248194097
KDSR	0.7657925691650541	4.178048498133452e-20	0.47515239127696096	0.4067636957600852	0.8117115845103101	0.6081651385583682	1.152346387957831	0.704573120693348	0.034761260808930876	0.04174949858501456
BIRC5	0.5328172542605661	0.8065327913332158	0.98638841877926	0.6914365136380994	0.5961292029410781	0.5284140416271804	1.1742946519677645e-19	0.0966810144893244	0.268501096306755	0.3323671508675801
VPS4B	0.2913303022258327	0.1788560866221972	0.5927900785994213	0.25442122336160145	0.028367199081488815	0.2996018396682114	1.2720062470358098e-19	0.6163248813307325	0.7303522603322186	0.8801020602005448
POLR1E	0.13709353380517147	0.6685380652133913	0.425805794883679	0.4954531947035508	0.5851660495048477	0.37863819043557445	0.6641801755944072	0.867580829452146	0.26639669451862197	0.24181056245432966
NPM1	0.3780517428961185	0.7946057294729203	0.3486489482594595	0.4246249643170944	0.757780760078903	0.25209619490299184	3.430032707347751e-20	0.20458062712223693	0.6893584732658611	0.5189240513236196
BARD1	0.23449446879171573	1.2261297116043346	0.9349431673919888	0.5757830747422601	0.45608748715886327	2.651404175288728e-18	6.972804215375712e-20	0.3125172351135604	0.08558861243019097	0.5331374966187272
GPATCH1	0.012023769552240231	1.4566047902850419	1.3994586546821883	0.2762448120936038	0.16949839376044815	0.5676099674981648	0.001032684930031382	0.10859822378903294	0.3142519604351236	0.4379487349328901
L3MBTL2	0.39325735145533147	1.5421671841381096e-19	0.6742473012963447	0.054627076063299466	0.7838921069839503	0.36603979195238173	0.6923673502246674	0.3894625839870851	0.5735932688377391	0.9410715243572823
TFB2M	0.5849325577002623	0.7030000399798894	0.8657939770396066	0.5898385744809427	0.5664878028214325	0.24946249363917483	0.4427912934452947	0.0645203815946474	0.11171635528633983	0.015891991679512326
GP1BB	0.013820284988939358	0.778988469181669	0.0989819801966055	0.8351065565018788	0.6664753946900486	0.15275364458562588	0.4340285532954541	0.47911666521106927	0.5853527189044154	1.3078479954679794
MRE11A	0.012357458054450281	0.869416813124622	1.0374022017861448	0.33018423062062696	0.15445114214799555	0.11309003316019395	0.9618720294785781	0.6498291780446516	0.0460885739721823	0.9099104029911512
CENPO	0.049947027432611785	0.9281169975716616	0.4265900664729926	0.5503684721964367	0.22270598175457285	0.5012200604059521	0.10694660333414922	0.913013529002627	0.3208734982951085	3.4516109591264686e-18
CMAS	0.07950016467126761	0.7249958789443467	0.5277822218886952	0.043603819485401374	0.5696111192738527	0.36331940109741306	9.497084308997729e-19	0.2776415240277775	0.07419119325741767	1.05613963488961
MAPKAPK2	0.2958102370562086	0.596718719564116	0.07851167933023381	0.6423116451353239	0.6840721233651067	0.7236019405038273	0.19757167129262573	0.6880208876575457	0.26646140751121633	0.1487181260968783
SART3	0.6042997006234362	1.1204830089530597	1.1840059023764478	0.5901962789436477	0.08915999951009196	0.7073401137458183	6.067359206661177e-20	0.15727973054791736	0.5431106921412162	0.58849972680204
KLF5	0.5641470206638705	1.0236455355607896	4.023118207962677e-20	0.015146797840209203	0.10902180210010926	0.814658360334603	0.13158719991911888	0.6712304729801823	0.8983671878671015	1.1444278081556605
MRPL12	0.6138375105735748	1.233075417384004	0.7708842133409949	0.41833401724812247	0.3700015392432354	0.30338997302141957	0.20400808161894304	0.12440686413909952	0.38414539861052405	5.68653532201732e-20
MAP3K7	0.5965449194540942	0.6971572088908052	0.6418837656379626	1.475696261435776e-20	0.025682769604031444	0.8587203618973641	5.532167673265278e-20	0.41464379236727844	0.8712832539380574	0.6540420830489226
UXS1	0.35884114515467647	0.7167388852985582	8.067192585295244e-20	0.3367683247599552	0.6750720969718152	0.6358617182513572	1.7919340289704807e-18	0.5969058374797096	4.5196843171712765e-09	1.1938152199733125
NAA35	0.19379348326306386	0.8255834804710279	1.013516781681618	0.36184165027139564	0.7788607234478899	1.4926171584799412e-20	0.4418521586522259	0.5354454475169639	0.3009595507434621	0.14317652575470635
RAB5C	0.42896020446726646	0.4913192250401774	0.6886985085539344	0.09315319382240912	0.037715417195400815	0.5232117298871295	1.342361268116693e-19	0.2241521842508108	0.5591873149616494	0.9083946866002021
MRPS15	0.5135187380788763	1.633985371099898	0.8219893891671035	0.642507116101687	0.7827374731086754	0.23416495937871726	1.5411142853214558e-18	0.034777459022211604	0.7039463686497964	0.21164808933290324
TSG101	0.3677058899808158	0.7196015307816009	0.237406272833471	0.03141072301930248	0.5589120008137787	0.2522785851764194	1.1941849498269514	0.7537786771541907	0.24967551987801437	0.06372560648390793
ATG12	0.5051380239328165	2.4841875088640214e-19	7.919767413449056e-20	0.2243029421097194	0.5697749467086395	0.6593178244814281	0.06843572878603213	0.6797790126506117	0.7028113184205843	1.0227059674810328
ATG3	0.10543006338024846	3.855662138175806e-20	0.18892722763685885	0.612563670123814	0.28226596595861125	0.17511100960224044	2.0885940127304346e-07	0.34934100430000825	0.7694546607565019	1.2068071750374723
ATG101	0.24568872018544163	3.92008825954935e-20	2.4016201101934314e-20	0.42220057967860625	0.46748505658176015	0.6373781810258351	0.07146919598645227	0.8033924945310147	0.4733713437571729	0.9670330562899906
PSMB8	0.35319114496050646	1.3188784917480646e-19	3.034381301631027e-08	0.5714510942222747	0.6652476538859142	0.32835363415974245	0.366872833850789	1.3769980371493458	0.7166042164552685	1.2872016267303874
SOCS1	0.4599892800691291	3.053740662698009e-20	0.241612421349689	0.525966859643986	3.7758645641229673e-20	0.76738497932005	0.038994171745982964	0.19609925067793216	0.7135564390724032	0.7291255492123103
VDAC2	0.42046593338594895	5.916230583749305e-20	0.3049245932885296	0.27610191748076796	0.0476835223184728	0.5676183314909191	9.606015431246515e-20	0.5387204390279908	0.9185475584872552	0.9984310185037654
JMJD6	0.3706648467532868	5.495049444136794e-20	0.2659225713927006	0.16349841168058876	0.7703529215328344	0.8790575055456684	5.52614583402879e-20	1.131663552810142	0.6952183173943869	0.844335874259434
EI24	0.0910949530217471	0.3344011029800984	0.4695601907400765	0.7012383893859557	0.20857206476081092	0.08378921803312463	2.131578918121064e-09	0.860344199575788	0.612417543049471	0.5331557600733177
MED24	0.18799556682538976	0.844850344924211	6.3714290095256e-20	0.22632309742197804	0.37939610808982027	0.23307729095430074	1.0722826237871784e-19	0.315312973776884	1.0477352874065013	0.6128068253077206
SAMD4A	0.37004483649752073	1.024347295550287e-19	0.3531824500722027	0.8545747449682639	0.44181224465219976	0.5187154536305297	0.7610652936338136	0.4871156374544806	0.21702516341341094	1.162833097749673
TMEM127	0.5025241407828605	1.2500352374343266e-19	0.4647897940198455	0.4583429833690411	0.19861195879499932	0.49696046959877227	4.358590269410342e-19	0.5844449972928817	0.27543131849408914	0.711053317389672
KDM5C	0.10409430053606096	0.010072235079586545	0.5942272400982992	0.34715441313784257	0.8957635461995098	0.9600868482489264	0.36904700603843044	0.7128958467808633	0.24714398044817346	1.321861418494769
GLRX3	0.1290263957563673	0.03170300679540061	0.2990348439396658	0.32292703865584244	0.3762973812766742	0.3682675801399905	1.107524962477793	0.19101630625847077	0.6012714293942142	0.9221046784134074
TNFAIP3	0.3934763284450306	0.17333859937817755	2.5911143893466472e-20	0.34614015399712184	0.2704876859193804	0.8931657651941521	1.1607972762511345e-19	0.6248306711960364	0.7856378471016611	1.2759583150826261
SRCAP	0.36261666538449616	0.9876469318686134	0.5933133830754598	0.2339355220647681	0.07137021449543994	0.6579549227297562	1.202298452376508	0.45264522911751653	0.05069103383071023	3.8573885670621617e-19
PCBP1	0.4206965629817352	6.389073374849888e-19	0.4547371976905725	0.563099024498852	0.3447494131082292	0.5580785499346448	0.4154722130891057	0.4585751011003516	0.13258118650929407	0.8504959298406217
MED16	0.20107824485543316	0.9542235739443067	6.717083520832397e-20	0.5030602787228365	0.8088216197549365	0.45612852363277245	1.124589007303499e-05	0.669475210287183	0.8276291776524488	0.569471668896724
SETDB1	0.6100350729634171	5.227082902508564e-17	0.5267831943821275	0.6696781415833024	0.06037787922749588	0.08484432155005443	0.879048844326227	0.5341029907156526	0.6033224331216483	1.0389408641809585
RB1CC1	0.2594466016922611	5.819200297178623e-20	0.18414042599082503	0.49096844891619984	0.47504643359384663	0.7173359190404391	0.09747515474685746	0.8393403857928629	0.6276650270328736	0.5893843824993734
PSMB4	0.22301501472647298	0.3805246679087818	0.8298373248460854	0.18074773510861952	0.6229825949490816	0.7518430678398978	0.08915354873699405	0.6183604012030702	0.46692969566533293	0.6538211296043384
DNTTIP1	0.6762263827405297	0.24134789028018638	0.20166173345871616	0.31519743760338287	0.5194893133207191	0.6510558560606821	0.00443720946237635	0.862261635607187	0.7727689171520772	0.7838829493312015
HUWE1	0.6930361177758013	0.701437813168421	0.817099114297305	0.09879436579398143	0.18901282120611979	0.9595354781254994	0.7146277535177238	0.8285974556637574	0.484422686584186	0.25502362988712596
PRPF3	0.6461059306963732	1.2794207195750908	0.09584430869479467	0.2180410448579774	0.14954249752075272	0.7500936724333129	0.002999812619898919	0.7529998560159509	1.04079298224399	0.07048686584688933
BECN1	0.6195492497944147	5.561051937908756e-06	0.225722701298127	0.753179288518745	0.13945921431922598	0.9606751496352384	0.5493337931090222	0.29281084584018285	0.40437738156188396	0.4198758040873364
TNIP1	0.12798732231221233	0.6136398484827698	0.28140335752421275	0.43479998221151805	0.8070003086381276	0.6110221615543799	7.46463793834676e-20	0.769406961027817	0.5485590572386683	0.87030833520785
RPL28	0.3462944982318881	0.3583135083206005	0.09561724735722807	0.8048158286505118	0.38214075247743573	0.3930093999214884	1.0418105949152652	0.0999947143735451	2.2375755290217524e-20	1.0235721330437955
TAB1	0.36912091432254307	0.1730735199912386	3.1719607428960815e-20	0.6438431779066932	0.6021888999760182	1.0134340495117542	0.25206881771243445	0.2949998444820756	0.45830154787071287	0.33738865324576817
PEX12	0.1603428125239791	0.07432094396648345	1.2059852658056923e-19	0.9251922524193308	0.15589018989754105	0.7174606035707012	1.0785831118631348	0.48128891634013093	0.4701594127803722	0.741755138261863
ZC3H13	0.5240550160398755	0.0028093777248678455	0.4223253754756903	0.32530221413104354	0.8136449137762249	0.8702533891588989	0.5795873365475747	0.5765102397256759	0.08302875228847685	0.4459667427333528
ATP6V0A1	0.6739153470554561	0.6563589573182692	0.9167827499308102	0.25961027809289655	0.36379000908820097	0.32142805495947785	0.17847568069111341	0.32973917457824764	0.5228821138736534	0.5836809651416344
YEATS4	0.6355294126119302	1.3159281867002255	1.2247161918418388	0.3315812530999432	0.4664233989208508	0.5884435001075885	1.0795625200075323e-19	0.7654077106975079	0.1354007806413945	0.5406946363312104
GRB2	0.079983611331259	0.3849850088693409	0.495690727225392	0.5176005913782457	0.4012389772791159	0.2230763531433047	0.46211229399375653	0.9129487321406019	0.41176144271826204	0.9952305104079824
INTS3	0.43723125769729443	0.2935077999441726	0.26176159333255866	0.41482735306015717	0.47034175044119225	0.4754800254175537	0.35549445402604596	0.5186073376815223	0.6171575643320244	0.8755045732990785
MBTPS1	0.34048060169931255	1.4013025455621673	0.33510268812196037	0.42519822693843284	0.8335321818924423	0.3451204825208705	1.638181991028357e-08	0.7186458080238741	0.529339819973702	0.48457038145397857
HAUS4	0.623488402211238	0.7839760312798391	1.2455114186525942	0.7725177188407178	0.7048583639965368	0.24612899756121268	0.15961480020421848	0.1784655782633532	0.49346079654487596	0.8399962275574702
CSNK1A1	0.7361790542159122	1.121631504232572	0.5759477656560866	0.455953892273893	0.4374501730497564	0.43543137624259426	0.6363843130075075	0.06417242170596121	0.1324476963547235	0.34299149816149654
IGBP1	0.3973675538266409	0.3931881961722892	0.9856714065162728	0.5252989594532426	0.15284248640712444	0.4992284252828158	0.34237131122671355	0.32625465386709784	0.6975076473756378	1.0501332064203939e-19
MED9	0.24098752288941835	0.9713790593556967	9.73900135622552e-20	0.3933362439158794	0.21152514608614698	0.489389045079548	0.782294014591074	0.8510204588731499	0.43234720119717995	0.47634051979860825
UBR4	0.5378825006813271	1.0240974515197598	0.07284278711249684	0.28634053112128255	0.21537929718572035	0.41260377878308446	0.5385868062561023	0.6450433112410248	0.2100929577950144	0.9042209995229102
YBEY	0.18348495372620455	0.3383426574614574	0.11074627723562483	0.28482764539548344	0.8725419752679128	0.6048486077149897	1.0486759207997338	0.2554232426724098	0.5621558037176011	5.440507924833579e-20
RFC2	0.6155792132505801	0.7315997474518331	0.7687544930186209	0.3607170082591386	0.7226455372452244	0.5894847433292235	2.0993813476217398e-07	0.558840173780315	0.43170717148788934	0.10196518831735951
DUSP11	0.6045133779153937	0.748832901241402	0.23201154547305247	0.9563142120144704	0.7034760630316437	0.43917639634100136	1.9758585330156233e-12	0.26335809391336407	0.7689390597369052	0.29098077105534287
TADA1	0.25180845700314713	0.8715172973496584	4.742200140143775e-20	0.9954053658367171	0.4200850107080008	0.3679733371113214	0.6356259374616584	0.16356456066837835	0.1900204953803162	0.828785519874669
TRAPPC1	0.6846372404806921	0.8299277200452138	0.2927156362108926	0.3707787185633134	0.6595529279685755	0.418033103062458	1.2320908670380601	0.11511947239337816	0.23829632846042326	0.23755089868516155
PTAR1	0.6746308455395231	0.7459157877535167	0.6839036236147298	0.11312425945191877	0.010373199578189152	0.6554212581919929	0.6867090244784811	0.07623212225635569	0.7536776340942989	0.15801879052955567
CANX	0.3273150183637861	0.8835822470682507	0.08520534927418844	0.5966271729554858	0.29905173232829496	0.2095243473032097	0.6005431670790241	0.7353045225734443	0.701268499359359	0.07546319079600881
PIGK	0.3352761124931951	2.672332609008794e-19	0.7377777898743717	0.7932649743763273	0.046697004818662374	0.10734830112664522	0.44004788218125324	0.6645571212616596	1.000143830084789	0.531081763806609
MAPK1	0.32397329984619605	0.46445978480245703	3.191962947492293e-20	0.5211546644322038	0.6228439484575372	0.5684968817513018	0.3691286015448045	0.27174105323215303	0.34532587214203153	0.5991565027171136
SLC10A7	0.5893737252028036	1.5787688114163737e-11	1.076353993321865	0.9161253927977049	0.4755902583950484	0.10159818093682885	0.4906886062595729	0.4952403954362365	0.4524537833422941	0.5064998120412729
TPR	0.645454284271062	0.6382857653975512	0.2529403260158082	0.24651437732401077	0.046064215712467854	0.5879039014392574	1.0677287754254303e-19	0.5382798729300978	0.4383568896439498	1.0318859964117928
PTPN1	0.7145931229816733	0.6983946128363631	0.761963922090495	0.5984345724648658	0.03405151458648572	0.7565226573194518	9.085082821247995e-20	0.8713894104586114	1.4039067740832465e-20	0.43031963031195114
HNRNPF	0.7445844019006896	1.29451561810729	0.2901008513351442	0.31549873002203654	0.29086135038695665	0.5082885701486206	2.2999396205637847e-19	0.6839575509328717	0.050366194651920264	0.3221874722556645
SRGAP2	0.3121411012395061	0.33092064177346986	0.6235619964160909	0.38946571914017014	0.7180327402045041	0.499987269512877	1.25843351013632	0.20004460818152944	0.6109294177156873	0.025726163382361385
USP8	0.551021952213157	0.9041442957154153	1.064835976654013	0.13976373300037337	0.6420863827434619	0.7403720856871427	0.103896820903282	0.3360056610320707	0.34047722124931695	0.12350112664424494
RANGAP1	0.22702588612394606	0.9998218288920375	0.6736212709928339	0.4643332646825886	0.8638241622403703	0.35831333307518504	0.2870502112291689	0.5976529733472296	0.6459355307866341	1.4596336775546067e-20
GFPT1	0.04581416863966365	0.9620254775651103	0.43319312976558294	0.5806870399185158	0.6017894320760871	0.5815766190718826	0.14483814916755658	0.15720615759102824	0.059754460777709524	0.6930992846399427
COPE	0.16508678379701616	0.807520521297543	1.0923439299844686	0.33786785818157006	0.7135445369403585	0.5848812277616674	0.4832276988342925	0.1327757888521769	0.9327804527117465	0.7396054395451638
ANAPC13	0.5866275954605934	0.30083977896130265	0.14077385840822904	0.7976885030406161	0.1532516989442212	0.6810044600731887	1.0322601201998467	0.31347215203192696	0.1958372972511544	0.03515505365513279
STK11	0.17933844527388748	0.7777822822406273	0.20303661901320805	7.858374183601111e-19	0.11415397717005991	0.510008962760234	1.402728754405333	1.018154981911909	0.36991341258430094	0.19130683560906128
SMARCA4	0.07821632494407887	0.5029422873661721	1.060878332883591e-13	0.7037429261551992	0.18051469831231395	0.9565838889881624	0.5589420237075053	0.7549861543360481	0.12126262494223167	1.0743741229634016
IPMK	0.2487660279110945	0.4993424986566551	0.2998334904851428	0.717995511967016	0.13528065653174284	0.3849514953895176	0.3438989665168132	0.9571406132606299	0.8137030119593998	0.7118763459706068
ANAPC15	0.41998266793199723	0.5937218144438586	0.537555748110058	0.5152907987019727	0.24458214277867718	0.4911740386456531	1.9319934217806357e-17	0.060957182783201815	0.45099496933580413	0.8886164347262292
BIRC2	0.6223413211235415	0.4109635413283823	0.5858443821819038	1.3484540456819623e-20	0.5290883357508838	0.8997826004298966	2.02887946880841e-16	0.5991537826127389	0.7008422535570111	1.1362142063982028
RBM10	0.6482011622491847	0.5882645281419432	0.3483340483250694	0.39613800527649207	0.33423803474996755	0.7577722977206721	1.025995218731442	3.785405432856621e-18	0.2856362415495897	0.9042716628113822
ANKRD35	0.04247222670305684	0.29571656002619484	0.6646225013049817	0.541174222600148	0.23892153816113448	0.7757071616536196	1.3515306069792918	5.151646701467299e-20	0.5625281802807106	4.2504384175388995e-20
MTFP1	0.05429263746426506	0.5234937503716497	0.02919379806896842	0.6653494656717066	0.31690473196791885	0.5520321902910585	0.817602751176461	0.1050831596794155	0.597741941935875	1.1760457343514008
DHX15	0.6927764640240274	1.065584620898885	0.6472333616290444	0.25138771590788217	0.7239844909260493	0.4968165369861571	0.11301261658146171	0.24115141585463964	0.5906611320326156	1.2542006021063372e-19
SPTSSA	0.06738840150662959	6.547945796444362e-18	0.001687585882797769	0.1911893040926055	0.7497051881851039	0.6114877155375187	1.5375880360552159	0.3351716117910284	0.1680286462807408	0.240138749875313
UBE4B	0.2908886357289358	0.44977747938010754	0.6471042026981539	0.22861667117409215	0.12422618719029427	0.12144204829768435	0.4229329821599636	0.29799331191495093	0.6513777204148965	0.8534105708142121
SMARCD3	0.01049754338623532	0.17769958878168685	0.40699786139040695	0.30426686021429616	0.7497958844531494	0.4169192179836333	1.7522507859573493	0.6757612993550342	0.780656965938749	0.02230383838535246
CCDC114	0.028068989376039112	1.1166019623073906	0.6433950279103301	0.4072011774280007	0.4019026223483959	0.9286052314035212	0.2295686644390959	0.12988676063303556	0.5552948601066249	1.047676709507627
SHOC2	0.4989405538271091	1.3050362744287374	2.512630271269585e-20	0.791419610458816	0.08092851554146617	0.10783845690933197	0.7410516487716571	0.21888767983372237	0.3472787178766063	0.257683432271746
CUL2	0.5484417419037128	0.8168006864867767	0.71899917194852	0.500469020887788	0.44936176754594814	0.3385863001726374	2.4629000623870128e-14	0.6901682023785563	0.5763181248291785	0.4530587984580312
PGM3	0.7422787319106311	0.5335338718034985	0.5999926804949729	0.29055616899264053	0.6225127468499301	4.506328475460837e-20	0.48508007891136945	0.26453309035483324	0.3139314127249567	0.5428176444319209
TAMM41	0.2286056434865959	1.7058061623591705	0.5739355990137883	0.6113243789696116	0.14858959054569615	0.1312008622335491	0.22443797946978836	0.5117529021810411	0.08771811524132006	7.368613162642527e-18
ACTR5	0.08164326715386229	1.2750736837404124	0.05374721701119282	0.27572286987619554	0.02366727296508173	0.29790384578391343	1.5828761261806723	0.7811233188988506	0.2863601370277812	0.4756995685370242
DNAJC9	0.3149492958459901	0.8270657253885101	1.304817848248486	0.9662041268010156	0.70771721723679	0.35589267780150274	8.105826069268955e-20	0.005070673012212955	0.5137066349522544	0.5181134107156504
GET4	0.6973090049232238	1.135085485692016	0.31957207106382696	0.08407226446876159	0.4518885136922083	0.6310040702621846	0.844844115318446	1.9782225637668432e-07	1.0533685758972362	2.121680167692193e-10
ROMO1	0.35638073640554846	1.0165108424232456	0.7969995814400685	0.40270286609769346	0.8532139686737102	0.08719893570181796	0.42262660520190715	0.35865160550386244	0.7910363006500852	2.4129083649955906e-20
SOHLH1	0.2406280624762317	1.6778028897640406e-19	0.502132792569872	0.26820070157051873	0.41701689093626115	0.039582621315074056	1.672689827488421	0.12910282152600774	0.310635348420326	0.7708330917947355
EMC8	0.4181593951611422	0.6973807854802728	1.1245392839887233e-19	0.2313074017843837	0.17775520429032565	0.36590234720247455	0.19681751422329546	0.42994673075675127	0.5608557922560402	0.46681932859555225
RNASEH2C	0.3668900285171505	1.3257194373602097	0.3018211735691785	0.44663646555087416	0.2977119847417385	0.2588882057768187	0.38145161240682984	0.6341201905083839	0.09274822300107921	1.5367815622201048e-19
