row_id	C0	C1	C2	C3
SART3	0.8439249177810821	0.5669529817296216	0.600942457271963	0.35957480200507047
KLF5	0.8837249094035897	0.21231522303282863	0.6301292563976923	0.5513082500949652
MRPL12	0.5627338362726683	0.748289995994407	0.13624750645924955	0.23873081346787187
MAP3K7	1.000429810092357	0.20941297699215408	0.5637537016589761	0.34008512939705343
UXS1	0.6367150819539287	0.34158716288218816	0.7393071782003401	0.10793077556890598
NAA35	2.1126770233608556e-20	0.9213987749635127	0.3370563632667733	0.3316915308580346
RAB5C	0.6398209879121602	0.16709749923335396	0.540410016348735	0.3880489666950122
MRPS15	0.47258869787930585	0.7242008061421092	0.4084075899088305	0.5359593891195946
TSG101	0.3753191876515057	0.7753090023562521	0.21599590456685233	0.23132912895165356
ATG12	0.7006793874663624	2.002443800901625e-20	0.47494827712197374	0.6961004552876372
ATG3	0.14187211071427672	1.7317964074541132e-20	0.47849781469071306	0.9245984545917282
ATG101	0.5535868885694573	1.7924739856335228e-20	0.33512726821521904	0.8210086424624305
PSMB8	0.3412936069820049	0.14095640337163223	0.6499689000366698	1.1146058843515532
SOCS1	0.6883223476887036	5.530455087355964e-20	0.3068191633318998	0.6688589249786003
VDAC2	0.6187272537943576	1.4391707754865684e-20	0.48066671399178956	0.6979936570990943
JMJD6	0.9248109251450995	1.2808811644371303e-19	0.46211920602453754	0.7852654877019852
EI24	0.1487799600265273	0.17579011786924656	0.36903555593928783	0.8741062294334438
MED24	0.3064182886499249	0.18040758208677093	0.3370671785100537	0.716879017192635
SAMD4A	0.47721673237597334	0.5321812268972724	0.700114408834517	0.39382905905643883
TMEM127	0.5720587018754305	0.11472422281380158	0.5116344005843716	0.3974340337127891
KDM5C	0.888901148121717	0.3856332215922876	0.8562550396900767	0.22347931152287315
GLRX3	0.27939427671593275	0.46499844733226575	0.5286626575303269	0.4804507913058648
TNFAIP3	0.8337689675352548	1.6286036954005155e-20	0.6385888637543904	0.6290033341336883
SRCAP	0.6922456104050881	0.8951058232748003	0.22086166847574257	4.796760346221177e-20
PCBP1	0.5396204641833182	0.4145121334218886	0.5094934927538309	0.2639216599502473
MED16	0.5378298851127877	0.2934921819113914	0.38196622824478565	0.7605824536748048
SETDB1	0.08937057385415537	0.42242910984516807	0.718871120252842	0.7685000998943367
RB1CC1	0.6816162670782422	0.004634586939133157	0.28414124857821255	0.8561426400648507
PSMB4	0.7990165676862759	0.40240780205650734	0.4670565630134956	0.3347506722893945
DNTTIP1	0.7911984408056005	0.10126380631280477	0.44572629605866887	0.7574788061645944
HUWE1	1.2811589940945773	0.6034852466488317	0.29677708903542194	0.24038150436223665
PRPF3	0.9899062254551435	0.27368599326456816	0.25608522805437317	0.5813478630417959
BECN1	0.849635003856536	0.2971020049531348	0.25931387150885077	0.4855034854693588
TNIP1	0.6297730232548954	0.2672090907061974	0.6470976301194692	0.5321729480013091
RPL28	0.3339254554105835	0.770103344990037	0.6720535630927846	6.897214701153372e-18
TAB1	0.8122443079708496	0.21013326326019308	0.15704115490221723	0.5701261925629056
PEX12	0.5545908627010762	0.42104617045090253	0.3978124070616784	0.6404719846039365
ZC3H13	0.8429399584317918	0.6164147481291492	0.3169164717604771	0.0612741309668692
ATP6V0A1	0.5937824545707345	0.48306798599760914	0.49314479611540823	0.37565684672648464
YEATS4	0.874815685279973	0.8360869779380475	0.6850756071691817	2.4365552529150164e-07
GRB2	0.277345869124355	0.42646416252715	0.6782534541538678	0.5645307980033177
INTS3	0.49733341178448276	0.28894379269655585	0.5331966363150819	0.6044725557375263
MBTPS1	0.5706608381029854	0.6002382415739629	0.4508013182845336	0.4470032017264698
HAUS4	0.36751699083273576	0.7815861104118309	0.6945713046212598	0.5088447222933364
CSNK1A1	0.5732671768509874	0.8314647676970665	0.4105988093830411	0.08008434247455211
IGBP1	0.5429920236508294	0.5639087051958369	0.1336605526484133	0.5127627974724314
MED9	0.5579221066072432	0.4999159491862564	0.4569674749975104	0.42405945024503466
UBR4	0.5528193784132281	0.5288480905495192	0.6690717923578844	0.17740098221744097
YBEY	0.5366125089947386	0.6342281585798052	0.009607915399287906	0.4254209622989991
RFC2	0.703093478498706	0.5925104985835506	0.2956004819012938	0.3117425995774591
DUSP11	0.51597683490728	0.4017595933904378	0.2981247801168417	0.7651617810020691
TADA1	0.3508845471926855	0.7412513724018358	0.46260536045042444	0.26572349368033826
TRAPPC1	0.5017107870027504	0.8760631326762275	0.3017241652876176	0.21285796006147858
PTAR1	0.7933158174013933	0.4960076706874134	0.23759712979934777	0.38460178382761706
CANX	0.3462729319030225	0.5704778240717796	0.09958061707722976	0.6841026746144662
PIGK	0.10887855442881308	0.21431379010466517	0.40050739069222535	1.1811204562533575
MAPK1	0.49090714295266485	0.3959823937652221	0.34843360724459366	0.3823087474173188
SLC10A7	0.11178729987621458	0.6588601176047887	0.5325299266091055	0.6532822398345305
TPR	0.7142720327367323	0.17676880024816116	0.6949219648174192	0.3194565651481298
PTPN1	0.8469417318147083	0.6008914662634798	0.5650124825481627	2.308515422314388e-20
HNRNPF	0.7421554661267259	0.5208965854585682	0.5285942492873619	8.274673561671527e-20
SRGAP2	0.45826131263940023	0.755906795263868	0.07075096767912892	0.6045970264925077
USP8	0.937357523538979	0.6536902881383033	0.2535926758858964	0.14631642666066189
RANGAP1	0.41035029082394064	0.9073114047072444	1.2269997408199956e-20	0.514199241743309
GFPT1	0.5392459673749372	0.6263757601930725	0.46197703261585754	0.06441821591848677
COPE	0.624113117602305	0.5988868366456406	0.46044246615494727	0.7453365247144649
ANAPC13	0.6482101087822879	0.6884210516330653	0.09609088831134638	0.24933612110739464
STK11	0.5831550664842788	0.6665294158468938	0.30263527462303075	0.31511669784949053
SMARCA4	0.7639662071337197	0.4111556257812313	0.684876814629426	0.2438191281412593
IPMK	0.3845915039702037	0.30176174966935515	0.43772076093905177	0.9544529568360003
ANAPC15	0.5138198759696678	0.30199596965311704	0.5308708983304133	0.42332462085063655
BIRC2	1.0829570060692637	0.16868005000783942	0.6491331115827507	0.47014254478837303
RBM10	0.7151312754248685	0.6358316150833224	0.6430145325630472	0.17696744454542337
ANKRD35	0.5894794545193947	0.7207056815814741	5.0098854895599845e-14	0.50780296638214
MTFP1	0.41212190211583666	0.45883602617960784	0.621050181156259	0.504832235004575
DHX15	0.7299237442791621	0.6155104477898421	0.16520641686532617	0.35269606788426405
SPTSSA	0.4704277399789127	0.721854449541422	0.1444823628039183	0.1240847272477424
UBE4B	0.16147917196076106	0.38915948511787896	0.5765966788585973	0.5123709685754378
SMARCD3	0.3308684703803796	0.7973489642910762	0.06328233443664458	0.783435837899398
CCDC114	0.8069936793989173	0.5402195613130691	0.5740634489349871	0.38715341729795605
SHOC2	0.30563800272583547	0.582850469368472	0.3988384664387161	0.40596681413907293
CUL2	0.5145032716314458	0.5004448496085816	0.427488694152505	0.5635923515933602
PGM3	0.06944904077451947	0.6567518487106051	0.5729217039553974	0.29043746807712223
TAMM41	0.23277096264208827	0.9022876916771588	0.2972710345686316	0.0981879914158753
ACTR5	0.38507818743308503	0.8009193584187654	0.5502606333992573	0.2576657592730985
DNAJC9	0.3944856522357774	0.7372055254448158	0.5172973809189917	0.5313458597953961
GET4	0.7861374575737995	0.543208292499162	0.19033845608127764	0.5771484732832811
ROMO1	0.1941116440253689	0.8958434078892159	0.0685713310953011	0.6312071371301752
SOHLH1	0.03223242300801163	0.736581458324569	0.5381401118497587	0.3305625611962517
EMC8	0.5152862329754403	0.20476082268848553	0.337505921504091	0.40523281261551547
RNASEH2C	0.47742455786000076	0.69311216926705	0.2889428496638665	0.08967484777360865
PHB	0.38951272473993875	0.7214997843195347	0.08560871934849719	0.4675558359362715
CHTF8	0.25601044523216127	0.7184820999428598	0.7055365784969694	0.2138607866458828
SLC35A2	0.3228763322694669	0.6541964992854056	0.8184979731976255	0.03626084890837809
PPP4C	0.4335877439019683	1.1014087292746344	0.11965061537004915	0.13238194632459352
RTTN	0.38952674801887843	0.7548809563428892	0.05419163998872397	0.7229853214865689
IARS	0.4692585008304612	0.7289680993196948	0.4783435685533006	0.2761031686264682
GNB1L	0.09688471725057474	0.7345073175300213	0.6707652580479992	0.48116106943785936
MRPS34	0.15236903862367637	0.8757769402108573	0.2344126375957839	0.2270953443000072
CPSF1	0.7169684196705729	0.838561726660912	0.27801088187252937	5.338005809675878e-15
EXOSC2	0.6134904393250893	0.6959698209921282	0.27449401902665016	0.10549328887462932
EMC4	0.47760572793338535	0.23767331432851718	0.6447188695006281	0.3416221602988116
TMEM165	0.7659311050863707	0.8157510608359055	0.4636423392514867	1.2014133316554149e-20
VPS25	0.21786872325974688	0.6668717656158869	0.6526198530854094	0.09637411049693996
RBBP4	0.41843088666799433	0.8321254545708756	0.48490848710017576	5.579178829056819e-19
MRPL38	0.15695799841830332	0.8557740700208847	1.0294757553656856e-20	0.5780416303722231
ETNK1	0.05711399834743497	0.27391228873063794	0.683069605119098	0.9450000437948276
CCZ1	0.7209570349331896	0.2782259780785185	0.4504117173136158	0.47231285902399245
TIMM50	0.09989878694848345	1.0298547328542451	0.5235818116387547	0.2716288836648171
NMNAT1	0.8124185641738171	0.1668748480216904	0.5696930770987148	0.9603794945081083
ADAR	0.545955584709972	0.26830238726988276	0.8269095395738988	0.6104599224749779
SMC6	0.3002763594425086	0.5358560530957143	0.3142136408499943	0.47814629584848706
PPCS	0.07012862643652942	0.37997021926580354	0.7317453596867447	0.5042135335592884
WNT3	0.7169858860683933	0.5881468869722677	0.5760357076710633	0.3603911367422778
ACACA	0.12549575953679656	0.8435382455520278	0.2527523764383112	0.3481273692400649
SOD2	0.5131592464700038	0.7504097505895005	0.37927682833487597	0.25645745983058277
NARS2	0.5107791172461973	0.8035403617730027	0.18770788775879424	0.1493446244978785
COX7C	0.30591242526089185	0.6094790563926539	0.7700385068188085	0.183974229579627
ATG5	0.17166646735115265	0.00012042277176685822	0.1443801391404601	1.005403161993246
ATG9A	0.4086431663411191	0.15915056805556174	0.38820440637549697	0.9010297636725894
CD274	0.6543096610836372	0.34881569304343624	0.4148791687253913	0.58598815901896
HIRA	0.9394771157948076	0.4351634171508766	0.19726547753346205	0.525024974743028
MRPS9	0.0009429226140066079	1.1256354981331755	0.015539820379374418	0.8267919038790073
MAP2K3	0.4448088855999094	0.14168250979165772	0.26028836081240747	0.9459442850449863
WIPI2	0.5358586173399709	2.252864107236199e-19	0.49419836820421914	0.8821561310012804
VPS18	0.1858454826583827	0.8123108933864738	0.2149203452280271	0.39803965721884976
HM13	0.5311220544654858	0.17757057442207333	0.6573764851077047	0.6031710741978599
PEX3	0.5216816124199481	0.5202385066349153	0.4412214852113326	0.6535117821442836
LRP10	0.6732294542109938	0.2119091589443228	0.521490182835478	0.6025134260577403
USP9X	0.8752183735736523	0.27261003203798	0.6298033959017834	0.46964998323628915
NDUFA11	0.6120471591052364	0.949032363348261	0.172971143400027	0.19316919574866254
NDUFB8	0.5598867484613455	0.6887966564086524	0.42248008785351326	0.3257137604290815
FURIN	0.8907082870841259	0.4508271752704864	0.1282502174065875	0.7172613120347568
PCED1B	0.5174122444227861	4.1090461606361503e-20	0.4570546368078077	1.0455216418135096
PRPF39	0.634869486708146	0.34477361916289345	0.7309560622804688	0.8053647988383652
SHFM1	0.1875183247313244	1.1307537654300657	0.5708888649947828	0.0318203183240798
IRF1	0.8331529227227921	0.4926043065458309	0.7453207584981261	0.5049204970217159
SMG7	0.35343600762447636	0.7240182988829054	1.0357901178282256	0.18538407232235507
PTPN11	0.48079450076519736	0.7054385130458731	0.1330845025458482	0.4348343560928213
CCNE1	0.8727234436171114	0.22988317780355239	0.5796214166723564	0.5198606216350534
MED14	0.7871094795067126	0.4555370333388244	0.7266560497601576	0.19954808697537874
MTA2	0.907243562538403	0.13070749381871474	0.5545371977003178	0.6843675543326634
MED26	0.6041433459348121	0.2822097059353145	0.33339086104521637	0.8417973562975951
NDUFB11	0.3011724830847688	0.99177111492073	0.3040947460592489	0.40218691495496034
ZNRD1	0.6745998106117065	0.8147340587312514	0.05125620753498278	0.4991171462782136
UBE2G1	0.6244177154810636	0.4329007955900036	0.3134222185932569	0.6246400177702006
INO80	1.1008232740982022	0.8688881719878692	0.25589762745953953	0.13734846733360154
MED20	0.6360622894048873	0.6381209176763938	0.6639693962481302	0.10948596660621383
CCNC	0.7158740462813998	0.6920863656991567	0.3452891752139416	0.22669951246531345
USP7	0.6809376170330204	0.6556118676228738	0.5242742504884984	0.2804650419804881
KCMF1	0.29484219761512664	0.6310958450135447	0.55332431411349	0.811630461404269
DSCC1	0.9281834151794277	0.38004058668643914	0.6009095774836881	0.3929075073974013
CHAF1A	0.27154541367683105	0.4745718529180289	0.42469826976936165	0.6454340331690016
LEMD2	0.3759490042013167	0.7783070410444833	0.5720853178141161	0.042309180233019765
RPAP2	0.5103928875419125	0.6888082592230544	0.25311877210803646	0.5922116799630355
HNRNPAB	0.2347970288094984	0.7703736157173937	0.5557633308034129	0.7039509471285689
CDK8	0.5071735565951873	0.8655167218439718	0.43921590449406445	0.11281551655325064
FBXO28	0.35813233438074393	0.48302084287047997	0.5578519338182114	0.773473210833104
PARP9	0.5628765210283181	0.2827486709245992	0.4987495670637587	0.7751642395530233
ZC3H3	0.9546865293391592	0.539461404028139	0.20951766111011252	0.28951268079182263
DPH5	0.6831558213243076	1.026194815006057	0.18165997461652855	4.330709062089162e-20
ORC5	0.899122454979221	0.7688855831993314	0.3461942565844024	0.283143494010679
ELAVL1	0.7405136702586994	0.6344022533505306	0.38107269643544023	0.5675586561864371
CCDC115	0.5100036632586463	0.49834524340721875	0.6937988857509497	0.4660355568715093
SLTM	0.5054043201530488	0.8288687294830956	0.5043391490840281	0.6886662169254113
CHP1	0.7646496934725144	0.18395749352258411	0.320871180024393	0.7718744405012087
DCP1A	0.9141251034974348	0.3250733217611672	0.8261747467580365	0.4770435912264235
NSFL1C	0.2436087556766164	0.4263069828918431	0.187407505026537	0.9190814550408274
ZC3HC1	0.583604101775647	0.12772085503912314	0.4897335014284454	0.597760207906529
NGLY1	0.6274238643151601	0.37635140030493414	0.9333551576985138	0.41409285242724164
CHTF18	0.5473373932699466	0.8608358108927485	0.43827220020725355	0.09553063938099418
PDCD10	0.49357471284973736	0.392483193832928	0.7469725449803336	0.6968715555513025
ETS1	0.13962165388874778	0.49625058845290243	0.47862807473537583	0.6911643419731045
VPS29	0.511198580890984	0.5101665285019308	0.7674738197839588	0.4293462974613387
AARS	0.4768898791576532	0.7307394642681533	0.38144759308540344	0.570347971700808
RQCD1	0.4736144404340254	0.513829885900287	0.7353967404866792	0.14740588620559147
ARID4A	0.7180626816027004	0.49295540169372204	0.07820321342459734	0.6385871304307722
INTS10	0.4759147477664126	0.2623819429054668	0.528083875129381	0.9260171917233001
UFL1	0.9536152867096092	0.3719424117710086	0.5789857663691836	0.5304430401261478
XPO7	0.24725843244383042	0.4919770764326181	0.4328393231914475	1.0216044289518116
PTK2	0.1920589124842642	0.4566770089228315	0.4740047799159319	0.7638174610391456
YIPF5	0.6718583356348854	0.5323805444859606	0.9317417645389071	0.3495313211174639
NSD1	0.5831233642831201	0.7431966382371347	0.7911856927864573	0.205869418534015
HNRNPR	0.951803815555498	0.7141643367856192	0.051550008168386244	0.8912017146716853
RIC1	0.35637066054837935	0.650770379016495	0.23251302243144825	0.12991477952201325
N6AMT1	0.43292743874899353	0.6421856041340398	0.4022731293077396	0.5064092379728752
ISCA2	1.474952441016674e-20	0.824573738806545	0.3115775327684818	0.6909253446257683
BCOR	0.5568106580524979	0.5754552314153327	0.2806657324908882	0.13957219491401102
ATXN2L	0.4119577983010139	0.76565314030495	0.40557761339072285	0.45216066855239656
ASB3	0.6485678449907247	0.3909576797846817	0.7482466852560354	0.18649103772730144
PIGU	0.2500795586820035	0.16185828743422473	0.6985019450869097	0.7878952982479777
PARS2	0.4865660741230684	0.768172940477046	0.40134558569499584	0.3623616000409412
HSPH1	0.8326466991893093	0.337095071856467	0.4340914886883113	0.8057229713712302
SLC35A3	0.6165466182650874	0.3452129106340068	0.5931919433140465	0.4761724828304521
TBC1D22A	0.23322633078699448	0.5568345322348001	0.6557050434453391	0.46339431949838567
RNF4	0.9497012772982042	0.35661412470012743	0.42963282614560494	0.6942929351392332
TDP1	0.7754378414777285	0.4892332273719305	0.4827722796027329	0.4823411962389998
CDIPT	0.3217249990160032	1.019397059931852	0.2626273623017151	3.721702220007319e-20
PIGB	0.8008447516376846	0.14952167804604855	0.6869316303191269	0.6692041185771473
SHARPIN	0.6223366725041644	0.2777278783616925	0.5325861433068281	0.6432702060369441
PQBP1	0.4735227629734629	0.3150077596159709	0.29185608567871996	1.0985681753254999
R3HCC1L	0.855357421780698	0.3930252159978485	0.7557334524251577	0.8232487947983127
PRPF6	0.4966477879463387	0.5644631948659575	0.40108574140008063	0.5850191203245715
CAND1	0.8409231044538207	0.7711275495015149	0.4065966513788471	0.18411993805470742
KHNYN	0.7318807658879524	0.3833962804230504	0.7431830558375763	0.6448065284144463
MED19	0.7521139605027622	0.7917215870640331	0.563103764230969	0.020053853783841478
UNC50	0.8859386214415538	0.5226066594034059	0.613696564247382	0.41494561694859383
ZC3HAV1	0.37890572697521896	1.5146360809137117e-16	0.7987151695635024	0.9220141026586393
RAI14	0.24484156739677962	0.6064104119929655	0.46661301666413424	0.4096556162737646
PCGF1	0.5613717663137439	0.712763964925006	0.5995140793693748	4.3281861694416314e-20
TMEM117	3.761558114059977e-20	0.6805935636578757	0.33596794641122285	0.9638466447118931
PIGW	0.7938805416152372	0.08786412977866388	0.5085454853456364	1.0313271197397
TCEB2	0.44178785742084825	0.5465135784846891	0.44904862340518165	0.6050310196572255
CHMP5	0.8379551884006176	0.20844113464058578	0.3376087923451287	0.6061034066854756
TSR2	0.5522974493070067	0.6916589187492858	0.1625011744182358	0.43891255113745925
URB2	0.5631208367473831	0.960506654131659	0.6450982715977486	2.2038900409474756e-19
LMNA	0.13768371290680856	0.7814174109937734	0.12798430554945583	0.7312029163113375
PAN2	0.5730744474359587	0.6395778442896506	0.5980522612576125	0.2591164443887409
DARS	0.5323462864307317	0.8592042922671078	0.39609081628485276	0.4709131475555698
STARD7	1.0155887907464596	0.3834109105759228	5.3022413022714e-16	0.9187340434285257
ZC3H18	0.324536870183203	0.7807996099646781	0.4860324217175434	0.13060820878804993
KLHDC7B	1.9029597530500156e-19	0.5404549804931997	0.8331001634053449	0.6617872349803288
TRNAU1AP	0.7399475989448433	0.3697595182936806	0.7518648054142002	0.48507873672001767
RBSN	1.0387860299091345	0.4675385032168186	0.4559497292719992	0.3389076623795503
EIF2B5	0.8767473753960763	0.7103479935749771	0.3669461687586435	0.4899506198187975
PRRC2C	0.7817946744211569	0.301295347951676	0.7103724434404272	0.8696600405325566
MYL6	0.626448703742757	0.46598983168853597	0.38955975828946177	0.7307818069232572
PDS5A	0.9113916577371933	0.4229510365637206	0.05132659254900798	0.5175973913192085
TUBB2A	0.34084640599638655	0.8147479744835335	0.5647223373060312	0.2379289779977811
SMC5	0.06541160957567832	0.5921277277685784	0.4454909448739231	0.7318469603480978
CEBPG	0.6374421306401744	0.3747245391106614	0.40213399315404524	0.7419086469851631
GAS2L2	0.7930865331625084	0.9364584072143006	0.3655453778338005	5.287980480967823e-20
LSM11	0.4050896352445078	0.9748991948671988	0.47816317213498555	0.02593481774630178
ORC3	0.3858323529119077	0.6919595652458728	0.5370316751633675	0.3572002102405162
SRP72	0.407882496629493	0.6680960043299586	0.3506958380267844	0.4566550805560415
TOR2A	0.9964483704549791	0.6451205947279615	0.2769437093495246	0.4872300531957027
MRPL50	0.39926377689650794	0.8787913665126611	0.38708763102023463	0.34639926620709016
MINOS1	3.2012011820273394e-17	0.5980372762849592	0.1793462810203575	0.9106786195805541
GLP1R	0.14995255754506934	0.9014093237504477	0.7024475447011445	0.5596864241588642
TFRC	0.5570246495303887	0.6312602130022567	0.30198838619818563	0.6988723681232911
INPP5K	0.5500311016330867	0.76477300987673	0.3354180864934137	0.5554089803595299
FAM50A	0.4092009852149811	0.8131181571698678	0.40035635929994495	0.34239465513859885
FBXL18	0.8277024292848686	0.43271095383534286	0.4043544745772112	0.7671773292031645
PSENEN	0.5714819336640805	0.3161213005449015	0.5704977237615231	0.475130718341825
SMARCB1	0.17351115847145934	0.7161962424920233	0.6198140075181214	0.8108576204316378
USP18	0.7380358435100668	0.09103783461751117	0.6523148110961242	0.6500816629102901
FECH	0.5752901345134845	0.43727572627708855	0.6780375421904515	0.2266137518926113
VTI1B	0.2689781921847952	0.7310479698893015	0.5560691221108778	0.5432475361043394
SDHA	0.11792160280423411	0.9119870076250344	0.23603850462784026	0.7404839680390264
DDI2	0.4952259742515509	0.5296778055235558	0.5753680735497136	0.703388533265758
TUBGCP4	0.459569300221837	1.0084252498455866	0.22904011878624184	2.6566233768900545e-20
CLUH	0.6353106691924907	0.5804044784261966	0.5848771677938995	0.22620861488486238
EID2	0.2779006476795102	0.5976360977889676	0.6776855849928023	0.5384175072202685
COX4I1	4.933887424932488e-20	0.7961462218078776	0.7494287301294695	0.5910527973086228
PRPF40A	0.6062326225348025	0.3434941686140826	0.5715624926458994	0.6120906386313845
RPN2	0.42193168194068836	0.623352071978871	0.7457299956350009	0.6957081061222743
MDH2	0.8789348921222003	0.715115646974383	0.24927953311347703	0.28063835965103917
EWSR1	0.8898890896194911	0.3638700368260346	0.6748598011714845	0.5596364886446136
KEAP1	0.385243424735305	0.9102121854491071	0.6213494766451747	0.13090845041610663
GPATCH8	0.7232077578192131	0.44811996733011283	0.6352343140411412	0.5039307345821251
WDR7	0.14523839214728132	0.7453517215336904	0.14882390297795225	0.5767987451603327
RPIA	0.07582269165705464	0.8573290668538602	0.8554550458150859	0.1802268037356091
OCRL	0.6837490550093037	0.5228997173343812	0.4206672996731013	0.7638340616674852
SEH1L	0.27411484633073696	1.2220498685178331	0.6951936942105457	0.11858358026364284
AZI2	0.13292212936658415	0.29776195463453836	0.24763601792385412	0.6959512370326087
PIGS	0.34444748424580857	0.24865406579224494	0.42077068593483363	1.003285160755189
PGLYRP1	0.37205690353872356	0.5695776917001616	0.28926748557441967	0.5395310977712434
PISD	0.6020462612042145	0.7827507204641699	0.31493373485486753	0.33166227683965194
HDAC1	0.33521704560541093	0.08357200737668051	0.617132124689582	1.0680048262565176
NADK	0.28700886826661187	0.08454515246958362	0.47273088892366644	0.8904433472015981
METTL3	0.42126622605616026	0.879044340338296	0.6634962177402122	0.05550248572602961
LSM10	0.6750080183983658	0.8340882509613384	0.35194969839552237	6.189607393938914e-20
MTA1	0.6648107270192637	0.4565618488521328	0.5198440784076426	0.2277364926877564
METAP1	0.3049377285754278	0.6257249059737635	0.35835691855929824	0.548482024815563
DPH7	0.5399102230635439	0.8831661246256923	0.04175872062642852	0.6474329032054773
GNL2	0.5851250152057993	0.6684148655706995	0.05112324456335182	0.7628291088061321
COPA	0.813270321342412	0.5856893507701617	0.3381307425469786	0.5605555530348517
PUM1	0.8152992789771683	0.20219476943336162	0.4972097432800341	0.541469227969015
PDCD6IP	0.4433844782009567	0.20076531263736971	0.26163974108675214	0.8951324452036169
CALHM1	0.05721815539451034	0.955584000993581	0.20996302697680516	0.7983202747462702
RBMS1	0.5050016576018778	0.3396054326797411	0.1104046126894841	1.1453655630664101
COA7	1.9355798818219457e-20	0.7044442652474244	0.23812712951396084	0.7675299876786702
