row_id	C0	C1
PTAR1	0.4394650176323848	0.48808841090761934
CANX	0.4163796996855841	0.478728964057661
PIGK	0.705345466566651	0.23193906589834512
MAPK1	0.4005649632047919	0.3908282248322014
SLC10A7	0.4213054374226091	0.6213807641657039
TPR	0.5958383860518838	0.24572129441424992
PTPN1	0.30233323561547915	0.6765456142392072
HNRNPF	0.24052177143409523	0.6318968667915749
SRGAP2	0.37213712360846013	0.6413470921388039
USP8	0.30972626086917604	0.6750724328099112
RANGAP1	0.2980303867983737	0.7233283333262116
GFPT1	0.22932103592602843	0.6356092462024014
COPE	0.6251354918309868	0.5809132104118475
ANAPC13	0.26687074058072213	0.6099198683282953
STK11	0.32456369708518995	0.636474460541525
SMARCA4	0.5797439364774862	0.3950101083438337
IPMK	0.6899584012182406	0.31476530430258554
ANAPC15	0.4952476171137045	0.33930219069450435
BIRC2	0.792694714021879	0.2329552700863488
RBM10	0.36625966702394486	0.7073062184105843
ANKRD35	0.35413176579891015	0.6060211294079698
MTFP1	0.4990692321230649	0.484688758861252
DHX15	0.36510559992007435	0.5737352872199143
SPTSSA	0.14277176995616767	0.6519997836047844
UBE4B	0.4258318417871301	0.4001371637425696
SMARCD3	0.4229796047361026	0.6539808841885825
CCDC114	0.5387143337758992	0.5710918579662867
SHOC2	0.33507705162143775	0.5491797819946369
CUL2	0.5007009634276365	0.4944004005384923
PGM3	0.23483359144822638	0.6317202956686234
TAMM41	0.07432797694251238	0.8086330207938726
ACTR5	0.26727419957149756	0.7932070500292775
DNAJC9	0.42587783168163307	0.7112856124156633
GET4	0.526863079282035	0.502084744181324
ROMO1	0.33022737958507553	0.6866858649601376
SOHLH1	0.2036825546950709	0.710185746498556
EMC8	0.4484829649749054	0.22687035123943974
RNASEH2C	0.15226065013896461	0.6737580783810294
PHB	0.3071366304725342	0.5948639213613317
CHTF8	0.24488880741117172	0.758627617165241
SLC35A2	0.13444209497684806	0.8222114717470854
PPP4C	0.10341570539900614	0.9276097196523552
RTTN	0.4061280257562649	0.6312806547393256
IARS	0.29910246531908957	0.7206292854303198
GNB1L	0.36412540505623886	0.7004107338720984
MRPS34	0.13367354218721142	0.7325783809948758
CPSF1	0.13083989218583644	0.8393867769073853
EXOSC2	0.1978415939185217	0.6826064106902028
EMC4	0.4877334989630632	0.2984227592912309
TMEM165	0.04268338636355701	1.0291486344669656
VPS25	0.13546942743966003	0.7417310413473069
RBBP4	0.05983868075726535	0.888202523717275
MRPL38	0.2839670331898837	0.6352299511075995
ETNK1	0.6524372707286403	0.31284975837537005
CCZ1	0.5784080886950843	0.30488140061332025
TIMM50	0.15970144357909968	0.9443277343132516
NMNAT1	0.9106692951820038	0.21900876903461658
ADAR	0.7092194420796482	0.33152103434796426
SMC6	0.35759529300026066	0.49023867831679946
PPCS	0.4309496393310844	0.41874671330334007
WNT3	0.4831326701006371	0.6145004229226576
ACACA	0.175923071424935	0.7273431270588455
SOD2	0.2747639811452776	0.7231946620749684
NARS2	0.1676291071915924	0.7294446023810524
COX7C	0.27831046693166395	0.682769686663179
ATG5	0.5810480600187645	0.03773842440370713
ATG9A	0.6749746990358958	0.19372783747223934
CD274	0.5970545904471131	0.34926857773665626
HIRA	0.5823695338565721	0.4057445189083275
MRPS9	0.3627623931603991	0.8065824443691821
MAP2K3	0.6598327511061663	0.17852176722088323
WIPI2	0.7982441985149255	0.04127760210314666
VPS18	0.2221784759133693	0.6891920665528509
HM13	0.6797306887144704	0.2144953497605707
PEX3	0.5647854409158596	0.49452911728537335
LRP10	0.6619984046198617	0.2518082956083498
USP9X	0.6991457495822428	0.31216928873635835
NDUFA11	0.20246993055181767	0.846520196411521
NDUFB8	0.3456075820073325	0.680069220500016
FURIN	0.6172546467679927	0.4297742916322572
PCED1B	0.8746141194807839	0.02019162027760679
PRPF39	0.7956441223313921	0.38420205389928724
SHFM1	0.02068294325049128	1.0942804763680043
IRF1	0.6978389793350622	0.5166640390939448
SMG7	0.3019006848127058	0.8774338839112161
PTPN11	0.3105067709746188	0.6221895464882652
CCNE1	0.7020036300458969	0.28329047651720146
MED14	0.541030747702679	0.47275595803105613
MTA2	0.8249039083928185	0.17198476443468946
MED26	0.6701374192293542	0.3038976991733572
NDUFB11	0.26424204550526187	0.8536131637485198
ZNRD1	0.364906729273847	0.7110703372090533
UBE2G1	0.5452096915289147	0.42473270412664604
INO80	0.33835206285549335	0.8504621844600881
MED20	0.3120552373673686	0.7098252664361404
CCNC	0.32357434696911064	0.6809422260290968
USP7	0.42259529244736077	0.644633375661805
KCMF1	0.5765765563672993	0.6008269158298386
DSCC1	0.6213686312940616	0.43722025662563624
CHAF1A	0.475156938428132	0.44905407908892175
LEMD2	0.11456756935190827	0.8374726385349952
RPAP2	0.4430681851672077	0.6171746427347067
HNRNPAB	0.47132947053422264	0.7291766651308536
CDK8	0.17520569978890643	0.8584882221619179
FBXO28	0.5981631015712418	0.4850209373210702
PARP9	0.6953674217885676	0.30008786919336583
ZC3H3	0.4194867917420669	0.5408141529543196
DPH5	0.0498786435928564	0.996312207685343
ORC5	0.39483201376874266	0.7593033952893631
ELAVL1	0.5406097500449915	0.6128452592501694
CCDC115	0.5334552055504052	0.525818772975857
SLTM	0.5442011673401415	0.7658830288093099
CHP1	0.7247037862908622	0.1993308250108274
DCP1A	0.7846139828616696	0.36366049561617303
NSFL1C	0.5355551552567336	0.37621265767698414
ZC3HC1	0.6427217473885506	0.16275332610402976
NGLY1	0.6888582304999438	0.40272152512282133
CHTF18	0.17214625003757164	0.8654079371772484
PDCD10	0.696548600543643	0.4169594034234812
ETS1	0.4660359588739747	0.4696239411172948
VPS29	0.539741033588908	0.5416223155222595
AARS	0.4452132414949603	0.6770735916768486
RQCD1	0.3184864754318031	0.6067771775691194
ARID4A	0.5000975376634511	0.4514574621594993
INTS10	0.7390474672911281	0.29789528645019847
UFL1	0.7200510872044645	0.39690210065561693
XPO7	0.6281899003835342	0.48877325677092837
PTK2	0.5449837450759508	0.41408067350546157
YIPF5	0.5461597377306284	0.6485195401167112
NSD1	0.36927515170683284	0.8064665060034993
HNRNPR	0.6626704246548745	0.6393381677487673
RIC1	0.13675608543085316	0.608572700534646
N6AMT1	0.4104783419983263	0.61339674832886
ISCA2	0.35310410386073204	0.6797339912865521
BCOR	0.24313946192934058	0.5496436402062078
ATXN2L	0.3568226544937839	0.7192044527939635
ASB3	0.45078096716975885	0.4762263434379352
PIGU	0.6843748609377968	0.2031771455738612
PARS2	0.3328038971921319	0.7274293679783361
HSPH1	0.7685862186318211	0.35207383324109665
SLC35A3	0.5832408388353276	0.3701815902244177
TBC1D22A	0.40789897800095354	0.5720297575035409
RNF4	0.7608354226217863	0.35908444506754905
TDP1	0.5591192558116668	0.5104958747498162
CDIPT	6.585717177411402e-20	0.9367324465226969
PIGB	0.8289101307048707	0.1899534215773219
SHARPIN	0.6645144735961099	0.2995124495675173
PQBP1	0.7432372327309146	0.31114738809356735
R3HCC1L	0.8865269863704032	0.4270255148335047
PRPF6	0.492413005843453	0.5384814484995051
CAND1	0.3704054708673673	0.7384044892023076
KHNYN	0.7499659792611245	0.41907765732914554
MED19	0.25954210799554894	0.823007262002962
UNC50	0.5884892832350835	0.5698757864188483
ZC3HAV1	0.8401092426337027	0.0939983937876459
RAI14	0.3152950944835518	0.595670797363847
PCGF1	0.17688149958339708	0.790068814125062
TMEM117	0.47762306178578007	0.6045995522864153
PIGW	0.9426729016850036	0.13295034214382745
TCEB2	0.5021706547498493	0.5263511280356274
CHMP5	0.6747833031180384	0.21900761826132542
TSR2	0.3489646810630059	0.615415589206178
URB2	0.10402718078306626	1.0590281788762717
LMNA	0.3813167359896911	0.6121892853974428
PAN2	0.3749864398148327	0.6654933236672356
DARS	0.39801554002405287	0.7910983350498615
STARD7	0.7447566381305196	0.34366935927720355
ZC3H18	0.15311439025688361	0.782973356183809
KLHDC7B	0.5063139923219163	0.5464229193186958
TRNAU1AP	0.6590703191232011	0.4316652681822382
RBSN	0.5583698296591245	0.514339242895799
EIF2B5	0.5291434819900135	0.6835303325820161
PRRC2C	0.8881704791797549	0.3377116517836426
MYL6	0.6272576923733403	0.44958078483733516
PDS5A	0.5049679126574137	0.4001568165742587
TUBB2A	0.23119539945979117	0.8205154240835543
SMC5	0.43224649435094303	0.5476465194465399
CEBPG	0.6506031672636855	0.3789389870252218
GAS2L2	0.11239822287615069	0.9975586794409741
LSM11	0.07710974903564485	0.9699679106361109
ORC3	0.34972221310960433	0.6767359003350267
SRP72	0.3537537438025423	0.6325116022677509
TOR2A	0.5527397634838148	0.6192515604985019
MRPL50	0.2817439470468006	0.8071571179991706
MINOS1	0.4535412948930308	0.4741520214725698
GLP1R	0.4094517101728242	0.8408910029853621
TFRC	0.5257485383101851	0.5865476837003488
INPP5K	0.44857656854228406	0.6965108867738905
FAM50A	0.29537667143206464	0.756115520381175
FBXL18	0.7199365862647432	0.43337605843525373
PSENEN	0.5582608856167683	0.3488969218452003
SMARCB1	0.5549400533967661	0.6626704288229506
USP18	0.7939284689004764	0.13745554446552774
FECH	0.41985656076810307	0.5006716760765054
VTI1B	0.4051861010187673	0.7032686261858302
SDHA	0.39060616549282856	0.736566272762871
DDI2	0.6056670179981034	0.5341836622643679
TUBGCP4	0.01613812295419229	0.9523320511183127
CLUH	0.37824081037276136	0.623764655648909
EID2	0.4473404421091721	0.6248201755018747
COX4I1	0.41446264306785885	0.7423087891209389
PRPF40A	0.6442263971449564	0.36073017610694885
RPN2	0.6142193708270597	0.6325612012810303
MDH2	0.3721084264222638	0.6937679176456615
EWSR1	0.7318805539314929	0.4127926724096695
KEAP1	0.1939469441352351	0.9122950312475089
GPATCH8	0.6031418970585127	0.49538818091136766
WDR7	0.3030897288196795	0.6040123532655105
RPIA	0.17435485447418686	0.9078148800218149
OCRL	0.656448863443962	0.5111653847005566
SEH1L	0.10585153772392504	1.2012518386564932
AZI2	0.4287304114743449	0.2704459506098141
PIGS	0.7124282774452689	0.25637944256918327
PGLYRP1	0.3953147042446626	0.5220129123163545
PISD	0.33236059471029067	0.7280488561132042
HDAC1	0.8250715367999489	0.14347284189789727
NADK	0.6725996221219032	0.13019999948796432
METTL3	0.1805500005474764	0.8997810675663421
LSM10	0.09623538542809523	0.8922488091448356
MTA1	0.3837833673498315	0.5173205679989155
METAP1	0.40406084461540137	0.5593883434380852
DPH7	0.4056819807432572	0.732419579746451
GNL2	0.4902642999774088	0.5802309367829295
COPA	0.555325614619093	0.5698708475373736
PUM1	0.6770946490196219	0.24224954770471827
PDCD6IP	0.6516675862189085	0.1995301538953714
CALHM1	0.3856932737912358	0.7656051906800619
RBMS1	0.7064849136700125	0.3222867044403796
COA7	0.3746548549661705	0.5827677346469986
MRPL15	0.3848375524064456	0.6011206457877255
BRAT1	0.6512115076349204	0.3244933708936553
SACM1L	0.4822988793653378	0.5703102901343288
SLC25A22	0.49227547079458406	0.2652853541760738
ATMIN	0.6303085612965547	0.5789066758587346
TBX1	0.41676642362616073	0.5572571279350215
ILK	0.6135511637998081	0.48553946364110134
LIPT1	0.4880425941798151	0.7029010322712896
ATP1B3	0.2528993530798715	0.7235037224248976
DPH6	0.21704505070076988	0.7457992239729752
AHCY	0.44331500994202977	0.6364513179312284
VMP1	0.3800153745862502	0.7275668518353618
TMEM259	0.45786457415293524	0.7538367641715854
PPP2R4	0.30706710279389887	0.7117509834083955
TSC1	0.10052685752680793	0.9169180941109984
COG4	0.24266193688979032	0.5846422842835718
URM1	0.1259817562420407	0.8821511936254149
LIPT2	0.35980046431899576	0.5964435095602314
NOA1	0.4767024860063526	0.7436164229282712
POLD1	0.4550225211564271	0.550206805590819
MTX1	0.3310151114976135	0.7470951868309074
ATPAF2	0.06647086746520467	1.0082723155023037
DAP	0.3591177915537004	0.777432118739269
TERT	0.45710123885330484	0.7173386865888338
PCNP	0.3898742777245559	0.6526575895939859
YAP1	0.6751094883655713	0.29948324770126206
CDC20	0.5024443993073763	0.41236972594826965
THTPA	0.0797070383730985	0.8778361861303622
RPS28	0.602351796138218	0.5595616512468823
DOLK	0.17431251693062066	0.8247668626497803
C1QL2	0.4458445863155929	0.597535903276468
B4GALT5	0.2585668627995966	0.9294987159525635
VRK1	0.3299512550380669	0.7240919798885144
GFM1	0.39678213104533855	0.6242774970640836
SIRT7	0.31467495485205066	0.7599205247192096
IL18RAP	0.4667644795248107	0.47683310534937745
RAD51D	0.01024721771084923	1.0007596686113167
PPP2R1A	0.20566072041754965	0.9029974717432163
PHF23	0.4450776457811414	0.41640854997759225
TPSG1	0.4203742948563344	0.9480316337869049
BABAM1	0.3857968387453418	0.4646925989293062
KLF3	0.4379423968961189	0.36081892281517913
NIPA2	0.5813765800612992	0.5398287846485192
AURKB	0.3135666444213491	0.5917069160442439
PSEN1	0.6212505808172857	0.35538462690569317
RMND5A	0.3332231057119378	0.5988726184142183
WWTR1	0.6612507373788852	0.3081638715320441
SPRR2F	0.568461105091849	0.571396363978388
NFRKB	0.42199386219682034	0.618733384478775
CBR3	0.4996905012808709	0.6984395196244954
EFNB1	0.4504325853829037	0.6893033387748361
RAB35	0.5203318084209384	0.6606411489038838
PIK3C3	0.4917487358892862	0.49197170187580813
ASNA1	0.5068572635877533	0.604472770144463
WDR45	0.38756359769865334	0.6547320110381485
PPP1R14A	0.33347846293983735	0.47450914498451
PPP1R2	0.5718619762150317	0.4939100605790112
SERBP1	0.24167661071454075	1.0865678909303194
SLC4A7	0.7299191601356992	0.40144319619545954
PAX3	0.6860169194566188	0.4755734498086351
DIS3	0.26944015237875624	0.7567022863800048
PRRC2A	0.1819331448540367	0.7786723899940218
ATP13A1	0.7291826848675799	0.22015655065848727
PIGX	0.7519297121116161	0.24079699183279848
COL6A6	0.5482445886924672	0.7346800190514652
CDS2	0.18153973230145384	0.7803642543678652
PRRC2B	0.3863038576009081	0.6241765656072165
PIAS1	0.5354218953031438	0.6049670357747235
EXOSC5	0.1253830796823197	0.910516951344841
SLC25A29	0.4209193013725774	0.6630454713446926
RNF114	0.4827351948500282	0.6011569587311288
RPE	0.4162044025710219	0.6484987616485678
UXT	0.233050295097972	0.6778250779139959
SYNPO	0.41840842163767755	0.6332580294949685
NUDC	0.29583081960282426	0.6829166308410077
RNASEH2A	0.09722089825886233	0.7214505196796155
MRPL47	0.1442616787768131	0.9858531099768076
DUSP23	0.3367799369848105	0.7250025305110105
PLEKHA5	0.5389974077768744	0.5508485001458692
MESDC1	0.6131889982978828	0.5320654041148966
D2HGDH	0.23194336514841749	0.8047671302300063
OGT	0.403869979616689	0.5465665605353629
DIDO1	0.6585860840050568	0.49975907818190396
SDHB	0.48213292364611027	0.6052122874600488
CHMP4C	0.3051406064935642	0.9892531990465108
NT5C	0.49203483418122956	0.7403117580743677
RASAL1	0.4515961155115659	0.757440342062137
LRP12	0.40757018592877925	0.7284347866637084
INTS8	0.5832247292026564	0.6701193691936888
RNF168	0.35979132753544985	0.580411180000412
ATP2B1	0.34911442688990696	0.8147774389957675
ARIH1	0.3308633978317643	0.5724259630489427
RRM2B	0.5544314603854951	0.5130894562802046
TAF6L	0.17208677349501664	0.9113458013950386
RPF2	0.5214678314424721	0.6176392027831039
TFAP2A	0.38434105244608086	0.7419207712886732
BDP1	0.5640991411760578	0.6772764195280714
GNAL	0.5112981232594344	0.562549494039745
RAD51C	0.2071417350891421	0.7738837715015885
SIN3A	0.7893267299332984	0.3081489352127032
COG2	0.4669861248981335	0.6152033854942202
TSPO	0.6935984125290503	0.4062108225235782
RNF32	0.41705858523816164	0.6491759091683903
RPAP1	0.39170424425027095	0.6944839486980829
TAF1C	0.16700368152470976	0.8616151932184756
KLF11	0.2277784657104404	0.7258132664628939
RAF1	0.44543865902596214	0.5835751999793314
EAPP	0.3557417938202832	0.6667671467951332
NAA15	0.09429641145794385	0.9066927629378971
ACTA2	0.13242063093330841	0.8653231073754569
METTL1	0.5481502362296965	0.5956665149940966
BCL2	0.5683701660525824	0.4876505305638868
DAXX	0.4003827937651417	0.7279240957528448
FANCF	0.22057655172519236	0.8115472785271755
LMF1	0.4628597147411993	0.8710941067209461
TUBGCP2	0.17012493312607516	0.7887018788413693
EFCAB12	0.518049390769037	0.46415794927530657
NCAPH2	0.19055641535611564	0.8685736223380484
PITPNB	0.4225011474474691	0.7228202464200034
CKAP2	0.44739753818066963	0.4861391780468006
DFFA	0.5521440773912488	0.6600218669849229
CSNK2B	0.150162347902411	0.9306466727439981
VGF	0.29787454660840484	0.7632323404903931
FAM43B	0.6843422620139535	0.4730535907729544
RAC3	0.31827540816006133	0.5925992608587813
TFDP1	0.1544626548683349	0.8826134656539706
NAA16	0.5730790110501874	0.5466968997546262
MIDN	0.1413517532817907	0.8869511503913377
TICRR	0.7158531546996814	0.37964847434558985
PQLC3	0.45426548020588003	0.73002499266927
MAD2L2	0.3596950602454059	0.7093599349504138
CXXC1	0.4565524535013134	0.5288242201787045
BYSL	0.5270157413500495	0.676000917899211
NLN	0.3101124981512375	0.6454394986391605
ICA1L	0.3975126896868074	0.5016402880189457
CCDC47	0.2751340874009454	0.6143697942039803
CYBRD1	0.23730516170624266	0.6935112531849287
MEDAG	0.3919839230108642	0.6743697077478452
PIGT	0.6100784419462046	0.3482865648020782
SRM	0.8516310557981354	0.2087429770498802
PAX5	0.4274124626124318	0.6965403930667434
KIF18B	0.6290843849024743	0.6389267273599654
HSPA4	0.532127175514204	0.42026549693594656
LELP1	0.38227160831953944	0.7773152980954475
EIF5	0.1588294116308086	1.043936199100088
GNE	0.24650785478548112	0.875763045479558
EMC7	0.6464581499789712	0.42717508678856814
CLTA	0.30019985034599656	0.5995884837664015
CACNG7	0.37322413899378726	0.7039294410757104
RPS20	0.48626115234258693	0.5443363556156521
RAD9A	0.3723429760189591	0.5210494310965342
WDR82	0.5343801106102659	0.5016013206013352
CDK7	0.23845206273318642	0.7599121431635263
SCO2	0.4889528051095316	0.46889395010250345
GEMIN5	0.4302390861816681	0.5298310646475913
VMA21	0.22598490077845101	0.7106420766875471
NUTF2	0.4069480045005493	0.5119277356474514
