row_id	C0	C1	C2	C3	C4	C5	C6
PTPN2	1.588122659277552e-20	0.7046745144137356	0.3024091796905994	0.62430764621137	1.675663266965779e-20	0.4011173415706589	0.1441900918419337
VPS13A	0.11101420360844719	0.7209949994260287	3.2282698891467315e-20	0.585297654563662	0.4346162018401351	0.4691559071269639	1.0828274676224703
FITM2	0.05133027663502074	0.0975171369366858	0.5544165028500763	0.5271529064926113	0.9044121666680454	1.314852843706113e-12	0.7408904681599885
IKBKG	0.00020028925008118344	0.7155543477419382	0.1379503030558136	0.038990878498225794	0.37337275171811474	0.6904126514122024	1.0075989253239428
RBCK1	4.032592334625719e-20	0.5341170667985543	0.6513820775398388	0.0692953355540351	0.9944971536557812	3.419456403174099e-20	0.32929108414753455
CFLAR	4.5241452263458386e-20	0.5074384600679427	0.15887450793767546	0.18065246476825914	0.6669114055931255	0.02407685726402557	1.2494265602151766
EMC3	5.622646995681189e-18	0.6020313124530787	0.2824616559422434	0.24003798219066583	0.7019575070938139	0.5007867057335176	0.5244623629357539
SETD1A	0.11820208189023483	0.4744369159478526	0.29083296184109975	0.5287499284056584	0.606492392767017	1.1168583669682242	1.8354321134775905e-19
OTULIN	0.16239693309400535	0.712178125642522	9.929689942432505e-20	0.3577964950552589	0.5825038287119166	0.49985985831097096	0.24285090545742724
CHIC2	0.055096934365318366	0.3009051428061252	0.19504639877811034	0.8876352985970347	0.5699113939915315	0.43233824057206005	0.5016428717205227
TCEB1	0.0005377232579414686	0.6919677431184156	0.7864438635905119	0.4220677123011074	0.5400549761457802	0.5954068007028996	5.575480371406509e-20
RGP1	0.13375861385604487	0.4367230600760351	0.7443836800400878	0.7536601138384588	0.34577201426369847	0.08658279617736135	0.8333125915878818
TAB2	3.791702014395024e-20	1.0106725552544313	0.49555635864745035	0.11555221911980999	0.7360701849332961	0.28733557936221366	0.4320097791272131
TMEM208	0.43010458214832425	0.3690880056549587	0.01338356856755627	0.0570134963451112	0.09979780665353646	0.4297622263752913	1.0502253735780838
IST1	2.262583068657537e-20	0.49636693839257295	0.8683607188008353	0.16158841668815016	0.44097469106362036	0.20613283707595198	0.8026017988574154
BAP1	0.41427086722474515	0.07053012621202373	1.3341378540849629	0.8764384602407046	0.05769134108559801	0.052834035269957204	2.3900425401557875e-19
UGP2	0.3175993001908065	0.20551492610955463	0.5452734126585286	0.3052943456965622	0.22225738532005165	0.6514553749887401	1.125294347874213
EMC6	0.0006309339344102272	0.3575814971749054	0.38381734006676305	0.02543655261239029	0.7150298056985843	1.0005145802407924	0.4469123169804563
NCSTN	0.17096950181873244	0.10794460616833598	1.8153082425212037e-19	0.8199971089849092	0.7071043778425495	0.7062489070607915	1.044014596192181
UBE2M	0.5647048059966214	0.8000039394863432	0.7271563921903259	0.2068081336219043	0.06860815069066319	0.6027082567985187	0.3455208280402097
KDSR	0.3179045708236488	0.589624413083672	0.6509643125953483	0.35659421968947835	0.058788779830721456	1.4111931140403755	1.0816065392940205e-19
BIRC5	0.7810373383786108	0.6459259040481814	0.778825497360226	0.451115873149479	0.25570038324959987	7.074168473096943e-20	0.34493911707084457
VPS4B	2.8400412339210585e-20	0.2251809156343118	0.5857797230963082	0.3794426867738596	0.7309737017728387	0.2957702399189935	0.6045354154966864
POLR1E	0.4677370158002848	0.3846946020930426	0.7158830178271633	0.5172762278706576	0.3525852285798115	0.7906247839884352	8.475999534614342e-17
NPM1	0.6487033345303624	0.3971350417327473	0.23088697793839122	0.25204478768262806	0.5778508088357289	0.24146237596404888	0.6238707765533419
BARD1	0.6537017707524388	0.06787799035307755	1.1327827297746127	0.4674386786057874	0.05225559787508173	0.14396801538443146	0.3362883066604768
GPATCH1	0.8125856747909226	0.483281229594072	1.1013081963921312	0.11597287852681609	0.3156259478953236	5.225376853062664e-20	0.4400062455657021
L3MBTL2	0.3786904768425082	0.2685180425866113	0.5535736520623025	4.192553484958489e-20	0.550645793383198	0.9301153079775019	0.6993925092848653
TFB2M	1.0529576123197208	0.3626029248902653	0.7406198906701948	0.30375377378344576	0.12624686435021068	0.03728458296572751	0.1001125404162191
GP1BB	0.9999910272166642	0.11417640470580886	1.083748930543946e-12	0.6409769059515392	0.4575244404427007	0.2056790754446718	1.2842508903270473
MRE11A	0.8004022173202904	0.061470948417084	1.1807804101531216	0.2570037637732606	5.902207001110218e-20	0.4813698134484559	0.6699357577190888
CENPO	0.3444097787892141	0.4927574181262133	0.5375293672196706	0.6441845656242251	0.5100276292864822	0.2801006445957505	4.0108476074391735e-20
CMAS	0.12525912394994718	0.37125702982277115	0.7423698345978342	0.04532343284541885	4.6378437425776375e-20	0.5744202438701386	0.6308957300190545
MAPKAPK2	0.4955150720686651	0.7703774601344505	0.11947588216852587	0.6516742857595399	0.2979486001216617	0.4890242230104403	0.12131420575418356
SART3	0.311410138026744	0.7142400086549778	1.3696149029394065	0.5328410612986048	0.5444863820821013	3.4806885762660624e-20	0.4496140023825132
KLF5	0.414895705197317	0.8596646814306769	0.15215345940558386	2.538377438290256e-17	0.7042327902947081	0.6494484232524085	0.9998711415105714
MRPL12	0.8556471288201016	0.5326026583475518	0.7956159567635632	0.21822160101053503	0.4682960746331925	0.07313926140415293	5.083383871837096e-20
MAP3K7	3.933933251271726e-20	0.7534909217967833	1.0470357403395691	0.005428391548302245	0.7679834160734704	0.28485508695471445	0.5160782821148998
UXS1	0.20435430239646046	0.6901177245283779	0.28475072900654524	0.38738886990068566	2.5694318677110752e-20	0.770543433440179	0.6842218688817719
NAA35	0.7695718842888113	1.7981685466589516e-20	1.0260009479702141	0.30922529269552673	0.3915783980689792	0.5322452964292163	1.0792137931517082e-19
RAB5C	3.228484609244476e-11	0.4559042267446122	0.8533257813156204	0.13296605107699275	0.5533748931909958	0.12012029040266961	0.7037825134119576
MRPS15	1.0647061310120074	0.4833873929777372	0.8859971254221165	0.32314719009871196	0.7357529416398498	4.076816216164774e-08	0.2295050504461463
TSG101	0.782049526233602	0.2787626896761473	0.5976051728965455	7.119572660814747e-20	0.324726163478686	0.9328381014924478	6.735694648479642e-17
ATG12	2.0551731644502416e-20	0.6440333477323915	2.813387115013202e-20	0.2730474335851656	0.5089069556330246	1.0759801520902736	0.6453836407098829
ATG3	1.73778067180649e-16	0.148325123103782	8.287942049735302e-17	0.5944823169319908	0.7379708851947029	0.42953362779153825	0.8740627368849511
ATG101	4.5568130858162315e-20	0.5786519215097607	3.0511253598144045e-20	0.5423074682724511	0.3644170352044498	0.879301945134166	0.5581784945459872
PSMB8	2.2725103544809606e-08	0.2749115425938047	0.3077184737359381	0.7383260872688366	0.7993796682508483	1.0795185921746098	0.8023155144260503
SOCS1	3.778577142763174e-20	0.7530526763028893	0.14228944409489624	0.5630416837197594	0.6191853697724676	8.900283370313517e-19	0.6807212442962943
VDAC2	1.9968933235502452e-20	0.5424717668568765	0.11841096291130339	0.3486507562620009	0.9458802256317096	0.29561492403911727	0.790661852597774
JMJD6	3.865297077494705e-20	0.8166791144749678	0.11984873726858261	0.3512789208254082	0.9094118167720093	0.8028126216448317	0.622350096381345
EI24	0.10567146218326232	0.10009166789834126	0.3538355336924644	0.8494763982237127	0.7440338374310519	0.37741087974912163	0.3150598461214402
MED24	0.4639002422758511	0.35054498676052404	3.0456536291858034e-20	0.10314368280037349	0.8702211349689348	0.2852951068487768	0.6669556247639542
SAMD4A	0.5497381611359301	0.4585632814508705	0.42811312955603875	0.7614043041558894	4.473385120296484e-05	0.37589158342274726	1.0244023061112937
TMEM127	3.392491864607327e-20	0.47446925028585274	0.4230364306835255	0.5537814226353382	0.22424620764943862	0.5119324926757965	0.42428496514216546
KDM5C	0.2195114803088682	0.7577051562455145	0.5997066735616191	0.29898923691196616	0.15960090952581793	0.9587821556062474	0.863907160775352
GLRX3	0.9065811458537957	0.31661849753721905	0.04455225236563215	0.0879254033181996	0.5073528473416019	0.31354521524246703	0.9174856105207759
TNFAIP3	0.0375464610802561	0.8497053147546616	8.460329883347787e-20	0.3926876096832734	0.4700455737013918	0.5975105683740378	1.0998381918661007
SRCAP	0.862503307388349	0.614380775403678	0.9174109258520061	0.16265866348659566	0.09658234200764822	0.4256321032766438	0.03166868465228708
PCBP1	0.12020074749753913	0.4994836317941575	0.6298227556692477	0.6022827605894273	0.06692139242661033	0.48178891283973224	0.5307534091819075
MED16	0.5030570244489018	0.563781594159873	4.149821006925065e-20	0.39919137490526996	0.7189639984161212	0.7047287089008304	0.5796072507839719
SETDB1	0.1488608021042272	1.861540007447424e-16	0.8081984454008617	0.7106307105827481	0.5342011452826776	0.6931411119580672	0.7157235851004174
RB1CC1	1.556883935040296e-05	0.6483156235655373	0.07113561557944677	0.5246414367142144	0.7597400831736533	0.7669063110126544	0.35141687862282767
PSMB4	0.34352968703367687	0.6633395688752568	0.6472020704327431	0.19438186844394745	0.4833535604284111	0.5227082343108158	0.48262307091023865
DNTTIP1	0.030213784189589848	0.6852006087879445	0.3014693367263195	0.38682512973659594	0.8762387274648792	0.7305277143243779	0.5368884964323145
HUWE1	0.3185103201922307	0.9088208859049821	1.2491644453275346	0.18992375870219896	0.609178970062244	0.6868705985677706	0.00045378333913523793
PRPF3	0.37322894790572114	0.9006439256577793	0.21608924210094868	0.3204982582292863	0.8663755491438933	0.4995439257440622	0.351640987613228
BECN1	0.28889515396936205	0.9796150338516474	0.23370835958886826	0.7131569948238985	0.37937717876683646	0.18038019368282418	0.3844123118937084
TNIP1	0.3515489128392391	0.5729180170329178	0.19240373346039488	0.38784753730993926	0.5258456050953735	0.7074209626781172	0.7825738247251716
RPL28	1.0329215310042312	0.4617198555759658	0.2024861532089466	0.5546320578177323	1.4647472498039443e-20	0.03149680934876709	0.8054356256379537
TAB1	0.30767460942842756	1.004458464374678	2.389096156776172e-20	0.5386715326007196	0.3966263773935335	0.4123217667248235	0.28426508263083117
PEX12	0.6412045461353191	0.6260227104406244	4.509698196685772e-09	0.8646217171936083	0.3370598217090555	0.24566839101901145	0.7863436623355354
ZC3H13	0.39701786745806467	0.8273508616381703	0.506967163439347	0.38926951262889187	0.07384495647644401	0.6601002784900254	0.2556067706553376
ATP6V0A1	0.21998399241186206	0.3742840871659785	1.1585037386747419	0.26431002655082225	0.5381229246038158	0.46745751749781117	0.27565996063750375
YEATS4	0.3313656681467489	0.5994952498665364	1.7272026726929528	0.4051314171272938	0.16314003502222402	0.5024197136318368	0.2403152268116122
GRB2	0.2642568101077823	0.1936826736099938	0.6019550506969835	0.5657051887077253	0.4015926469165519	0.7892609994808815	0.6233603811389302
INTS3	0.40896404160886596	0.5155906775164619	0.1489864729454995	0.3387104750671835	0.638331967407262	0.5449709868041482	0.7411360213138862
MBTPS1	0.7799284773357369	0.5665754062639848	0.34973436134295394	0.36532431308940144	0.5214641341860315	0.5382083977844485	0.49144968164581215
HAUS4	0.8532130473156422	0.31169303745153876	1.1229582255689354	0.5333019896493388	0.49665360168466777	0.14522419549769827	0.637596574978132
CSNK1A1	0.9799407518859724	0.5946439245991236	0.8286059265908108	0.16386048535374284	0.09640270294038489	0.16293954516989498	0.40763828725313234
IGBP1	0.4781246722237714	0.4977944550982047	0.7454258536642917	0.5109323884573612	0.8032759637719595	0.07473126775607802	0.0004440050383862128
MED9	0.6584787318391344	0.489553536750556	0.26299729548437045	0.26360522779319084	0.4154435765464346	0.6998378897994512	0.5744885465649548
UBR4	0.5345802828411333	0.5254149369830845	0.5282291692756931	0.26547519846055984	0.09903001900933084	0.5912027106785016	0.7097457925851545
YBEY	1.1289541093613114	0.62542154490476	8.852081002116554e-20	0.10669802336643225	0.5966626857933239	0.3545024397762398	0.06792287666914675
RFC2	0.6890805486899383	0.6655596070376363	0.45914415174345885	0.2608209670685034	0.4294148547510354	0.531297968470471	0.23747799770916508
DUSP11	0.6644213226495643	0.7325254206788574	1.090969274409328e-06	0.8115829158292264	0.6727398941925784	0.228539682165661	0.3926872259281819
TADA1	1.1068126733221055	0.5437501133075622	5.47905515239498e-18	0.6995404011944535	1.632892397099341e-08	1.619033730324236e-05	0.870813628905231
TRAPPC1	1.2744813642790627	0.5884825490893836	0.36432735194868976	3.589206815713495e-18	0.23946173303607068	0.529225644180629	0.35312578596128374
PTAR1	0.40386735311538746	0.6694333118696707	0.9699606062012228	0.08488498285609528	0.7496076443544974	0.061749335401790104	0.2807275593916015
CANX	0.8427523881424835	0.38653553942962177	1.7442300666964233e-05	0.5160330689392597	0.7593032562444378	0.5437962202074036	0.11612723608332888
PIGK	0.07656842397711189	0.05536105682615241	0.5431011432278182	0.8905094406948223	1.1443469127799206	0.32463533910151376	0.48384927656044746
MAPK1	0.6590493735403965	0.6058028964376686	3.206472963513754e-20	0.3565320816067126	0.2004896348137678	0.35303988279124315	0.6091355196162653
SLC10A7	0.31895435313787557	0.0698632653886989	0.9761409574014478	0.890409979076896	0.5048796610932216	0.5054689998982209	0.33314164523935463
TPR	1.2426559862870635e-07	0.6103566858913957	0.7399886747059923	0.3767142798401458	0.28544170082316234	0.23454484696609934	0.8120529311563183
PTPN1	5.669785873809712e-20	0.7574278171121834	1.3339991666866144	0.8897666968810657	2.123269120681626e-20	0.2718102071388818	0.03558599607293881
HNRNPF	0.4119566175778662	0.6472439706669858	0.6167970180371604	0.30743155070758793	0.016277526859563286	0.6420242534600077	0.3058757901163845
SRGAP2	1.0326274484263622	0.48449673744438165	0.402451710033428	0.21991645036057011	0.8208485000304321	0.4942335313485148	0.01116236092957582
USP8	0.49372196750415026	0.7721783486561352	1.1529930543504885	0.07740727093297715	0.4393047744930192	0.36436590698127813	1.1619142348328026e-19
RANGAP1	1.4119222609603357	0.4647303911672099	0.03411675123041117	0.19487711980632577	0.9040690743221514	0.44011455208835576	1.6159187508266867e-20
GFPT1	0.7828119483455547	0.5794551854214391	0.453290803965364	0.3728229722149059	2.8647913079982446e-19	0.06108953153760242	0.5975987700854116
COPE	1.07821216027697	0.5775201761942214	0.5219191013682857	1.969552808878634e-08	1.0695297253360665	0.28683748130154757	0.692671525602586
ANAPC13	0.7025821882398794	0.757723512813199	0.2318322656722219	0.6459727596419965	0.23002305695952313	0.34038545262471903	0.06909341357567077
STK11	0.7058311964625447	0.4285175281902172	0.6001547727784875	3.082778748204588e-07	0.46016826763873436	0.8717837121554131	0.21723834633437417
SMARCA4	0.27823361912457945	0.7894291278374778	0.36642397320714754	0.7938111726356131	8.155059915823442e-20	0.3853665835811319	0.870577077516152
IPMK	0.16373463772487462	0.3206994423333122	0.5411468618781575	0.8039132205440074	0.8953040764779883	0.46890546181308196	0.5178115501164018
ANAPC15	0.43081297351311143	0.5573451202609323	0.44258082239225666	0.3526422536855255	0.3829386122472732	0.004231767722720904	0.7852001385102451
BIRC2	6.5304838327933485e-18	0.8367059918633034	0.7044970600303557	0.006168782741521377	0.7524454709603433	0.8713430062001382	0.6784780597865379
RBM10	1.1054398004296848	0.8328918307787941	0.40999131338901545	3.445988185977801e-13	1.7887897809386874e-07	0.07435771003682365	1.1502925136549587
ANKRD35	1.4805084346314734	0.6534046536423928	1.519490308449443e-19	5.10730550396329e-15	0.8762783792297946	0.0346269324222069	0.1973695881744109
MTFP1	0.9834716864854052	0.39005948413510727	6.274385883891282e-20	0.44128059377940665	0.2752570783583169	4.0861163568972404e-20	1.3267189573371423
DHX15	0.7540402868859946	0.6762405500078265	0.7318234925394507	0.09689082562081729	0.6733851046183309	0.26093780927146343	1.2492155053583497e-19
SPTSSA	1.2635611260353918	0.5017808488380484	5.196605551443244e-20	7.511484212780292e-17	0.13970779948045867	0.40510919131899936	0.26245915181295715
UBE4B	0.2767813260342181	0.07553971470161223	0.8276946919535509	0.2626915881994753	0.5507847659983217	0.19411332864846742	0.7042687643387266
SMARCD3	1.3070995002819994	0.3805461016805307	2.000986246528155e-12	0.19832051621267077	1.044703725148197	0.6638217113767884	0.1433111583162878
CCDC114	0.907078922296154	0.8063309043741294	0.37733163710123757	0.2106484670038898	0.511449430876567	3.871745760805098e-19	1.0403866023881372
SHOC2	0.8166698580580461	0.46543976649550545	2.0884683303318668e-13	0.678489617243433	0.1973056091218133	0.265920752889907	0.613042651511087
CUL2	0.25497249244110537	0.38535859695450336	0.9338111789139178	0.5225249044161423	0.6662187338142732	0.6046057957888378	0.14445250984788646
PGM3	0.6210280970201665	0.008525944436141967	0.8698079987469507	0.19609691346960448	0.24743434626826843	0.5090092634138282	0.4094105599325431
TAMM41	0.9312749996752848	0.20823124918028352	0.7414608330933458	0.5949121216355199	0.13785352847730595	0.12369022509176747	0.04381934427487403
ACTR5	1.0628270810852023	0.32219387904703367	0.4404327156333782	0.22999455190677043	0.18108860293456985	0.6148179160636551	0.6669441400584445
DNAJC9	0.905035866990748	0.40819024759132727	0.8963560179847649	0.5922676942235517	0.5700458216232102	3.899397438518066e-20	0.44671010947176426
GET4	0.9296982045128172	0.861639409836545	0.3888188925876364	2.9702138691378037e-20	1.003611011378629	0.10489426732676661	0.3268240114105514
ROMO1	1.3303160958456215	0.18504174511823226	0.49202417510107754	7.617147896293227e-07	0.959286362241953	0.43445306184694243	2.7692465997739423e-20
SOHLH1	1.2093019721639162	3.971203761090732e-20	0.41174137742003714	3.6975992528992696e-17	0.19709536438242714	0.29938020167674	0.8395388621681326
EMC8	0.2805732035857643	0.5010551423724277	0.20279780121487093	0.20164076936819933	0.44501281168677764	0.46165387727879564	0.3837754908115975
RNASEH2C	0.47773391213964345	0.37217104018264885	0.8057811949426756	0.4494696260526055	0.15827363953041562	0.4495178652020224	1.0672117768967844e-19
PHB	0.9086088417684912	0.4234714451457674	0.5548253192817569	0.3596126681267486	0.7584330831514741	0.028753645195862217	5.414419952441655e-20
CHTF8	0.5944914799996688	0.15831288802605087	0.8774729877887628	0.17402368780121788	0.10605686653333438	0.8999020644566221	0.5320220804250566
SLC35A2	0.478060206233698	0.18320576974357006	1.1673311724501183	0.11435094314277951	5.699304141305663e-20	0.6577538624870283	0.49892499176886485
PPP4C	1.1747867630611044	0.4764157674104718	0.6087937598344455	0.3627751039860773	0.19525682399502708	0.47880993424692625	1.1759305918554455e-19
RTTN	1.1004200288968715	0.4370794049149214	8.043726080479793e-20	0.41776234429695336	0.6289597613886058	0.9376015888583745	0.07947154745221474
IARS	0.8574930810158817	0.40671849482759337	1.0167767338530525	0.20818782108133832	0.3997520433465316	3.791652659779116e-20	0.4566470612188639
GNB1L	0.2595160845096585	6.179034236686569e-20	1.5089129315434935	0.5935212738931435	0.4999917035686497	0.15458849723583132	0.560249545861413
MRPS34	1.201085647478162	0.15839984261695605	0.6651354530751674	0.23942957076166083	0.3226502400977917	2.818246900958089e-20	0.13806925801160527
CPSF1	0.7351178273915713	0.6946725206339823	1.1188932368059508	0.3473242711248622	0.17266630692587268	7.230738635330725e-20	0.024503657480757238
EXOSC2	0.6958993389751675	0.5936213943668898	0.8433828040437026	0.4130601637590368	0.23165228260559573	0.023298100697794494	0.06375618621982551
EMC4	0.5196290975486593	0.43984244661865174	7.41328758398689e-05	0.2606514221275374	0.18218166157160426	0.4279072672864075	1.0010987041758452
TMEM165	0.843481888293397	0.7658636761237698	1.4207735486910837	1.5828390820923097e-20	5.557039486826456e-20	0.002580635728120504	0.29954709478503405
VPS25	0.723699972301704	0.13087615773260888	0.9001145742026967	0.04694950096702957	0.01104713287796011	0.4197793089592324	0.5795585859203869
RBBP4	0.7233779977412754	0.33183358911749444	1.0407816475955516	0.29235731139627846	0.01340165049539225	0.3770509250462092	0.22043339984311938
MRPL38	1.1781001599635192	0.2171816399690667	0.3198687390949419	0.29580057777341484	0.9547426862950863	0.12139393058004048	1.4051433642422004e-20
ETNK1	0.23103043000444748	7.167419514249646e-14	0.5065074948701026	0.7159661816827423	0.8400972082119722	0.47752906106677784	0.7770258175540118
CCZ1	0.557838796341129	0.7715636461695824	0.0015059304151087722	0.6301167638008635	0.6118475682998739	5.078728114170252e-12	0.6427343116135834
TIMM50	1.2892403457120265	0.05732105676046617	0.9028480383405036	0.30411837095201927	0.09195181769531832	0.07331880907588498	0.7629811056388719
NMNAT1	0.46779751558734095	0.8235255650047026	0.10968325659278429	0.4514725001620279	1.0998319826252632	0.2805599668425802	1.0259746891925952
ADAR	0.4851676467200348	0.6508763178532598	0.15437337621574695	0.40132018787396057	0.48603649587067077	0.3233517312076335	1.3046291094009035
SMC6	0.7868394366656893	0.3207601939945554	0.4391473050421188	0.3675619698653791	0.6475904182545834	3.217480482623207e-20	0.33606083816297655
PPCS	0.23052187499050955	1.1806557423093896e-19	0.6425267837274797	2.3561772522741255e-20	0.49430794503296993	1.1223787767362738	0.5513534902468058
WNT3	0.5711414458731868	0.7068366711960029	0.9363563679592423	0.36533096506382495	0.34117111743612777	5.646021694297331e-20	0.8305428967548141
ACACA	0.9962843207808522	0.11335123534407382	0.5346599884109775	0.1885520650280634	0.3610533508223048	0.5619958773325183	0.19668080296648943
SOD2	1.043768290554775	0.4646239521926394	0.6224420128766571	0.04375870206854136	0.40084412459913815	0.34985099680338555	0.3723285858111487
NARS2	0.7016755884725406	0.4676530576791731	0.8004482495897627	0.4991335414738816	0.2611605462964938	0.19046232788422696	0.000494684204455272
COX7C	0.6283754489094353	0.25562066940478906	0.7925253820966384	0.32593396405704966	1.764783258476498e-18	0.2686653851484995	0.9131051203817198
ATG5	6.899732705435203e-05	0.1794576967749865	6.341880743105315e-20	0.24723824390601443	0.9643780871646859	0.8455839281843066	0.2432265694540352
ATG9A	0.28013218263167644	0.31306476296557745	1.0261292335356317e-06	0.0013067937488187046	1.3422132102140538	0.77543459476199	0.6510093838672322
CD274	0.12033422676077017	0.6728322859163406	0.651407676578984	0.9785925357383046	0.32583586707823914	7.923766633946376e-08	0.6461884999662587
HIRA	0.3645762449365673	1.036524830940346	2.2446639505494698e-15	0.6198039345988524	0.37670774223428316	0.9780830866728804	0.2508357292520832
MRPS9	1.4947075599019146	0.09244612878019459	0.2749035710912296	0.2792074630550088	1.0267990504089695	0.7833544104515089	2.5767303224516383e-20
MAP2K3	0.18311614134079646	0.4816580789714139	4.492581830132221e-20	0.8013385658542709	0.5433148644445138	0.8002196806507568	0.3719517248539104
WIPI2	0.08043643219467639	0.5823017531630605	5.580244052847416e-20	0.32184125405017927	0.7893104436398668	0.7160631504640088	0.8028928156965568
VPS18	0.7203789409330201	0.15364375612115866	0.7224980765677768	0.4425111362770469	0.4332784489629376	0.5550057955795275	8.298642702092305e-19
HM13	0.24324522344849006	0.5365787861598967	0.11341168712021515	0.2649231706776491	0.47877935631572843	0.7643558565731814	0.956427381579546
PEX3	0.2454865391910345	0.40689692524794446	1.0906817698071951	0.6067045284056759	0.7749835940586269	0.10482277797702251	0.5015921254988465
LRP10	1.4903910251276883e-19	0.44207152908172104	0.7049178603400614	0.18103260029167417	0.8215451287968507	0.7105595452049808	0.5477183307651345
USP9X	0.20947862390065525	0.7310025135393265	0.3847176412662244	0.26126126875726463	0.4913971408150129	0.8977200898798946	0.7649918409586821
NDUFA11	1.672886163874219	0.7130160475285151	0.36330152183231623	6.262487732765945e-17	0.4041802673487209	8.095575088986914e-18	0.1951835978692161
NDUFB8	1.4159835391760547	0.6375009146180796	0.054518541653126876	0.11682721335645824	0.42779145652542827	3.882468799840465e-15	0.7726227173756416
FURIN	0.5989950024141446	0.8220822950207225	2.1762853107933793e-05	0.13742068997049564	1.059018695733317	1.0382208949325054	0.21529519134901376
PCED1B	1.431723947249163e-19	0.5299051086332904	0.010698279856358898	0.7273029231746927	0.7101486797892489	0.8931079024221488	0.6468088702218987
PRPF39	0.3759261603739593	0.4454340374902206	0.5611800695625707	0.08758914544528348	1.063492589068356	0.7620190156952863	1.0569729543713202
SHFM1	1.1475015617500808	0.07779204516865745	1.6567697443092344	0.1470521070636781	0.08773870604148425	0.2668035514888545	0.0006655642404796466
IRF1	0.4848506735192111	0.7588857573753663	0.567530213583141	0.5837652532840698	0.4504954786262348	0.5054816857176468	0.9850888982762692
SMG7	0.4095730157440154	0.16285261299058257	1.5321191470482396	0.23236991489515066	1.50988994822218e-09	0.5775367785655612	0.9744180243210528
PTPN11	0.7073997076660664	0.5027537631702125	0.6187678032434026	0.6760530327664058	0.5338039581150594	0.10852639051955751	2.0286976925454168e-19
CCNE1	6.075566577643541e-19	0.6293277405339901	0.9020383866456249	0.23749133471257	0.805417190972664	0.47205043566069294	0.5848897956350914
MED14	0.5918862663036015	1.0026697039759989	0.15160245186059426	0.604044725166946	2.974213725101636e-17	0.20566082056134186	1.0163139922017035
MTA2	0.28526653383050077	0.9078160190356831	0.2316046323714942	0.4725150355349555	0.9583257090327333	1.1872453964394267e-19	0.9069189884849647
MED26	0.23043612351271384	0.56043070322825	0.40022356269925125	0.6477977605854782	0.872052735348185	0.5147710471401367	0.38311684819381164
NDUFB11	1.8375868346655704	0.4590235717239825	0.41090702957711533	0.0003110990244259356	0.4015563772033752	0.05709744386012816	0.40446761020762495
ZNRD1	0.9365632841388776	0.5923018281151887	0.43278674196132433	0.24356913449583786	0.7844892473426518	0.7067599377014813	3.826706772103848e-20
UBE2G1	0.8330434089356356	0.5290174835671043	0.0181657334741181	0.1694251210008703	1.0031368831067877	0.26989469862088405	0.6738990123681691
INO80	0.648947537733995	1.025469913508938	1.0518023468726605	0.24129888097467214	0.30246266049304105	0.606178264465892	0.11615469121975652
