row_id	C0	C1	C2
SMARCD3	0.22399854456525942	0.7423483087311791	0.6348168364219668
CCDC114	0.696001378455763	0.48621130662493633	0.49478489356872707
SHOC2	0.42726851425720447	0.49845316224088054	0.38691006340952466
CUL2	0.4573838763169621	0.45881989708856274	0.5975618518713138
PGM3	0.22868942755596372	0.6470442552930568	0.38464396919715454
TAMM41	0.3253546660982062	0.7998997560225974	0.1059016212764078
ACTR5	0.4744452459003923	0.7144638355508364	0.34858005138932957
DNAJC9	0.4250665084134232	0.6814251923572116	0.5828126288111967
GET4	0.42027298617163944	0.5096318636949645	0.6354350894691201
ROMO1	0.09223469626277807	0.8424924940557342	0.5534421496068941
SOHLH1	0.039584838862034226	0.7777172297607139	0.5036841950142259
EMC8	0.4199010826199701	0.19622977215290918	0.43892745500372876
RNASEH2C	0.5017105166200729	0.5627369357876895	0.11455101159812214
PHB	0.21322885008409323	0.6792548006929208	0.4311321782495235
CHTF8	0.5609852742953702	0.6264897393017406	0.26586758422041884
SLC35A2	0.6702428370911335	0.6036553692343517	0.0852602745399555
PPP4C	0.41430198424645776	0.9238790798543897	0.10160929849859882
RTTN	0.2750101110291411	0.6915423226062964	0.5751379669081741
IARS	0.466897293449469	0.6607355851534348	0.3609816082402792
GNB1L	0.1882109369648682	0.674348157556355	0.7206174806660051
MRPS34	0.15950608300224606	0.8190178592636488	0.2450162713804069
CPSF1	0.5571679474636069	0.7276093829731276	0.08474168108325653
EXOSC2	0.5466474940598002	0.5653788276570111	0.15473489336709445
EMC4	0.5129748464322811	0.24680879337473974	0.4584743371857286
TMEM165	0.7195002071594823	0.7734224667767496	1.2339625874774207e-19
VPS25	0.4711550704860152	0.6192453787431034	0.15790893833903547
RBBP4	0.5939973522922674	0.6977234078892605	0.03337846162539628
MRPL38	0.06339971941959302	0.8134930995452351	0.4600305209960459
ETNK1	0.03543457634130622	0.29696393019097467	1.2094603872910417
CCZ1	0.584802451390004	0.25725961345393705	0.5341863134103336
TIMM50	0.220434290846139	1.0009787578285723	0.34078178320019437
NMNAT1	0.6450182946525832	0.18466999096491657	0.9857201792328707
ADAR	0.6030586179647899	0.2779154281512481	0.7539757823872532
SMC6	0.24129195461122632	0.5219622094284658	0.5059471369142163
PPCS	0.18407707856710692	0.3980367851370264	0.7226737345649523
WNT3	0.6698993153338099	0.5368360065836731	0.4368607330662035
ACACA	0.12159034151167507	0.8244517969522788	0.3427912666376293
SOD2	0.43592101478886275	0.684594379528447	0.3293942632989139
NARS2	0.41211498646175615	0.6985963990578405	0.1664717858301509
COX7C	0.5924812539337918	0.5496544043184406	0.26076263601875244
ATG5	0.05358977686366421	0.033518539105459204	0.9487252096838604
ATG9A	0.2083270020358287	0.17185306737245237	1.024794073521067
CD274	0.6520358969320755	0.2928511398401142	0.5217906725159277
HIRA	0.8591298752375905	0.3397722576527009	0.3101013477901628
MRPS9	1.9921486619116236e-13	1.0485445689164195	0.6555156248049617
MAP2K3	0.39458293612943324	0.1581968416679135	0.7939322659733556
WIPI2	0.4587192233085982	0.018542277097153986	0.9101150522597158
VPS18	0.20669522907054277	0.7234549645474831	0.38740591866227037
HM13	0.557143716363678	0.17574673305406716	0.690217449853237
PEX3	0.4252516008211223	0.48574023412523415	0.7100805378299687
LRP10	0.4389102980496258	0.20603270586408276	0.8079783405276276
USP9X	0.7848360455551157	0.23383995013241615	0.5646191227450131
NDUFA11	0.4184591839855727	0.853316381804402	0.22180214999576928
NDUFB8	0.42718697595063015	0.6618984922711962	0.41894175076800577
FURIN	0.5525972915921473	0.4117632440300546	0.6493350896024589
PCED1B	0.48893396585209736	1.398553552632764e-08	0.9965902188920175
PRPF39	0.4349734800494411	0.340352371183822	1.0883226936905608
SHFM1	0.48689238991485506	1.0317374819089864	0.01577060138120766
IRF1	0.7941734200646188	0.4292063982066294	0.6424644381726661
SMG7	0.7298860894167541	0.6985101602283058	0.2828020322042798
PTPN11	0.38723537245956463	0.6197495790741043	0.36137511803019634
CCNE1	0.608590006894231	0.2248525944477294	0.7225617409553234
MED14	1.0084281292264405	0.3136461611056726	0.2132666571010429
MTA2	0.7217050672104203	0.12264255185687574	0.757550772773915
MED26	0.4375771876146001	0.2731331469090714	0.8264769392470078
NDUFB11	0.30693290626213543	0.896505934926832	0.40674709230696415
ZNRD1	0.39965023001807903	0.7385627319569941	0.4412221726580482
UBE2G1	0.35241818519942003	0.40145291428257596	0.7433288200259811
INO80	0.8296037746510254	0.7039751113176123	0.19167655403263642
MED20	0.7720965615241147	0.529914240720849	0.19113867437057971
CCNC	0.6173207132847954	0.5935227950480803	0.2587528721452616
USP7	0.7768669757755361	0.5083217577610438	0.29888997198471834
KCMF1	0.26419972782197654	0.6082241896983037	0.9239025683884623
DSCC1	0.8243146140472498	0.311864657480594	0.49274001728503064
CHAF1A	0.18650745775369373	0.4556295171360941	0.7760033730387422
LEMD2	0.5826534641766885	0.6734666250134255	0.08853708191554209
RPAP2	0.36531376688298595	0.6271224727819676	0.5935943772853758
HNRNPAB	0.31291675025582855	0.699626496887158	0.7854742280667268
CDK8	0.6174100017604002	0.721671151556605	0.13196660780874583
FBXO28	0.29656335231766606	0.4650199372157723	0.9121753671767903
PARP9	0.4696987773250995	0.26353015475525066	0.8403155948433979
ZC3H3	0.641347862022491	0.4632428853352605	0.3303278559407808
DPH5	0.5990137148872712	0.8528293240060447	2.7710106400649298e-14
ORC5	0.6608350452932775	0.6757227041823453	0.3597032604822013
ELAVL1	0.4623983538721842	0.611379910880709	0.6674347152845578
CCDC115	0.5396865711928992	0.4550114991642181	0.6180284598220972
SLTM	0.3858565611531041	0.7954630706742079	0.7790966676606579
CHP1	0.6812070853791271	0.15724048136172925	0.6328761571376138
DCP1A	0.929418463973753	0.27942173950651755	0.5831058319925646
NSFL1C	0.16421871387904127	0.4223172034660223	0.8289856432500042
ZC3HC1	0.47976049703441326	0.13326411531505936	0.6788237626587783
NGLY1	1.0530218534497404	0.2605992382641745	0.37033937288437674
CHTF18	0.548427253921782	0.7727536801291687	0.15257248092538625
PDCD10	0.7181306727901553	0.32717780867899465	0.6847161793980351
ETS1	0.17184481500657953	0.4801235880011428	0.7796340087287649
VPS29	0.677050677727346	0.44251882394008446	0.5212622410949616
AARS	0.4329472416968492	0.6597053985060842	0.5797949416671441
RQCD1	0.6421054691828926	0.467812683939037	0.2533663667552105
ARID4A	0.39565637659567954	0.4643538126198474	0.5903407295747439
INTS10	0.4457508556641197	0.2616483694129206	0.9386294456443008
UFL1	0.821190247151107	0.30893883410568884	0.6054568256610887
XPO7	0.11905275787448645	0.46471036042699837	1.1574116373625751
PTK2	0.18498711590265665	0.46065223907223896	0.8371804639469798
YIPF5	0.8281601456300963	0.5102905855369728	0.45788496527778594
NSD1	0.7275269049988563	0.6675770627448648	0.3266492203173736
HNRNPR	0.6335863292315382	0.6290242606705728	0.7134079157395663
RIC1	0.40995808940599754	0.5462878209349862	0.10492336604203316
N6AMT1	0.42191020930752476	0.5798122883707753	0.5261317491564257
ISCA2	1.4639867224968746e-20	0.8766304418759406	0.6407983504209962
BCOR	0.5563109120524311	0.461091175681166	0.13710174083848692
ATXN2L	0.3945828159068129	0.7032275212623604	0.48529648450458424
ASB3	0.7428191995933423	0.3461201967722998	0.31022289876778136
PIGU	0.2685029428926347	0.18726682627545338	0.973862743466701
PARS2	0.398274774898045	0.7336859818587221	0.4186310940454732
HSPH1	0.5670118406303251	0.3271106899082588	0.8684938824512736
SLC35A3	0.6785931294361208	0.30531467088412867	0.48790543636787914
TBC1D22A	0.3722107628340644	0.5243534163628518	0.5743117097422862
RNF4	0.8436558433624801	0.29933668420844806	0.604155467120482
TDP1	0.5204394794110923	0.4718936331384463	0.6395333764352684
CDIPT	0.36839740512046754	0.9138782252233509	3.4239224891342486e-20
PIGB	0.7979172360994563	0.13816410340778687	0.6933101297498295
SHARPIN	0.6327205472266655	0.23859646311656557	0.6424786211230674
PQBP1	0.3391367941169997	0.3179199676714981	1.015199374986901
R3HCC1L	0.837042609039472	0.34749248683405237	0.8733442575931215
PRPF6	0.43975552108467286	0.5060590275261835	0.615772945812139
CAND1	0.8784956054396912	0.5656748874070497	0.18033712063508847
KHNYN	0.7869381103079598	0.34527195197144306	0.6851346203853518
MED19	0.904503773304182	0.5820493860990622	0.07486608903620193
UNC50	0.6892976316007982	0.4884581939292119	0.5819666432637663
ZC3HAV1	0.5019598934600067	0.06357617739509848	0.9645507379414185
RAI14	0.43735655456656025	0.5369038538400696	0.36985409771788347
PCGF1	0.8324043863697571	0.5475303618559614	5.979461223523031e-18
TMEM117	1.6573360258058506e-20	0.6981221848741688	0.9399892242602833
PIGW	0.7360524657107234	0.09165371257942993	0.91788457740784
TCEB2	0.43550393322993813	0.4965852611207539	0.6291072157010377
CHMP5	0.7392775968490011	0.16517670532318915	0.5075496555889214
TSR2	0.3870289786447136	0.6289046923836386	0.4061731725733246
URB2	0.7535172121657113	0.8310268484696438	0.048255213855317204
LMNA	3.3645178912898047e-09	0.7388449782224056	0.741965165175053
PAN2	0.7018681621544699	0.5378472808814231	0.2959200300146355
DARS	0.42682590475526755	0.780368005600856	0.5430629441056573
STARD7	0.6954950679445205	0.31287490792400224	0.6951569818096026
ZC3H18	0.4505560534035828	0.7056996908951698	0.17452458097325052
KLHDC7B	0.11532889935009343	0.5476668075155234	0.9483015728785736
TRNAU1AP	0.7255472653463947	0.34551123829214303	0.6148650341521339
RBSN	0.7186929550253621	0.43594074378578435	0.4746400285884384
EIF2B5	0.6467748093896084	0.6408990166771327	0.5266451221539323
PRRC2C	0.7392744121097602	0.28032837788391596	0.9199260621374082
MYL6	0.4764732537186653	0.4391714141311876	0.7461242229592278
PDS5A	0.4376977302636433	0.3952121221419997	0.5542702533733723
TUBB2A	0.3381195119610869	0.8105254073328557	0.36463040007358477
SMC5	0.039873655908091665	0.5983334133398244	0.8470649711147678
CEBPG	0.5655430706530713	0.34051808167513536	0.6955357034435419
GAS2L2	0.6775614049404598	0.8233125273732042	0.05815662568363109
LSM11	0.6119368431577452	0.814733528652399	0.035568211759057985
ORC3	0.5561794462017656	0.5871658453138506	0.36875485683157566
SRP72	0.4914559044006216	0.5940837019659327	0.3690573968253165
TOR2A	0.7246373780657421	0.5539452392215067	0.4847962059381774
MRPL50	0.4375947712424258	0.7675748784554216	0.3732685783122903
MINOS1	1.9452255108864332e-14	0.6040328427131294	0.8071349688610254
GLP1R	0.2931946862647402	0.8440239402828686	0.7078398645082045
TFRC	0.4107188556418686	0.5714882829573167	0.7021743823450534
INPP5K	0.39264179156822576	0.7031387652693301	0.6086177964433968
FAM50A	0.3923652938485714	0.763201329757679	0.3716103047177876
FBXL18	0.6305764951203398	0.3919550037680264	0.7688376609082525
PSENEN	0.6153751677115509	0.29070327826426595	0.49669500090208757
SMARCB1	0.27963725888379976	0.6649501232014573	0.9006931153460083
USP18	0.908619506887335	0.09869414086416535	0.48136425391043186
FECH	0.6854889879521534	0.38967763078803436	0.3063927044005105
VTI1B	0.29881502436932794	0.670347864511125	0.6819090227461166
SDHA	0.0950126008991229	0.843729999284854	0.7274994170821483
DDI2	0.41507348921681825	0.5242109324345854	0.8070318078387522
TUBGCP4	0.4282720859357118	0.9029792776161671	9.899127149548108e-20
CLUH	0.6283565771702732	0.5295985924282882	0.32520570948008437
EID2	0.31274219893201877	0.5837284153842502	0.7173944176345878
COX4I1	0.08463585178350723	0.766846527677384	0.8748439139759958
PRPF40A	0.6805286616416537	0.2944286568648928	0.5872947262409661
RPN2	0.43061804154736555	0.596284858390141	0.8731707813376816
MDH2	0.5595598593786192	0.6448466564774759	0.3637351649485385
EWSR1	0.7999383822770542	0.3339213514319848	0.6439509142918901
KEAP1	0.7003288505354531	0.7375466333696084	0.13978046388873872
GPATCH8	0.48715292843505764	0.45308878286325033	0.7478431710748257
WDR7	0.10928035931258706	0.6984820262314285	0.5266237393382155
RPIA	0.4558475419529012	0.8071630223056644	0.28005654048279083
OCRL	0.4605252749669468	0.4895164848992127	0.8492862565943908
SEH1L	0.5715799873525418	1.0945084872202484	0.162243008310556
AZI2	3.3021265584092813e-09	0.30687518475159425	0.7916023556724712
PIGS	0.26338683450357725	0.25058244788383227	1.0361510787673953
PGLYRP1	0.2512684395536261	0.5188773341789291	0.6112498787459689
PISD	0.45946691817596746	0.718612803516106	0.37101827619487593
HDAC1	0.3355684343855836	0.11961649491676135	1.1272803800258437
NADK	0.2438407406250005	0.11873461418282362	0.9465787779722485
METTL3	0.8045359262943571	0.6757381246190546	0.057534977363172965
LSM10	0.6569413757773156	0.7037528876606023	0.02773412194303403
MTA1	0.5480779556107422	0.43813006089028156	0.3613192393633325
METAP1	0.2323467567691325	0.6042018721781925	0.6063783271651488
DPH7	0.2761285436654188	0.8156995472057355	0.5864926756159905
GNL2	0.3106770579892222	0.6248139691619016	0.6779926537111038
COPA	0.5014395115404253	0.5562003912691748	0.6481097078507353
PUM1	0.5727841969771558	0.2051518745497608	0.6780957750373477
PDCD6IP	0.3100275029842483	0.20120267131203576	0.852985450372026
CALHM1	0.0027936887185104836	0.9715118514780735	0.716366920774422
RBMS1	0.33836274062084937	0.3464168102320503	0.9383193004446582
COA7	1.49780416954257e-20	0.7025180449000822	0.7270284402010371
MRPL15	7.826098463053788e-15	0.7092670646738068	0.7646027300499548
BRAT1	0.5247476349279815	0.2788090141497578	0.7268551739029835
SACM1L	0.5212446425885385	0.5266115893249855	0.537374561557365
SLC25A22	0.5145099414535467	0.22950856649915327	0.43370803204994096
ATMIN	0.9159841373429002	0.45323138265289326	0.4662419499559277
TBX1	0.6770979475729061	0.48432208516978165	0.28895415825969223
ILK	0.6259384919032456	0.42889857854199975	0.6307681515230391
LIPT1	0.40248559055183336	0.7236773972592971	0.6516133780278104
ATP1B3	0.1519725380188233	0.7221108563626	0.5513233435051769
DPH6	0.12299053656486984	0.8487893406309462	0.41161487696582255
AHCY	0.5225278473353361	0.5787648603736989	0.511457263247359
VMP1	0.4263373965352897	0.6382005018134338	0.5773968658969368
TMEM259	0.5431837280752404	0.6981575954135597	0.5576770688126256
PPP2R4	0.0929441929962416	0.8932156281080476	0.4940726167380109
TSC1	0.5252263264685769	0.8173052204542259	0.08357051339368446
COG4	0.26811012579562893	0.5965296524770157	0.34169500653883317
URM1	0.07033348808382434	0.9718667270950822	0.3810377688147484
LIPT2	0.47123666135294584	0.5325543340638043	0.41556360865859154
NOA1	0.566888126811883	0.7028700904574156	0.5436130172016453
POLD1	0.6498171363959546	0.46606337119906555	0.39275771492469713
MTX1	0.24069764777537192	0.7789847738983358	0.5612887606305669
ATPAF2	0.411315808994437	1.0041729892639242	0.07390197826622348
DAP	0.5642553034158918	0.7188938718760289	0.38018219647221646
TERT	0.6601003383742823	0.6279567148138986	0.45639086318641336
PCNP	0.2266671624533057	0.6662605399278534	0.6600031245548471
YAP1	0.4095639823585906	0.3025185399468559	0.8246013594125171
CDC20	0.5724312557265919	0.36134671387579914	0.4640934821610125
THTPA	0.5040505122067281	0.7783764808025704	0.05530076227713438
RPS28	0.5652065366447454	0.5225357927524227	0.6827523985423674
DOLK	0.3422912530180138	0.8343316353752244	0.24317209862311237
C1QL2	0.23650583129614466	0.6363736696366193	0.6945015883468099
B4GALT5	0.6722836029984943	0.8373997358010179	0.192232210016693
VRK1	0.12625354648307036	0.7791452731532572	0.6456269649280797
GFM1	5.088386681677596e-05	0.6893823825002546	0.8426042727229305
SIRT7	0.05086811691468274	0.8749560855158206	0.6456202687085645
IL18RAP	0.06625294570811632	0.5147137391452161	0.8646127221476455
RAD51D	0.48711589989086634	0.9041593974499652	1.538499867614419e-16
PPP2R1A	0.5123343676031353	0.7823640025246342	0.29405573076349056
PHF23	0.5307744713296414	0.3341303282940787	0.44789437434663154
TPSG1	0.7153808558384036	0.8413070590132192	0.44491991450045565
BABAM1	0.2518620631630195	0.4835723441991862	0.5472055811499973
KLF3	0.5259790651592134	0.32876161180986235	0.3623227359635622
NIPA2	0.05161037084819771	0.5375599955308193	1.1446609241341497
AURKB	0.3525329371183204	0.6067257306738961	0.3717127797769716
PSEN1	0.1539152129194324	0.40991236943945764	0.9676871284667223
RMND5A	0.4727496790818836	0.5319653308390218	0.3732215280389582
WWTR1	0.4136698573821197	0.2726122786176903	0.8438298929430582
SPRR2F	0.4847265584103254	0.554914253737286	0.6919019882468934
NFRKB	0.9027996187422582	0.4714965011485788	0.16663681830961521
CBR3	0.15228722069985023	0.7210702982888645	0.9328293532143382
EFNB1	0.31503144555586227	0.7614554966072314	0.6170090721916982
RAB35	0.6722111499650435	0.5903084385408487	0.507196286509933
PIK3C3	0.1790222875725554	0.4492706466440361	0.8846405384639939
ASNA1	0.6110807821957637	0.5167230848716866	0.5470113625109534
WDR45	0.009595868833823955	0.6775328243218235	0.8766299134412523
PPP1R14A	0.2826557876029736	0.49433856627512734	0.42851355179318423
PPP1R2	0.36962259726932584	0.4540637123509787	0.8160226147600431
SERBP1	0.7453154582517227	0.9302818741094722	0.2200153998904932
SLC4A7	0.6321580079993477	0.3684391549126306	0.7621316434232195
PAX3	0.5722324776189351	0.4337831600198927	0.7899846338552732
DIS3	0.7221537472320759	0.5978074672536139	0.16621218491424664
PRRC2A	0.35431802732328416	0.7766941024152583	0.238484662593293
ATP13A1	0.4455222275722895	0.1840349091412576	0.8917210451277336
PIGX	0.14580930562572705	0.24382259052368502	1.2117919493574005
COL6A6	0.7253016167553806	0.6504367318692916	0.5428624342213527
CDS2	0.5320497968741703	0.7014848739888905	0.13715914613378474
PRRC2B	0.0077970652090400714	0.6755638054847881	0.8321123427895312
PIAS1	0.33997811899734276	0.5823447951027162	0.8093382990356588
EXOSC5	0.5694556702143526	0.8153031119813662	0.07137959200937417
SLC25A29	0.503540246545524	0.6400813747338617	0.4645950936109389
RNF114	0.6546917167849708	0.512284445098764	0.4598150642446177
RPE	0.24033847975233572	0.7248450218740791	0.6174798169783475
UXT	0.4085702807602264	0.6678740103189755	0.23747785088334117
SYNPO	0.3427293315472438	0.624911073141255	0.6026829935445628
NUDC	0.20066718054172045	0.7910598618236432	0.43263547267280195
RNASEH2A	0.3880778280171344	0.6459522701067412	0.11995049277321791
MRPL47	0.5383759639347178	0.9355280126065243	0.11484232473728641
DUSP23	0.38229419444720225	0.688705491346029	0.489593971386638
PLEKHA5	0.4646065635051761	0.5110805928590376	0.6816176409421153
MESDC1	0.6379559045873702	0.4721973522670908	0.6391829569015032
D2HGDH	0.500485363333183	0.7578969670354572	0.22939791593455416
OGT	0.42249409467957044	0.5327276793698275	0.46590443659489233
DIDO1	0.36124305667039597	0.4557611595173585	0.9790645974167156
SDHB	0.6389178912595088	0.5290520848650105	0.4626932010931683
CHMP4C	1.0092939418555207	0.7248963155736825	0.13238038276684871
NT5C	0.7449090776827697	0.619488538812872	0.4703213549544844
RASAL1	0.1701449463474618	0.7890536439435829	0.8450701213203348
LRP12	0.5314401817555489	0.6815283133621953	0.46494604897187497
INTS8	0.5946365491007666	0.6596205927500828	0.6320769422368038
RNF168	0.4105070522082585	0.5342875986127439	0.4535684013998642
ATP2B1	0.5621932953877894	0.7751535234709445	0.3585016766254592
ARIH1	0.25617199149592773	0.5994810976601507	0.4820935723843205
RRM2B	0.3265902984073817	0.5071818329785303	0.8010823758350314
