row_id	C0	C1	C2	C3	C4	C5
TCEB1	0.0830059655794485	0.31450061946603985	0.693055139927645	0.6070855716856689	0.932172052977713	1.1214834664237195e-19
RGP1	0.6163531751509285	0.31647987543713296	0.7252366205333713	0.44494281409930314	0.0707770610127999	0.5371735444737522
TAB2	0.3626829801195914	0.12416449839599687	0.40147137777211356	1.098062503202419	0.6041203072583113	2.0491709334598572e-20
TMEM208	0.7832591482389316	0.2883003801036479	0.2806344833612918	0.23531723123087833	0.2735745549107201	0.23268348113277326
IST1	0.7853667804368722	0.23977560843823062	0.28092280957262916	0.8622628250389296	0.386890806967622	6.981715730319428e-20
BAP1	0.10113063499636499	0.9734525698678064	0.6504035188375	1.9237260247913886e-20	0.30540142857078506	0.4113906420220074
UGP2	0.9701073688205428	0.5017717244947028	0.17004972735042476	0.42518765134303255	0.5701475846818448	0.35019678194675957
EMC6	0.4753123857407411	0.307892320726488	4.5774389877724303e-20	0.7951689320535291	0.9984930781823169	0.059762834197936786
NCSTN	0.7693586176751068	0.09085984395984398	0.00625778877381628	0.2640029127189541	0.6807074469067296	1.3385765124162272
UBE2M	0.29512813765296375	0.6933446024566983	0.9613484022556306	0.2086822819300503	0.675092409710558	6.634283277484177e-20
KDSR	5.183475296165332e-20	0.5408091051867144	0.7116572755167252	2.350843843804352e-19	1.8174181083285113	0.15147457994196187
BIRC5	0.17184240805870932	0.7094771999516625	1.2316686898772031	0.25961278435948515	0.0868387500884039	0.1453472381686244
VPS4B	0.6439563350647979	0.21144640436274373	4.728376105794486e-08	0.7042103159445561	0.5363502712946545	0.3945425854679079
POLR1E	0.22191508960369713	0.6807573261193272	0.49664120134728673	0.13992270092165782	0.8303603480022658	0.5163204052545878
NPM1	0.38751525105437806	0.397317938054069	0.5834807732174757	0.3634861463775332	0.2049446782612882	0.5225914649350619
BARD1	0.5452258380379792	0.9137859467886187	0.4804450801171729	3.0699030843878966e-20	0.17204615589973848	0.3927477891502951
GPATCH1	0.5037740491852951	1.1631325991371961	0.5457204760251432	0.5156770933466136	2.447733409928732e-20	8.98153399698748e-20
L3MBTL2	0.6509238260089204	0.6274077543673527	7.968737794482374e-20	0.6498209305190502	0.9420512783442642	0.20775717104675187
TFB2M	1.0762842524463996e-18	0.9284895921899496	0.8203649863688188	5.981024243396474e-20	0.2552066105919385	0.33356627712906817
GP1BB	0.973127943568923	0.5666263584182488	0.24270507755469906	0.1394597492212512	6.008018255985911e-20	1.2344454827977305
MRE11A	1.138712060895599	1.2574959240613743	0.28564390109548443	5.025588122791707e-19	2.0271840365099288e-09	0.31494887560612916
CENPO	0.06547840846885854	0.5141399354205511	0.5433446974358034	0.41108264389669585	0.572951286995298	0.3017097264270348
CMAS	0.7639185553254277	0.5133861549841987	0.39879096279909176	0.16911349208374193	0.2772741171777611	5.801056243843081e-20
MAPKAPK2	3.8240330206202344e-20	0.29038498193921836	0.9083871943006778	0.13221840598471932	0.6964112290297225	0.46656111803532885
SART3	0.4382516560507925	0.6876795837373576	1.2061882704638855	0.708399740693317	0.08399089331667946	1.134135760196788e-19
KLF5	0.7202342410411087	0.424535439244885	0.21875150409040703	1.0808713773655723	0.8325305999774788	0.0004937559773061621
MRPL12	4.397778555629289e-20	0.8688264437248663	0.7382740827201287	0.3519447498560831	0.3732264537460134	0.17178987328591117
MAP3K7	0.6244837283099661	0.470650935326307	0.06303342296714329	1.1765286864480737	0.6190175304157559	1.7102349291736847e-20
UXS1	0.5403174947052555	0.1304029964684002	0.9364529843727336	4.960739836562636e-20	0.7004200077804789	0.2570558057255936
NAA35	0.39126892434814836	1.1767243138348877	8.47628510941905e-20	1.5897527114509812e-19	0.5266340657744067	0.7069852794566075
RAB5C	0.6011205217623441	0.3342048306225604	0.29022193392168594	0.7914360251579958	0.3832122814149618	0.0018177470216261845
MRPS15	0.20334792902222307	0.8932017704999278	0.9305970651484473	0.4604401385513964	0.076470516058162	0.49762061009335085
TSG101	0.19811977832735253	0.9548062564762887	0.1260846631982515	0.2794142513761612	1.0406840249567015	0.15403119862113315
ATG12	0.42290262517678734	2.598711334508761e-20	0.24045578106548254	0.5890052700469581	1.2278722563303046	0.3613225222171801
ATG3	0.6754146197512666	0.002831255867239522	1.252280329065369e-18	0.4343709769599291	0.24646158961932085	0.9903943292772744
ATG101	0.32108114437799795	1.1728591174346216e-20	0.3530949258905843	0.3457362384880837	0.9063435391833622	0.6484250112859962
PSMB8	0.8227083243066783	0.1709429109102245	0.08356557879298308	0.4981084635303293	0.9221499158913123	1.0431130833020883
SOCS1	0.27977923564359647	2.542915143084769e-20	0.5392519938396905	0.7374643519863594	0.35614825971572084	0.3238495598804309
VDAC2	0.5821999736732445	5.1011411013593404e-20	0.19368946454444072	0.938551193289305	0.5765282884663351	0.27943975938792404
JMJD6	0.49605947798435673	0.014946660333962445	0.47031584673370874	0.912294445571529	0.9458824473972841	0.2428134876979771
EI24	0.5236891848627263	0.24682796786403155	1.7901296984028384e-08	0.3594308039118033	0.43061941707174817	0.9346642126443974
MED24	0.47329290385224926	0.3185117802599668	0.054219257996269435	0.7241425805608388	0.24518438554910604	0.48745689321124885
SAMD4A	0.6501526756165108	0.49171140482733666	0.8717530005518918	0.09691696524380199	0.3674943868127234	0.5506388972622225
TMEM127	0.29413164961768945	0.08794730470155226	0.5847753212544058	0.3619037473712234	0.8366316199015162	0.13145450104023532
KDM5C	0.8756241294413092	0.4064364280467691	0.8326457762698931	0.42727778214701173	0.7320495147971074	4.910975492167788e-14
GLRX3	0.7057847800909726	0.6427750607549714	0.16910351534106355	0.4297375535645591	0.1696094475279351	0.5276355016840645
TNFAIP3	0.6500965605457731	1.8996627180069223e-20	0.5338866358009854	0.7590803264844285	0.6923566178908445	0.2579233693231624
SRCAP	0.1266397881492084	1.08348795273593	0.7180501024700496	0.1541095885174388	0.6704391682266733	1.3446205891061126e-19
PCBP1	0.45160163249580915	0.31795281066724435	0.767423415188519	0.12450154280656063	0.5645796907209802	0.2740160841130001
MED16	0.38839406301304247	0.32754117778642466	0.4233769924793329	0.4962073958871543	0.5528687386521771	0.7508052871513369
SETDB1	0.7162648857833729	0.4832458818968845	1.0581640254357312e-19	0.189454879801896	0.9358807605177766	1.0107665044459369
RB1CC1	0.2283229722770645	3.156629431992885e-19	0.3460637742585817	0.6880616001684898	0.9062799978664564	0.5352705003916933
PSMB4	0.4972463805296362	0.5432172593355482	0.5846825529007926	0.6701396054684601	0.5196314542024365	3.328394001995694e-19
DNTTIP1	0.4219464519005033	0.13742131639489802	0.420379332636079	0.8229735995216017	0.9225823346745419	0.3247208850319541
HUWE1	0.2568955604962029	0.7758409125741927	0.6063847992133896	0.8055328605656658	1.0636713456494349	4.0687348016514255e-20
PRPF3	0.1641122430238997	0.3568652155140634	0.6837257681322206	0.9687404374464689	0.7684992261139341	2.5444474097043354e-19
BECN1	1.8042852389926706e-18	0.1829875478653946	1.0968108522385815	0.3981129110915477	0.5654140815642618	0.3276033676775183
TNIP1	0.6619854359015745	0.3252095442765513	0.5487522508208562	0.5115505632204986	0.5236982113650918	0.38534729001680545
RPL28	0.5904260257015201	0.6517762248696602	1.073827009708507	1.5743928560724844e-20	0.022564205666508342	0.15912606530187073
TAB1	5.684879702411038e-20	0.07007721858751874	0.9732402265364595	0.2905066504422531	0.42361824148667676	0.6074560839346533
PEX12	0.38197022776643635	0.32618251421771766	0.7823547482594653	0.17767058272863265	0.3566297693374838	0.893919162938642
ZC3H13	0.06956690192384968	0.4737890151636865	1.0713812662024824	0.17691808241316204	0.8611338023814732	8.5255574085672725e-19
ATP6V0A1	0.43771889992124524	0.5921902746494041	0.468553075110635	0.5385978753519395	0.7430541717436071	0.13779223006574426
YEATS4	0.5350771322854301	1.013985064113994	0.9141456460105315	0.27306512848725323	0.7252355540420268	7.438254210148646e-20
GRB2	0.8235299461577623	0.501938364965703	0.16314374144895386	0.25350438070886555	0.5766700655753617	0.7264575987826282
INTS3	0.5536446935520204	0.3375244283701959	0.3930178874626268	0.4853337638713858	0.5539633544863588	0.5226322369942429
MBTPS1	0.3912977109008718	0.6602128228200154	0.6676086326213514	0.35531159972884585	0.557013673125308	0.449891557623312
HAUS4	0.6353839982037514	0.9301466894202126	0.6924997009736751	0.2901081382409373	0.3584437276804315	0.6324438022634825
CSNK1A1	0.21386216046531112	0.8604084799010083	0.8964789317480795	0.06479377033208401	0.5025913345723472	0.27959598411639347
IGBP1	0.02789470838811036	0.6804063497841497	0.5499877401060633	0.632718141324645	0.3914154618340715	0.3282736913354979
MED9	0.49485334109399154	0.5782098466837532	0.3881514008446773	0.39690965740777606	0.7174134091589681	0.3849785316330368
UBR4	0.5552011981444337	0.5497006471913171	0.617975747110898	0.1437698487223005	0.7237874011255583	0.2807373215861086
YBEY	2.778050673197002e-20	0.7389357742142296	0.36491270625790057	0.43458562515721866	0.398242080963604	0.5486283325547345
RFC2	0.0769536571142086	0.6485086588629125	0.8288418108131405	0.4541758746263049	0.7400658680081943	0.04943713443973703
DUSP11	8.251777789437142e-16	0.2856503072903091	1.006445792838615	0.2412889746483427	0.36990464744416957	0.9412751861325237
TADA1	0.38642004102329053	0.5080633893944559	0.9398616976232747	2.2205473139400555e-20	0.01717121158092165	0.7991190851389219
TRAPPC1	0.15389375077347336	0.863617439692962	0.634603634185794	0.056438117685891506	0.7748433435219497	0.5372403822017001
PTAR1	0.20461423630252304	0.7055699473505131	0.4542795054765318	0.8892411974800261	0.49442408621368505	1.2443261005327295e-09
CANX	0.03982120636039454	0.5710111565498083	0.2632690848455894	0.2820990792750333	0.7497185212565822	0.9121031736250895
PIGK	0.5115585168798493	0.2846935316201102	3.9532380439418445e-20	0.5104196462474389	0.5783729064576232	1.197917174333316
MAPK1	0.20430655949386253	0.2634488457681113	0.8105981023429429	0.06632014352779068	0.2979386328326001	0.6601510521402422
SLC10A7	0.4796552501862011	0.698361692072045	0.2596724596094562	0.0012220691601945556	0.743867495365468	1.073672153560517
TPR	0.6283114968659411	0.20657307374797543	0.7223952701425972	0.5237489054871104	0.48349561733382823	1.9548616125051584e-19
PTPN1	0.19944777278095177	0.44711091029526107	1.2992370990120952	0.003948374139754314	0.883140429213889	5.155594777296378e-20
HNRNPF	0.1794528452256016	0.5191999543016755	0.8862613116648802	0.11016058243138113	0.89467887752822	1.0260838166947204e-19
SRGAP2	0.10229659410161977	0.9128341913052952	0.1312238079628847	0.6096168294236676	0.5634494737965644	0.751618398093504
USP8	0.12565592850688426	0.8881432457127891	0.6748394203749959	0.5552596171073341	0.5998742563991148	3.854758284749142e-20
RANGAP1	1.4754155571198235e-20	1.1543086893473429	0.07659432537499929	0.5569046928842576	0.629424429763214	0.6559261304900627
GFPT1	0.4959543412160615	0.6034070599614929	0.9023117406989382	0.0004281840175492634	8.28876228065088e-20	0.31882157701053765
COPE	0.61752298842261	0.8872803449757538	0.21835141429575278	0.9774160141324091	0.27258049766643294	0.6310103973180717
ANAPC13	2.5025650887242462e-20	0.49404595349536923	0.8828073139067389	0.02205541268778203	0.5992562957893504	0.5456547639500314
STK11	0.43068357747344466	0.920558211042425	0.0558794225900634	0.5949303126499303	0.8762832317805187	0.12338161002603977
SMARCA4	0.6915404755799367	0.25142063304312917	1.1101090363859474	0.06056152294769006	0.3956754128028407	0.34602992559145446
IPMK	0.5581281879332008	0.38104500739118913	0.059107105971457984	0.6722516832407699	0.6269603434877582	0.9537436854411
ANAPC15	0.4549703087518873	0.327560780113559	0.6950915604490356	0.39984130368117904	0.15398071033029265	0.3915051062886793
BIRC2	0.7262510940135986	0.37488721973523925	0.019082113973035147	1.1759610849612574	1.1722702792951414	3.967574961447729e-20
RBM10	0.5630461308410427	0.6912449092581167	0.960730031600932	0.26990318905121163	0.3113102409980735	0.22386429117707352
ANKRD35	4.8840960286162904e-14	0.8606047252821771	0.25373543699997886	0.6854436810999672	0.014564393748174606	0.9195182863610334
MTFP1	0.6886719438012513	0.548164360998655	0.566597731920092	0.39433069569444107	2.620079894252847e-20	0.6305597845892097
DHX15	2.2388389463399927e-19	0.780691452126552	0.7443097653106422	0.6325054016355474	0.5460953479371037	0.0002306334263268955
SPTSSA	0.060450242766154585	0.8162399370413319	0.543734241221253	0.14197182957557444	0.4073284227471629	0.276826379524271
UBE4B	0.7029349885725462	0.5904354112857434	2.6646035429408626e-19	0.46043741683483996	0.37832693145252727	0.4398631744997227
SMARCD3	0.1499791879199721	0.9709562309316664	4.655683355877891e-09	0.5783138252867168	0.5233193132867128	1.070173432441605
CCDC114	0.7416196069146826	0.732150391829328	0.6789890532852431	0.735860227248383	3.3805402719445706e-20	0.2498759860359627
SHOC2	0.24087036084687208	0.43465302103879006	0.6161019423444094	3.96238954865614e-20	0.40630248735828633	0.9168702439590221
CUL2	0.3414903599538742	0.5781991726054445	0.40094669358710816	0.4708942424122072	0.8441388188940611	0.4819315510617373
PGM3	0.5081956874883088	0.7529875388963787	0.11839479518769139	5.3706973649648e-17	0.752360639471478	0.5734897234577696
TAMM41	0.1961544299474499	1.0138017767012963	0.5235241544821638	4.2823062350176585e-20	0.36955927057584875	0.35974864853304167
ACTR5	0.6996598977971104	1.020521841876227	0.30638250567017344	0.24723750968572739	0.4798500203243843	0.36430641032917804
DNAJC9	0.3537457052099569	0.8945495277714326	0.8891999986318327	0.32295082118560403	1.0881634783199396e-13	0.6740966135663139
GET4	0.18181429327274967	0.8087232272500963	0.39464109839624995	1.0462783330070677	0.5945195036731339	0.06842499440611724
ROMO1	0.10008324971006764	1.1717738938954607	1.1666362513235937e-10	0.4418178044470935	0.6338319236025445	0.7494579064671761
SOHLH1	0.6716112272969097	0.9859783190433473	0.024735744889153987	0.09565175670595957	0.31436860316550985	0.6144112003367566
EMC8	0.24091911693791188	0.2373417788253219	0.3495921450561596	0.4238293173508074	0.6332688653579104	0.2766839703057631
RNASEH2C	0.11058252107739094	0.6771124259326919	0.6573829347022077	0.03593033316415774	0.6917311861965313	0.2399160363093185
PHB	7.129731947645085e-20	0.8832250608991602	0.4561419105003947	0.4471849985079653	0.34629998508990595	0.46263460453392263
CHTF8	0.6354406996582193	0.7705771505128403	0.310941910641067	1.7105910039832745e-16	0.9566536292941288	0.44154094918862646
SLC35A2	0.6662514341262971	0.8048942688597309	0.4697648021064781	0.055693744874018375	0.7767809652553442	0.07055826031679628
PPP4C	5.577505179193688e-20	0.9725744622035323	0.6885061491707762	3.9828739601185976e-20	0.7097682837966092	0.5911560691426172
RTTN	1.0596683515768914e-15	0.7367155326940943	0.25200363712756546	0.27858194378211515	1.0179651453812493	1.0012834140738303
IARS	0.4123725667598993	0.9503579150903757	0.7958979660960579	0.40037348476961054	0.062434469530764224	0.15191016052392992
GNB1L	0.8977605966101269	1.0331960501563997	0.04830646019614129	0.28058245792684205	0.1846105630109992	0.7021323601785792
MRPS34	0.16757964558293956	1.1464475419547655	0.45302397253821636	0.049883157497671665	4.002241067407068e-07	0.5170872650458348
CPSF1	1.641080634320063e-19	0.9092033076000461	1.2070016015172829	0.19089925683248476	0.21981210939244575	1.1348122779941962e-19
EXOSC2	0.13797348296885828	0.7735567372397668	0.9495783601875691	0.2165188838278219	0.1757758480776837	0.10084034963888493
EMC4	0.6265978896574385	0.3330300251999093	0.444743512069458	0.40981033247617643	0.34661819265823623	0.2297842463896813
TMEM165	0.34912360395610464	1.230446281495287	0.8963571230246461	0.09852154412143732	0.2826302278404255	1.8022106707762054e-20
VPS25	0.6700793704015618	0.8976037060512209	0.33777262392052276	0.07008123144263488	0.3910151952673656	0.1627557051759385
RBBP4	0.3378057928860759	0.9024316381732543	0.7367362623398359	0.00033301746748258407	0.548939754178447	0.13070945888423052
MRPL38	2.2139294507406464e-06	1.0743475066644976	0.008544140255277487	0.3933134754551437	0.4682294869329168	0.818798055180613
ETNK1	0.8962051174865935	0.4039058474165203	4.2691319363967613e-20	0.34896317839711066	0.3659225282116719	1.072193022467165
CCZ1	0.41361024897973486	0.3353211358917775	0.7073334438892213	0.6464376333748986	0.2366274070893559	0.2566184562177214
TIMM50	0.5575976896560694	1.154364646941457	0.3300782342481516	4.131417516675136e-20	0.29426495814237535	0.8182466485407144
NMNAT1	0.807072051952401	0.24365727726846925	0.2932798977669079	1.1557091790224066	7.449281307732044e-13	0.9552950304559098
ADAR	0.7926844928708809	0.33585470020151476	0.5612419413436005	0.540291340330264	0.4893692440704634	0.4953427347217775
SMC6	0.2670558199752323	0.6860188348988774	0.4680870744549869	0.3875108264122085	4.6284102872091635e-20	0.5791347609506008
PPCS	0.7038944881303238	0.616389860895798	2.045775368903568e-20	0.389145474477318	0.9765328338397603	0.1165461649913723
WNT3	0.48292558650895795	0.6612097512145013	0.9296513345192653	0.47639537177483865	0.2967995966725166	0.2777241932801335
ACACA	0.2747682008125423	0.9790291496621581	0.13386842664832904	0.09072003576082696	0.5415985396633624	0.6795312882598341
SOD2	0.36419519110731297	1.026840211559577	0.5338461957413767	0.43355257770445227	0.40136258923347984	0.0848688780500447
NARS2	3.3922560556773123e-18	0.8333373101637729	0.7765429255796801	0.12961251526114909	0.534026233120463	0.25589301463084607
COX7C	0.726039325665903	0.6657430718169485	0.5877349919984544	3.899377991086571e-18	0.3407891297228332	0.46212240467951693
ATG5	0.17168095730240243	0.03764354671187585	3.41057865531114e-20	0.5405381781854434	0.5676264386615177	0.8113851574133126
ATG9A	0.6506227774634534	0.41051066293888044	2.8009302531454425e-20	1.0414803906069554	0.5030139414263993	0.19359284788722667
CD274	0.22479560127052733	0.27554379793929373	0.9105507240386238	0.3717431835790463	0.6063519888786965	0.4707571495600811
HIRA	7.103432891421043e-20	0.2601824324552902	0.9819703979987543	0.2082297012057137	1.2026814985423706	0.4765881176430455
MRPS9	0.0318874778700726	1.239091537137644	7.378887574773083e-20	0.16773998793831765	0.9083827997090952	1.2921179908759641
MAP2K3	0.19078000919656365	0.11115607970996219	0.42752119931815363	0.33645179750577786	0.768668870833874	0.9167637405259118
WIPI2	0.4844818795095185	4.357762042131091e-19	0.3479286872108431	0.6524916388195318	0.5880418906281634	0.6943478079391144
VPS18	0.20955278002621827	0.9058116948890474	0.2301837561841071	0.08962315722715157	0.581518419079621	0.7178400857909712
HM13	0.6021649340062958	0.2011994265782531	0.3330942319698957	0.5075341796842608	0.88068543427281	0.4285315148237814
PEX3	0.40602392123518677	0.5868492884736308	0.5691080752786253	0.6319050833622806	0.49627545876568874	0.4923225853838122
LRP10	0.7497956830029286	0.40324802541629956	0.00012076908689373293	0.9915761581873949	0.5903724296690496	0.21985546871869374
USP9X	0.5899007368748299	0.32095185392811487	0.5633024652726019	0.6597011696640844	1.0851951982554016	0.05582415546176829
NDUFA11	1.5278765638044125e-18	1.238906931287344	0.9159184749068643	0.32204744077988084	0.010411643930153012	0.26399896098558057
NDUFB8	0.3300394047393318	1.0054901395468998	0.7964017056518684	0.6354182361026854	4.5391542358447365e-20	3.657207142582013e-06
FURIN	0.11485051019840024	0.5444688697708933	0.23685251344788466	0.8586633232784107	1.3580542588891606	0.35254237433996677
PCED1B	0.45995921317588867	3.613392615933418e-20	0.26098743499204063	0.5943989829314936	0.8154656189253235	0.9110418805778948
PRPF39	1.0652883936196467	0.6256547820035752	3.5752664570205134e-15	1.186998078043574	0.545046870519782	0.3079870070320315
SHFM1	0.5637721890303657	1.5413348279030303	0.5263322636962305	4.7589203464200495e-20	0.20277736787905973	0.18232782007034717
IRF1	0.7380964059765905	0.5712688372691529	0.81736750945304	0.6566672884559261	0.702321082647723	0.1906568130673227
SMG7	0.9600805603772258	0.9172221818740657	0.4195023177584194	0.13464434403102932	0.8746256643792063	0.2697108523946268
PTPN11	9.371654905381398e-20	0.7141370855128787	0.7667483330802738	0.2554643025110064	0.3008459425396384	0.5934708208079135
CCNE1	0.666094165149064	0.3781315658478962	0.4032432443537518	1.0329613250078666	0.5992806613876751	1.5722616283245774e-19
MED14	0.4988226835481546	0.2278781256948816	1.5076240682842639	0.07220132103098054	0.1772455954738587	0.3174407892000556
MTA2	0.6343460477134417	0.17288287426752802	0.8153754402237111	1.0800356234418873	2.7116790118810184e-19	0.21357326368378637
MED26	0.44876693236716	0.3674081290179544	0.22312386600830653	0.8587848493173821	0.3944470051577664	0.7480666571831756
NDUFB11	0.10056260612303775	1.067955520153321	0.8013276837855551	0.00019422303200296542	0.2024082188351089	0.9255503269316787
ZNRD1	6.347446143156943e-06	0.9936389397885109	0.3468304272512802	0.6142255047944902	0.8994270572892538	0.4217638451838361
UBE2G1	0.6651553327095518	0.7099964655160943	0.03821318896782854	1.1005031864688497	2.048811499177172e-13	0.35570712385033176
INO80	0.07075955774167138	0.866716212024216	0.9888166620909508	0.42852612142281005	1.1164953159595794	0.05093890595808866
MED20	0.5935466442741492	0.6878369061619226	0.9634321259181516	0.22804757214577662	0.40329515332526644	2.3684273785860044e-12
CCNC	0.22309485295525536	0.6725452364788005	0.9608258055236784	0.2242316581273401	0.4014525211642286	0.34918614002590953
USP7	0.2536370497257092	0.5381187172683051	1.2178229994914425	0.09983023047073272	0.44686236440389665	0.46555553319031373
KCMF1	0.6134894992789134	0.8208144015150696	6.420328719108144e-20	0.5638818390446326	1.0648317998726624	0.7402131070447941
DSCC1	0.5176742642498476	0.4085131627099912	0.9906583812448546	0.7083055172935402	0.4809281174722304	9.260859313678195e-20
CHAF1A	0.6337222540058473	0.7448655296646535	6.0270857151854275e-19	0.7129964206663567	0.2240396402111098	0.4855142656367956
LEMD2	0.5333287748607786	0.9072139802779973	0.3342961854000048	0.08493865310371485	0.981457583901315	0.05565440498940068
RPAP2	0.300794830826437	0.8234654852772685	0.2800556261972869	0.5850249780816408	0.48009733450807335	0.7167006223817642
HNRNPAB	0.6469372793031268	0.8585014831997503	0.2726864912854022	0.15561982019983	0.4346037637288134	1.2547756785747401
CDK8	0.4068207335083524	0.8206604890614515	0.8204023025684828	7.441546105778157e-20	0.3965363024412005	0.45311756342598913
FBXO28	0.8601120802761412	0.7124278122932958	0.0162914881504642	0.724709604863998	0.23314958977773934	0.7661963400683339
PARP9	0.633120578240331	0.3613706154960145	0.40199168112590555	0.6957498997503154	0.38683322313253315	0.5974036611148392
ZC3H3	0.09118972755460542	0.5824788371559314	0.645333841363055	0.5512395790294552	1.1159596702846386	0.005011061491848519
DPH5	0.015391239632353679	1.1043170950009356	0.8959623124064032	0.04505097983881571	0.7981400830359623	0.08053559510425498
ORC5	0.3094613771042579	0.9490749301818542	0.693373448384602	0.6043097934124068	0.8029499474113565	0.050163057503785934
ELAVL1	0.6655908069596015	1.0014908614922695	0.16776744273105462	1.136800057684454	1.4098403010153232e-13	0.36481850795333637
CCDC115	0.8332713409315176	0.6752756069506746	0.3226200419102353	0.534090682634523	0.5162608061281998	0.35321584351862284
SLTM	0.6198165952637074	1.1171726880650132	0.23872186633962245	0.7664942025030284	0.6166138195780779	0.5947286182662619
CHP1	0.12623108917540424	0.10102208564114623	0.8108752879989118	0.47927368991642744	0.8999671518896424	0.537497503926204
DCP1A	0.9454943310929171	0.36159237084813906	0.8411469855477596	0.6645237522683362	0.529014835223503	0.1432668831674857
NSFL1C	0.1885166988245845	0.42344069629328385	0.12971550401226287	0.3079122791639808	0.7128554523017078	1.1862432011681343
ZC3HC1	0.555970499301544	0.20197749073391563	0.2854683151942368	0.7253121694119412	0.5109190446454879	0.29962948428937614
NGLY1	0.8179809196954596	0.24652985543427047	0.9563293220177864	0.1436026050419206	0.8210226636816592	0.39712314325262715
CHTF18	0.5010195439972948	1.068560896374798	0.6948788126363687	0.17512187647794308	0.1951528180652002	0.20870208119718592
PDCD10	0.6487474901866151	0.29088803286538206	0.8371028796189187	0.2707030030441553	0.6021796769272484	0.7587858038934305
ETS1	0.44948051209578366	0.564048748993569	0.35018041639360453	0.1517429727787613	0.09907898949349844	1.1560477057678242
VPS29	0.7489304980226971	0.5517049976153366	0.5433380108464582	0.2760683830508401	0.7632314543890223	0.4606482913226455
AARS	0.3206476991232018	0.820262159036811	0.43475215096749453	0.3701089379112388	0.9198700801051047	0.5952914928043833
RQCD1	0.718239792416126	0.6591309518684455	0.7402995232440516	0.2885009682473732	0.18658268076540388	9.1144062350782e-08
ARID4A	0.12049890182625593	0.6695829444535134	0.2251457347848066	1.0257968510914728	0.16318477126411624	0.6016675437732871
INTS10	0.6122308157542645	0.3082858217925224	0.4828601131849651	0.5552553434266908	0.08256934721097783	1.0878900181967572
