row_id	C0	C1	C2	C3	C4	C5	C6	C7
PTEN	0.7315976211059154	0.6272854778373833	0.8120737744879093	0.561953571912448	4.387610477420549e-10	0.31419251323723457	0.5260531441630618	0.5767449251091855
IFNAR1	0.38797508369176537	3.947134489258379e-20	0.7229454670331427	0.5173846390973559	0.576170439513483	1.3628514038609723	0.8208682408614132	0.24313918572060056
SURF1	1.097312274668594	3.0577736311827836e-20	1.0729955205148152	0.13798840729636475	2.4443077848237714e-11	0.5431472118609812	0.31675252849596774	0.38994578156160076
LSM12	0.39441069201804047	0.3861396600041168	0.983455724732343	0.3164249064278493	0.8266770468045158	0.0911131260459624	0.28646748718571613	0.4735444524073658
TTL	0.45107092390409925	0.3899832938857191	0.7473603685942041	0.23895411535344632	0.8406188932930831	0.47783248239924675	0.34791188205835116	0.1437417972042906
SCAF8	0.6373034729894657	0.4428544031616457	0.23053126045498673	0.5468314702916617	0.11586269694649676	1.1243289379481112	0.37690808989783886	0.24541136384225803
DDX39B	0.45659159213887196	0.019873401071388463	0.3080253244681067	0.43064087637621273	0.3384797987453908	1.1086501364429013	0.17971298081127185	0.6708791943883736
SRSF2	0.1475666804741525	0.48582623496771826	0.23732989778276864	0.6698224835902176	0.13982316435775535	0.7761482379560474	0.9875074283049862	0.5278056816504519
NDUFA6	0.5895825972223641	0.4722865846078657	0.08074795702384109	0.3461887337261602	0.08274237550965843	0.8249520118401926	0.36157562589216863	0.2375711062869839
EPHX4	0.7994639712766161	0.28606372146525477	0.4164068826828716	3.2040807049125337e-19	0.08807510588315977	0.6735116421835532	1.1730731954594575	0.37731230496665635
DUS1L	1.1488774224482872	0.37124469867388865	0.3241226912168025	0.6923430742648153	3.714856087251573e-11	0.7626733913553952	0.27254268430897294	0.017149916526517057
ABHD16A	0.5374028589812119	0.40887162652621584	0.19788591947827144	0.6299555062150359	0.3875104240464772	1.1100610911947923	0.28609829431426664	0.15193878715535764
NXF1	0.5874557576477331	0.6116191145572809	0.3680168056703009	0.453796268563436	0.5857242641094124	0.7984095918794378	0.7089202478876702	6.30532198265781e-20
FBXW7	0.19420541277643563	0.33308458939813623	2.8765297753230385e-20	0.32040402546464986	0.7792302894800202	0.8232427988993032	0.7957759155670593	0.4099462293103848
USP4	0.30210537374933516	2.5831391764846442e-19	0.5705053749423238	0.540486122433348	0.7147580192271511	0.1304117193003094	0.2897909156104937	0.9862048679998494
FAM117A	0.7918640036499863	3.950099223628118e-20	0.7953566043073241	0.48349928934161607	0.11284120828837817	3.3048073091420354e-14	0.7762163356179019	0.8381897733130715
TAF13	0.6091893591336652	0.8306450088494624	0.09722473738571759	0.03290606490551064	0.2727226453101041	0.45032137548940304	2.1455706634342806e-19	0.5739153943873568
CYC1	0.7012841821411473	0.7101674183564743	0.1936696607713418	0.11350943849365717	0.47880169152385404	0.500948234013249	0.05308377075303017	0.5676738764671623
CDCA3	0.2600922015867733	5.40482776304284e-20	0.7254446394807499	0.14928360866177925	0.27086593931736774	0.6410161032803751	0.7807371662572314	0.7335101446235093
FXR2	0.7432743330059326	0.25325464019290916	0.24647419664292847	0.8944679657102026	0.5669065928687277	0.13038207832347765	0.5172782258096879	0.8599815190591105
THOC5	0.7666446721836568	0.18910644112222358	0.4326661657750129	3.3256868705781007e-18	0.10179982653934395	0.6678241126880371	0.6931210017025716	0.22750846344932482
S1PR3	0.4911392081761285	0.5411807418958958	0.3197395495098862	0.892651020184814	0.2758217256695416	6.057979013257317e-06	0.43683484405581785	0.29875421836312954
SIGLEC15	0.3972033503052288	0.20974087118672294	0.8774925068095242	0.5270356556213452	1.4419120073622178	1.2479161296093298e-14	5.889073168155162e-12	0.5228292621415425
COCH	0.6101282671535673	0.30669953840107156	0.5812171098259724	0.7110934796541635	0.8499012819373815	2.780462350398567e-20	0.29709004456722915	0.18652453272586822
QRSL1	0.604630727863178	0.6242028057536748	0.17273079061517774	0.5860825420916826	0.271219667310338	0.576805758251989	3.692604083981823e-20	0.3034515076830078
EPHA4	0.3337209204655836	0.6645058913152322	0.09431588273650765	0.15582978200031145	0.020782675904194726	0.19104557147626053	0.7662222462540528	0.8335624507153281
MRPS26	0.6633909940079241	0.377692515735882	0.26064859594598927	3.3676495107202066e-20	0.6559221494471712	0.21554865393881592	0.45351498375201565	8.237728232786555e-20
IL12RB2	0.8086617258837628	0.20571904059366639	0.6832207183918964	0.7161515882625371	4.046861597704573e-20	0.1350752705213529	0.9808765348636792	0.06634579088068317
ATP5D	0.4616398526298786	0.7214786403607657	0.4803126451584914	3.4430384012195046e-20	0.4817677567246462	0.4442320847238547	1.1312133898489898	0.17486878456518387
CUL5	0.6914651468214331	0.43607351203978373	0.7460687582927019	0.22378862434141353	8.334493595916862e-20	0.00843906373497644	0.6430974798810846	3.600227947083025e-19
SUMO1	0.6221969593161314	0.5870392173953994	0.8362093921133742	4.0241110203335477e-13	0.1099681054729423	0.2833894569515165	0.09491623846333085	0.38367132969356305
AHCTF1	0.011081372785867695	0.32611668519533527	0.4615401152606088	0.8035166882417143	0.5722684407020459	0.6727722364105465	1.0111106427557506	5.967862592106623e-20
GPCPD1	0.17794221310918373	0.8263375261746362	0.0750374709343762	1.1414280067649276	0.007541813680713385	0.21758452317842453	0.6817205727562202	0.6526714264444193
GAPDH	0.6167397873279237	0.13021502975039215	0.26912876847721934	0.6383124164233929	0.4229608641964955	0.28054308643025055	0.33732396509140306	0.4346605732283315
SLC38A8	0.10926467842567078	0.39823390642940953	1.01911821814984	0.6017002343235045	0.30581042982392037	0.10755993466384224	0.7189108508461679	0.894427251265803
DYRK1A	0.989410479550439	0.5599677803299571	2.3162829639200143e-20	0.08084215903157073	0.5600603802527971	3.337585542467646e-19	0.5996001720440433	0.11128496454855186
HNRNPA3	7.525400782372534e-20	0.860910348244871	0.8096147739409484	0.9021381097280011	0.5186021232306673	0.5447424600333858	0.12104882553891609	0.25236564260033784
SLC29A3	0.9914934629410052	0.4880458978451201	0.34494187482392963	0.3775174788785618	5.1101903609485755e-11	0.3089218270432798	0.5041913501434755	0.9162341516764241
SMG6	0.4891866013387591	0.6165677431801618	0.26707201702693145	1.4187013388433594	5.575767083265621e-20	5.235921761761282e-15	0.07174392178100071	0.6718926915930781
SMG8	0.4260417074889954	2.8210962119157204e-19	0.6820608670161868	1.4677426332320427	0.36742450215388556	0.0842673080315189	0.8243771792211502	0.6904437436876577
SEH1L	0.34004778615963066	0.10934431629818957	0.5392877261164232	0.7108042854531177	0.09692626191214733	0.6860205540585672	1.7281579943470364e-20	0.9716624922655235
EIF3H	0.3533827276450654	0.8000531217610812	0.5444331539630894	1.801328784515052e-19	0.850807758289645	0.9488730739619436	9.39398970008097e-17	0.30031716081478643
EIF3B	0.7368964492171945	0.8667112468549377	0.6970159611926843	0.48559281362575896	0.5095520623985699	8.186760287321599e-20	0.2495705321162916	1.2171452149330742e-19
QKI	1.0710566940170638	0.3234948526917059	4.8090508759140136e-20	0.1117432024572292	0.06539875296501435	0.6425225616227412	1.2793175323410844	0.48251032464695454
KAT6A	0.07703206788838761	0.7648660437584763	0.6669229257460075	0.6199059861601967	1.1632470623342124	0.7159725944661455	0.6119049738513862	1.4880368753893273e-19
MEX3D	0.46021514956473425	0.5751015491941426	0.4731709860438079	1.031781798521411	0.2603993233465837	0.1951745258835337	0.016969204001650758	0.5235773797858371
TCP11	0.2014001140646115	0.8334326297772264	2.9740057117854416e-19	0.8119276906176128	0.6316338582984938	0.6164649321836424	0.42788381203869436	0.8135531575668995
SPRY2	0.6265872687201357	0.2698445530135808	0.23461178805716643	0.8022521665865918	4.6734277094345895e-20	0.2510458475008184	1.2702520702150186	0.3208320217595007
RUNX2	0.6396303647235437	0.28312609765303776	0.20038915198596613	0.2596658481635861	1.1917572637406149	0.733790681863286	0.3051957678170436	0.6662499415444568
SPRED1	0.4912550719095352	0.43647021734901187	0.4918384571977509	0.8485074147567052	1.752216762883644e-19	0.2588831231745442	0.9527513240013941	0.6202964892845767
IGFLR1	0.8192917455041544	0.8136037141617678	0.904303101694425	0.8307932205128817	0.48767343136019337	1.7795105800598056e-10	1.8554227456577106e-10	0.8138328438167813
KCNIP4	0.10453832868858733	0.4118718957519481	0.19448565606992174	0.9817010137123481	1.0670605483855162	0.13186262964769832	0.07456666531950851	0.5617201178331989
PGP	0.26921514894821563	0.9224590521094949	0.24421317498567882	0.7208844865877175	0.262187543101832	0.7176925497457765	7.92577722760111e-18	0.668770291109271
OFD1	0.6535976769718739	0.16131444548879667	0.7414482195379489	0.6852252940699931	0.2788179162054333	0.14499662685030315	0.7928965299049617	0.3051719468802344
CDC14A	0.6720182903358758	8.283579533575087e-15	1.0539874232814732	1.3521102461375633e-05	0.4867518925725742	0.10014891883669814	0.9780018760114546	0.5204904642932436
PPP6R1	4.1158854781591796e-20	0.40868422808551075	0.4634293093401253	0.8877393119168489	0.0008843136790001918	0.5949067630944006	0.7460122869961137	0.2792017495585485
CPNE5	0.15871939560779724	0.5096255047197323	1.0172318064482977	5.715675458109139e-06	0.60993628481295	0.7263973400650924	1.2697771232871147e-19	0.5117138508066784
ILDR1	0.12542079371270967	0.3804316018683899	0.790306737750306	2.402761461364525e-19	0.6903261740539612	0.07503911012458125	0.8269548021222688	0.634428628584717
CCNF	1.0903349437969436	0.3617787362480005	1.5242301709894174e-19	0.6478372264810632	2.954316029337558e-20	0.7202634785009915	0.7628123081161768	1.7102723850695692e-19
MAD2L1	0.3429251321809056	0.25280159418201975	0.3715735461838151	0.22344001381959488	0.7864600579197224	0.44091226071809647	0.2761553996702657	0.395809641250381
SNRNP70	0.2867275163280706	0.7441800430251571	0.5398225706470082	0.8509285608324031	1.0413527664912605	1.8402806608281473e-20	0.812036073895859	0.2437472587584942
AGPAT1	0.7483638762711574	0.07259774267877682	0.917894381334909	0.5391893027138064	0.4242619077882447	0.5273714158192665	0.42520825645954774	0.4668151656609756
TRIM39	6.150011013063334e-12	3.513306230777625e-07	1.0189831052970824	0.1967557865722842	0.33417991582242795	0.5050092629907467	0.23369940161110722	0.6026837687848918
SCN5A	0.5526691555927247	0.689062803135579	0.2688380567828028	1.3716039289970239	0.3087068869518623	1.206678670487797e-19	0.13149488179925173	0.32925429851118065
PHGDH	0.3089773256357299	0.32835336224069384	0.7535655113827989	0.29599249609683753	0.9503708486413521	0.39599455026345065	0.052419719824713884	0.043934061639334845
CNOT3	0.6387276484305585	0.2400030361712282	0.28035540960101635	5.058097475278382e-19	0.7927911390221453	0.3145873743292547	0.7980803779312347	0.7344937411217972
METTL4	0.3018083463690957	0.3273129871256732	3.9153896844980385e-19	0.9289922696347797	0.6855822857464035	0.5987021498570564	1.0652479134198967	0.18327245097093703
VMAC	1.5028706017895527e-14	0.7274877635363121	0.6080407011926678	1.0004076610417552	0.5758477481963283	0.12939370975142478	0.6492836053300663	0.27204480456030294
PANK4	0.6843224663946158	0.00030578236376628467	0.6400418071496925	0.46019453568084356	0.658518453200779	0.25596457533961686	0.6308030642212834	0.5820169228203826
SERBP1	0.6498813863703012	3.865547380627037e-20	0.6317740587588223	1.2742916276269505	0.35570570616993663	0.3522105809353155	2.0389746423571294e-20	0.12087446345481057
NKX2-8	1.3185719949015348e-19	0.33764353805606	0.5087646925576141	0.589682762101261	0.586499891451158	0.09052354961894969	0.3809632608519601	0.6373842006580913
EHMT1	2.4315971856086305e-20	0.6746266050197679	0.25290478237012537	0.4969569525097264	0.46634512823693824	0.7332726625801119	0.6670438161228045	0.30723873254884726
ST6GAL1	0.24581512359546745	1.4434723101550513	2.940643812105404e-20	1.2372367274489704	0.10152529995830781	1.725647450529732e-16	0.5448143001289271	0.1843086306394963
GRIK2	0.7346850970245049	0.5351025404691304	0.49073340826842854	0.39711524130184284	0.4818818405275729	0.15362153189706024	0.6760745477097487	0.8091190661188988
ANAPC2	0.8512217697509822	0.5350559399966581	0.18049068603240548	0.9915301248348091	0.428963722060654	5.630576694012717e-20	0.5267108135614946	0.26977671752735516
FNDC3B	0.4521007235903226	4.8841381179001167e-20	0.47477352484656	0.4043178436567881	0.14744912106187155	0.8179851988767046	0.9554155202454093	0.48448920125910294
ZFYVE21	0.0005611810252818254	0.33814122150415094	0.8826276805435335	0.5606638740745309	0.6475611126500201	3.4512292438632373e-20	0.03881168318485999	0.38556711051990766
FBXL15	0.8074310997303872	3.18630593063236e-20	0.5357181855882626	0.36029546411941904	0.6917941329806078	0.056080635931567875	0.32413786184392224	0.16002378498858302
GPRIN3	0.6404779315674023	0.11235612636612104	0.23237337444328668	0.9371552347780314	0.006921670863254073	0.5367729192037259	0.7469027439099395	0.4179610572580699
AMD1	0.31848628376645277	1.0170427187157487	0.3785427393572632	1.144699034644293	0.5257498129094029	0.40352479699949684	0.47819662082116016	0.009393620453821314
FASTKD2	0.4063350225960731	0.39930644452147873	1.2075686333416436e-18	7.350121197818997e-20	0.9228325585226702	0.322364204143093	0.7188031028415486	0.5257156710791052
CRISP1	0.5994591158301029	0.14598309358453979	0.5813632280488	3.596522828947059e-19	0.17300672579808105	0.6331827265728686	0.7152437232181106	0.5133513956269133
ERMARD	0.23014743916490285	0.6424324815090153	0.23003707100241338	0.9569877461214815	0.5504162378134542	0.33322400196205115	0.06846245159310865	0.3063008557133715
NXT2	0.3133654376305679	0.3782124413279912	0.9215458807241245	0.8290680636968938	0.6947205376770014	0.2881324857490802	0.1466586631787086	0.4935662390530688
RPUSD1	0.43077216411921676	0.6663089395626072	0.19335392390562325	0.040087233599763024	0.5472575236843739	0.6387680756124721	0.805160227130128	0.6216458576111777
MSRB1	0.37789481047119194	0.7925909038022253	0.4871102840847738	0.5325155909305519	0.8140549539995725	0.5503493854757129	0.09257476174970732	0.24669217960276574
SUV39H1	0.12845444319421145	0.8668402440765979	0.22573554192555853	0.7717959835173418	0.04255450043493401	0.51628763652618	0.7982109567368112	0.40209435878110933
SYNGR3	0.9017449398412464	4.8187385774803165e-20	0.37684944561537953	1.378090573141323	0.22134013801298855	0.4454032214644159	0.5978174835841951	0.5256632503835429
RGS11	0.6949235766686206	0.6135342567718847	6.684547130970078e-20	0.5140490385020622	0.7074980879897697	0.4233329851777078	0.8584953821680437	0.18915640765671896
PITPNM2	0.361128002494836	0.55088917505799	0.4014506767521545	1.3680444657627373	0.7304037445845025	0.03577636068655336	0.5892129399633672	0.15021451199238736
TADA3	0.08141323762026557	0.6448618126839336	0.5940002792423428	1.1270036138161312	0.573318762968276	5.982015385482792e-20	3.139641782477556e-20	0.4266153202961076
PIM2	0.7848935784673882	0.6878326945304069	0.6518528687580927	0.6281317118964227	0.7958931335582682	1.949572928313424e-19	0.4276632285774231	0.31060973875827896
STIL	0.25619984706285764	0.6759225805117001	0.3609565476637862	0.4195804799404194	0.47094619317831177	0.4349133858649334	0.3008591348533012	7.341884609505157e-11
ACSBG2	0.2829737866983481	0.7904766091711661	0.2183559493606052	0.0300832975643368	0.21509620312989827	0.5823792754913738	0.6957895419766417	0.42680104668901214
SWI5	0.6011584541119742	0.3860869161913612	0.3730495025908324	0.7040500063570265	0.1626383421182941	0.45842059944907615	0.9362351792709487	0.40657052135244554
RAB8B	0.9458467585133796	8.855125384744399e-20	0.22853075070970413	0.6876394573070002	0.2909365832227809	0.17014182851592088	0.9710951811540504	4.008697098544699e-11
EIF5B	0.9165439126967017	0.780352407822594	0.38487795586993334	0.5295285047573908	0.10351084105907139	0.24462860062096023	0.5774809022080462	0.5745418524810222
GRWD1	0.7909199572327757	0.2902036122147833	0.17678560765261042	0.5277766553558608	0.7021730496126767	0.4710202880142202	0.2990822776592251	1.2716094975557991e-15
LRRC47	0.2829950810499797	1.5263081228131885e-19	0.6532980723407873	1.1942268944247563	0.6937206317541234	1.9318470859081923e-05	0.7819749634477573	0.27445661634676266
SPATA2	0.24527358657272516	0.45646978951231376	0.44044635472743376	1.465645143458524	5.641739685304237e-20	0.3239823205266488	0.3921383331695408	0.758540141131924
NRD1	0.19228603496574254	0.418717850313593	0.6650289719209933	0.2053160111726448	0.2174720268458169	0.6497499686047242	1.3750349252527918	1.5543220078857205e-11
SUCO	0.000671111716746722	0.8094984590280939	0.015539494932509015	0.7506434219352216	0.7084189742586859	0.06563224541806066	0.2882683853628984	0.6390692475402251
PYROXD1	0.3857206416819029	0.9308119066994216	0.17818967668644334	0.6575268971409736	1.5389189497761877	0.3703696066696401	4.3967148502700584e-12	9.711420934816728e-20
BRPF1	3.060366643149073e-20	0.24226734705740963	1.7139782335427204e-19	1.022408920228352	0.7691886405308884	0.9731784457455581	0.2371084432651578	0.29324786097269
FAM109B	0.585656380751208	0.1867618812568503	0.14800375286143316	0.6107287303587751	0.41439684673176785	4.6212882745579946e-20	1.0446614145289346	0.32424592621300086
AP2S1	1.1152581871766118	0.6583126865094664	0.04036187106630059	0.26431778940898903	0.09736362004505138	0.8267686087383086	0.6796959072384813	1.044504216343553e-19
ZCCHC14	0.1660916739830501	0.12114831450295485	0.563002227284312	0.7200309067024041	1.0759915009262	1.306629403881819	0.4234076273076252	0.3272076125520717
NXT1	0.987259794225273	0.03685017815143566	0.48591814671862604	0.3135517336170418	0.28238126550920234	1.307203250723812	5.742123953116153e-20	3.0842170109258437e-20
TAZ	0.8162420651536335	0.5365513534724944	0.4049395526876212	8.353422653586951e-20	0.874140187241709	0.6876025333779364	0.6491414546938784	0.08881371416736115
MOGS	0.8116670256157116	0.08131653096209772	0.15441404276373896	0.35935258669219255	0.7192860593212836	1.2564873010132145	2.730514482892878e-20	0.24088316879035945
RANBP2	0.2365753521168539	0.05934948389367372	0.7145880672960266	1.240892148218403	0.9979126815875256	0.4266014087558813	5.965480931645233e-19	0.17332521866006828
SMG9	0.11569808884020148	2.4273131611584077e-18	0.4475702523869192	1.093652618681051	0.1683654414637092	0.5015896112671225	0.8761713215733661	0.8366107574055253
PPP6R3	0.7132625261413696	2.305666800737614e-18	0.875378728901961	0.5578134273494884	0.2169770672132349	0.558062379683735	0.5173015169998414	0.8670864470546218
MTF1	1.0529204468932618	0.5998007108144625	8.736874890734816e-19	0.5727542906000239	0.9269569888070941	0.039536075652266	0.2921910010443763	0.3476047418574895
NUP188	0.4642266468006779	0.6479644554354915	0.10865500383904136	0.2030757538353545	0.5258428753626961	1.013637277241053	0.4484034758510841	0.8945708887748325
BAP1	1.4036593794432068	1.8160319795562005e-18	0.05124280901508476	0.11546063009542495	0.3181652603522504	5.833292014473296e-07	1.4784358411191316e-20	0.3598402111513656
ZEB2	0.30121070192731403	0.18170330276885321	0.47769142444374896	0.38898287229220385	0.18367733416224735	1.1051384911028324	0.3846258167650198	0.6905536774970984
TGFB2	0.31196985050361525	0.8996271819301319	0.07508683960589471	1.2703046439309755	0.2289345624213062	1.187716823113996e-19	0.8252202804807652	0.20012447663883337
NKX2-5	0.03661308036858545	0.2639821890943653	0.7938164603150819	1.1151070878771927	0.5424908797441994	0.30629509320989134	0.6454296519731704	0.486808064207385
NARS	0.18327590237348942	0.3170726211840202	0.23063064506324102	0.6452663003806107	0.13278624575873582	0.9034068425374416	0.6801299758146825	0.13329325563991584
SRSF7	0.17233243565213377	0.11630350398999434	0.4205594249355944	0.2494795822475916	0.6703877288331707	1.1174227264215606	0.20108827052497483	4.7420517062506096e-20
YARS	0.6498322397409946	0.6199985597394813	0.1267549808394612	0.6791637408237091	0.932976807272764	0.3054963358463894	0.11222114450917663	0.31970323655756877
GIPC3	1.1424364071874065	0.5129300062095055	0.28229277417785703	0.26354073740095424	3.843311616111833e-19	0.24906986045377247	0.6206120310545733	0.15715646777902037
IFNAR2	5.7681764143211455e-19	0.015000398294702294	0.7368742083959183	0.863779734009503	0.6102926867734164	1.108271380451504	0.9534926369613167	0.5729021257153804
EHMT2	0.31999578588511707	0.5071834739159078	0.9204743416445061	0.31846615034886	0.007464507197352746	0.5120148893601979	0.25879032332620805	1.0962528002814496e-19
RPS26	0.6535414595369994	0.818330169004838	0.3960164637879568	1.0988292765012229	0.4618847911841358	5.212040709947045e-20	0.5701738895762959	3.2164761030039065e-20
SLC25A20	0.257125396798656	0.7801458298326208	0.16661392657002033	0.42465506056723684	0.22085350742219695	0.4223448623165377	1.0472607484451433	0.4889327076022969
NDC1	0.030423865559890233	0.5146871196129631	2.9689854010220146e-20	1.2049793750256488	1.055028770195554	0.3474155975710739	0.42598648571778963	0.3407540657140039
PGAP3	0.8298064036863456	0.3638648704887471	0.8633383210833886	0.7503061689934064	0.013650238901485846	5.561156412320083e-20	0.9350893979228733	0.7961159046567097
NCKAP1	0.6384724223445002	0.49072940112001456	0.20653567559345062	0.26643584585141233	0.7401191073886821	2.31068086337726e-20	0.6973458233308752	0.4889249048599309
NABP2	0.3138341416989049	0.879084986984463	0.3993627777538116	0.6607315170622787	0.8707241727429179	0.32887080782241035	0.3052848257182649	0.5377887597405494
CNOT11	1.044787667153266	0.8996671491086335	0.43003698908824567	0.6625254975793934	0.028204881884391075	0.8332949823508563	0.22664791717397248	0.0908454057994219
DNAJB13	0.08362209750348006	0.7439670762637952	0.37701946674328035	0.6160175394253706	0.7505456575107369	0.3774334416406642	0.5044853117482853	0.5152061567401931
PFN1	0.4770719846369269	0.9146582698894827	0.10341459622628003	0.4232341121542528	1.3263154941333792	0.5238546363118709	0.07081123846016964	0.4309673214663885
SQSTM1	0.7841347119183967	0.3491901329544037	0.10070699036882226	1.505107350403372	0.11936295112444291	0.04065405799838869	0.8197176428043615	0.6185349918902484
CASP3	1.0152604539744217	0.6415324173737034	0.7715301958224652	0.7056054070925413	0.46353056377125124	3.802003620240135e-18	0.9093012823412648	0.23599107090456178
NOP58	0.5842651729416993	0.7042322838452628	0.3973135305874198	0.5784463853911151	0.6855150412146016	0.8160570988451624	0.1649907402746403	0.10491823190484738
ERAP1	4.642751989096747e-19	0.7958109124258089	0.33650698059076967	4.9751263137930546e-20	0.6790446791555659	1.489753564530853	1.247817310159282	0.3589907325672353
PDIA3	1.1552687171784355	0.636069559634735	2.923674269531287e-20	5.022012372176861e-20	0.8484586478490721	1.208863037344832	0.5676485666780421	0.1458719774041728
TNFRSF1B	6.129276350306515e-07	0.36268224211503036	0.2038824860190527	1.458711058684565	6.770568383808631e-05	1.0221375223430018	1.243660778787289	0.918109445370009
STAT2	0.2239885366630353	0.8163851949050329	0.813260225411607	0.5593177843882547	0.6676855309260322	1.2841537885135408	0.026311282788165163	0.5188095786323232
TRADD	1.963268942601454e-20	0.1945367441846574	0.27196327696021927	1.3383513390184427	3.799923948336912e-20	0.519400977397225	1.3345645308993452	1.200366530926446
EIF3L	0.640705515084729	0.9344557191083712	0.12133412389749718	0.9996287572578657	4.527397582329877e-20	0.8483689789498972	0.39388613508024123	0.43759161291870974
ATP5SL	0.6747220871212244	1.0534711078441144	0.6081284564674696	3.6224458881596107e-20	0.36581169934786306	0.6237878916889587	3.574767845239743e-20	0.5132360387471124
KMT2A	0.8169600646608356	0.6474270307168645	0.30573607051882434	2.926170575148947e-19	0.9276984692006661	0.8245614217725418	0.5845790517279499	0.6610875593366682
ARID1A	0.2801169629844185	0.06486865787557153	0.9895367161320724	0.9157129361703045	0.8066768736019936	0.0793083248102159	1.001691419109401	0.7186472413457392
ADO	0.46931226130014136	2.581194986757369e-20	0.6457394965981689	1.613124962624527	0.2824822901509303	0.2683414303042087	0.5222342518219858	0.953638208458344
WDR24	0.2889143095990702	0.1039709186250976	0.643993272181155	1.0458621277930886	0.4114560013408847	0.891987738604074	0.22492277766180427	0.837276422397108
