row_id	C0	C1	C2
SLC25A20	0.6354709834668658	0.48971608553550505	0.3391514374805834
NDC1	0.4218470880913697	0.5083600930711123	0.4334095948758682
PGAP3	0.6097517202388623	0.9877165704659322	0.18161035169243278
NCKAP1	0.6204690808859739	0.22175051879880278	0.5059229312808405
NABP2	0.4920916738364483	0.4914794139521435	0.5720141552969064
CNOT11	0.05538424519572722	0.6823617728122089	0.7742433343408002
DNAJB13	0.43642774702216597	0.5212297908226976	0.4959354681126825
PFN1	0.4394419285271188	0.24322017068369486	0.8092916067469704
SQSTM1	0.3412290210015975	1.0004539601960634	0.22796534784351521
CASP3	0.5906168939936235	0.6978322598684078	0.5505238256159551
NOP58	0.21417325000155804	0.4461771863465901	0.7756651979404926
ERAP1	0.9919233936973807	1.5619912493637208e-08	0.9114233333871476
PDIA3	0.43131554839683767	1.8203904089439463e-20	1.2308911214102576
TNFRSF1B	0.5908762209087312	1.1300254201154272	0.19132162380730167
STAT2	0.19168217862488673	0.7535295889954159	0.800280089009459
TRADD	0.7307553172644421	1.0967500612846812	2.3156865033432117e-20
EIF3L	0.18182715697907234	0.7449618222566621	0.6150258968183694
ATP5SL	0.1190416228064325	0.3291347702312447	0.9512798185642205
KMT2A	0.6550139460110549	0.11165796177759257	1.010437350352633
ARID1A	0.8255985083375496	0.8571404470295257	0.20657599781214975
ADO	0.4118081514682796	1.3060496866361526	2.8800181422502597e-13
WDR24	0.17708581831435277	1.0418151714758483	0.353740725164656
NF2	0.5300312359504735	0.5581165937697493	0.7434112338190214
RC3H1	0.5146520978129879	1.208740040276072	0.023604691666575917
CALR	0.21755965976016367	0.17325393038870374	1.2269312955059004
FADD	0.478397004353267	1.0173119155672967	0.27560376099231276
MEN1	0.5549006347990288	0.36255626610709796	1.0015236439383186
CASP8	0.5800474451458769	1.2596173569016007	0.27823954162916664
IFNGR2	0.8556893660465037	0.9228451509429607	0.6059821101424551
TAP2	0.10945541891561654	1.0187094784449426	1.0175648691749133
TAP1	0.10042368194625677	1.1270278962399596	0.9212108033023668
IFNGR1	0.8081053056088785	0.955233478481569	0.730137290967558
B2M	0.08409103685215986	1.2242761912423765	0.8651144234236853
JAK2	0.8499101500615378	1.038282054512454	0.7330267208295861
TNFRSF1A	0.2829966305955744	1.4991411713145286	0.4238852425538046
TAPBP	0.3227193681685247	1.0095494880135718	0.9857387323679541
STAT1	0.8027323291623318	1.0496367672293885	0.794134932240595
JAK1	0.8163085856262865	1.114606820398257	0.8188578232197565
